21-500kV景思乙线电压Ua_21,22-500kV景思乙线电压Ub_22,23-500kV景思乙线电压Uc_23,24-500kV景思乙线电压3Uo_24,13-500kV景思乙线电流１Ia_13,14-500kV景思乙线电流１Ib_14,15-500kV景思乙线电流１Ic_15,16-500kV景思乙线电流１3Io_16
-78.20159912109375,3.677156686782837,74.44473266601562,0.12686091661453247,-0.11384991556406021,-0.028451677411794662,0.14253132045269012,0.007122546434402466
-75.53887939453125,-1.870278000831604,77.2982406616211,0.22200660407543182,-0.11384991556406021,-0.028451677411794662,0.14253132045269012,0.007122546434402466
-72.27387237548828,-7.4494123458862305,79.64445495605469,0.1585761457681656,-0.09961867332458496,-0.042677514255046844,0.14253132045269012,0.007122546434402466
-68.81867980957031,-12.965147972106934,81.73702239990234,0.0,-0.09250305593013763,-0.049790434539318085,0.14965789020061493,0.007122546434402466
-65.1098861694336,-18.385784149169922,83.57594299316406,-0.03171522915363312,-0.09250305593013763,-0.056903354823589325,0.14965789020061493,0.007122546434402466
-61.24259948730469,-23.74302101135254,85.22463989257812,-0.41229796409606934,-0.08538743853569031,-0.0711291953921318,0.14965789020061493,0.007122546434402466
-56.963226318359375,-29.068557739257812,86.42945098876953,-0.6660197973251343,-0.07115619629621506,-0.07824211567640305,0.14965789020061493,0.007122546434402466
-52.65215301513672,-34.07709884643555,87.1269760131836,-0.6977350115776062,-0.06404057890176773,-0.08535502851009369,0.14253132045269012,0.0
-48.087486267089844,-39.18074035644531,87.7610855102539,-0.8245959281921387,-0.04980933666229248,-0.09246794879436493,0.14965789020061493,0.007122546434402466
-43.4277229309082,-44.3477783203125,88.14154815673828,-0.6660197973251343,-0.042693719267845154,-0.10669378936290741,0.14965789020061493,0.0
-38.57776641845703,-49.134422302246094,87.9513168334961,-0.3805827498435974,-0.03557809814810753,-0.11380670964717865,0.14253132045269012,0.0
-33.8546028137207,-54.01616287231445,87.44403076171875,0.41229796409606934,-0.028462478891015053,-0.11380670964717865,0.14965789020061493,0.007122546434402466
-24.5667781829834,-54.111263275146484,90.77311706542969,-21.185771942138672,-0.12096553295850754,-0.12803255021572113,0.13540475070476532,-0.10683819651603699
-9.921808242797852,-61.62407684326172,88.01473236083984,-29.78059959411621,-0.14231239259243011,-0.13514547049999237,0.1140250563621521,-0.15669602155685425
-8.907438278198242,-64.2868423461914,86.6513900756836,-22.612957000732422,-0.15654362738132477,-0.14937131106853485,0.09977192431688309,-0.19943130016326904
3.6770918369293213,-69.61238098144531,82.56137084960938,-29.20972442626953,-0.15654362738132477,-0.17071005702018738,0.09977192431688309,-0.2065538465976715
6.022822856903076,-71.73625946044922,81.6736068725586,-27.941116333007812,-0.09961867332458496,-0.1422583907842636,0.08551879227161407,-0.15669602155685425
-2.472527265548706,-86.60337829589844,67.81826782226562,36.028499603271484,-0.14231239259243011,-0.1564842313528061,0.09264535456895828,-0.19230875372886658
11.63355827331543,-74.11373138427734,79.16886901855469,-27.941116333007812,-0.17789049446582794,-0.1564842313528061,0.09264535456895828,-0.23504403233528137
2.472527265548706,-82.73603057861328,67.78656005859375,22.23237419128418,-0.07827181369066238,-0.17071005702018738,0.09264535456895828,-0.14957347512245178
7.132290363311768,-85.43049621582031,65.47205352783203,22.23237419128418,-0.028462478891015053,-0.17071005702018738,0.07126566022634506,-0.11396074295043945
5.230346202850342,-88.88575744628906,59.70163345336914,41.4835205078125,0.09250305593013763,-0.1422583907842636,0.07126566022634506,0.028490185737609863
1.1728655099868774,-85.58899688720703,59.796749114990234,42.30811309814453,0.10673429071903229,-0.13514547049999237,0.06413909047842026,0.05698037147521973
9.351224899291992,-87.90306854248047,54.40679931640625,41.67380905151367,0.17789049446582794,-0.14937131106853485,0.07126566022634506,0.12108328938484192
8.685544967651367,-88.41026306152344,48.06568145751953,54.740482330322266,0.2775091528892517,-0.1564842313528061,0.1068984866142273,0.23504403233528137
19.019441604614258,-86.44488525390625,47.68521499633789,33.64985656738281,0.3842434585094452,-0.09246794879436493,0.07839222252368927,0.38461750745773315
19.241334915161133,-89.86844635009766,41.40750503540039,50.49064254760742,0.49097776412963867,-0.09246794879436493,0.08551879227161407,0.4985782504081726
25.929838180541992,-88.9174575805664,37.2857780456543,44.78190231323242,0.6190589070320129,-0.09246794879436493,0.09264535456895828,0.6196615695953369
24.978864669799805,-85.52559661865234,34.11521911621094,45.733360290527344,0.7115619778633118,-0.09958086907863617,0.1068984866142273,0.7264997363090515
28.782752990722656,-85.8108901977539,27.45704460144043,50.77608108520508,0.839643120765686,-0.056903354823589325,0.09977192431688309,0.8760732412338257
27.419692993164062,-83.27491760253906,23.525550842285156,56.040809631347656,0.9819555282592773,-0.042677514255046844,0.1140250563621521,1.0470143556594849
24.947166442871094,-82.13373565673828,18.008777618408203,67.52172088623047,1.1242679357528687,-0.014225838705897331,0.09977192431688309,1.2250779867172241
22.85502815246582,-79.88306427001953,12.809060096740723,76.52884674072266,1.2808115482330322,-0.021338757127523422,0.1140250563621521,1.410264253616333
20.002111434936523,-75.54021453857422,9.448266983032227,79.5735092163086,1.4231239557266235,0.0,0.14965789020061493,1.5740827322006226
23.520708084106445,-73.44803619384766,1.9974523782730103,82.77674865722656,1.572551965713501,0.042677514255046844,0.14253132045269012,1.7877591848373413
21.904056549072266,-68.66139221191406,-1.046284556388855,82.4913101196289,1.750442385673523,0.06401627510786057,0.14253132045269012,1.9800679683685303
27.578189849853516,-65.84012603759766,-8.021514892578125,79.98580932617188,1.9354485273361206,0.06401627510786057,0.15678444504737854,2.1723766326904297
29.25823974609375,-62.036170959472656,-13.950461387634277,80.49324798583984,2.1204545497894287,0.0711291953921318,0.16391101479530334,2.3931756019592285
34.29839324951172,-58.137115478515625,-20.25987434387207,76.14826202392578,2.291229486465454,0.12803255021572113,0.17816415429115295,2.6210970878601074
34.710479736328125,-55.53774642944336,-25.205947875976562,79.44664764404297,2.4620044231414795,0.14937131106853485,0.19954384863376617,2.827651023864746
37.3098030090332,-49.134422302246094,-30.310548782348633,72.72301483154297,2.639894962310791,0.18493589758872986,0.19241727888584137,3.0413272380828857
34.80557632446289,-46.09125900268555,-33.893280029296875,77.98774719238281,2.8106696605682373,0.17071005702018738,0.2209235429763794,3.2478811740875244
34.583683013916016,-41.36801528930664,-39.727108001708984,80.39810180664062,2.988560199737549,0.21338757872581482,0.2351766675710678,3.4686801433563232
30.84319305419922,-36.20097351074219,-43.626895904541016,84.64794158935547,3.1664507389068604,0.24895218014717102,0.24230323731899261,3.7037241458892822
27.80008316040039,-31.192432403564453,-46.22675704956055,85.72626495361328,3.3372256755828857,0.2845167815685272,0.24230323731899261,3.8960330486297607
27.926877975463867,-25.64499855041504,-51.299652099609375,84.8065185546875,3.5222318172454834,0.29162970185279846,0.25655636191368103,4.1097092628479
23.01352310180664,-20.60475730895996,-54.24827194213867,89.43694305419922,3.6716597080230713,0.30585554242134094,0.27793607115745544,4.294895648956299
26.880809783935547,-13.535740852355957,-57.89441680908203,77.00457763671875,3.8210878372192383,0.348533034324646,0.29218921065330505,4.5014495849609375
26.658916473388672,-8.653998374938965,-61.6990852355957,75.64081573486328,3.970515727996826,0.3698717951774597,0.3135688900947571,4.700880527496338
28.307268142700195,-1.7117798328399658,-65.2184066772461,66.76055908203125,4.119943618774414,0.3983234763145447,0.3064423203468323,4.864699363708496
30.14581298828125,3.7088563442230225,-67.02562713623047,57.309417724609375,4.25514030456543,0.39121055603027344,0.3278220295906067,5.035640239715576
