1-220kV Ⅰ母Ua_1,2-220kV Ⅰ母Ub_2,3-220kV Ⅰ母Uc_3,4-220kV Ⅰ母3Uo_4,13-220kV丹福线Ia_13,14-220kV丹福线Ib_14,15-220kV丹福线Ic_15,16-220kV丹福线3Io_16
78.02510070800781,-8.685522079467773,-69.27469635009766,0.06226025149226189,-0.48540908098220825,0.0,0.48553863167762756,0.03454631194472313
75.31632995605469,-2.6149959564208984,-72.57349395751953,0.12452050298452377,-0.48540908098220825,-0.03467584028840065,0.48553863167762756,0.0
72.70096588134766,3.2998757362365723,-75.8411636352539,0.21791088581085205,-0.45073699951171875,-0.0693516805768013,0.48553863167762756,0.0
69.8676528930664,9.027961730957031,-78.922119140625,-0.031130125746130943,-0.45073699951171875,-0.10402751713991165,0.5202199816703796,0.03454631194472313
66.7852554321289,14.849441528320312,-81.66073608398438,-0.09339037537574768,-0.41606491804122925,-0.1387033611536026,0.5202199816703796,0.0
63.54718017578125,20.3907413482666,-84.0881576538086,-0.24904100596904755,-0.38139283657073975,-0.17337919771671295,0.5549013018608093,0.0
60.02888870239258,25.371686935424805,-85.61306762695312,-0.3735615015029907,-0.34672078490257263,-0.2080550342798233,0.5549013018608093,0.0
56.60400390625,30.16584587097168,-86.98238372802734,-0.3735615015029907,-0.31204870343208313,-0.24273088574409485,0.5549013018608093,0.03454631194472313
52.77436065673828,35.02226638793945,-88.07160186767578,-0.5292121171951294,-0.31204870343208313,-0.2774067223072052,0.5549013018608093,0.0
48.53995895385742,39.4739875793457,-88.32057189941406,-0.5914723873138428,-0.27737662196159363,-0.31208255887031555,0.5549013018608093,0.0
44.33668899536133,43.61439514160156,-88.16497039794922,-0.3735615015029907,-0.24270454049110413,-0.3467583954334259,0.5549013018608093,0.0
39.884342193603516,47.81707000732422,-87.7603988647461,-0.031130125746130943,-0.20803245902061462,-0.38143423199653625,0.5549013018608093,0.0
34.84041976928711,51.89521789550781,-86.85789489746094,-0.24904100596904755,-0.17336039245128632,-0.4161100685596466,0.5549013018608093,0.0
29.485145568847656,55.911102294921875,-85.39522552490234,0.031130125746130943,-0.13868831098079681,-0.4161100685596466,0.5549013018608093,0.0
24.005329132080078,59.58454895019531,-83.71470642089844,-0.12452050298452377,-0.10401622951030731,-0.45078590512275696,0.5549013018608093,0.0
18.307565689086914,63.195735931396484,-81.59849548339844,-0.15565063059329987,-0.06934415549039841,-0.4854617714881897,0.5549013018608093,0.03454631194472313
12.454126358032227,67.02483367919922,-79.451171875,0.09339037537574768,-0.034672077745199203,-0.4854617714881897,0.5202199816703796,0.0
6.507281303405762,70.5114974975586,-77.02375030517578,0.031130125746130943,0.0,-0.5201376080513,0.48553863167762756,0.0
0.6849769353866577,73.68685150146484,-74.31625366210938,0.09339037537574768,0.034672077745199203,-0.5201376080513,0.48553863167762756,0.0
-5.106192111968994,76.83106994628906,-71.51538848876953,0.3424313962459564,0.06934415549039841,-0.5548134446144104,0.4508573114871979,0.0
-10.866225242614746,79.72624206542969,-68.59004211425781,0.4980820119380951,0.10401622951030731,-0.5548134446144104,0.4161759614944458,0.0
-16.563987731933594,82.24784851074219,-65.41572570800781,0.4669518768787384,0.13868831098079681,-0.5548134446144104,0.4161759614944458,0.0
-21.67017936706543,84.20909881591797,-62.241416931152344,0.5603422522544861,0.20803245902061462,-0.5894892811775208,0.3814946413040161,0.0
-26.49615478515625,85.76564025878906,-58.84925842285156,0.7159929275512695,0.20803245902061462,-0.5894892811775208,0.3468133211135864,0.0
-31.47780418395996,87.25992584228516,-55.332618713378906,0.6537326574325562,0.24270454049110413,-0.5894892811775208,0.3468133211135864,0.0
-35.9612922668457,88.131591796875,-51.34917068481445,1.431985855102539,0.27737662196159363,-0.5894892811775208,0.31213197112083435,0.0
-40.382503509521484,88.19384765625,-47.178993225097656,0.9961640238761902,0.31204870343208313,-0.5894892811775208,0.27745065093040466,0.0
-44.43009567260742,88.22498321533203,-42.884334564208984,1.494246006011963,0.34672078490257263,-0.5894892811775208,0.24276931583881378,0.0
-48.47768783569336,87.63349151611328,-38.09174728393555,1.7744171619415283,0.38139283657073975,-0.5894892811775208,0.2080879807472229,0.0
-52.36960220336914,86.8863525390625,-32.707862854003906,3.0507524013519287,0.38139283657073975,-0.5894892811775208,0.1734066605567932,0.03454631194472313
-54.17544937133789,86.76183319091797,-26.110275268554688,11.2068452835083,0.34672078490257263,-0.6241651177406311,0.13872532546520233,0.13818524777889252
14.66473388671875,99.18305969238281,-4.543623447418213,195.31040954589844,-4.542042255401611,-0.5548134446144104,0.13872532546520233,4.940122604370117
-42.6553840637207,77.85839080810547,-18.20561408996582,32.313072204589844,-2.2883570194244385,-0.7281926274299622,-0.03468133136630058,3.0400755405426025
-19.739789962768555,83.21290588378906,-8.713798522949219,94.8534927368164,-2.912454605102539,-0.4161100685596466,0.1734066605567932,3.10916805267334
21.047473907470703,56.440330505371094,-23.869583129882812,95.04027557373047,-2.7390940189361572,0.3467583954334259,0.7629892826080322,1.5891304016113281
-60.12229537963867,66.83805084228516,-1.9294838905334473,8.716435432434082,-3.501879930496216,-0.4854617714881897,0.0,3.9728260040283203
-1.4322245121002197,71.07185363769531,4.730347633361816,127.78916931152344,-5.686220645904541,-0.2080550342798233,0.2080879807472229,5.665595531463623
-10.866225242614746,45.9803466796875,-8.246987342834473,46.47727966308594,-6.379662036895752,-0.10402751713991165,0.3468133211135864,6.080151081085205
-35.774478912353516,68.33233642578125,19.979494094848633,91.3980484008789,-7.419824600219727,0.31208255887031555,0.589582622051239,6.494706630706787
3.985320568084717,64.1607894897461,21.940099716186523,154.06298828125,-8.251954078674316,-0.2774067223072052,0.0,8.498393058776855
-7.441340446472168,70.79167938232422,40.79924774169922,181.6754150390625,-8.321298599243164,-0.2774067223072052,-0.03468133136630058,8.567485809326172
-18.681190490722656,66.62013244628906,40.643646240234375,153.22247314453125,-9.50014877319336,0.1387033611536026,0.13872532546520233,9.223865509033203
-20.798391342163086,46.72748565673828,32.73898696899414,103.5076675415039,-10.644328117370605,0.03467584028840065,0.27745065093040466,10.294801712036133
-13.606133460998535,41.90219497680664,36.846920013427734,112.90896606445312,-12.169898986816406,0.2080550342798233,0.1734066605567932,11.745746612548828
-38.576656341552734,32.905364990234375,40.27019500732422,60.95278549194336,-12.481947898864746,0.2080550342798233,0.2080879807472229,11.953023910522461
-11.893691062927246,37.13916778564453,47.45907974243164,127.04204559326172,-13.314077377319336,0.3467583954334259,0.1734066605567932,12.713043212890625
-27.61702537536621,32.189353942871094,53.30977249145508,101.11064910888672,-14.388912200927734,0.17337919771671295,0.06936266273260117,14.094895362854004
-19.459571838378906,31.006380081176758,67.50081634521484,138.15550231933594,-15.394402503967285,0.3467583954334259,0.24276931583881378,14.716729164123535
-27.118860244750977,30.7262020111084,62.241416931152344,115.15033721923828,-16.295875549316406,0.6588409543037415,0.31213197112083435,15.23492431640625
-13.917486190795898,12.576885223388672,64.7933120727539,110.88550567626953,-17.162677764892578,0.5894892811775208,0.27745065093040466,16.202220916748047
-21.26542091369629,4.482850074768066,59.53391647338867,74.61891174316406,-17.821447372436523,0.4854617714881897,0.13872532546520233,17.169517517089844
-23.6939754486084,11.456172943115234,80.88272094726562,119.29064178466797,-19.069643020629883,0.6241651177406311,0.24276931583881378,18.13681411743164
-0.965194821357727,-3.5800540447235107,73.25814819335938,119.384033203125,-19.485708236694336,0.5894892811775208,0.13872532546520233,18.689556121826172
-39.5729866027832,-8.405344009399414,80.6026382446289,56.9370002746582,-20.42185401916504,0.7281926274299622,0.27745065093040466,19.27684211730957
-8.966971397399902,-10.33545970916748,86.82677459716797,117.20492553710938,-21.427343368530273,0.7628684639930725,0.2080879807472229,20.3477783203125
-10.150113105773926,-23.50383186340332,72.20004272460938,67.86367797851562,-21.219310760498047,0.8322201371192932,0.1734066605567932,20.105953216552734
-20.54930877685547,-33.37232971191406,82.90557098388672,50.119503021240234,-21.46201515197754,0.8668959736824036,0.27745065093040466,20.244138717651367
-16.532852172851562,-28.796085357666016,84.02590942382812,67.67689514160156,-22.294145584106445,0.9362476468086243,0.27745065093040466,21.00415802001953
-7.939505577087402,-32.531795501708984,90.9035873413086,87.60017395019531,-22.43283462524414,0.8322201371192932,0.1734066605567932,21.315074920654297
-22.541969299316406,-45.23320388793945,82.03418731689453,24.655059814453125,-22.88357162475586,1.0402752161026,0.27745065093040466,21.41871452331543
-17.653724670410156,-33.901554107666016,99.05721282958984,83.05517578125,-23.6463565826416,1.0402752161026,0.27745065093040466,22.213279724121094
-3.860779285430908,-45.26433563232422,85.39522552490234,63.100765228271484,-23.6463565826416,0.9015718102455139,0.13872532546520233,22.455102920532227
-20.020008087158203,-55.69318771362305,84.95953369140625,16.187665939331055,-23.57701301574707,1.0055993795394897,0.1734066605567932,22.316917419433594
