110kV II母电压A相_5,110kV II母电压B相_6,110kV II母电压C相_7,110kV II母电压3U0_8,110kV响平格凤线194A相_9,110kV响平格凤线194B相_10,110kV响平格凤线194C相_11,110kV响平格凤线1943I0_12
23.48408317565918,-82.73174285888672,54.241065979003906,-8.405165672302246,-18.76378059387207,5.146336078643799,1.9252480268478394,11.538100242614746
38.37187194824219,-79.83488464355469,35.29462814331055,-10.323227882385254,-14.41652774810791,4.378087997436523,1.7216160297393799,8.152725219726562
52.501773834228516,-75.18330383300781,15.22574520111084,-12.615546226501465,-8.666637420654297,3.119271993637085,1.147744059562683,4.247950077056885
62.05321502685547,-62.806766510009766,-6.370909214019775,-12.16331958770752,-2.480163097381592,1.851199984550476,0.5183359980583191,-0.009274999611079693
67.59719848632812,-47.055755615234375,-27.749309539794922,-12.303666114807129,3.6691548824310303,0.4535439908504486,-0.03702399879693985,-4.201574802398682
68.44852447509766,-26.653160095214844,-48.66002655029297,-11.679905891418457,9.484068870544434,-1.1292320489883423,-0.2961919903755188,-8.124899864196777
64.99131774902344,-6.593204975128174,-64.11441802978516,-9.605903625488281,14.778799057006836,-2.813823938369751,-0.5646160244941711,-11.463899612426758
57.19443893432617,12.625727653503418,-74.66331481933594,-8.015316009521484,19.107473373413086,-4.276271820068359,-0.8052719831466675,-14.06089973449707
46.62556076049805,35.063392639160156,-84.61980438232422,-4.631418228149414,22.209999084472656,-5.312943935394287,-1.2310479879379272,-15.674750328063965
29.028072357177734,52.506832122802734,-82.3645248413086,-0.951233983039856,23.844863891601562,-6.062679767608643,-1.5920319557189941,-16.175600051879883
12.551837921142578,66.47196960449219,-78.4879379272461,1.3566780090332031,23.77984046936035,-6.275568008422852,-1.8419439792633057,-15.637649536132812
-3.7894299030303955,77.29105377197266,-70.59964752197266,5.411118030548096,22.070663452148438,-5.859047889709473,-2.0826001167297363,-14.042349815368652
-22.684669494628906,82.17105865478516,-54.75032424926758,8.592293739318848,19.042449951171875,-5.414760112762451,-2.0826001167297363,-11.463899612426758
-39.18166732788086,80.01139831542969,-35.05558776855469,10.29203987121582,14.676619529724121,-4.739071846008301,-1.7864079475402832,-8.041424751281738
-53.508827209472656,74.87181091308594,-14.1240873336792,12.849455833435059,9.06606388092041,-3.535792112350464,-1.3513760566711426,-4.099549770355225
-62.35429382324219,61.76846694946289,7.33745813369751,12.007379531860352,2.907457113265991,-2.0733439922332764,-0.9348559975624084,0.1391250044107437
-67.98133850097656,46.87924575805664,28.13385009765625,12.506387710571289,-3.2975950241088867,-0.5461040139198303,-0.47205600142478943,4.322150230407715
-68.66654968261719,26.891969680786133,48.161163330078125,11.41480827331543,-9.112508773803711,0.9533680081367493,-0.0740479975938797,8.217650413513184
-64.74214935302734,6.468608856201172,63.55319595336914,9.403182029724121,-14.518707275390625,2.5639119148254395,0.3887520134449005,11.519550323486328
-56.54037094116211,-13.497900009155273,74.38269805908203,7.828187942504883,-18.949560165405273,4.146687984466553,0.731224000453949,14.033075332641602
-46.26219177246094,-35.52024459838867,84.17290496826172,4.428696155548096,-21.99635124206543,5.1648478507995605,1.1662559509277344,15.56344985961914
-29.038454055786133,-52.4964485168457,81.94880676269531,0.951233983039856,-23.51974868774414,5.886816024780273,1.462448000907898,16.04574966430664
-12.58298397064209,-66.9807357788086,78.60225677490234,-1.434648036956787,-23.398990631103516,6.145984172821045,1.6475679874420166,15.489250183105469
3.7375199794769287,-77.52986145019531,70.52690124511719,-5.333148002624512,-21.717681884765625,5.766488075256348,1.869711995124817,13.949600219726562
22.227861404418945,-81.51692962646484,54.251461029052734,-8.451948165893555,-18.66160011291504,5.146336078643799,1.915992021560669,11.408249855041504
38.62104034423828,-79.7933578491211,35.11794662475586,-10.19847583770752,-14.202880859375,4.285528182983398,1.7123600244522095,8.069250106811523
53.6541748046875,-75.6505355834961,14.415090560913086,-12.849455833435059,-8.68521499633789,3.1933200359344482,1.2125359773635864,4.108825206756592
62.47887420654297,-62.00727462768555,-7.753178119659424,-12.381635665893555,-2.6102089881896973,1.869711995124817,0.8052719831466675,-0.19477500021457672
67.92942810058594,-46.526222229003906,-28.767824172973633,-12.553170204162598,3.5855538845062256,0.2961919903755188,0.4535439908504486,-4.414899826049805
68.28241729736328,-26.632394790649414,-48.42098617553711,-11.523965835571289,9.521224975585938,-1.2865840196609497,0.04628000035881996,-8.356775283813477
64.82521057128906,-7.0604400634765625,-63.4284782409668,-9.51233959197998,14.964578628540039,-2.79531192779541,-0.5275920033454895,-11.68649959564209
56.41578674316406,13.42521858215332,-74.4658432006836,-7.672247886657715,19.404720306396484,-4.32255220413208,-0.9070879817008972,-14.20930004119873
45.42124938964844,36.08092498779297,-84.3495864868164,-4.428696155548096,22.516536712646484,-5.433271884918213,-1.3606319427490234,-15.702574729919434
28.830814361572266,52.13304138183594,-81.6785888671875,-0.7952939867973328,23.937753677368164,-6.062679767608643,-1.7123600244522095,-16.147775650024414
12.572602272033691,66.40966796875,-78.43597412109375,1.434648036956787,23.677661895751953,-6.155240058898926,-1.915992021560669,-15.56344985961914
-4.059361934661865,77.89326477050781,-70.86986541748047,5.5826520919799805,21.912750244140625,-5.849792003631592,-2.0363199710845947,-13.96815013885498
-22.73657989501953,81.81803894042969,-54.28263854980469,8.77942180633545,18.810224533081055,-5.340712070465088,-2.0640881061553955,-11.35260009765625
-38.53798294067383,78.44356536865234,-34.192970275878906,10.182882308959961,14.323637962341309,-4.396599769592285,-1.9067360162734985,-7.920849800109863
-53.2492790222168,74.54994201660156,-14.217623710632324,12.553170204162598,8.666637420654297,-3.0544800758361816,-1.4809600114822388,-4.043900012969971
-62.42696762084961,62.03842544555664,7.441388130187988,12.506387710571289,2.5823419094085693,-1.7493840456008911,-1.0274159908294678,0.21332499384880066
-68.3343276977539,46.50545883178711,28.674287796020508,12.25688362121582,-3.5576870441436768,-0.2961919903755188,-0.5275920033454895,4.414899826049805
-69.1856460571289,28.418270111083984,48.99260330200195,14.580389976501465,-9.27971076965332,0.7960159778594971,-0.12958399951457977,8.635025024414062
-65.2301025390625,6.738566875457764,63.61555480957031,9.122489929199219,-14.695198059082031,2.1844160556793213,0.47205600142478943,11.955474853515625
-57.04909133911133,-13.124112129211426,74.6009521484375,7.89056396484375,-19.12605094909668,3.711656093597412,0.8700640201568604,14.487549781799316
-46.116844177246094,-36.30935287475586,84.83805847167969,4.4442901611328125,-22.079952239990234,4.822375774383545,1.0736960172653198,16.082849502563477
-28.70623016357422,-53.721641540527344,81.85527038574219,-0.8108879923820496,-23.51974868774414,5.6739277839660645,1.1384880542755127,16.58370018005371
-12.146940231323242,-66.89766693115234,78.22811126708984,-1.1539560556411743,-23.2503662109375,5.840536117553711,1.2680720090866089,16.017925262451172
3.893249988555908,-77.40526580810547,70.16313934326172,-5.5046820640563965,-21.33683204650879,5.322199821472168,1.4254239797592163,14.459725379943848
22.996129989624023,-81.91148376464844,53.91888427734375,-8.342789649963379,-18.15999412536621,4.683536052703857,1.397655963897705,11.890549659729004
38.672950744628906,-79.4403305053711,34.58790588378906,-10.447979927062988,-13.682697296142578,3.8597519397735596,1.1755119562149048,8.50517463684082
53.25965881347656,-74.48764038085938,13.458934783935547,-13.17693042755127,-8.07214069366455,2.610192060470581,0.8515520095825195,4.489099979400635
62.634605407714844,-62.37068176269531,-8.200077056884766,-13.551185607910156,-2.0157129764556885,1.3328640460968018,0.5368480086326599,0.055649999529123306
68.44852447509766,-47.24264907836914,-28.88214683532715,-13.130147933959961,4.050004005432129,0.17586399614810944,0.18512000143527985,-4.470550060272217
68.9676284790039,-27.94065284729004,-48.91984939575195,-13.457621574401855,9.697715759277344,-0.8515520095825195,-0.12958399951457977,-8.764875411987305
66.81855010986328,-10.75678825378418,-63.35572814941406,-12.350447654724121,14.639464378356934,-0.9996479749679565,-0.5090799927711487,-13.198325157165527
58.710208892822266,9.531594276428223,-74.20601654052734,-9.933378219604492,18.615156173706055,-1.0736960172653198,-0.8237839937210083,-16.741374969482422
47.16542434692383,32.68568420410156,-83.80915069580078,-6.393539905548096,21.318254470825195,-1.0274159908294678,-1.249559998512268,-19.06012535095215
29.277240753173828,51.0532112121582,-81.97998046875,-2.4014759063720703,22.516536712646484,-0.9811360239982605,-1.50872802734375,-20.052549362182617
12.510310173034668,65.48558044433594,-77.75003051757812,0.7952939867973328,22.219287872314453,-0.8978319764137268,-1.5920319557189941,-19.737199783325195
-4.931449890136719,77.82058715820312,-69.98646545410156,5.4267120361328125,20.435800552368164,-0.6479200124740601,-1.6475679874420166,-18.104799270629883
-23.85783576965332,83.1885986328125,-53.96045684814453,9.683874130249023,17.296117782592773,-0.24991199374198914,-1.7401280403137207,-15.266650199890137
-40.29254150390625,80.6343765258789,-34.057861328125,11.149709701538086,13.01388931274414,-0.08330400288105011,-1.4439359903335571,-11.44534969329834
