220kV I段电压_A相_1,220kV I段电压_B相_2,220kV I段电压_C相_3,220kV I段电压_3U0_4,砚马 II线_A相_25,砚马 II线_B相_26,砚马 II线_C相_27,砚马 II线_3I0_28
-53.84403991699219,-29.8278865814209,83.92926788330078,0.8408440947532654,0.1635356992483139,0.08392211049795151,-0.26509058475494385,-0.015227002091705799
-34.79844665527344,-48.58992004394531,83.61741638183594,0.9342712163925171,0.1083899438381195,0.15258565545082092,-0.2803475856781006,-0.017130376771092415
-13.014139175415039,-65.65670776367188,78.31596374511719,-0.07785593718290329,0.04183471202850342,0.20599064230918884,-0.26699772477149963,-0.019033752381801605
8.989686012268066,-78.49060821533203,68.5654525756836,-1.1055543422698975,-0.02281893417239189,0.24413704872131348,-0.23839081823825836,-0.009516876190900803
29.728683471679688,-84.83475494384766,54.35547637939453,-0.7629881501197815,-0.09507889300584793,0.2670249044895172,-0.1830841451883316,-0.0076135010458528996
48.84744644165039,-84.15873718261719,35.06235122680664,0.06228474900126457,-0.1540278047323227,0.280376136302948,-0.13159172236919403,-0.0076135010458528996
65.3633804321289,-78.14739990234375,12.754670143127441,0.37370848655700684,-0.20346882939338684,0.2651175856590271,-0.06484229862689972,0.0038067505229264498
77.49945831298828,-68.23596954345703,-9.272343635559082,0.23356780409812927,-0.23769724369049072,0.23460043966770172,0.009535632096230984,0.0057101259008049965
84.00130462646484,-54.16444778442383,-29.532207489013672,0.6851322650909424,-0.2529098689556122,0.17928814888000488,0.07819218933582306,0.0057101259008049965
83.98039245605469,-35.19440841674805,-48.347164154052734,0.7785593867301941,-0.2624177634716034,0.12588316202163696,0.14494161307811737,0.015227002091705799
78.47159576416016,-12.813095092773438,-65.3014144897461,0.7629881501197815,-0.24340197443962097,0.06103426218032837,0.19643403589725494,0.015227002091705799
68.30071258544922,9.412216186523438,-77.6922607421875,0.18685424327850342,-0.21297672390937805,-0.015258565545082092,0.24411219358444214,0.015227002091705799
53.90675735473633,29.7758846282959,-84.19953918457031,-0.716274619102478,-0.16163411736488342,-0.08582942932844162,0.26890483498573303,0.015227002091705799
35.007511138916016,48.548316955566406,-84.08518981933594,-0.7474169731140137,-0.10458678752183914,-0.15830761194229126,0.2765333354473114,0.013323627412319183
13.233654022216797,65.53190612792969,-78.75255584716797,0.1712830662727356,-0.03612998127937317,-0.20599064230918884,0.26699772477149963,0.0076135010458528996
-8.92696762084961,78.28260040283203,-68.78374481201172,1.136696696281433,0.026622090488672256,-0.2517663240432739,0.23839081823825836,0.009516876190900803
-29.780948638916016,84.57474517822266,-54.30350112915039,0.9342712163925171,0.09698047488927841,-0.2670249044895172,0.1830841451883316,0.0057101259008049965
-48.8578987121582,83.89873504638672,-35.10393142700195,0.0,0.16163411736488342,-0.2822834551334381,0.13159172236919403,0.0038067505229264498
-65.29020690917969,77.99139404296875,-13.014545440673828,-0.38927969336509705,0.20537041127681732,-0.2670249044895172,0.06293517351150513,-0.0038067505229264498
-77.36357116699219,68.20477294921875,8.960494041442871,-0.18685424327850342,0.23959881067276,-0.23650777339935303,-0.011442759074270725,-0.0076135010458528996
-84.00130462646484,54.21644973754883,29.313913345336914,-0.5449915528297424,0.25671300292015076,-0.181195467710495,-0.08582068979740143,-0.009516876190900803
-84.11628723144531,35.24641036987305,48.31597900390625,-0.7007034420967102,0.2643193304538727,-0.12588316202163696,-0.15066298842430115,-0.015227002091705799
-78.63884735107422,12.78189468383789,65.25983428955078,-0.7318457961082458,0.2510082721710205,-0.06294158101081848,-0.20215541124343872,-0.017130376771092415
-68.39479064941406,-9.412216186523438,77.56752014160156,-0.14014068245887756,0.2186814546585083,0.01335124485194683,-0.24601931869983673,-0.019033752381801605
-53.948570251464844,-29.74468421936035,83.89807891845703,0.7941305637359619,0.16924042999744415,0.0820147916674614,-0.26890483498573303,-0.017130376771092415
-34.923885345458984,-48.46511459350586,83.65899658203125,0.9654136300086975,0.10648836195468903,0.1506783366203308,-0.28416183590888977,-0.017130376771092415
-13.150029182434082,-65.53190612792969,78.32635498046875,-0.015571187250316143,0.04563786834478378,0.20408330857753754,-0.26890483498573303,-0.013323627412319183
8.853796005249023,-78.44900512695312,68.61742401123047,-1.0588407516479492,-0.02281893417239189,0.2460443675518036,-0.23839081823825836,-0.011420251801609993
29.561433792114258,-84.85555267333984,54.46982192993164,-0.8564152717590332,-0.08937416225671768,0.2670249044895172,-0.1849912703037262,-0.011420251801609993
48.64883804321289,-84.16913604736328,35.24945831298828,0.07785593718290329,-0.15022465586662292,0.2841907739639282,-0.13349886238574982,-0.0038067505229264498
65.27975463867188,-78.17859649658203,12.920990943908691,0.4359932541847229,-0.20156726241111755,0.263210266828537,-0.061028048396110535,0.0038067505229264498
77.48900604248047,-68.25677490234375,-9.20997428894043,0.2491389960050583,-0.23769724369049072,0.23650777339935303,0.009535632096230984,0.0038067505229264498
84.01175689697266,-54.27885055541992,-29.417861938476562,0.6851322650909424,-0.25481143593788147,0.1831027865409851,0.08009931445121765,0.0057101259008049965
83.93858337402344,-35.3712158203125,-48.19124221801758,0.7474169731140137,-0.2605161666870117,0.12969781458377838,0.14875586330890656,0.009516876190900803
78.53431701660156,-12.979498863220215,-65.17667388916016,0.7474169731140137,-0.24530355632305145,0.05912694334983826,0.20215541124343872,0.0076135010458528996
68.41569519042969,9.277013778686523,-77.64028930664062,0.21799662709236145,-0.21297672390937805,-0.01335124485194683,0.24411219358444214,0.017130376771092415
54.0531005859375,29.640682220458984,-84.20993041992188,-0.7007034420967102,-0.16163411736488342,-0.08964407444000244,0.26699772477149963,0.015227002091705799
35.15385437011719,48.361114501953125,-84.08518981933594,-0.8564152717590332,-0.10078363120555878,-0.15640029311180115,0.2803475856781006,0.015227002091705799
13.29637336730957,65.43830871582031,-78.76294708251953,0.10899831354618073,-0.03803155943751335,-0.20599064230918884,0.26890483498573303,0.013323627412319183
-8.79107666015625,78.27220153808594,-68.89808654785156,1.136696696281433,0.03042524680495262,-0.2479516863822937,0.23648369312286377,0.009516876190900803
-29.613698959350586,84.54354858398438,-54.4906120300293,0.9654136300086975,0.09507889300584793,-0.27083954215049744,0.181177020072937,0.0057101259008049965
