大宝II回线路电压_A相_1,大宝II回线路电压_B相_2,大宝II回线路电压_C相_3,大宝II回线路电压_3U0_4,大宝II回线路电流_A相_33,大宝II回线路电流_B相_34,大宝II回线路电流_C相_35,大宝II回线路电流_3I0_36
-62.360469818115234,-23.226259231567383,85.98104858398438,0.7632728219032288,0.1414746642112732,0.1140618845820427,-0.26792535185813904,0.011417406611144543
-43.298912048339844,-43.506290435791016,86.83316802978516,0.28038594126701355,0.10323826968669891,0.1634887009859085,-0.2755260765552521,0.005708703305572271
-22.156578063964844,-62.18307876586914,84.24563598632812,0.20250095427036285,0.04779549315571785,0.20150932669639587,-0.2546240985393524,-0.0019029011018574238
1.4011238813400269,-76.63311767578125,74.96583557128906,-0.12461597472429276,-0.021030018106102943,0.24143098294734955,-0.21472032368183136,-0.005708703305572271
23.5472469329834,-86.33589172363281,62.20480728149414,-0.6386568546295166,-0.0994146317243576,0.26994645595550537,-0.16341546177864075,-0.005708703305572271
43.72761154174805,-86.88765716552734,42.74112319946289,-0.35827091336250305,-0.15103375911712646,0.26994645595550537,-0.10831024497747421,-0.0038058022037148476
61.73310089111328,-84.22251892089844,22.020044326782227,-0.5607718825340271,-0.18162287771701813,0.23572789132595062,-0.045604314655065536,-0.01522320881485939
75.86981201171875,-74.9361801147461,-1.3924897909164429,-0.591925859451294,-0.20265290141105652,0.19390520453453064,0.026602517813444138,-0.02093191258609295
86.16912078857422,-62.18307876586914,-23.29822540283203,1.2305827140808105,-0.23133020102977753,0.14257735013961792,0.10641007125377655,-0.022834813222289085
86.85922241210938,-42.81918716430664,-43.780296325683594,0.5140408873558044,-0.2408892959356308,0.0912495106458664,0.15771491825580597,-0.017126109451055527
84.06743621826172,-21.38356590270996,-62.0697135925293,1.2617367506027222,-0.22368291020393372,0.024713408201932907,0.20521941781044006,-0.01522320881485939
74.53142547607422,1.436675786972046,-76.24401092529297,-0.18692396581172943,-0.18353469669818878,-0.05322887748479843,0.23752246797084808,-0.011417406611144543
62.130435943603516,23.496936798095703,-86.29280090332031,-0.8723118305206299,-0.1452983021736145,-0.12546807527542114,0.26792535185813904,-0.005708703305572271
