500kV 纳思甲线电压_Ua_5,500kV 纳思甲线电压_Ub_6,500kV 纳思甲线电压_Uc_7,500kV 纳思甲线电压_3U0_8,500kV 纳思甲线_Ia_41,500kV 纳思甲线_Ib_42,500kV 纳思甲线_Ic_43,500kV 纳思甲线_3I0_44
86.92418670654297,-35.012752532958984,-51.411617279052734,0.015588000416755676,0.017520999535918236,0.007048000115901232,-0.040408000349998474,-0.007019000127911568
86.47230529785156,-30.12000274658203,-56.03227233886719,-0.015588000416755676,0.010513000190258026,0.007048000115901232,-0.040408000349998474,-0.007019000127911568
85.49063873291016,-25.071435928344727,-60.271121978759766,0.07014600187540054,0.003504999913275242,0.014088000170886517,-0.040408000349998474,-0.007019000127911568
84.0025634765625,-20.287761688232422,-64.01128387451172,0.007794000208377838,0.003504999913275242,0.014088000170886517,-0.040408000349998474,-0.007019000127911568
82.48331451416016,-15.27814769744873,-67.43975830078125,-0.015588000416755676,0.003504999913275242,0.014088000170886517,-0.03338000178337097,4.999999873689376e-06
80.43428039550781,-9.559554100036621,-71.07862854003906,0.023382000625133514,-0.003502999898046255,0.014088000170886517,-0.03338000178337097,4.999999873689376e-06
77.95674133300781,-3.622812032699585,-74.35126495361328,-0.031176000833511353,0.003504999913275242,0.014088000170886517,-0.03338000178337097,0.014053000137209892
75.23768615722656,1.8230969905853271,-77.10184478759766,-0.015588000416755676,0.003504999913275242,0.028168000280857086,-0.02635199949145317,0.014053000137209892
72.39397430419922,6.778172969818115,-79.57969665527344,-0.015588000416755676,0.24177700281143188,-0.021112000569701195,-0.04743599891662598,0.18965299427509308
-3.4358320236206055,13.31482219696045,-83.17960357666016,0.023382000625133514,0.10862500220537186,0.04224799945950508,-0.012295999564230442,0.16858099400997162
-8.406490325927734,10.759373664855957,-88.86775970458984,0.3896999955177307,0.21374499797821045,0.07040800154209137,-0.012295999564230442,0.28096500039100647
3.7240970134735107,17.81801986694336,-87.58208465576172,0.03897000104188919,0.12964899837970734,0.06336800009012222,0.01581599935889244,0.21072499454021454
26.48160743713379,28.84228515625,-85.72758483886719,-0.21043799817562103,0.2207529991865158,0.07040800154209137,0.008787999860942364,0.3090609908103943
15.067792892456055,43.73088455200195,-75.79278564453125,0.015588000416755676,0.15768100321292877,0.12672799825668335,0.08609600365161896,0.40739700198173523
31.64704132080078,50.98430633544922,-77.83428955078125,0.13249799609184265,0.2768169939517975,0.09152799844741821,0.03689999878406525,0.43549299240112305
27.49443817138672,61.49436569213867,-74.63177490234375,-0.05455800145864487,0.2207529991865158,0.08448799699544907,0.05798399820923805,0.3652530014514923
35.81522750854492,54.94992446899414,-81.72249603271484,-0.4286699891090393,0.2908329963684082,0.06336800009012222,0.029872000217437744,0.3933489918708801
15.496297836303711,52.752864837646484,-88.57166290283203,0.07794000208377838,0.24177700281143188,0.09856799989938736,0.04392800107598305,0.40739700198173523
15.987131118774414,53.16578674316406,-91.93781280517578,0.3429360091686249,0.3048489987850189,0.09152799844741821,0.06501200050115585,0.4706130027770996
8.881738662719727,57.263851165771484,-90.3014907836914,-0.031176000833511353,0.2207529991865158,0.12672799825668335,0.07203999906778336,0.44954100251197815
12.683747291564941,57.98062515258789,-87.61325073242188,-0.24940800666809082,0.28382501006126404,0.08448799699544907,0.07203999906778336,0.46358901262283325
4.4720330238342285,67.06493377685547,-84.37178039550781,0.27279001474380493,0.24177700281143188,0.07744800299406052,0.04392800107598305,0.37227699160575867
