1-110kV母线Ⅰ段电压Ua_1,2-110kV母线Ⅰ段电压Ub_2,3-110kV母线Ⅰ段电压Uc_3,4-110kV母线Ⅰ段电压3Uo_4,5-110kV普八线路电流Ia_5,6-110kV普八线路电流Ib_6,7-110kV普八线路电流Ic_7,8-110kV普八线路电流3Io_8
-11.197395324707031,-67.00856018066406,78.37964630126953,0.2847554087638855,0.03528386354446411,0.0,0.0,0.0
-5.677999019622803,-70.17232513427734,76.00642395019531,0.18983694911003113,0.0,0.0,-0.03526545315980911,0.03529038652777672
-0.19032399356365204,-73.17790222167969,73.38005065917969,0.03163949027657509,0.03528386354446411,0.0,-0.03526545315980911,0.03529038652777672
5.170468330383301,-75.77218627929688,70.46890258789062,-0.22147643566131592,0.0,0.0,-0.03526545315980911,0.0
10.4360990524292,-78.11337280273438,67.55774688720703,-0.37967389822006226,0.0,0.0,0.0,0.0
15.44796371459961,-80.23310089111328,64.45673370361328,-0.41131338477134705,0.0,0.0,-0.03526545315980911,0.0
20.364667892456055,-82.03644561767578,61.450653076171875,-0.41131338477134705,0.0,0.0,0.0,0.0
25.186208724975586,-83.27030944824219,57.874996185302734,-0.44295287132263184,0.0,0.0,0.0,0.03529038652777672
30.039470672607422,-84.0612564086914,53.8246955871582,-0.3480343818664551,0.0,0.0,0.0,0.03529038652777672
34.86101150512695,-84.66236877441406,49.584537506103516,-0.2531159222126007,0.0,-0.0352846197783947,0.0,0.0
39.55567169189453,-84.66236877441406,44.933021545410156,-0.2531159222126007,0.0,0.0,0.0,0.03529038652777672
44.21860885620117,-84.40927124023438,40.02836227416992,-0.2531159222126007,0.0,0.0,0.0,0.03529038652777672
48.65950012207031,-84.0612564086914,35.18698501586914,-0.2847554087638855,0.03528386354446411,0.0,0.0,0.0
52.81490707397461,-83.30194854736328,30.345611572265625,-0.2531159222126007,0.0,0.0,-0.03526545315980911,0.03529038652777672
56.779991149902344,-82.35282135009766,25.34602165222168,-0.18983694911003113,0.0,0.0,0.03526545315980911,0.0
60.77679443359375,-81.30877685546875,20.409717559814453,-0.12655796110630035,0.0,0.0,0.0,0.0
64.29779052734375,-79.69525909423828,15.31519889831543,-0.06327898055315018,0.0,0.0,-0.03526545315980911,0.0
67.56501770019531,-77.54389953613281,9.840964317321777,-0.09491847455501556,0.0,0.0,0.0,0.0
70.83224487304688,-75.13943481445312,4.271801471710205,0.06327898055315018,0.0,0.0,-0.03526545315980911,0.0
