33-110kV 母线电压Ua_33,34-110kV 母线电压Ub_34,35-110kV 母线电压Uc_35,36-110kV 母线电压3Uo_36,41-110kV小小线路电流Ia_41,42-110kV小小线路电流Ib_42,43-110kV小小线路电流Ic_43,44-110kV小小线路电流3Io_44
-3.538994312286377,75.39312744140625,-72.39927673339844,-0.4769619107246399,0.2115889936685562,0.3879036605358124,-0.5644484162330627,0.0
-7.301168441772461,77.4273452758789,-70.04637908935547,0.0,0.17632415890693665,0.4231676459312439,-0.5644484162330627,0.0
-13.358905792236328,79.20728302001953,-66.00830078125,-0.12718984484672546,0.07052966207265854,0.458431601524353,-0.5291703939437866,0.0
-17.567440032958984,80.73294830322266,-63.14666748046875,0.12718984484672546,0.03526483103632927,0.49369558691978455,-0.5291703939437866,0.0
-23.62517738342285,82.29039001464844,-58.66344451904297,0.06359492242336273,0.0,0.49369558691978455,-0.458614319562912,0.03527015075087547
-27.96124267578125,83.21215057373047,-55.32487487792969,0.12718984484672546,-0.07052966207265854,0.5289595723152161,-0.42333629727363586,0.0
-33.73203659057617,84.16568756103516,-50.39651107788086,0.15898731350898743,-0.14105932414531708,0.5642235279083252,-0.38805827498435974,0.0
-38.16374969482422,84.35639190673828,-46.390228271484375,-0.06359492242336273,-0.2115889936685562,0.5994874835014343,-0.3527802526950836,0.03527015075087547
-43.07370376586914,84.2928237915039,-40.98492431640625,0.34977206587791443,-0.28211864829063416,0.5994874835014343,-0.3175022304058075,0.0
-48.14307403564453,83.720703125,-35.70680236816406,0.031797461211681366,-0.3173834979534149,0.6347514390945435,-0.3175022304058075,0.0
-52.89361572265625,83.05322265625,-29.951744079589844,0.34977206587791443,-0.3526483178138733,0.6347514390945435,-0.3175022304058075,0.03527015075087547
-57.54850769042969,82.19503784179688,-24.641826629638672,0.12718984484672546,-0.3526483178138733,0.6700154542922974,-0.3175022304058075,0.0
-61.757041931152344,80.95543670654297,-19.204727172851562,0.22258223593235016,-0.3526483178138733,0.6700154542922974,-0.3175022304058075,0.03527015075087547
-65.90180969238281,79.39799499511719,-13.481464385986328,0.15898731350898743,-0.38791313767433167,0.7052794098854065,-0.3175022304058075,0.0
-68.96256256103516,77.36377716064453,-8.330527305603027,0.0953923836350441,-0.3173834979534149,0.7052794098854065,-0.3175022304058075,0.0
-72.53343963623047,75.52027130126953,-3.1795904636383057,-0.0953923836350441,-0.3526483178138733,0.7405433654785156,-0.38805827498435974,0.0
-73.71310424804688,73.19998931884766,0.6995099186897278,0.34977206587791443,-0.3526483178138733,0.7405433654785156,-0.3527802526950836,0.0
-76.99703216552734,71.2293472290039,5.818650722503662,0.031797461211681366,-0.3526483178138733,0.7405433654785156,-0.3527802526950836,0.0
-77.63468933105469,68.24159240722656,9.634159088134766,0.2861771583557129,-0.38791313767433167,0.7052794098854065,-0.3175022304058075,0.03527015075087547
-79.9940185546875,65.5716781616211,14.594320297241211,0.12718984484672546,-0.38791313767433167,0.6347514390945435,-0.24694617092609406,0.03527015075087547
-80.40850067138672,62.04358673095703,18.600605010986328,0.2861771583557129,-0.4584428071975708,0.5642235279083252,-0.1763901263475418,0.0
-82.22582244873047,58.80155563354492,23.52897071838379,0.1907847672700882,-0.4231779873371124,0.5289595723152161,-0.10583407431840897,0.0
-82.3852310180664,54.98740005493164,27.75782585144043,0.41336700320243835,-0.49370765686035156,0.458431601524353,0.03527802601456642,0.0
-83.05477142333984,50.918968200683594,32.43182373046875,0.3815695345401764,-0.5642372965812683,0.4231676459312439,0.1763901263475418,0.03527015075087547
-83.46925354003906,46.18305969238281,37.42378234863281,0.22258223593235016,-0.5642372965812683,0.35263970494270325,0.24694617092609406,0.0
-83.3098373413086,40.4300422668457,43.11524963378906,0.31797462701797485,-0.6347669959068298,0.24684779345989227,0.3175022304058075,0.0
