220kV墨戈Ⅱ回线电压_5,220kV墨戈Ⅱ回线电压_6,220kV墨戈Ⅱ回线电压_7,220kV墨戈Ⅱ回线电压_8,220kV墨戈Ⅱ回线_13,220kV墨戈Ⅱ回线_14,220kV墨戈Ⅱ回线_15,220kV墨戈Ⅱ回线_16
64.01573181152344,13.663541793823242,-77.99185943603516,0.015561999753117561,-0.025085000321269035,0.06487499922513962,0.0025949999690055847,0.012109999544918537
60.65150451660156,18.633066177368164,-79.85675048828125,-0.31123998761177063,-0.02768000029027462,0.0631449967622757,0.0025949999690055847,0.010379999876022339
56.958797454833984,23.70854949951172,-81.43555450439453,-0.49020299315452576,-0.028544999659061432,0.06487499922513962,0.007784999907016754,0.011245000176131725
53.043575286865234,28.635690689086914,-82.57992553710938,-0.6069179773330688,-0.031139999628067017,0.0631449967622757,0.007784999907016754,0.012109999544918537
48.91643524169922,33.5681266784668,-83.45409393310547,-0.7002900242805481,-0.0337349995970726,0.05536000058054924,0.01384000014513731,0.015569999814033508
44.49260330200195,38.46877670288086,-83.86204528808594,-0.6146990060806274,-0.04324999824166298,0.0562250018119812,0.026815000921487808,0.011245000176131725
39.87274932861328,43.2051887512207,-83.90972137451172,-0.48242199420928955,-0.053630001842975616,0.057955000549554825,0.029410000890493393,0.012109999544918537
35.173423767089844,47.65550994873047,-83.5229721069336,-0.2645539939403534,-0.04930499941110611,0.057955000549554825,0.0337349995970726,0.012109999544918537
30.2780704498291,51.88861083984375,-82.7388687133789,-0.015561999753117561,-0.04930499941110611,0.057089999318122864,0.03719500079751015,0.012109999544918537
25.244970321655273,55.978668212890625,-81.75873565673828,0.07002899795770645,-0.047575000673532486,0.053630001842975616,0.03805999830365181,0.011245000176131725
20.185380935668945,59.6978645324707,-80.38655090332031,0.2567729949951172,-0.046709999442100525,0.051899999380111694,0.0337349995970726,0.011245000176131725
15.109895706176758,63.23162841796875,-78.82894134521484,0.22564899921417236,-0.041519999504089355,0.05103499814867973,0.03892499953508377,0.011245000176131725
