220kVⅠ电压_A相_1,220kVⅠ电压_B相_2,220kVⅠ电压_C相_3,220kVⅠ电压_3U0_4,通蔓Ⅰ回线277_A相_21,通蔓Ⅰ回线277_B相_22,通蔓Ⅰ回线277_C相_23,通蔓Ⅰ回线277_3I0_24
79.80169677734375,-68.63506317138672,-11.541089057922363,-0.09311258047819138,0.2979866862297058,-0.6145680546760559,0.34428340196609497,-0.07446128875017166
85.89127349853516,-52.42623519897461,-33.34323501586914,0.6362692713737488,0.43766793608665466,-0.5680098533630371,0.1395743489265442,-0.08376894891262054
84.88853454589844,-31.9596004486084,-52.59572982788086,0.8224944472312927,0.4935404360294342,-0.48420512676239014,0.0,-0.08376894891262054
79.50923156738281,-11.159833908081055,-68.4868392944336,0.21726268529891968,0.5587250590324402,-0.34453055262565613,-0.1860991269350052,-0.09307660907506943
68.06124114990234,11.649117469787598,-80.12158966064453,-0.21726268529891968,0.5959733724594116,-0.2048560082912445,-0.3163685202598572,-0.11169193685054779
52.19490432739258,34.14575958251953,-86.36564636230469,0.21726268529891968,0.5028525590896606,-0.037246547639369965,-0.45594286918640137,-0.11169193685054779
32.10869216918945,53.040443420410156,-85.27293395996094,0.23278144001960754,0.37248334288597107,0.12105128169059753,-0.5489924550056458,-0.11169193685054779
11.05107307434082,68.67670440673828,-79.91345977783203,0.1241501048207283,0.2514262795448303,0.32590728998184204,-0.5489924550056458,-0.11169193685054779
-11.771795272827148,80.56525421142578,-68.5596923828125,0.4966004192829132,0.16761751472949982,0.43764692544937134,-0.5489924550056458,-0.13030725717544556
-33.45613098144531,86.79061126708984,-52.762237548828125,1.0397571325302124,-0.065184585750103,0.577321469783783,-0.46524783968925476,-0.13961490988731384
-52.3098030090332,85.1041488647461,-32.51069641113281,0.4655628800392151,-0.22349001467227936,0.6425029635429382,-0.38150322437286377,-0.13030725717544556
-68.05078887939453,79.68038177490234,-11.239293098449707,-0.015518763102591038,-0.40041959285736084,0.6983727812767029,-0.24192887544631958,-0.12099959701299667
-79.6972427368164,68.82244873046875,11.676377296447754,0.7293818593025208,-0.521476686000824,0.6983727812767029,-0.12096443772315979,-0.11169193685054779
-85.74504089355469,52.41582489013672,33.32242202758789,-0.605231761932373,-0.6704700589179993,0.5959447622299194,0.0930495634675026,-0.11169193685054779
-84.4498291015625,32.2510871887207,52.07539367675781,-0.651788055896759,-0.7263425588607788,0.5400749444961548,0.2512338161468506,-0.09307660907506943
-79.17498016357422,11.368040084838867,68.13301086425781,0.4500441253185272,-0.7915271520614624,0.41902366280555725,0.41872304677963257,-0.10238426923751831
-67.5703125,-11.524194717407227,79.41393280029297,0.4655628800392151,-0.7915271520614624,0.27934911847114563,0.53968745470047,-0.09307660907506943
-51.54730224609375,-33.82304382324219,85.56432342529297,-0.015518763102591038,-0.7542787790298462,0.06518145650625229,0.6699568629264832,-0.06515362858772278
-31.575984954833984,-52.31172180175781,84.50283813476562,0.744900643825531,-0.6518458724021912,-0.09311636537313461,0.7443965077400208,-0.06515362858772278
-10.591482162475586,-68.32275390625,79.28905487060547,0.4190066158771515,-0.4935404360294342,-0.26072582602500916,0.7723113894462585,-0.046538304537534714
12.147823333740234,-80.40910339355469,67.96650695800781,-0.651788055896759,-0.3631712794303894,-0.3631538450717926,0.7816163301467896,-0.07446128875017166
33.74859619140625,-86.45748138427734,52.22108840942383,-0.5276379585266113,-0.1489933431148529,-0.46558183431625366,0.697871744632721,-0.07446128875017166
52.706722259521484,-84.96881103515625,32.04239273071289,-0.015518763102591038,-0.02793625183403492,-0.5959447622299194,0.5862122774124146,-0.06515362858772278
68.64617156982422,-79.2847900390625,10.531634330749512,0.26381897926330566,0.15830542147159576,-0.6425029635429382,0.446637898683548,-0.06515362858772278
79.97926330566406,-68.27069854736328,-12.009392738342285,-0.20174391567707062,0.30729877948760986,-0.6425029635429382,0.32567349076271057,-0.08376894891262054
85.84949493408203,-52.13474655151367,-33.50974655151367,1.0863133668899536,0.43766793608665466,-0.5866331458091736,0.130269393324852,-0.07446128875017166
84.81541442871094,-31.855497360229492,-52.959964752197266,0.5431566834449768,0.521476686000824,-0.5028284192085266,-0.01860991306602955,-0.07446128875017166
79.36299896240234,-10.81629467010498,-68.84066772460938,-0.04655629023909569,0.5401008725166321,-0.3631538450717926,-0.1954040825366974,-0.08376894891262054
67.93589782714844,12.086350440979004,-80.00711822509766,0.23278144001960754,0.5866612792015076,-0.24210256338119507,-0.3163685202598572,-0.11169193685054779
52.02778244018555,34.197811126708984,-86.46971130371094,0.1707063913345337,0.4469800293445587,-0.08380473405122757,-0.46524783968925476,-0.08376894891262054
31.837116241455078,53.25905990600586,-85.40821838378906,-0.15518763661384583,0.3911075294017792,0.13967455923557281,-0.53968745470047,-0.13961490988731384
10.643708229064941,68.93695831298828,-79.69491577148438,0.23278144001960754,0.28867459297180176,0.30728402733802795,-0.5676023364067078,-0.13030725717544556
-12.043371200561523,80.65895080566406,-68.4452133178711,0.6673068404197693,0.1489933431148529,0.4283353090286255,-0.53968745470047,-0.13961490988731384
-33.6859245300293,86.7281494140625,-52.626949310302734,0.7759381532669067,-0.046560417860746384,0.5493865609169006,-0.45594286918640137,-0.13030725717544556
-52.64405059814453,85.2915267944336,-32.208900451660156,0.5276379585266113,-0.2141779363155365,0.6611261963844299,-0.36289331316947937,-0.13030725717544556
-68.17613220214844,79.56587219238281,-10.88546371459961,0.13966886699199677,-0.41904377937316895,0.6704378724098206,-0.23262391984462738,-0.11169193685054779
