1-500kV威甘甲线电压Ua_1,2-500kV威甘甲线电压Ub_2,3-500kV威甘甲线电压Uc_3,4-500kV威甘甲线电压3Uo_4,5-500kV威甘甲线电流Ia_5,6-500kV威甘甲线电流Ib_6,7-500kV威甘甲线电流Ic_7,8-500kV威甘甲线电流3Io_8
9.468268394470215,-80.50691986083984,70.95951080322266,-0.12715329229831696,0.05032869055867195,-0.12255942821502686,0.07199716567993164,0.007215075194835663
15.206613540649414,-83.17670440673828,67.55778503417969,-0.6675547361373901,0.05032869055867195,-0.11535005271434784,0.06479744613170624,0.0
20.562400817871094,-85.27439880371094,64.12425994873047,-0.9218613505363464,0.057518504559993744,-0.11535005271434784,0.06479744613170624,0.0
25.599393844604492,-86.79999542236328,60.59535598754883,-1.0172263383865356,0.06470831483602524,-0.11535005271434784,0.05039801448583603,0.0
30.476985931396484,-87.56278991699219,56.653160095214844,-0.7311314344406128,0.06470831483602524,-0.11535005271434784,0.043198298662900925,0.007215075194835663
35.35457992553711,-87.56278991699219,51.85258483886719,-0.5404014587402344,0.07908794283866882,-0.12255942821502686,0.03599858283996582,-0.007215075194835663
40.20029067993164,-87.49922943115234,47.08380126953125,-0.22251825034618378,0.07908794283866882,-0.11535005271434784,0.03599858283996582,0.0
44.918487548828125,-86.83177947998047,41.869930267333984,0.0,0.09346757084131241,-0.10814066976308823,0.028798865154385567,0.007215075194835663
49.79608154296875,-86.54573059082031,36.84680938720703,0.22251825034618378,0.09346757084131241,-0.11535005271434784,0.014399432577192783,-0.007215075194835663
54.67367172241211,-86.5775146484375,31.887271881103516,0.06357664614915848,0.1006573811173439,-0.11535005271434784,0.014399432577192783,0.0
59.296226501464844,-85.9736328125,26.546234130859375,-0.09536496549844742,0.1006573811173439,-0.10814066976308823,0.0,0.0
63.24930953979492,-84.9565658569336,21.459529876708984,-0.34967154264450073,0.1078471913933754,-0.11535005271434784,0.0,0.0
66.85171508789062,-83.3674087524414,16.24565887451172,-0.4768248200416565,0.11503700911998749,-0.10093129426240921,-0.014399432577192783,0.0
69.91216278076172,-81.33328247070312,11.127163887023926,-0.44503650069236755,0.1078471913933754,-0.10093129426240921,-0.021599149331450462,-0.007215075194835663
72.74945831298828,-78.75884246826172,5.8497090339660645,-0.22251825034618378,0.11503700911998749,-0.08651253581047058,-0.021599149331450462,0.0
75.74614715576172,-75.83478546142578,0.031791895627975464,-0.06357664614915848,0.11503700911998749,-0.08651253581047058,-0.03599858283996582,0.0
