1-110kV_Ⅰ母电压Ua_1,2-110kV_Ⅰ母电压Ub_2,3-110kV_Ⅰ母电压Uc_3,4-110kV_Ⅰ母电压3Uo_4,5-110kV唐西线电流Ia_5,6-110kV唐西线电流Ib_6,7-110kV唐西线电流Ic_7,8-110kV唐西线电流3Io_8
-81.95213317871094,16.98147201538086,63.919864654541016,-0.9185122847557068,0.03589557483792305,-0.007181663531810045,-0.03593911975622177,-0.007183155044913292
-80.39568328857422,11.690603256225586,67.46744537353516,-1.140222191810608,0.03589557483792305,0.007181663531810045,-0.03593911975622177,-0.007183155044913292
-78.48981475830078,6.558143138885498,70.79330444335938,-1.140222191810608,0.02871645987033844,0.007181663531810045,-0.04312694072723389,0.007183155044913292
-76.23454284667969,1.4890469312667847,73.86576843261719,-0.7284752726554871,0.02871645987033844,0.007181663531810045,-0.04312694072723389,-0.007183155044913292
-73.5345687866211,-3.5166854858398438,76.49478149414062,-0.25338271260261536,0.02871645987033844,0.007181663531810045,-0.0503147654235363,-0.014366310089826584
-70.32637023925781,-8.712509155273438,78.74369812011719,0.12669135630130768,0.02153734490275383,0.01436332706362009,-0.04312694072723389,0.0
-66.7052230834961,-13.749922752380371,80.80256652832031,1.0135308504104614,0.02153734490275383,0.021544991061091423,-0.0503147654235363,-0.007183155044913292
-62.893497467041016,-18.914064407348633,82.51300811767578,1.5836418867111206,0.01435822993516922,0.021544991061091423,-0.04312694072723389,0.0
-58.79589080810547,-24.204933166503906,83.68497467041016,1.3936048746109009,0.02153734490275383,0.02872665412724018,-0.03593911975622177,0.0
-54.50769805908203,-29.464120864868164,84.57186889648438,1.0135308504104614,0.01435822993516922,0.02872665412724018,-0.04312694072723389,-0.007183155044913292
-49.90186309814453,-34.62826156616211,85.07866668701172,0.8551666140556335,0.01435822993516922,0.03590831533074379,-0.04312694072723389,0.007183155044913292
-45.168968200683594,-39.697357177734375,85.3003921508789,0.570111095905304,0.00717911496758461,0.03590831533074379,-0.04312694072723389,0.0
-40.467838287353516,-44.671409606933594,85.23704528808594,0.06334567815065384,0.00717911496758461,0.03590831533074379,-0.03593911975622177,0.0
-35.48082733154297,-49.26527786254883,85.0469970703125,0.19003702700138092,0.00717911496758461,0.03590831533074379,-0.03593911975622177,0.0
-30.493818283081055,-53.478965759277344,84.5085220336914,0.38007405400276184,0.0,0.043089982122182846,-0.03593911975622177,0.0
-25.411514282226562,-57.47087860107422,83.62162780761719,0.570111095905304,-0.00717911496758461,0.03590831533074379,-0.03593911975622177,0.0
-20.265682220458984,-61.30438232421875,82.51300811767578,0.8234937787055969,-0.00717911496758461,0.043089982122182846,-0.04312694072723389,0.0
-15.05632209777832,-64.97947692871094,81.24600982666016,1.2035678625106812,-0.00717911496758461,0.043089982122182846,-0.028751295059919357,0.0
-9.942255020141602,-68.49616241455078,79.56724548339844,1.0768765211105347,-0.01435822993516922,0.043089982122182846,-0.03593911975622177,0.0
-4.923480987548828,-71.85443878173828,77.50837707519531,0.41174688935279846,-0.01435822993516922,0.050271645188331604,-0.021563470363616943,0.0
0.06352878361940384,-74.83253479003906,75.22779083251953,0.0,-0.01435822993516922,0.043089982122182846,-0.03593911975622177,0.0
5.082303047180176,-77.33539581298828,72.44039916992188,-0.41174688935279846,-0.02153734490275383,0.043089982122182846,-0.028751295059919357,-0.007183155044913292
10.10107707977295,-79.48976135253906,69.11454010009766,-1.0135308504104614,-0.03589557483792305,0.050271645188331604,-0.021563470363616943,0.0
15.08808708190918,-81.2005844116211,65.63030242919922,-1.2035678625106812,-0.02153734490275383,0.043089982122182846,-0.021563470363616943,0.0
20.265682220458984,-82.62626647949219,61.79764938354492,-1.1718950271606445,-0.02871645987033844,0.043089982122182846,-0.014375647529959679,-0.007183155044913292
25.47504425048828,-83.79849243164062,57.67991638183594,-1.2352406978607178,-0.02153734490275383,0.050271645188331604,-0.014375647529959679,0.007183155044913292
30.74793243408203,-84.59053802490234,53.30878448486328,-0.98185795545578,-0.03589557483792305,0.050271645188331604,-0.007187823764979839,0.0
36.0843505859375,-85.03408813476562,48.74760818481445,-0.285055547952652,-0.03589557483792305,0.050271645188331604,-0.007187823764979839,-0.007183155044913292
41.16665267944336,-85.31922149658203,43.86967849731445,-0.3484012186527252,-0.03589557483792305,0.050271645188331604,-0.007187823764979839,-0.007183155044913292
46.12189865112305,-85.31922149658203,38.86505126953125,-0.25338271260261536,-0.03589557483792305,0.043089982122182846,-0.007187823764979839,0.0
50.72773742675781,-84.87567901611328,33.86042404174805,-0.06334567815065384,-0.04307468980550766,0.050271645188331604,0.0,0.0
55.01593017578125,-84.21035766601562,28.665746688842773,-0.22170986235141754,-0.05025380477309227,0.043089982122182846,0.0,0.0
58.954715728759766,-83.16485595703125,23.56609535217285,-0.5067654252052307,-0.03589557483792305,0.043089982122182846,0.0,0.0
62.702911376953125,-81.77085876464844,18.371417999267578,-0.41174688935279846,-0.04307468980550766,0.043089982122182846,0.007187823764979839,0.007183155044913292
66.2605209350586,-80.21844482421875,13.27176570892334,-0.3484012186527252,-0.05025380477309227,0.043089982122182846,0.007187823764979839,0.0
69.53225708007812,-78.539306640625,8.1404390335083,-0.6334567666053772,-0.05025380477309227,0.03590831533074379,0.014375647529959679,0.007183155044913292
72.6451644897461,-76.51167297363281,3.230835437774658,-0.3167283833026886,-0.05025380477309227,0.03590831533074379,0.021563470363616943,0.007183155044913292
75.4086685180664,-74.1672134399414,-1.5520679950714111,0.1583641916513443,-0.04307468980550766,0.03590831533074379,0.021563470363616943,0.007183155044913292
