220kV II母电压_A相_5,220kV II母电压_B相_6,220kV II母电压_C相_7,220kV II母电压_3U0_8,220kV砚普I回线_A相_17,220kV砚普I回线_B相_18,220kV砚普I回线_C相_19,220kV砚普I回线_3I0_20
-6.234175682067871,-71.5127182006836,75.95891571044922,-0.5282151103019714,0.07267489284276962,0.1708436757326126,-0.2066037505865097,0.024784278124570847
15.186079025268555,-80.81653594970703,63.39763641357422,-1.6157169342041016,0.024862464517354965,0.20501241087913513,-0.193335622549057,0.02287779562175274
36.39887237548828,-85.32306671142578,46.251644134521484,-2.2682180404663086,-0.02294996567070484,0.22399504482746124,-0.1649039089679718,0.028597243130207062
55.26736831665039,-84.14971160888672,26.05609703063965,-2.1439321041107178,-0.0745873898267746,0.2296898365020752,-0.1232040748000145,0.024784278124570847
69.98666381835938,-76.96417236328125,4.999617099761963,-1.0719660520553589,-0.10901234298944473,0.22779157757759094,-0.07960878312587738,0.026690760627388954
79.08378601074219,-64.0987319946289,-16.59623908996582,-0.18642887473106384,-0.14343729615211487,0.21260546147823334,-0.028431709855794907,0.020971311256289482
83.0877685546875,-47.25633239746094,-37.559364318847656,-0.4039292335510254,-0.1625622659921646,0.18223325908184052,0.018954472616314888,0.026690760627388954
82.05046844482422,-27.537639617919922,-56.11603546142578,-0.8233941793441772,-0.18168723583221436,0.148064523935318,0.07392244786024094,0.02287779562175274
75.37025451660156,-6.178316593170166,-70.96967315673828,-0.8078584671020508,-0.1778622418642044,0.10250620543956757,0.1099359467625618,0.02287779562175274
62.72555923461914,15.68980884552002,-80.33617401123047,-1.3516093492507935,-0.16829974949359894,0.053151365369558334,0.14594943821430206,0.020971311256289482
45.68271255493164,36.9556770324707,-84.8897705078125,-1.8176815509796143,-0.13196231424808502,0.005694789346307516,0.16111302375793457,0.024784278124570847
25.839155197143555,55.739837646484375,-83.88362121582031,-1.7400027513504028,-0.10136235505342484,-0.04555831477046013,0.17627659440040588,0.026690760627388954
4.750836372375488,70.15245056152344,-77.06878662109375,-1.7710742950439453,-0.05737491697072983,-0.07972705364227295,0.17438115179538727,0.02287779562175274
-16.472332000732422,79.43550109863281,-64.4037857055664,-0.6369653344154358,-0.009562485851347446,-0.10820099711418152,0.16300846636295319,0.02287779562175274
-37.716243743896484,83.90049743652344,-47.24742126464844,0.2951790392398834,0.04398743435740471,-0.12528535723686218,0.13078586757183075,0.024784278124570847
