220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,三沾 II回线226_A相_29,三沾 II回线226_B相_30,三沾 II回线226_C相_31,三沾 II回线226_3I0_32
-47.43963623046875,83.236328125,-35.79839324951172,-0.45229852199554443,-0.26606446504592896,0.46676215529441833,-0.3206961452960968,0.11021087318658829
-63.96543884277344,78.71125793457031,-14.551855087280273,-0.4678950309753418,-0.3669854700565338,0.45760995149612427,-0.24739417433738708,0.1377635896205902
-75.16777038574219,68.73743438720703,6.788097858428955,-0.38991251587867737,-0.5137796401977539,0.4210011661052704,-0.10079021751880646,0.18368478119373322
-81.47628784179688,54.12437057495117,28.045015335083008,-0.6550530195236206,-0.6513991951942444,0.4118489623069763,-0.00916274730116129,0.22960598766803741
-82.4822998046875,35.84766387939453,46.98733901977539,-0.1403685063123703,-0.7156216502189636,0.34778356552124023,0.15576671063899994,0.22960598766803741
-78.06005096435547,14.249810218811035,63.25178527832031,0.43670201301574707,-0.6697484850883484,0.265413761138916,0.21074318885803223,0.21123750507831573
-68.50296020507812,-7.316909313201904,75.0115966796875,0.43670201301574707,-0.6238752603530884,0.10067418962717056,0.3298588991165161,0.18368478119373322
-53.49665069580078,-28.977035522460938,82.2148666381836,0.21835100650787354,-0.5413035750389099,0.0,0.36650988459587097,0.10102663189172745
-35.21033477783203,-47.824562072753906,83.10749053955078,0.37431600689888,-0.3669854700565338,-0.13728298246860504,0.47646287083625793,0.027552718296647072
-14.293718338012695,-64.7520523071289,78.57171630859375,0.34312301874160767,-0.22936591506004333,-0.20134837925434113,0.4581373631954193,-0.03673695772886276
7.44027853012085,-76.21002197265625,68.51412200927734,0.07798250019550323,-0.027523910626769066,-0.33863136172294617,0.41232362389564514,-0.03673695772886276
28.744626998901367,-82.77967071533203,53.837711334228516,0.29633352160453796,0.07339709252119064,-0.4210011661052704,0.40316087007522583,-0.08265815675258636
47.408199310302734,-83.43351745605469,35.88142776489258,0.24954400956630707,0.23854054510593414,-0.43930554389953613,0.3390216529369354,-0.11939511448144913
63.92352294921875,-79.03299713134766,14.780200958251953,0.43670201301574707,0.3578108251094818,-0.46676215529441833,0.23823143541812897,-0.16531631350517273
75.2096939086914,-69.07992553710938,-6.76733922958374,0.670649528503418,0.5321289300918579,-0.43015336990356445,0.09162747114896774,-0.2020532637834549
81.81163024902344,-54.352699279785156,-27.92046356201172,0.5770705342292786,0.6513991951942444,-0.40269675850868225,0.01832549460232258,-0.2663429379463196
82.29367065429688,-36.02410125732422,-47.04961395263672,0.7018425464630127,0.7706694602966309,-0.33863136172294617,-0.14660395681858063,-0.3122641444206238
74.75907897949219,-15.080098152160645,-64.25858306884766,8.765233039855957,1.1835280656814575,-0.25626158714294434,-0.18325494229793549,-0.7531076073646545
68.10475158691406,7.233880519866943,-75.17766571044922,-0.20275451242923737,1.2477505207061768,-0.09152199327945709,-0.3390216529369354,-0.8816869854927063
54.89039611816406,29.485586166381836,-81.92424774169922,-4.522984981536865,0.9174636602401733,-0.009152199141681194,-0.40316087007522583,-0.5510543584823608
37.065162658691406,48.09440612792969,-82.94142150878906,-4.195458889007568,0.44955718517303467,0.12813079357147217,-0.4398118555545807,-0.11939511448144913
14.346115112304688,64.30577087402344,-78.85195922851562,0.24954400956630707,0.20184201002120972,0.18304398655891418,-0.42148637771606445,0.00918423943221569
-7.566030025482178,75.92979431152344,-68.89815521240234,0.18715800344944,0.0,0.33863136172294617,-0.40316087007522583,0.055105436593294144
-28.58743667602539,82.61360931396484,-54.0452995300293,-0.8734040260314941,-0.12844491004943848,0.37524017691612244,-0.3939981460571289,0.10102663189172745
-47.334842681884766,83.37124633789062,-35.79839324951172,-0.6238600015640259,-0.27523910999298096,0.45760995149612427,-0.3298588991165161,0.12857934832572937
-63.96543884277344,78.61785125732422,-14.655648231506348,-0.12477200478315353,-0.3761601150035858,0.45760995149612427,-0.2565569281578064,0.1561320722103119
-74.9372329711914,68.65440368652344,6.622028350830078,-0.43670201301574707,-0.5504782199859619,0.43015336990356445,-0.10079021751880646,0.19286902248859406
-81.89546203613281,54.33194351196289,27.94122314453125,-0.43670201301574707,-0.6330499053001404,0.3935445547103882,-0.00916274730116129,0.22042174637317657
-82.41942596435547,35.826908111572266,46.73823165893555,-0.3275265097618103,-0.7064470052719116,0.3569357693195343,0.14660395681858063,0.23879022896289825
-78.01813507080078,14.467761039733887,63.324440002441406,0.2339475154876709,-0.7064470052719116,0.28371816873550415,0.21990592777729034,0.2479744702577591
-68.4400863647461,-7.161230087280273,75.14653015136719,0.37431600689888,-0.6422245502471924,0.09152199327945709,0.3298588991165161,0.21123750507831573
-53.402339935302734,-29.00817108154297,82.2252426147461,0.40550902485847473,-0.5504782199859619,-0.009152199141681194,0.3939981460571289,0.1377635896205902
-35.639984130859375,-47.73115539550781,83.13862609863281,0.31193000078201294,-0.40368402004241943,-0.1189785897731781,0.47646287083625793,0.06428967416286469
-14.3356351852417,-64.70015716552734,78.58209228515625,0.34312301874160767,-0.22936591506004333,-0.20134837925434113,0.4398118555545807,0.0
7.545071601867676,-76.14775085449219,68.6490478515625,0.07798250019550323,-0.05504782125353813,-0.32032695412635803,0.448974609375,-0.01836847886443138
28.817981719970703,-82.74853515625,54.03491973876953,0.15596500039100647,0.05504782125353813,-0.3935445547103882,0.3939981460571289,-0.06428967416286469
47.43963623046875,-83.47503662109375,36.0474967956543,0.2807370126247406,0.22019128501415253,-0.43930554389953613,0.3298588991165161,-0.11021087318658829
63.98639678955078,-78.93959045410156,14.998167037963867,0.5458775162696838,0.3394615650177002,-0.4484577476978302,0.23823143541812897,-0.12857934832572937
74.96866607666016,-69.01765441894531,-6.6531662940979,0.670649528503418,0.5046049952507019,-0.43930554389953613,0.08246472477912903,-0.1561320722103119
81.62300109863281,-54.425350189208984,-27.75439453125,0.5926670432090759,0.6330499053001404,-0.4210011661052704,0.0,-0.2479744702577591
82.18888092041016,-36.044857025146484,-46.69671630859375,1.0761585235595703,0.8073680400848389,-0.32032695412635803,-0.10079021751880646,-0.37655380368232727
74.08840942382812,-15.464105606079102,-64.40389251708984,10.527637481689453,1.4128940105438232,-0.2379571795463562,-0.18325494229793549,-0.9918978810310364
68.41912841796875,6.746086597442627,-75.54093933105469,0.7018425464630127,1.4679418802261353,-0.09152199327945709,-0.3115334212779999,-1.0653717517852783
55.183815002441406,29.568614959716797,-81.78931427001953,-5.583547115325928,1.0642578601837158,0.0,-0.35734713077545166,-0.6980022192001343
37.798709869384766,47.98024368286133,-82.99331665039062,-5.115652084350586,0.5137796401977539,0.10982638597488403,-0.43064913153648376,-0.2020532637834549
14.346115112304688,64.04631042480469,-79.35016632080078,0.5614740252494812,0.19266736507415771,0.18304398655891418,-0.41232362389564514,0.00918423943221569
-7.649864196777344,75.91941833496094,-69.17839813232422,0.6082635521888733,-0.01834927313029766,0.32032695412635803,-0.3939981460571289,0.06428967416286469
-28.419769287109375,82.62399291992188,-54.23212814331055,-0.6550530195236206,-0.1467941850423813,0.40269675850868225,-0.40316087007522583,0.11021087318658829
-47.36627960205078,83.3193588256836,-36.19281005859375,-0.74863201379776,-0.27523910999298096,0.46676215529441833,-0.30237066745758057,0.16531631350517273
-64.01783752441406,78.66974639892578,-15.039684295654297,-0.10917550325393677,-0.40368402004241943,0.43930554389953613,-0.2565569281578064,0.19286902248859406
-74.90579223632812,68.89311218261719,6.46633768081665,-0.45229852199554443,-0.5871767401695251,0.43930554389953613,-0.08246472477912903,0.22960598766803741
-81.3819808959961,54.43572998046875,27.7751522064209,-0.9981760382652283,-0.7706694602966309,0.40269675850868225,0.00916274730116129,0.33063262701034546
-77.28458404541016,37.7988395690918,48.212100982666016,-13.678131103515625,-1.2385759353637695,0.33863136172294617,0.13744120299816132,0.7347391247749329
-76.99116516113281,14.104510307312012,62.84699249267578,-0.34312301874160767,-2.110166311264038,0.24710936844348907,0.14660395681858063,1.6990842819213867
-68.59727478027344,-7.565995216369629,74.68983459472656,2.433054208755493,-2.0551185607910156,0.09152199327945709,0.30237066745758057,1.6623473167419434
-55.508670806884766,-29.163850784301758,81.88272857666016,4.273441314697266,-1.587212085723877,0.009152199141681194,0.3756726384162903,1.203135371208191
-39.47539520263672,-48.44728088378906,82.42245483398438,8.62486457824707,-0.7156216502189636,-0.1189785897731781,0.4398118555545807,0.3857380449771881
-15.886567115783691,-64.86621856689453,78.51981353759766,3.867932081222534,-0.25688982009887695,-0.18304398655891418,0.4398118555545807,0.0
6.675292491912842,-75.91941833496094,68.97080993652344,0.74863201379776,-0.01834927313029766,-0.34778356552124023,0.3939981460571289,-0.08265815675258636
28.1263484954834,-82.88345336914062,54.107574462890625,0.8422110080718994,0.1559688150882721,-0.3935445547103882,0.40316087007522583,-0.16531631350517273
46.601295471191406,-83.59957885742188,35.98522186279297,0.7798250317573547,0.3669854700565338,-0.45760995149612427,0.3298588991165161,-0.22960598766803741
62.037254333496094,-79.57268524169922,14.427302360534668,4.211055278778076,0.5963513851165771,-0.4484577476978302,0.2565569281578064,-0.4316592514514923
72.76802062988281,-69.75453186035156,-6.933408737182617,7.470723628997803,1.165178894996643,-0.4210011661052704,0.10995296388864517,-0.8541342616081238
78.15436553955078,-54.6432991027832,-27.58832359313965,8.375320434570312,2.513850450515747,-0.3935445547103882,0.03665098920464516,-2.1766648292541504
78.22772216796875,-36.937416076660156,-47.07037353515625,11.182690620422363,3.403790235519409,-0.32032695412635803,-0.0641392320394516,-3.03079891204834
73.17671203613281,-15.52637767791748,-64.27934265136719,11.385445594787598,4.128586292266846,-0.25626158714294434,-0.1282784640789032,-3.737985372543335
67.18257141113281,7.3480448722839355,-74.79362487792969,0.06238600239157677,4.266205787658691,-0.10067418962717056,-0.30237066745758057,-3.9216701984405518
57.814109802246094,29.641265869140625,-81.51944732666016,-9.82579517364502,3.541409730911255,-0.01830439828336239,-0.34818440675735474,-3.2052996158599854
43.09074020385742,48.95582962036133,-82.31865692138672,-18.154327392578125,1.9725468158721924,0.12813079357147217,-0.42148637771606445,-1.6439788341522217
19.575267791748047,64.78318786621094,-78.4575424194336,-11.572603225708008,0.3302869200706482,0.15558739006519318,-0.41232362389564514,-0.07347391545772552
-5.95222282409668,76.13736724853516,-69.17839813232422,-3.4936161041259766,-0.08257173001766205,0.3294791579246521,-0.41232362389564514,0.17450055480003357
-27.48711395263672,82.50982666015625,-54.585025787353516,-1.887176513671875,-0.2935883700847626,0.4118489623069763,-0.3848353922367096,0.2938956618309021
-45.74199676513672,83.52693176269531,-35.995601654052734,-2.4798436164855957,-0.6238752603530884,0.43930554389953613,-0.34818440675735474,0.4775804579257965
-61.911502838134766,79.13677978515625,-14.738683700561523,-3.7275636196136475,-0.8991143703460693,0.46676215529441833,-0.24739417433738708,0.6980022192001343
-68.54487609863281,70.48103332519531,7.805274486541748,-17.40569496154785,-1.8899751901626587,0.4210011661052704,-0.10995296388864517,1.570504903793335
-71.38475799560547,56.54258346557617,29.40471076965332,-25.90578842163086,-4.174459457397461,0.37524017691612244,-0.08246472477912903,3.8849332332611084
-73.6273193359375,37.91300582885742,48.180965423583984,-22.318592071533203,-6.165355682373047,0.2928703725337982,0.03665098920464516,5.831992149353027
-72.7575454711914,15.464105606079102,63.91606521606445,-11.822147369384766,-7.192914962768555,0.2105005830526352,0.07330197840929031,6.888179779052734
-67.9894790649414,-7.192366123199463,74.76248931884766,0.12477200478315353,-7.165390968322754,0.08236978948116302,0.2565569281578064,6.869811058044434
-58.641971588134766,-29.942245483398438,81.20806884765625,12.555183410644531,-6.174530506134033,0.009152199141681194,0.3390216529369354,5.831992149353027
-46.16116714477539,-49.360595703125,81.65438079833984,23.706680297851562,-4.073538780212402,-0.09152199327945709,0.4398118555545807,3.7471697330474854
-28.115869522094727,-67.00420379638672,76.76570892333984,32.81503677368164,-1.1743534803390503,-0.15558739006519318,0.4581373631954193,0.8633185029029846
5.103402614593506,-75.53540802001953,69.57281494140625,1.3568955659866333,0.08257173001766205,-0.3020225763320923,0.4398118555545807,-0.21123750507831573
25.90474510192871,-82.43717956542969,54.761474609375,2.8385632038116455,0.3669854700565338,-0.37524017691612244,0.3848353922367096,-0.36736956238746643
45.092281341552734,-84.191162109375,35.9748420715332,5.256020545959473,0.6605738401412964,-0.45760995149612427,0.34818440675735474,-0.5877913236618042
60.99980545043945,-80.2369155883789,14.292370796203613,8.546882629394531,1.1560041904449463,-0.43930554389953613,0.29320791363716125,-0.955160915851593
71.59434509277344,-69.97248077392578,-6.8503737449646,8.62486457824707,1.954197645187378,-0.4484577476978302,0.13744120299816132,-1.6256103515625
67.31880187988281,-58.31732177734375,-30.629474639892578,38.33619689941406,4.431349277496338,-0.37524017691612244,0.08246472477912903,-4.0502495765686035
71.56290435791016,-39.666988372802734,-49.395347595214844,31.380159378051758,7.1103434562683105,-0.3569357693195343,-0.04581373557448387,-6.741231918334961
71.90872192382812,-15.754706382751465,-64.134033203125,14.036850929260254,8.596634864807129,-0.24710936844348907,-0.07330197840929031,-8.24744701385498
67.50743103027344,6.881008148193359,-75.13614654541016,1.4348781108856201,8.679205894470215,-0.10067418962717056,-0.2657196819782257,-8.366842269897461
59.00874710083008,29.454450607299805,-81.86196899414062,-11.541410446166992,7.523201942443848,-0.01830439828336239,-0.3390216529369354,-7.15452241897583
46.94710922241211,49.46438217163086,-82.01766204833984,-25.484682083129883,5.247891902923584,0.08236978948116302,-0.3939981460571289,-4.904383659362793
29.84494972229004,66.7862548828125,-76.77608489990234,-36.05910873413086,2.027594804763794,0.10982638597488403,-0.448974609375,-1.7174527645111084
-3.217134714126587,75.73260498046875,-69.7596435546875,-5.9578633308410645,-0.09174636751413345,0.265413761138916,-0.43064913153648376,0.30307990312576294
-25.35982322692871,82.80043029785156,-54.53312683105469,-6.020249366760254,-0.39450937509536743,0.36608797311782837,-0.40316087007522583,0.44084349274635315
-44.57879638671875,84.04586029052734,-36.08901596069336,-6.784477710723877,-0.7614948153495789,0.43015336990356445,-0.3390216529369354,0.6796337366104126
-60.69590759277344,79.33397674560547,-14.904752731323242,-6.47254753112793,-1.403719425201416,0.45760995149612427,-0.27488240599632263,1.2306880950927734
-71.86680603027344,70.03475189208984,6.88151216506958,-9.108356475830078,-2.247786045074463,0.4484577476978302,-0.15576671063899994,1.974611520767212
-77.21122741699219,55.94062423706055,28.366775512695312,-13.069867134094238,-3.064328670501709,0.40269675850868225,-0.0641392320394516,2.736903429031372
