220KV I母线_A_1,220KV I母线_B_2,220KV I母线_C_3,220KV I母线_N_4,220KV 朝黄II回电流_A_21,220KV 朝黄II回电流_B_22,220KV 朝黄II回电流_C_23,220KV 朝黄II回电流_N_24
33.65119934082031,50.76271057128906,-84.64886474609375,0.3312540054321289,0.0315839983522892,0.013783000409603119,-0.03352399915456772,0.0019680000841617584
8.234027862548828,69.89496612548828,-78.50635528564453,0.0,0.023687999695539474,0.02165899984538555,-0.035496000200510025,0.0
-18.203195571899414,81.00096130371094,-62.676761627197266,0.7729259729385376,0.009870000183582306,0.029534999281167984,-0.03352399915456772,0.0019680000841617584
-42.852699279785156,84.94554138183594,-41.924747467041016,0.7571520209312439,0.00394799979403615,0.03150400146842003,-0.02563600055873394,0.0019680000841617584
-64.48411560058594,81.50721740722656,-17.260038375854492,-0.047322001308202744,-0.005921999923884869,0.033472999930381775,-0.01971999928355217,0.003936000168323517
-78.5229721069336,68.85081481933594,9.602933883666992,0.11041799932718277,-0.019740000367164612,0.037411000579595566,-0.003944000229239464,0.003936000168323517
-84.94824981689453,49.47597885131836,34.520076751708984,-1.151502013206482,-0.023687999695539474,0.029534999281167984,0.007888000458478928,0.003936000168323517
-83.73890686035156,26.11437225341797,57.40724563598633,0.22083599865436554,-0.029610000550746918,0.023628000169992447,0.015776000916957855,0.0019680000841617584
-74.28502655029297,-0.8121190071105957,74.38329315185547,-0.6151859760284424,-0.0315839983522892,0.015752000734210014,0.027607999742031097,0.005903999786823988
-56.218536376953125,-26.641721725463867,82.9975357055664,0.7886999845504761,-0.029610000550746918,0.001969000091776252,0.03943999856710434,0.005903999786823988
-33.7563591003418,-50.64669418334961,84.1124496459961,-0.03154800087213516,-0.021714000031352043,-0.005907000042498112,0.03943999856710434,0.003936000168323517
-8.538991928100586,-69.78949737548828,78.30651092529297,0.2523840069770813,-0.01776600070297718,-0.013783000409603119,0.04338400065898895,0.007872000336647034
18.09803581237793,-81.15916442871094,62.62417221069336,-0.31547999382019043,-0.00394799979403615,-0.023628000169992447,0.03746800124645233,0.005903999786823988
42.8947639465332,-85.24085235595703,41.71438980102539,-0.4416719973087311,0.0078959995880723,-0.023628000169992447,0.03352399915456772,0.005903999786823988
64.31585693359375,-81.73925018310547,17.12330436706543,0.18928800523281097,0.0157919991761446,-0.025597000494599342,0.02563600055873394,0.005903999786823988
78.48091125488281,-69.00901794433594,-9.550344467163086,0.39434999227523804,0.027636000886559486,-0.029534999281167984,0.009859999641776085,0.005903999786823988
84.76947784423828,-49.676368713378906,-34.39385986328125,1.4827560186386108,0.03355799987912178,-0.023628000169992447,0.0,0.0019680000841617584
83.33930206298828,-25.87179183959961,-57.354652404785156,0.3312540054321289,0.03553200140595436,-0.01772099919617176,-0.007888000458478928,0.0019680000841617584
74.16934967041016,0.6961020231246948,-74.44640350341797,0.9306660294532776,0.039480000734329224,-0.005907000042498112,-0.021692000329494476,0.003936000168323517
56.071311950683594,26.335859298706055,-83.22893524169922,-0.8044739961624146,0.039480000734329224,0.0,-0.03155200183391571,0.0019680000841617584
33.80894088745117,50.5517692565918,-84.6173095703125,0.2681579887866974,0.029610000550746918,0.011814000084996223,-0.03155200183391571,0.0019680000841617584
8.496928215026855,69.7262191772461,-78.60101318359375,0.0,0.021714000031352043,0.02165899984538555,-0.03352399915456772,0.003936000168323517
-17.929779052734375,80.87439727783203,-62.83453369140625,0.7413780093193054,0.009870000183582306,0.033472999930381775,-0.03352399915456772,0.003936000168323517
-42.64237976074219,84.92444610595703,-42.135108947753906,0.7571520209312439,0.0,0.033472999930381775,-0.02563600055873394,0.0
-64.27378845214844,81.52831268310547,-17.480915069580078,-0.047322001308202744,-0.0078959995880723,0.03544199839234352,-0.021692000329494476,0.0019680000841617584
-78.365234375,68.93518829345703,9.339983940124512,0.06309600174427032,-0.019740000367164612,0.033472999930381775,-0.005915999878197908,0.0019680000841617584
-84.96927642822266,49.71855926513672,34.341270446777344,-1.1357280015945435,-0.025661999359726906,0.03150400146842003,0.001972000114619732,0.003936000168323517
-83.79148864746094,26.31476593017578,57.238956451416016,0.15773999691009521,-0.025661999359726906,0.02165899984538555,0.015776000916957855,0.003936000168323517
-74.37966918945312,-0.6011790037155151,74.2465591430664,-0.5994120240211487,-0.03355799987912178,0.013783000409603119,0.027607999742031097,0.003936000168323517
-56.428855895996094,-26.356952667236328,82.91339111328125,0.7571520209312439,-0.025661999359726906,0.003938000183552504,0.03746800124645233,0.005903999786823988
-33.914100646972656,-50.488487243652344,84.1019287109375,0.0,-0.021714000031352043,-0.003938000183552504,0.03943999856710434,0.003936000168323517
-8.759827613830566,-69.7262191772461,78.46427917480469,0.2681579887866974,-0.01776600070297718,-0.015752000734210014,0.04338400065898895,0.005903999786823988
17.908748626708984,-81.08533477783203,62.76090621948242,-0.29970601201057434,-0.00394799979403615,-0.02165899984538555,0.03943999856710434,0.005903999786823988
42.673927307128906,-85.20921325683594,41.88267517089844,-0.4258979856967926,0.00394799979403615,-0.025597000494599342,0.03155200183391571,0.007872000336647034
64.09501647949219,-81.79198455810547,17.438844680786133,0.1735139936208725,0.0157919991761446,-0.027566000819206238,0.02563600055873394,0.007872000336647034
78.40729522705078,-69.13558197021484,-9.3610200881958,0.37857601046562195,0.025661999359726906,-0.027566000819206238,0.009859999641776085,0.007872000336647034
84.72740936279297,-49.83457565307617,-34.21505355834961,1.5300780534744263,0.0315839983522892,-0.02165899984538555,0.001972000114619732,0.0019680000841617584
83.46549224853516,-26.124919891357422,-57.217918395996094,0.347027987241745,0.03553200140595436,-0.01772099919617176,-0.009859999641776085,0.005903999786823988
74.3060531616211,0.5168030261993408,-74.40433502197266,0.9306660294532776,0.03750599920749664,-0.005907000042498112,-0.023663999512791634,0.005903999786823988
56.250083923339844,26.07218360900879,-83.10271453857422,-0.7729259729385376,0.03750599920749664,0.003938000183552504,-0.03155200183391571,0.0019680000841617584
34.07183837890625,50.42520523071289,-84.75404357910156,0.22083599865436554,0.029610000550746918,0.011814000084996223,-0.03155200183391571,0.003936000168323517
8.665184020996094,69.65238952636719,-78.66412353515625,0.047322001308202744,0.025661999359726906,0.023628000169992447,-0.035496000200510025,0.0019680000841617584
-17.761524200439453,80.74783325195312,-62.929195404052734,0.6782820224761963,0.011843999847769737,0.029534999281167984,-0.03352399915456772,0.0019680000841617584
-42.46360778808594,85.02991485595703,-42.34546661376953,0.820248007774353,0.00394799979403615,0.033472999930381775,-0.027607999742031097,0.0019680000841617584
-64.1370849609375,81.54940032958984,-17.69127655029297,-0.07886999845504761,-0.0078959995880723,0.03544199839234352,-0.01971999928355217,0.003936000168323517
-78.31265258789062,69.06175231933594,9.213768005371094,0.12619200348854065,-0.01776600070297718,0.03544199839234352,-0.005915999878197908,0.003936000168323517
-84.92721557617188,49.845123291015625,34.13090896606445,-1.151502013206482,-0.027636000886559486,0.029534999281167984,0.005915999878197908,0.003936000168323517
-83.802001953125,26.51515769958496,57.0706672668457,0.18928800523281097,-0.027636000886559486,0.02165899984538555,0.013803999871015549,0.003936000168323517
-74.505859375,-0.358597993850708,74.18345642089844,-0.5994120240211487,-0.03355799987912178,0.011814000084996223,0.027607999742031097,0.003936000168323517
-56.555049896240234,-26.15656089782715,82.83976745605469,0.7571520209312439,-0.029610000550746918,0.001969000091776252,0.03746800124645233,0.0019680000841617584
-34.124420166015625,-50.30918884277344,84.14399719238281,0.01577400043606758,-0.021714000031352043,-0.003938000183552504,0.041411999613046646,0.005903999786823988
-8.991180419921875,-69.51527404785156,78.4537582397461,0.20506200194358826,-0.0157919991761446,-0.013783000409603119,0.04535600170493126,0.005903999786823988
17.698427200317383,-81.03260040283203,62.91867446899414,-0.2681579887866974,-0.005921999923884869,-0.02165899984538555,0.03943999856710434,0.003936000168323517
42.474124908447266,-85.24085235595703,42.08251953125,-0.47321999073028564,0.00394799979403615,-0.023628000169992447,0.03352399915456772,0.005903999786823988
64.00037384033203,-81.81307983398438,17.586095809936523,0.22083599865436554,0.01776600070297718,-0.025597000494599342,0.023663999512791634,0.005903999786823988
78.30213928222656,-69.34652709960938,-9.09807014465332,0.31547999382019043,0.029610000550746918,-0.027566000819206238,0.011831999756395817,0.003936000168323517
84.7168960571289,-49.98223114013672,-34.01521301269531,1.5773999691009521,0.0315839983522892,-0.02165899984538555,0.001972000114619732,0.005903999786823988
-1.787719964981079,-36.80902862548828,-66.5894546508789,-182.0004119873047,0.7994700074195862,0.04922499880194664,0.023663999512791634,0.8639519810676575
11.977724075317383,17.022857666015625,-54.64101028442383,-40.60227584838867,1.338371992111206,0.1594890058040619,0.13409599661827087,1.6275360584259033
12.156496047973633,15.040021896362305,-92.69513702392578,-113.16267395019531,1.7173800468444824,0.21462100744247437,0.16564799845218658,2.1037919521331787
-0.4416719973087311,53.968997955322266,-80.7572021484375,-46.84878158569336,2.2503600120544434,0.28353598713874817,0.21889199316501617,2.753232002258301
10.515999794006348,75.45323944091797,-71.427734375,25.790489196777344,1.9661040306091309,0.30519500374794006,0.24650000035762787,2.5111680030822754
-6.099279880523682,73.91337585449219,-68.52477264404297,-0.8044739961624146,1.8930660486221313,0.30125701427459717,0.24058400094509125,2.4285120964050293
