220kV I母电压_1,220kV I母电压_2,220kV I母电压_3,220kV I母电压_4,保腾I回电流_17,保腾I回电流_18,保腾I回电流_19,保腾I回电流_20
45.61094665527344,-69.89950561523438,-45.226863861083984,-119.94910430908203,4.159634113311768,0.5734130144119263,0.1829890012741089,4.91776704788208
27.581968307495117,-68.10597229003906,-54.87138366699219,-161.0121307373047,5.0454020500183105,0.4735009968280792,0.20913100242614746,5.757702827453613
31.42685890197754,-49.23342514038086,-46.27213668823242,-106.84838104248047,6.304582118988037,0.09122899919748306,-0.20914100110530853,6.249478816986084
28.104312896728516,-40.0449104309082,-48.83682632446289,-102.91973114013672,6.994959831237793,0.22154900431632996,0.20913100242614746,7.424519062042236
35.18020248413086,-34.524261474609375,-46.013511657714844,-75.93568420410156,8.25413990020752,0.24326899647712708,0.052278999239206314,8.538631439208984
39.83284378051758,-23.80073356628418,-48.27108383178711,-55.775909423828125,9.817259788513184,-0.0043390002101659775,0.23091599345207214,10.000903129577637
37.56037139892578,-19.459617614746094,-54.00930404663086,-62.59235382080078,11.0938081741333,0.05647699907422066,0.22655899822711945,11.467527389526367
44.26469802856445,-11.854585647583008,-51.34224319458008,-32.211822509765625,12.331277847290039,-0.04777900129556656,0.22220200300216675,12.503302574157715
36.289512634277344,-8.983847618103027,-58.998592376708984,-54.922874450683594,13.230072021484375,0.09557300060987473,0.44440901279449463,13.71315860748291
42.056846618652344,-5.208261966705322,-64.49435424804688,-47.973384857177734,14.163601875305176,0.013036999851465225,0.3746969997882843,14.54874324798584
39.83284378051758,0.4955120086669922,-70.89529418945312,-52.269859313964844,15.236076354980469,-0.13031500577926636,0.2527010142803192,15.345158576965332
42.353023529052734,1.4057459831237793,-75.94385528564453,-53.694190979003906,16.20868492126465,-0.17809900641441345,0.2831999957561493,16.259078979492188
35.26097869873047,3.6140060424804688,-79.47299194335938,-69.35401916503906,17.176950454711914,-0.34317100048065186,0.32241299748420715,17.1251277923584
33.28468322753906,5.7199320793151855,-88.05607604980469,-84.68515014648438,18.014955520629883,-0.45177099108695984,0.42262399196624756,17.947654724121094
23.844778060913086,7.960507869720459,-92.36109161376953,-105.61970520019531,18.653230667114258,-0.364890992641449,0.42698100209236145,18.665735244750977
25.79953384399414,15.533224105834961,-91.5421142578125,-87.7451171875,19.32624053955078,-0.3388270139694214,0.6186890006065369,19.553543090820312
24.124797821044922,21.037715911865234,-86.59593200683594,-72.90702056884766,20.233718872070312,-0.3996430039405823,0.487978994846344,20.267271041870117
22.019262313842773,34.228031158447266,-83.23920440673828,-48.00468826293945,20.96751594543457,-0.5343070030212402,0.5010499954223633,20.95488739013672
20.38222312927246,43.37345886230469,-79.5592041015625,-28.4475154876709,21.453819274902344,-0.5429949760437012,0.6535450220108032,21.507591247558594
18.933658599853516,51.51708984375,-74.78004455566406,-8.006004333496094,21.762102127075195,-0.6646270155906677,0.5620480179786682,21.62944793701172
19.558317184448242,58.411170959472656,-73.08821105957031,7.951210021972656,21.901046752929688,-0.7341309785842896,0.44876599311828613,21.5728702545166
15.234163284301758,62.838462829589844,-73.50847625732422,7.857297897338867,21.870651245117188,-0.6906909942626953,0.6317600011825562,21.781766891479492
16.73119354248047,66.56018829345703,-74.46754455566406,15.691123962402344,21.983543395996094,-0.7297869920730591,0.5881900191307068,21.78611946105957
11.787762641906738,64.58352661132812,-76.88136291503906,-1.760856032371521,22.148540496826172,-0.8123229742050171,0.5359060168266296,21.89927101135254
9.25142765045166,66.58173370361328,-80.6960678100586,-8.992079734802246,22.222354888916016,-0.8514189720153809,0.7101860046386719,22.10816764831543
5.331148147583008,65.90848541259766,-82.53337860107422,-20.206737518310547,22.274457931518555,-0.9426429867744446,0.6361169815063477,21.981958389282227
0.5977330207824707,65.39142608642578,-84.09589385986328,-32.04747772216797,22.139856338500977,-0.8731390237808228,0.6099749803543091,21.855751037597656
-1.9224469661712646,67.01261138916016,-81.59586334228516,-29.28489875793457,21.809864044189453,-0.8514189720153809,0.6274030208587646,21.581575393676758
-2.9832921028137207,70.7828140258789,-75.92230224609375,-14.845928192138672,21.49289894104004,-0.834043025970459,0.6317600011825562,21.23776626586914
-1.4001020193099976,77.41836547851562,-70.04399108886719,10.432051658630371,21.17159080505371,-0.9035469889640808,0.5925469994544983,20.79386329650879
-1.7608970403671265,82.09880065917969,-61.84345626831055,32.21181106567383,20.79383659362793,-0.9513310194015503,0.6012610197067261,20.389127731323242
-1.8255170583724976,87.37168884277344,-56.49317169189453,50.55595397949219,20.272796630859375,-0.9035469889640808,0.5359060168266296,19.866886138916016
-4.808806896209717,88.90670013427734,-50.51249313354492,58.55412673950195,19.725704193115234,-1.020835041999817,0.4749079942703247,19.196678161621094
-6.779716968536377,90.8079605102539,-48.31418991088867,62.52973556518555,19.126508712768555,-0.9643629789352417,0.4574800133705139,18.552583694458008
-11.79315185546875,88.55661010742188,-44.262413024902344,56.74631881713867,18.40139389038086,-0.9382990002632141,0.4574800133705139,17.912839889526367
-16.424251556396484,87.0162124633789,-42.02639389038086,49.81248474121094,17.602466583251953,-0.9296110272407532,0.41826701164245605,17.06855010986328
-20.608396530151367,84.18856811523438,-40.550079345703125,40.04563522338867,16.712356567382812,-0.8818269968032837,0.40955299139022827,16.215559005737305
-22.687007904052734,82.75588989257812,-37.640560150146484,39.2004280090332,15.800536155700684,-0.9252669811248779,0.4792650043964386,15.310342788696289
-24.36712646484375,82.20113372802734,-33.97133255004883,41.65779113769531,14.81056022644043,-0.834043025970459,0.32677000761032104,14.274566650390625
-25.228727340698242,82.11495971679688,-27.225557327270508,51.97246170043945,13.803215980529785,-0.8687949776649475,0.32677000761032104,13.25619888305664
-24.87331771850586,83.19754028320312,-20.161888122558594,66.83403778076172,12.8392915725708,-0.8296989798545837,0.21784499287605286,12.207366943359375
-25.131797790527344,82.48658752441406,-14.068060874938965,75.60697937011719,11.779844284057617,-0.8123229742050171,0.1786320060491562,11.132423400878906
-25.772611618041992,82.31962585449219,-7.365388870239258,86.02338409423828,10.655265808105469,-0.7732269763946533,0.1786320060491562,10.013958930969238
-26.68806266784668,81.52249908447266,-1.1799650192260742,93.7554702758789,9.430822372436523,-0.8079789876937866,0.14377599954605103,8.76058292388916
-28.465112686157227,79.29808044433594,4.666015148162842,96.92500305175781,8.206377983093262,-0.7428190112113953,0.07842099666595459,7.581191062927246
-29.972911834716797,76.1741943359375,8.47533130645752,95.53197479248047,6.973249912261963,-0.6733149886131287,0.05663599818944931,6.33651876449585
-32.45001220703125,71.7253646850586,12.93659496307373,91.16506958007812,5.722754001617432,-0.5777469873428345,-0.013075999915599823,5.144071102142334
-34.447845458984375,66.5925064086914,16.460346221923828,84.83383178710938,4.4939680099487305,-0.5647150278091431,-0.004362000152468681,3.95597505569458
-36.63954162597656,60.46862030029297,20.372034072875977,77.03913879394531,3.2999179363250732,-0.4821789860725403,-0.06536000221967697,2.772231101989746
-37.45267868041992,55.47041320800781,23.98199462890625,73.52526092529297,2.071131944656372,-0.464803010225296,-0.09150200337171555,1.514503002166748
-38.52967834472656,51.02696228027344,28.820419311523438,72.11658477783203,0.7858999967575073,-0.3822669982910156,-0.10021600127220154,0.2959429919719696
-38.84200668334961,47.38602828979492,35.29679489135742,76.71826934814453,-0.47328001260757446,-0.3822669982910156,-0.1437859982252121,-0.9748409986495972
-38.17965316772461,44.43450164794922,41.92942428588867,84.34862518310547,-1.7975900173187256,-0.2780109941959381,-0.20042699575424194,-2.2673850059509277
-38.17965316772461,41.4129524230957,49.278656005859375,91.7833251953125,-3.08282208442688,-0.24760299921035767,-0.16557100415229797,-3.4946489334106445
-37.87809371948242,38.493743896484375,54.84984588623047,97.07369995117188,-4.350686073303223,-0.13465900719165802,-0.19171300530433655,-4.660984992980957
-37.910400390625,34.648136138916016,60.582679748535156,100.44670104980469,-5.609866142272949,-0.09121900051832199,-0.20914100110530853,-5.866488933563232
-37.813472747802734,30.339338302612305,64.01483154296875,99.04585266113281,-6.79957389831543,-0.039090998470783234,-0.20478400588035583,-7.0458807945251465
-37.87809371948242,24.457826614379883,66.94590759277344,93.83373260498047,-7.963230133056641,0.09991700202226639,-0.20478400588035583,-8.133880615234375
-37.824241638183594,18.398576736450195,68.93408203125,86.71990203857422,-9.013994216918945,0.06082100048661232,-0.2352830022573471,-9.165305137634277
-37.57114791870117,11.278284072875977,70.12482452392578,76.77305603027344,-10.025679588317871,0.1563889980316162,-0.3529219925403595,-10.18802547454834
-37.42036819458008,4.421905994415283,71.0030746459961,66.51316833496094,-11.033023834228516,0.18679699301719666,-0.3398509919643402,-11.14111328125
-35.85333251953125,-2.1651721000671387,72.06989288330078,59.60280990600586,-12.027341842651367,0.24326899647712708,-0.3659929931163788,-12.129016876220703
-34.40476608276367,-7.971280097961426,74.4675521850586,56.28458786010742,-13.012975692749023,0.26933300495147705,-0.37906399369239807,-13.069048881530762
