1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,13-220kV草水Ⅱ回线电流Ia_13,14-220kV草水Ⅱ回线电流Ib_14,15-220kV草水Ⅱ回线电流Ic_15,16-220kV草水Ⅱ回线电流3Io_16
-85.91526794433594,40.4593505859375,45.0311279296875,-1.1087766885757446,0.5290766358375549,-0.21180613338947296,-0.31780552864074707,0.0
-85.6609878540039,35.643516540527344,49.594451904296875,-0.9503800272941589,0.5290766358375549,-0.17650510370731354,-0.31780552864074707,0.0
-85.02528381347656,30.542531967163086,54.12608337402344,-0.8236626386642456,0.49380484223365784,-0.10590306669473648,-0.3531172573566437,0.0
-83.81745147705078,25.378183364868164,58.21406173706055,-0.6335866451263428,0.45853307843208313,-0.07060204446315765,-0.3884289860725403,0.0
-82.38711547851562,20.18214988708496,62.048519134521484,-0.4118313193321228,0.49380484223365784,-0.03530102223157883,-0.3884289860725403,0.0
-80.73429107666016,14.796019554138184,65.75621795654297,-0.3484726548194885,0.49380484223365784,0.0,-0.4237407147884369,0.0
-78.76361083984375,9.40988826751709,69.1787109375,-0.38015198707580566,0.45853307843208313,0.0,-0.4590524435043335,0.0
-76.47508239746094,4.023756980895996,72.28430938720703,-0.3167933225631714,0.42326128482818604,0.07060204446315765,-0.4237407147884369,0.03530658036470413
-74.02762603759766,-1.3623744249343872,75.10469818115234,-0.3484726548194885,0.42326128482818604,0.07060204446315765,-0.4237407147884369,0.0
-71.13516998291016,-6.558406829833984,77.4814224243164,-0.03167933225631714,0.38798952102661133,0.07060204446315765,-0.4590524435043335,0.0
-68.02022552490234,-11.849488258361816,79.6046371459961,-0.19007599353790283,0.38798952102661133,0.1412040889263153,-0.4943641722202301,0.03530658036470413
-64.52386474609375,-17.013837814331055,81.50601959228516,0.19007599353790283,0.35271772742271423,0.17650510370731354,-0.4943641722202301,0.0
-60.9321403503418,-22.08313751220703,83.02713012695312,0.28511399030685425,0.3174459636211395,0.17650510370731354,-0.4943641722202301,0.03530658036470413
-57.02256393432617,-27.12075424194336,84.26303100585938,0.47519001364707947,0.3174459636211395,0.2471071481704712,-0.4943641722202301,0.0
-52.76335525512695,-32.15837097167969,85.11865234375,0.5068693161010742,0.2821741998195648,0.2471071481704712,-0.4943641722202301,0.0
-48.31343460083008,-36.974205017089844,85.65737915039062,0.7603039741516113,0.24690242111682892,0.2824081778526306,-0.5296759009361267,0.0
-43.704586029052734,-41.980140686035156,85.91089630126953,0.5702279806137085,0.21163064241409302,0.2824081778526306,-0.5296759009361267,0.03530658036470413
-39.09573745727539,-46.66924285888672,85.94258880615234,0.5068693161010742,0.21163064241409302,0.31770920753479004,-0.5296759009361267,0.03530658036470413
-34.26439666748047,-51.199928283691406,85.59400177001953,0.38015198707580566,0.17635886371135712,0.3530102074146271,-0.4943641722202301,0.0
-29.14698600769043,-55.54051971435547,84.77006530761719,0.28511399030685425,0.1410870999097824,0.3883112370967865,-0.4943641722202301,0.0
-23.997791290283203,-59.4692268371582,83.53416442871094,0.22175534069538116,0.1410870999097824,0.3530102074146271,-0.4590524435043335,0.0
-18.626100540161133,-63.39793395996094,81.98136901855469,0.03167933225631714,0.0705435499548912,0.45891329646110535,-0.4943641722202301,0.0
-13.159053802490234,-67.07317352294922,80.20674133300781,0.09503799676895142,0.0352717749774456,0.4236122667789459,-0.4590524435043335,0.03530658036470413
-7.755577564239502,-70.36821746826172,78.27366638183594,0.22175534069538116,0.0,0.45891329646110535,-0.4237407147884369,0.0
-2.3838865756988525,-73.40979766845703,75.96031951904297,0.22175534069538116,0.0,0.45891329646110535,-0.4237407147884369,0.0
2.956019163131714,-76.07118225097656,73.39344787597656,0.28511399030685425,-0.0352717749774456,0.4942142963409424,-0.3884289860725403,0.0
8.264140129089355,-78.4791030883789,70.50968170166016,0.28511399030685425,-0.10581532120704651,0.4942142963409424,-0.3884289860725403,0.03530658036470413
13.604045867919922,-80.63355255126953,67.24563598632812,0.09503799676895142,-0.10581532120704651,0.4942142963409424,-0.3531172573566437,0.03530658036470413
18.75324058532715,-82.18602752685547,63.63300704956055,0.12671732902526855,-0.1410870999097824,0.5295153260231018,-0.31780552864074707,0.0
23.807079315185547,-83.64344787597656,59.89361572265625,-0.09503799676895142,-0.17635886371135712,0.5295153260231018,-0.31780552864074707,0.03530658036470413
28.79734992980957,-84.72067260742188,55.83732986450195,-0.3167933225631714,-0.17635886371135712,0.5295153260231018,-0.28249379992485046,0.0
33.72404861450195,-85.38602447509766,51.49583435058594,-0.47519001364707947,-0.24690242111682892,0.5295153260231018,-0.24718208611011505,0.03530658036470413
38.6507453918457,-85.86126708984375,46.99589157104492,-0.5702279806137085,-0.24690242111682892,0.5295153260231018,-0.21187035739421844,0.0
43.54566192626953,-85.95631408691406,42.305809020996094,-0.22175534069538116,-0.24690242111682892,0.4942142963409424,-0.21187035739421844,0.0
48.05915069580078,-85.79790496826172,37.58403778076172,-0.3484726548194885,-0.3174459636211395,0.5295153260231018,-0.17655862867832184,0.03530658036470413
52.604427337646484,-85.29096984863281,32.67212677001953,0.0,-0.3174459636211395,0.4942142963409424,-0.10593517869710922,0.03530658036470413
56.7047119140625,-84.27711486816406,27.60176658630371,0.09503799676895142,-0.35271772742271423,0.5295153260231018,-0.10593517869710922,0.03530658036470413
60.58250427246094,-82.94641876220703,22.436338424682617,0.12671732902526855,-0.38798952102661133,0.4942142963409424,-0.10593517869710922,0.0
64.55564880371094,-81.45731353759766,17.017393112182617,0.22175534069538116,-0.38798952102661133,0.4942142963409424,-0.03531172499060631,0.0
68.11558532714844,-79.4612808227539,11.725205421447754,0.7603039741516113,-0.38798952102661133,0.45891329646110535,-0.03531172499060631,0.0
71.26231384277344,-77.37019348144531,6.274569511413574,0.5068693161010742,-0.38798952102661133,0.4236122667789459,0.0,0.0
74.2501220703125,-74.99395751953125,0.9190025925636292,0.44351068139076233,-0.42326128482818604,0.4236122667789459,0.03531172499060631,0.0
76.82471466064453,-72.33257293701172,-4.373184680938721,0.47519001364707947,-0.49380484223365784,0.3883112370967865,0.10593517869710922,0.0
79.14503479003906,-69.38603973388672,-9.6019926071167,0.5702279806137085,-0.42326128482818604,0.3883112370967865,0.10593517869710922,0.0
80.98857116699219,-66.02763366699219,-14.894180297851562,0.5068693161010742,-0.45853307843208313,0.3530102074146271,0.14124689996242523,0.0
82.60961151123047,-62.22565841674805,-20.027917861938477,0.9187006950378418,-0.45853307843208313,0.3530102074146271,0.17655862867832184,0.0
83.97637176513672,-58.423683166503906,-25.22503662109375,0.9503800272941589,-0.49380484223365784,0.31770920753479004,0.21187035739421844,-0.03530658036470413
84.89814758300781,-54.146461486816406,-30.295394897460938,1.0770972967147827,-0.49380484223365784,0.2824081778526306,0.21187035739421844,0.0
85.56563568115234,-49.837554931640625,-35.207305908203125,1.2671732902526855,-0.49380484223365784,0.2471071481704712,0.24718208611011505,0.0
85.75634765625,-45.370235443115234,-40.21428680419922,0.7286246418952942,-0.45853307843208313,0.21180613338947296,0.28249379992485046,0.0
85.81991577148438,-40.74449920654297,-44.99943542480469,0.44351068139076233,-0.45853307843208313,0.21180613338947296,0.28249379992485046,0.0
85.40670776367188,-35.96034622192383,-49.594451904296875,0.1583966612815857,-0.45853307843208313,0.17650510370731354,0.3531172573566437,0.0
84.99349975585938,-30.764314651489258,-53.840877532958984,0.8870213627815247,-0.49380484223365784,0.1412040889263153,0.3531172573566437,0.0
83.43602752685547,-25.378183364868164,-56.59788513183594,1.4572492837905884,-0.0352717749774456,-0.17650510370731354,0.14124689996242523,-0.1059197410941124
-55.973655700683594,-107.6909408569336,-145.2657928466797,-261.32281494140625,2.504296064376831,0.1412040889263153,0.5649875998497009,3.2128989696502686
22.440319061279297,81.99592590332031,16.637115478515625,227.1408233642578,1.9752193689346313,0.21180613338947296,0.5649875998497009,2.71860671043396
59.21574020385742,-30.19401741027832,-88.76297760009766,-72.73574829101562,2.9275572299957275,0.4236122667789459,0.8827931880950928,4.236789703369141
20.310712814331055,-19.231657028198242,-76.27721405029297,-161.05772399902344,4.197340965270996,0.3530102074146271,0.8121697306632996,5.401906967163086
2.92423415184021,24.99798583984375,-69.0836410522461,-88.19526672363281,5.537668704986572,0.3883112370967865,0.918104887008667,6.8141703605651855
36.87077713012695,-28.57817840576172,-103.91067504882812,-148.29095458984375,5.81984281539917,0.3530102074146271,1.0240401029586792,7.131929397583008
30.736244201660156,44.16627502441406,-49.62614059448242,41.753360748291016,5.960929870605469,0.6001173853874207,1.235910415649414,7.7674479484558105
23.71172523498535,-21.19601058959961,-123.36817169189453,-203.25460815429688,6.736908912658691,0.7060204148292542,1.235910415649414,8.685419082641602
12.650490760803223,32.221736907958984,-74.0272445678711,-54.26669692993164,7.4070725440979,0.5295153260231018,1.2005987167358398,9.17971134185791
24.220287322998047,21.291059494018555,-85.68907165527344,-66.49491882324219,7.971420764923096,0.6354184150695801,1.3771573305130005,9.956456184387207
34.07368469238281,55.41378402709961,-61.668243408203125,45.713279724121094,8.041964530944824,0.5648163557052612,1.306533932685852,9.991762161254883
0.508562445640564,31.17619514465332,-90.98125457763672,-104.12996673583984,8.288866996765137,0.6001173853874207,1.3771573305130005,10.344828605651855
36.74363708496094,36.84747314453125,-88.92142486572266,-28.036209106445312,8.923758506774902,0.7413214445114136,1.447780728340149,11.156879425048828
21.423192977905273,62.193973541259766,-72.72796630859375,22.999195098876953,9.2059326171875,0.7060204148292542,1.518404245376587,11.474638938903809
