1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,9-220kV尖铝II回263电流Ia_9,10-220kV尖铝II回263电流Ib_10,11-220kV尖铝II回263电流Ic_11,12-220kV尖铝II回263电流3Io_12
-39.748924255371094,-42.3978157043457,82.57423400878906,0.666200578212738,-0.6716923713684082,-0.317854642868042,0.954504668712616,0.035373397171497345
-35.0108528137207,-46.742244720458984,82.06686401367188,0.5710290670394897,-0.6363401412963867,-0.3884890079498291,0.9898566603660583,0.035373397171497345
-30.17738151550293,-51.21352005004883,81.68634033203125,0.5710290670394897,-0.5656356811523438,-0.42380619049072266,0.954504668712616,0.07074679434299469
-25.248516082763672,-55.55794906616211,81.05213165283203,0.41240987181663513,-0.5302834510803223,-0.4591233730316162,0.9898566603660583,0.035373397171497345
-20.35144805908203,-59.42670822143555,79.91055297851562,0.22206686437129974,-0.4242267608642578,-0.49444055557250977,0.9898566603660583,0.0
-15.517979621887207,-62.66124725341797,78.16647338867188,0.0,-0.38887453079223633,-0.5650749206542969,0.9898566603660583,0.035373397171497345
-10.652710914611816,-65.9592056274414,76.54923248291016,-0.06344767659902573,-0.35352230072021484,-0.6003921031951904,0.9898566603660583,0.0
-5.628447532653809,-69.13032531738281,74.74172973632812,-0.03172383829951286,-0.2828178405761719,-0.6710264682769775,0.9191526174545288,0.0
-0.7313801646232605,-71.85748291015625,72.55370330810547,0.0,-0.2121133804321289,-0.7063436508178711,0.9191526174545288,0.0
4.133887767791748,-74.14068603515625,69.95343780517578,-0.09517151117324829,-0.14140892028808594,-0.7416608333587646,0.8838006258010864,0.035373397171497345
9.730536460876465,-76.67757415771484,66.84580993652344,-0.19034302234649658,-0.10605669021606445,-0.7769780158996582,0.8838006258010864,0.0
15.295385360717773,-78.83393859863281,63.3259391784668,-0.31723836064338684,-0.035352230072021484,-0.8476123809814453,0.8484485745429993,0.035373397171497345
