220kV墨戈Ⅱ回线电压_5,220kV墨戈Ⅱ回线电压_6,220kV墨戈Ⅱ回线电压_7,220kV墨戈Ⅱ回线电压_8,220kV墨戈Ⅱ回线_13,220kV墨戈Ⅱ回线_14,220kV墨戈Ⅱ回线_15,220kV墨戈Ⅱ回线_16
-20.005247116088867,-59.14157485961914,81.01701354980469,1.2060550451278687,0.06573999673128128,-0.026815000921487808,0.006920000072568655,0.009514999575912952
-15.25823974609375,-62.94023895263672,79.08854675292969,-0.48242199420928955,0.06227999925613403,-0.02768000029027462,0.006920000072568655,0.005189999938011169
-10.1350736618042,-66.05546569824219,77.22364807128906,-0.809224009513855,0.06487499922513962,-0.02768000029027462,0.0,0.006920000072568655
-4.731113910675049,-68.66207885742188,75.28987884521484,0.9959679841995239,0.06833499670028687,-0.020759999752044678,0.0025949999690055847,0.0034600000362843275
0.09006600081920624,-71.5018081665039,72.63558197021484,-0.10115300118923187,0.06660500168800354,-0.01384000014513731,-0.0017300000181421638,0.012974999845027924
5.011908054351807,-73.9971694946289,69.92829895019531,-0.49020299315452576,0.0674699991941452,-0.012974999845027924,-0.011245000176131725,0.011245000176131725
10.188054084777832,-75.94683074951172,67.1362533569336,0.2645539939403534,0.07179500162601471,-0.012974999845027924,-0.01384000014513731,0.00865000020712614
15.433073997497559,-77.84351348876953,64.08460998535156,0.49020299315452576,0.06660500168800354,-0.011245000176131725,-0.01384000014513731,0.009514999575912952
20.14829444885254,-79.97860717773438,60.27534484863281,-1.2527409791946411,0.06487499922513962,-0.006920000072568655,-0.012974999845027924,0.009514999575912952
25.16550064086914,-81.28191375732422,56.75747299194336,-1.0037490129470825,0.07092999666929245,-0.005189999938011169,-0.012974999845027924,0.009514999575912952
30.39992332458496,-81.99714660644531,53.02238464355469,0.19452500343322754,0.06401000171899796,-0.0008650000090710819,-0.01384000014513731,0.007784999907016754
35.17871856689453,-82.77595520019531,48.630340576171875,-0.062247999012470245,0.06227999925613403,0.0,-0.018164999783039093,0.010379999876022339
39.77208709716797,-83.22628021240234,43.9469108581543,-0.9959679841995239,0.057955000549554825,0.009514999575912952,-0.025085000321269035,0.006920000072568655
44.444923400878906,-83.03025817871094,39.390628814697266,-0.46685999631881714,0.0562250018119812,0.01384000014513731,-0.028544999659061432,0.006920000072568655
49.059478759765625,-82.36270904541016,34.60123825073242,0.599137008190155,0.05536000058054924,0.02249000035226345,-0.03200500085949898,0.011245000176131725
53.21841049194336,-81.70575714111328,29.430389404296875,-0.062247999012470245,0.0562250018119812,0.02249000035226345,-0.028544999659061432,0.010379999876022339
57.027671813964844,-80.57198333740234,24.227754592895508,-0.49798399209976196,0.051899999380111694,0.020759999752044678,-0.0337349995970726,0.010379999876022339
60.6091194152832,-79.03556060791016,19.226442337036133,-0.23342999815940857,0.051899999380111694,0.02249000035226345,-0.026815000921487808,0.012109999544918537
63.92036819458008,-77.15477752685547,14.103276252746582,0.07002899795770645,0.04930499941110611,0.028544999659061432,-0.025949999690055847,0.007784999907016754
67.0250015258789,-75.46471405029297,8.900639533996582,-0.7625380158424377,0.04411499947309494,0.02768000029027462,-0.02768000029027462,0.00865000020712614
69.49386596679688,-73.0912094116211,3.687407970428467,-0.11671499907970428,0.042385000735521317,0.03805999830365181,-0.02768000029027462,0.0008650000090710819
53.239601135253906,-62.16673278808594,2.6966819763183594,-9.446133613586426,1.3018250465393066,-0.053630001842975616,0.007784999907016754,-1.1746699810028076
85.40376281738281,-70.39452362060547,-6.945678234100342,13.710122108459473,0.17299999296665192,0.16348500549793243,-0.09947499632835388,-0.17818999290466309
65.56804656982422,-67.55479431152344,-8.858256340026855,-19.857112884521484,0.733519971370697,0.1081250011920929,-0.13840000331401825,-0.6574000120162964
29.48866844177246,-59.491241455078125,-21.435707092285156,-89.69158935546875,1.2750099897384644,-0.03200500085949898,-0.08822999894618988,-1.0786550045013428
72.87399291992188,-45.213130950927734,-10.03971004486084,31.427459716796875,1.7187550067901611,-0.11591000109910965,-0.11331500113010406,-1.41600501537323
87.44879150390625,-52.757484436035156,-25.430400848388672,15.958830833435059,1.99468994140625,0.03979000076651573,-0.03460000082850456,-1.941925048828125
64.61970520019531,-53.65284729003906,-33.83302688598633,-41.34823226928711,2.270625114440918,-0.023354999721050262,-0.2612299919128418,-1.9151099920272827
44.757503509521484,-43.36942672729492,-35.60785675048828,-59.22119140625,2.5257999897003174,-0.025949999690055847,-0.1911650002002716,-2.227375030517578
72.53491973876953,-38.590633392333984,-34.62242889404297,-1.5406379699707031,2.7844350337982178,0.051899999380111694,-0.05449499934911728,-2.717829942703247
91.75606536865234,-40.93234634399414,-47.152198791503906,4.5285420417785645,3.2688350677490234,-0.07092999666929245,-0.11072000116109848,-3.015389919281006
54.60118865966797,-30.37343406677246,-52.227684020996094,-50.4130973815918,3.548229932785034,-0.025085000321269035,-0.21278999745845795,-3.241154909133911
48.58795928955078,-18.71783447265625,-49.26080322265625,-33.62948226928711,3.684035062789917,-0.10466500371694565,-0.09860999882221222,-3.3994500637054443
81.9600601196289,-17.154924392700195,-49.2396125793457,27.645893096923828,3.887310028076172,-0.012109999544918537,-0.1262899935245514,-3.680574893951416
74.8448486328125,-18.595979690551758,-64.3865966796875,-15.453065872192383,4.403715133666992,-0.08822999894618988,-0.1911650002002716,-4.053390026092529
43.06744384765625,-14.484731674194336,-71.4117431640625,-75.31230163574219,4.761825084686279,-0.09515000134706497,-0.21019500494003296,-4.362195014953613
55.25284194946289,11.284740447998047,-54.20383834838867,22.845016479492188,4.976345062255859,-0.2750700116157532,-0.10293500125408173,-4.5152997970581055
71.62366485595703,0.9483420252799988,-61.57865524291992,18.938953399658203,5.106094837188721,-0.13580499589443207,-0.1375350058078766,-4.76269006729126
56.30184555053711,-9.859578132629395,-82.46866607666016,-63.71860885620117,5.272174835205078,-0.08736500144004822,-0.14359000325202942,-4.9659647941589355
37.096595764160156,15.825125694274902,-74.61703491210938,-38.08799362182617,5.49275016784668,-0.09428499639034271,-0.20068000257015228,-5.106094837188721
53.541587829589844,32.98004913330078,-59.54951858520508,48.063236236572266,5.745329856872559,-0.25517499446868896,-0.1868399977684021,-5.230655193328857
62.993221282958984,15.909893989562988,-77.4090805053711,2.3343000411987305,5.925250053405762,-0.08044499903917313,-0.16521500051021576,-5.619040012359619
38.27804946899414,12.7363920211792,-92.2116928100586,-72.09874725341797,6.138905048370361,-0.13840000331401825,-0.18078500032424927,-5.731490135192871
32.55091094970703,38.574737548828125,-73.9229965209961,-4.442951202392578,6.24183988571167,-0.1825149953365326,-0.2499849945306778,-5.72889518737793
47.999881744384766,44.10055160522461,-68.27532958984375,42.95111846923828,6.304120063781738,-0.2906399965286255,-0.15829500555992126,-5.785120010375977
46.903194427490234,32.874088287353516,-88.8792495727539,-16.02107810974121,6.464145183563232,-0.18943500518798828,-0.22144000232219696,-5.9883952140808105
24.386693954467773,37.99195861816406,-91.34281921386719,-50.21857452392578,6.631955146789551,-0.1911650002002716,-0.2742049992084503,-6.077489852905273
24.407886505126953,57.71111297607422,-72.4024658203125,18.308692932128906,6.683855056762695,-0.24825499951839447,-0.21278999745845795,-6.144094944000244
35.946929931640625,55.11509323120117,-77.5680160522461,25.381622314453125,6.699425220489502,-0.27766498923301697,-0.19462500512599945,-6.150149822235107
26.744304656982422,50.320404052734375,-88.76799011230469,-19.91935920715332,6.708940029144287,-0.12283000349998474,-0.24825499951839447,-6.255680084228516
11.570832252502441,60.148193359375,-81.25012969970703,-15.958830833435059,6.767759799957275,-0.18597500026226044,-0.1937599927186966,-6.299795150756836
11.999970436096191,70.11373138427734,-71.69253540039062,19.60811996459961,6.806684970855713,-0.3062100112438202,-0.16954000294208527,-6.255680084228516
14.919168472290039,66.45811462402344,-75.36405181884766,11.702624320983887,6.760839939117432,-0.27333998680114746,-0.22576500475406647,-6.1864800453186035
10.007922172546387,64.16407775878906,-81.53092193603516,-12.41069507598877,6.657905101776123,-0.2050050050020218,-0.22576500475406647,-6.144094944000244
0.8370839953422546,73.67928314208984,-73.11239624023438,3.065713882446289,6.582650184631348,-0.21538500487804413,-0.20759999752044678,-6.077489852905273
-5.409257888793945,78.62761688232422,-64.74685668945312,16.13001251220703,6.5350751876831055,-0.2793950140476227,-0.2361450046300888,-5.939955234527588
-4.021182060241699,71.17333221435547,-67.77201843261719,-0.04668600112199783,6.39494514465332,-0.22663000226020813,-0.20068000257015228,-5.894110202789307
-6.188064098358154,73.51504516601562,-69.25545501708984,-2.863408088684082,6.248760223388672,-0.20068000257015228,-0.14531999826431274,-5.8266401290893555
-12.911226272583008,81.90177917480469,-60.59322738647461,15.390817642211914,6.119874954223633,-0.19462500512599945,-0.17732499539852142,-5.669209957122803
-19.825115203857422,83.13092041015625,-55.761451721191406,14.31704044342041,5.9633097648620605,-0.2742049992084503,-0.1600250005722046,-5.446040153503418
-20.921802520751953,78.58523559570312,-56.958797454833984,2.1864609718322754,5.732355117797852,-0.21019500494003296,-0.1375350058078766,-5.303315162658691
-20.12710189819336,79.2845687866211,-52.96940231323242,11.321354866027832,5.519565105438232,-0.1686750054359436,-0.1262899935245514,-5.145884990692139
-28.323108673095703,83.29515838623047,-43.97869873046875,19.973827362060547,5.302450180053711,-0.1643500030040741,-0.13580499589443207,-4.914064884185791
-35.19461441040039,83.94151306152344,-40.0899658203125,16.028860092163086,5.059384822845459,-0.2768000066280365,-0.09601499885320663,-4.601799964904785
-35.24759292602539,78.73358154296875,-37.594608306884766,11.227983474731445,4.791234970092773,-0.1755950003862381,-0.11764000356197357,-4.415824890136719
-36.30189514160156,77.67398071289062,-32.1800537109375,16.550186157226562,4.522220134735107,-0.14099499583244324,-0.0674699991941452,-4.232444763183594
-43.55485916137695,79.69251251220703,-26.537681579589844,17.24269676208496,4.223794937133789,-0.14359000325202942,-0.05968499928712845,-3.9374799728393555
-48.74689865112305,77.80642700195312,-21.191999435424805,14.379287719726562,3.905474901199341,-0.1954900026321411,-0.06573999673128128,-3.5707199573516846
-48.76279067993164,74.59584045410156,-15.79333782196045,17.826271057128906,3.591480016708374,-0.11072000116109848,-0.09774500131607056,-3.3051650524139404
-49.006500244140625,72.56140899658203,-10.511232376098633,23.101789474487305,3.267970085144043,-0.11072000116109848,-0.02768000029027462,-3.0577750205993652
-54.304500579833984,70.95611572265625,-6.007932186126709,18.68996238708496,2.935810089111328,-0.10639499872922897,-0.005189999938011169,-2.7420499324798584
-57.0064811706543,68.0475082397461,-0.07947000116109848,19.421375274658203,2.5984599590301514,-0.17299999296665192,-0.0337349995970726,-2.31820011138916
-55.856815338134766,66.85546112060547,2.4582719802856445,23.770954132080078,2.2429449558258057,-0.09774500131607056,-0.02768000029027462,-2.045725107192993
-56.61442947387695,63.93626403808594,7.9575958251953125,26.852230072021484,1.883970022201538,-0.06920000165700912,0.025949999690055847,-1.7723850011825562
-60.10051345825195,57.94952392578125,13.52579402923584,19.8726749420166,1.5293200016021729,-0.057089999318122864,0.028544999659061432,-1.4376300573349
-63.766727447509766,56.60383224487305,19.327104568481445,21.358844757080078,1.162559986114502,-0.10726000368595123,0.0,-0.9990749955177307
-62.06077194213867,53.82767868041992,23.046300888061523,25.78623390197754,0.8148300051689148,-0.03460000082850456,0.015569999814033508,-0.7248700261116028
-62.993221282958984,47.36412048339844,28.48204803466797,22.30812644958496,0.4549899995326996,-0.02768000029027462,0.051899999380111694,-0.41952499747276306
-66.64884185791016,43.0621452331543,33.47806167602539,16.72136878967285,0.08649999648332596,-0.031139999628067017,0.08909499645233154,-0.08217500150203705
-66.53758239746094,40.03168869018555,38.2939453125,20.22281837463379,-0.26901501417160034,-0.05536000058054924,0.05536000058054924,0.3382149934768677
-65.10182189941406,34.10322570800781,42.701881408691406,19.8726749420166,-0.608959972858429,0.0008650000090710819,0.06227999925613403,0.6037700176239014
-66.81307983398438,29.091318130493164,47.909812927246094,16.993703842163086,-0.9367949962615967,0.012974999845027924,0.0856349989771843,0.8996000289916992
-66.12433624267578,24.90060043334961,51.80914306640625,17.68621253967285,-1.2776050567626953,0.01384000014513731,0.1236950010061264,1.1945650577545166
-63.70315170288086,19.00922393798828,55.80913162231445,18.697742462158203,-1.6019799709320068,-0.006920000072568655,0.08822999894618988,1.576894998550415
-62.69123458862305,14.140361785888672,59.01442337036133,17.20379066467285,-1.8934849500656128,0.03200500085949898,0.10639499872922897,1.8156349658966064
-62.2885856628418,9.965538024902344,62.10315704345703,16.161136627197266,-2.201425075531006,0.07006499916315079,0.10898999869823456,2.0768649578094482
-59.76144027709961,5.282105922698975,64.76805114746094,16.830303192138672,-2.494659900665283,0.0562250018119812,0.1531050056219101,2.3484749794006348
-58.33627700805664,-0.09006600081920624,68.7468490600586,16.768054962158203,-2.7532949447631836,0.026815000921487808,0.12110000103712082,2.65987491607666
-56.2912483215332,-5.091378211975098,72.03160858154297,17.476125717163086,-3.0110650062561035,0.0856349989771843,0.1349399983882904,2.8389298915863037
-54.855491638183594,-9.594677925109863,73.2448501586914,14.145857810974121,-3.2575900554656982,0.1081250011920929,0.12888500094413757,3.0742099285125732
-52.370731353759766,-14.500625610351562,75.07266235351562,12.908679008483887,-3.498924970626831,0.0856349989771843,0.1954900026321411,3.275754928588867
-50.36808776855469,-19.443660736083984,78.5004653930664,13.710122108459473,-3.71171498298645,0.08477000147104263,0.1600250005722046,3.5309300422668457
-46.88200378417969,-24.270137786865234,80.59317779541016,14.955081939697266,-3.9141249656677246,0.12715500593185425,0.15916000306606293,3.6831700801849365
-44.58266830444336,-29.425092697143555,80.54549407958984,9.656221389770508,-4.092315196990967,0.14012999832630157,0.15483500063419342,3.8414649963378906
-42.40519332885742,-33.483360290527344,81.95476531982422,8.800311088562012,-4.259260177612305,0.11072000116109848,0.21538500487804413,3.9850549697875977
-37.65818405151367,-38.892616271972656,83.46469116210938,10.286481857299805,-4.401120185852051,0.10985500365495682,0.16088999807834625,4.174489974975586
-33.13369369506836,-43.65022277832031,83.06204223632812,9.072646141052246,-4.506649971008301,0.1392650008201599,0.16780999302864075,4.250609874725342
-29.76946258544922,-48.3177604675293,81.63158416748047,4.170616149902344,-4.600934982299805,0.16607999801635742,0.16607999801635742,4.318079948425293
-26.346954345703125,-51.650203704833984,81.98125457763672,5.096555233001709,-4.682244777679443,0.1375350058078766,0.2093300074338913,4.386415004730225
-21.954912185668945,-55.79323959350586,81.30310821533203,4.217301845550537,-4.733280181884766,0.13580499589443207,0.1643500030040741,4.472050189971924
