220kV墨宁I回线电压_Ua_1,220kV墨宁I回线电压_Ub_2,220kV墨宁I回线电压_Uc_3,220kV墨宁I回线电压_3U0_4,220kV墨宁I回线_Ia_9,220kV墨宁I回线_Ib_10,220kV墨宁I回线_Ic_11,220kV墨宁I回线_3I0_12
-83.08993530273438,37.00493621826172,46.20170593261719,-0.5835513472557068,-0.012103238143026829,0.020748408511281013,0.05878715589642525,0.015561305917799473
-82.51416778564453,32.13422775268555,50.42662048339844,-0.49018314480781555,-0.0017290340038016438,0.01729034073650837,0.057058122009038925,0.015561305917799473
-81.64273071289062,27.232397079467773,54.52703857421875,-0.42015698552131653,-0.0017290340038016438,0.01383227203041315,0.0553290881216526,0.010374204255640507
-80.52230834960938,22.299442291259766,58.44850540161133,-0.2878853380680084,-0.0017290340038016438,0.0034580680076032877,0.0553290881216526,0.01901937462389469
-79.2851791381836,17.327585220336914,62.23769760131836,-0.2412012368440628,-0.0034580680076032877,0.01901937462389469,0.06051618978381157,0.022477442398667336
-77.63567352294922,12.417973518371582,65.50558471679688,-0.24898192286491394,-0.0034580680076032877,0.0,0.06051618978381157,0.020748408511281013
-75.4648666381836,7.189352989196777,68.61785888671875,-0.23342055082321167,0.0017290340038016438,0.0,0.07434846460819244,0.010374204255640507
-73.09175109863281,1.9685132503509521,71.4344711303711,-0.24898192286491394,0.0034580680076032877,0.0017290340038016438,0.06397426128387451,0.006916136015206575
-70.47744750976562,-3.2289843559265137,73.96318817138672,-0.22563986480236053,0.0034580680076032877,0.0017290340038016438,0.05878715589642525,0.012103238143026829
-67.5052261352539,-8.5820951461792,76.32073974609375,-0.12449096143245697,0.0,0.0017290340038016438,0.057058122009038925,0.006916136015206575
-64.34626770019531,-13.9274263381958,78.57714080810547,-0.20229780673980713,0.010374204255640507,-0.0034580680076032877,0.06051618978381157,0.01729034073650837
-60.712684631347656,-18.969310760498047,80.04768371582031,-0.046684108674526215,0.0017290340038016438,0.0034580680076032877,0.0553290881216526,0.010374204255640507
-56.9935188293457,-23.92560577392578,81.39374542236328,0.0855875313282013,0.02593551017343998,-0.005187102127820253,0.057058122009038925,0.01901937462389469
-53.14986038208008,-28.78853416442871,82.29630279541016,0.1089295893907547,0.015561305917799473,-0.006916136015206575,0.057058122009038925,0.010374204255640507
-48.839359283447266,-33.59699630737305,82.91098022460938,0.1089295893907547,0.01901937462389469,-0.0034580680076032877,0.048412952572107315,0.01729034073650837
-44.59888458251953,-38.45992660522461,83.47119140625,0.22563986480236053,0.020748408511281013,-0.005187102127820253,0.0553290881216526,0.015561305917799473
-40.070526123046875,-42.92604064941406,83.7046127319336,0.3968149423599243,0.031122611835598946,-0.0017290340038016438,0.05878715589642525,0.01901937462389469
-35.39433670043945,-47.446617126464844,83.47119140625,0.38125357031822205,0.02593551017343998,-0.010374204255640507,0.0553290881216526,0.0017290340038016438
-30.546968460083008,-51.64818572998047,82.67755889892578,0.2412012368440628,0.024206476286053658,-0.010374204255640507,0.05878715589642525,0.01901937462389469
-25.543989181518555,-55.71748352050781,81.87615203857422,0.20229780673980713,0.029393577948212624,-0.008645170368254185,0.06051618978381157,0.010374204255640507
-20.533227920532227,-59.631168365478516,80.65457916259766,0.24898192286491394,0.029393577948212624,-0.01383227203041315,0.05878715589642525,0.0
-15.49134349822998,-63.27252960205078,79.29296112060547,0.23342055082321167,0.04322585090994835,-0.01383227203041315,0.05360005423426628,0.010374204255640507
-10.402775764465332,-66.54042053222656,77.32444763183594,-0.007780685089528561,0.04668391868472099,-0.01383227203041315,0.04495488479733467,0.02593551017343998
-5.189716815948486,-69.48929595947266,75.09139251708984,-0.11671027541160583,0.04322585090994835,-0.012103238143026829,0.04668391868472099,0.008645170368254185
-0.09336821734905243,-72.16585540771484,72.59378814697266,-0.1089295893907547,0.04149681702256203,-0.012103238143026829,0.04495488479733467,0.010374204255640507
5.080787181854248,-74.58564758300781,69.82386779785156,-0.2178591787815094,0.05014198645949364,-0.010374204255640507,0.04495488479733467,0.01383227203041315
10.402775764465332,-76.95097351074219,66.74271392822266,-0.3034467101097107,0.05014198645949364,-0.024206476286053658,0.04495488479733467,0.022477442398667336
15.654738426208496,-79.04397583007812,63.63044357299805,-0.389034241437912,0.04149681702256203,-0.02593551017343998,0.04495488479733467,0.024206476286053658
20.735525131225586,-80.46784210205078,59.98908233642578,-0.46684110164642334,0.05014198645949364,-0.010374204255640507,0.031122611835598946,0.0276645440608263
25.66069984436035,-81.72831726074219,56.23101043701172,-0.42793768644332886,0.05878715589642525,-0.006916136015206575,0.03285164758563042,0.022477442398667336
30.570310592651367,-82.46748352050781,52.0372200012207,-0.45127972960472107,0.057058122009038925,-0.012103238143026829,0.020748408511281013,0.01729034073650837
35.38655471801758,-83.0588150024414,47.750064849853516,-0.4824024736881256,0.048412952572107315,-0.005187102127820253,0.022477442398667336,0.01729034073650837
40.23392105102539,-83.40894317626953,43.35397720336914,-0.38125357031822205,0.06051618978381157,-0.006916136015206575,0.020748408511281013,0.012103238143026829
44.77006149291992,-83.33892059326172,38.981231689453125,-0.17895574867725372,0.05878715589642525,-0.012103238143026829,0.024206476286053658,0.022477442398667336
49.0494384765625,-82.91876220703125,34.14164733886719,-0.023342054337263107,0.0553290881216526,-0.008645170368254185,0.0276645440608263,0.022477442398667336
53.297691345214844,-82.07066345214844,29.146446228027344,-0.023342054337263107,0.05878715589642525,-0.006916136015206575,0.01729034073650837,0.008645170368254185
57.06354522705078,-80.98136901855469,24.221271514892578,0.031122740358114243,0.05878715589642525,-0.01383227203041315,0.015561305917799473,0.01383227203041315
61.14840316772461,-79.82982635498047,19.187170028686523,0.24898192286491394,0.06743232905864716,-0.006916136015206575,0.0034580680076032877,0.006916136015206575
64.61080932617188,-78.28925323486328,14.254215240478516,0.389034241437912,0.0553290881216526,0.0034580680076032877,0.0,0.01729034073650837
67.73863983154297,-76.22737121582031,9.080059051513672,0.2645432949066162,0.07953556627035141,0.005187102127820253,0.005187102127820253,0.010374204255640507
70.60193634033203,-73.93206787109375,3.859219789505005,0.23342055082321167,0.07953556627035141,-0.0034580680076032877,0.0,0.01729034073650837
73.08397674560547,-71.30997467041016,-1.252690315246582,0.38125357031822205,0.07780653238296509,0.005187102127820253,0.005187102127820253,0.008645170368254185
75.45708465576172,-68.28329467773438,-6.590240001678467,0.49018314480781555,0.07261943072080612,0.0,-0.005187102127820253,0.01901937462389469
77.78350830078125,-65.24882507324219,-11.811079978942871,0.5835513472557068,0.0708903968334198,0.0034580680076032877,-0.0034580680076032877,0.01901937462389469
79.65087127685547,-61.95759582519531,-16.907428741455078,0.6380161643028259,0.0708903968334198,0.0017290340038016438,-0.0017290340038016438,0.01729034073650837
80.98915100097656,-58.31623458862305,-21.90262794494629,0.770287811756134,0.0708903968334198,0.015561305917799473,-0.005187102127820253,0.02593551017343998
82.25740051269531,-54.44145202636719,-26.905609130859375,1.0037083625793457,0.06224522367119789,0.005187102127820253,-0.0034580680076032877,0.008645170368254185
83.0588150024414,-50.17763900756836,-31.924150466918945,0.9881470203399658,0.07434846460819244,0.012103238143026829,-0.012103238143026829,0.012103238143026829
83.54899597167969,-45.85935592651367,-36.86488723754883,0.7625071406364441,0.05878715589642525,0.01729034073650837,-0.010374204255640507,0.01729034073650837
83.86022186279297,-41.369903564453125,-41.595542907714844,0.7547264695167542,0.06570329517126083,0.01901937462389469,-0.010374204255640507,0.008645170368254185
83.53343200683594,-36.787078857421875,-46.04609298706055,0.700261652469635,0.06916136294603348,0.020748408511281013,-0.010374204255640507,0.01729034073650837
82.93431854248047,-31.88524627685547,-50.302127838134766,0.560209333896637,0.06051618978381157,0.031122611835598946,-0.008645170368254185,0.006916136015206575
81.93839263916016,-26.94451141357422,-54.379207611083984,0.46684110164642334,0.06743232905864716,0.022477442398667336,-0.008645170368254185,0.020748408511281013
80.86466217041016,-21.949312210083008,-58.253990173339844,0.4357183575630188,0.057058122009038925,0.03285164758563042,-0.02593551017343998,0.006916136015206575
79.57306671142578,-16.977455139160156,-61.887569427490234,0.4746217727661133,0.06051618978381157,0.031122611835598946,-0.024206476286053658,0.015561305917799473
77.89244079589844,-12.052281379699707,-65.12433624267578,0.5213059186935425,0.06051618978381157,0.039767783135175705,-0.024206476286053658,0.012103238143026829
75.768310546875,-6.9637131690979,-68.11211395263672,0.5057445168495178,0.05187102034687996,0.04322585090994835,-0.010374204255640507,0.015561305917799473
73.34073638916016,-1.7117507457733154,-70.94428253173828,0.5679900050163269,0.05878715589642525,0.04149681702256203,-0.010374204255640507,0.008645170368254185
70.72642517089844,3.5013082027435303,-73.5041275024414,0.560209333896637,0.05878715589642525,0.04495488479733467,-0.012103238143026829,0.01383227203041315
67.79310607910156,8.877761840820312,-75.9239273071289,0.5213059186935425,0.05014198645949364,0.04322585090994835,-0.010374204255640507,0.012103238143026829
64.68083190917969,14.184188842773438,-78.1803207397461,0.459060400724411,0.04322585090994835,0.04668391868472099,-0.020748408511281013,0.02593551017343998
61.000572204589844,19.296098709106445,-79.69755554199219,0.31900808215141296,0.048412952572107315,0.048412952572107315,-0.012103238143026829,0.008645170368254185
57.31252670288086,24.19793128967285,-81.16810607910156,0.05446479469537735,0.031122611835598946,0.04495488479733467,-0.01383227203041315,0.01901937462389469
53.429962158203125,29.115324020385742,-82.07844543457031,-0.015561370179057121,0.03285164758563042,0.05187102034687996,-0.022477442398667336,0.010374204255640507
49.12724685668945,33.861541748046875,-82.67755889892578,-0.05446479469537735,0.031122611835598946,0.048412952572107315,-0.024206476286053658,0.0017290340038016438
44.808963775634766,38.74003219604492,-83.19108581542969,-0.1556137055158615,0.03285164758563042,0.06051618978381157,-0.0276645440608263,0.01383227203041315
40.28060531616211,43.29173278808594,-83.38560485839844,-0.27232396602630615,0.022477442398667336,0.0553290881216526,-0.008645170368254185,0.022477442398667336
35.60441589355469,47.765625,-83.04325103759766,-0.24898192286491394,0.020748408511281013,0.06051618978381157,-0.008645170368254185,0.006916136015206575
30.62477684020996,51.982757568359375,-82.27296447753906,0.015561370179057121,0.020748408511281013,0.057058122009038925,-0.010374204255640507,0.010374204255640507
25.668479919433594,55.98202896118164,-81.2848129272461,0.015561370179057121,0.02593551017343998,0.06051618978381157,-0.005187102127820253,0.010374204255640507
20.681060791015625,59.86458969116211,-80.11771392822266,0.007780685089528561,0.01729034073650837,0.05878715589642525,-0.008645170368254185,0.015561305917799473
15.825913429260254,63.505950927734375,-78.80278015136719,0.023342054337263107,0.01729034073650837,0.06570329517126083,-0.006916136015206575,0.01901937462389469
10.729564666748047,66.73493194580078,-76.95875549316406,0.2178591787815094,0.012103238143026829,0.057058122009038925,-0.005187102127820253,0.01383227203041315
5.586531639099121,69.71493530273438,-74.71013641357422,0.2645432949066162,0.010374204255640507,0.06224522367119789,-0.0034580680076032877,0.01729034073650837
0.4824024736881256,72.33702850341797,-72.305908203125,0.27232396602630615,0.010374204255640507,0.057058122009038925,0.005187102127820253,0.005187102127820253
-4.699533939361572,74.80350494384766,-69.62934875488281,0.27232396602630615,0.006916136015206575,0.07261943072080612,0.005187102127820253,0.012103238143026829
-9.912592887878418,77.15327453613281,-66.58710479736328,0.3267887830734253,0.0034580680076032877,0.0553290881216526,0.0034580680076032877,0.01729034073650837
-15.226800918579102,79.24627685546875,-63.44370651245117,0.31900808215141296,-0.0017290340038016438,0.06397426128387451,0.0034580680076032877,0.015561305917799473
-20.400955200195312,80.76351165771484,-59.76344299316406,0.3501308262348175,0.0034580680076032877,0.0553290881216526,0.005187102127820253,0.015561305917799473
-25.427278518676758,81.91505432128906,-55.89644241333008,0.44349905848503113,0.0,0.0553290881216526,0.0,0.008645170368254185
-30.360233306884766,82.6697769165039,-51.64818572998047,0.40459561347961426,-0.0034580680076032877,0.057058122009038925,0.01729034073650837,0.006916136015206575
-36.833763122558594,82.86429595947266,-46.870845794677734,1.478330135345459,0.05187102034687996,0.05878715589642525,0.0,-0.024206476286053658
-38.95010757446289,84.8794937133789,-41.393245697021484,7.570606708526611,-0.0864517018198967,0.057058122009038925,0.020748408511281013,0.09855493903160095
-33.60477828979492,85.84429931640625,-37.35506820678711,25.668479919433594,-0.24725186824798584,0.05014198645949364,0.005187102127820253,0.274916410446167
-37.57292938232422,82.86429595947266,-33.76817321777344,19.4361515045166,-0.4097810685634613,0.05878715589642525,0.01383227203041315,0.4253423511981964
-40.45956039428711,81.54936218261719,-29.675533294677734,20.51766586303711,-0.5532909035682678,0.05014198645949364,0.01729034073650837,0.5757683515548706
-40.070526123046875,80.17218017578125,-25.497304916381836,24.867069244384766,-0.7296523451805115,0.0553290881216526,0.03285164758563042,0.7261942625045776
-42.817108154296875,79.57306671142578,-19.467273712158203,30.25130271911621,-0.9112009406089783,0.05360005423426628,0.031122611835598946,0.9060137867927551
-46.870845794677734,79.33964538574219,-12.635832786560059,34.75632095336914,-1.1065818071365356,0.05014198645949364,0.020748408511281013,1.1048526763916016
-50.294349670410156,75.44152069091797,-10.643977165222168,25.83187484741211,-1.3071496486663818,0.048412952572107315,0.04149681702256203,1.3071496486663818
-49.85084915161133,73.48857116699219,-5.010761260986328,33.2001838684082,-1.5198209285736084,0.05014198645949364,0.04149681702256203,1.5198209285736084
-53.41440200805664,72.0958251953125,2.349766969680786,37.2305793762207,-1.7307630777359009,0.05187102034687996,0.04495488479733467,1.7238469123840332
-58.012786865234375,68.95243072509766,6.854783535003662,31.51177406311035,-1.9503504037857056,0.04495488479733467,0.05014198645949364,1.9399760961532593
-61.05503463745117,65.23326110839844,11.93557071685791,28.897464752197266,-2.176853895187378,0.04149681702256203,0.05878715589642525,2.161292552947998
-59.00871658325195,62.01205825805664,17.008577346801758,35.73668670654297,-2.3929829597473145,0.04495488479733467,0.05878715589642525,2.3808798789978027
-59.31216049194336,58.53409194946289,22.649574279785156,38.71669006347656,-2.6264026165008545,0.04668391868472099,0.05360005423426628,2.6004672050476074
-63.280311584472656,53.297691345214844,26.21312713623047,29.185348510742188,-2.8511769771575928,0.031122611835598946,0.057058122009038925,2.854635238647461
-63.482608795166016,49.990901947021484,32.48435974121094,33.9704704284668,-3.0966999530792236,0.03630971536040306,0.06051618978381157,3.088054656982422
-61.37404251098633,45.88269805908203,37.79856872558594,39.77486038208008,-3.3335776329040527,0.029393577948212624,0.07261943072080612,3.3128292560577393
-60.051326751708984,41.346561431884766,40.85637664794922,39.60368728637695,-3.5791003704071045,0.031122611835598946,0.06051618978381157,3.558351993560791
