220kV II母电压_A相_5,220kV II母电压_B相_6,220kV II母电压_C相_7,220kV II母电压_3U0_8,220kV清新线254_A相_9,220kV清新线254_B相_10,220kV清新线254_C相_11,220kV清新线254_3I0_12
-30.744415283203125,84.15864562988281,-53.31293869018555,0.5905454158782959,-0.2695559561252594,0.19535203278064728,0.1023319810628891,-0.009301180951297283
-50.588539123535156,84.78104400634766,-34.2200927734375,0.2797320485115051,-0.2602609395980835,0.11162973195314407,0.14884652197360992,0.018602361902594566
-66.57149505615234,79.00311279296875,-12.766528129577637,-0.21756936609745026,-0.2509658932685852,0.046512387692928314,0.2046639621257782,0.009301180951297283
-78.61046600341797,68.92025756835938,9.246155738830566,-0.2797320485115051,-0.21378576755523682,-0.03720990940928459,0.21396687626838684,0.018602361902594566
-84.07614135742188,53.20469284057617,30.21308135986328,-0.6371673941612244,-0.18590067327022552,-0.08372229337692261,0.27908721566200256,0.018602361902594566
-84.66618347167969,33.92071533203125,50.382747650146484,-0.23311002552509308,-0.09295033663511276,-0.14883963763713837,0.2232697755098343,-0.009301180951297283
-79.09700012207031,12.696928024291992,66.23477935791016,0.07770334184169769,-0.018590066581964493,-0.23256193101406097,0.251178503036499,-0.009301180951297283
-68.6935806274414,-9.543442726135254,78.235107421875,0.29527270793914795,0.04647516831755638,-0.2511668801307678,0.19536106288433075,-0.018602361902594566
-52.855552673339844,-30.63237762451172,83.94017791748047,0.9946027994155884,0.12083543092012405,-0.30698174238204956,0.16745233535766602,-0.027903543785214424
-33.66358184814453,-50.92256546020508,84.73744201660156,0.46622005105018616,0.17660562694072723,-0.2790743112564087,0.09302907437086105,-0.009301180951297283
-12.442689895629883,-66.82484436035156,79.13591003417969,-0.062162674963474274,0.2416708618402481,-0.26977184414863586,0.03721163049340248,0.0
9.751258850097656,-78.8475112915039,68.93717956542969,0.0,0.232375830411911,-0.241864413022995,-0.03721163049340248,-0.018602361902594566
30.609844207763672,-84.41797637939453,53.26116943359375,-0.6371673941612244,0.3160311281681061,-0.2046544998884201,-0.1023319810628891,-0.009301180951297283
50.47467041015625,-85.05075073242188,34.30292510986328,-0.15540668368339539,0.2695559561252594,-0.13023468852043152,-0.14884652197360992,-0.009301180951297283
66.42656707763672,-79.34542846679688,13.035733222961426,0.37297603487968445,0.2695559561252594,-0.06511734426021576,-0.2232697755098343,-0.009301180951297283
78.31027221679688,-69.07585144042969,-9.287571907043457,0.12432534992694855,0.21378576755523682,0.009302477352321148,-0.21396687626838684,-0.009301180951297283
83.87946319580078,-53.40178680419922,-30.202726364135742,0.6837894320487976,0.19519570469856262,0.10232724994421005,-0.26048141717910767,0.0
84.33493041992188,-34.08668899536133,-50.24814224243164,0.4040573835372925,0.10224536806344986,0.13953715562820435,-0.24187560379505157,0.0
78.88996124267578,-12.779914855957031,-66.45220947265625,-0.21756936609745026,0.018590066581964493,0.22325946390628815,-0.24187560379505157,0.0
68.61077117919922,9.315230369567871,-78.32829284667969,-0.2641913592815399,-0.04647516831755638,0.2511668801307678,-0.2046639621257782,0.009301180951297283
52.855552673339844,30.507896423339844,-84.08513641357422,-0.7304114103317261,-0.12083543092012405,0.29767927527427673,-0.16745233535766602,0.018602361902594566
33.76709747314453,50.746219635009766,-85.0998306274414,-0.4973013997077942,-0.17660562694072723,0.2511668801307678,-0.1023319810628891,-0.009301180951297283
12.566908836364746,66.58625793457031,-79.39476013183594,0.09324400871992111,-0.2230807989835739,0.2790743112564087,-0.03721163049340248,-0.009301180951297283
-9.761610984802246,78.6711654663086,-69.11319732666016,0.07770334184169769,-0.2230807989835739,0.23256193101406097,0.027908721938729286,0.0
-30.57878875732422,84.20013427734375,-53.52001953125,0.5905454158782959,-0.2695559561252594,0.2046544998884201,0.08372616767883301,0.03720472380518913
-50.47467041015625,84.80178833007812,-34.36505126953125,0.29527270793914795,-0.2788510024547577,0.13023468852043152,0.15814943611621857,0.018602361902594566
-66.61289978027344,79.21057891845703,-13.035733222961426,-0.31081336736679077,-0.2509658932685852,0.046512387692928314,0.2046639621257782,-0.009301180951297283
-52.88660430908203,74.64631652832031,15.044416427612305,64.02755737304688,-1.859006643295288,-0.02790743298828602,0.2232697755098343,1.6742125749588013
-52.814144134521484,53.89970397949219,30.378746032714844,55.480186462402344,-6.106836795806885,0.23256193101406097,0.613991916179657,5.255167484283447
-59.08724594116211,35.97462844848633,51.262840270996094,48.735538482666016,-10.029340744018555,0.3162842392921448,0.6605064272880554,8.994241714477539
-60.18452453613281,12.001916885375977,64.51600646972656,28.190773010253906,-13.896075248718262,0.5116362571716309,0.9768052697181702,12.342667579650879
-44.853721618652344,-5.809051990509033,80.8960952758789,52.4342155456543,-16.851896286010742,0.5674511194229126,1.0326226949691772,15.151623725891113
-37.131385803222656,-30.300430297851562,83.98159790039062,28.89010238647461,-19.08270263671875,0.7348957061767578,1.227983832359314,16.983957290649414
