220kV I段电压_A相_1,220kV I段电压_B相_2,220kV I段电压_C相_3,220kV I段电压_3U0_4,砚马 II线_A相_25,砚马 II线_B相_26,砚马 II线_C相_27,砚马 II线_3I0_28
14.540294647216797,65.5527114868164,-78.06648254394531,3.7837984561920166,6.1668171882629395,-0.3128005862236023,0.14684873819351196,5.995632171630859
-2.602827787399292,76.42095947265625,-70.09351348876953,6.633325576782227,5.885383605957031,-0.3433177173137665,0.12205609679222107,5.651121139526367
-19.33827781677246,83.46192169189453,-55.249446868896484,15.60232925415039,5.2559614181518555,-0.3490396738052368,0.08009931445121765,4.965906143188477
-33.98310470581055,84.79315185546875,-34.57378387451172,28.27727699279785,4.318483352661133,-0.35285434126853943,0.040049657225608826,3.9856679439544678
-46.056461334228516,79.63463592529297,-13.149680137634277,35.5023078918457,3.137603521347046,-0.3166152238845825,-0.007628506049513817,2.7827346324920654
-55.34928894042969,68.07996368408203,6.372137546539307,33.19777297973633,1.7988927364349365,-0.2613029479980469,-0.05912092328071594,1.448468565940857
-61.30757141113281,52.31320571899414,26.351335525512695,30.17696189880371,0.3955281972885132,-0.18691742420196533,-0.10107770562171936,0.060908008366823196
-63.0009765625,34.15438461303711,46.71514892578125,31.095661163330078,-0.9717063307762146,-0.10490263998508453,-0.14494161307811737,-1.2676479816436768
-60.19953918457031,13.676314353942871,64.8336410522461,31.920934677124023,-2.226747751235962,-0.007629282772541046,-0.17545564472675323,-2.44012713432312
-52.95552444458008,-8.4241943359375,76.54881286621094,26.439876556396484,-3.2935328483581543,0.08582942932844162,-0.19643403589725494,-3.4336891174316406
-42.50239944458008,-30.233495712280273,81.71512603759766,15.804755210876465,-4.113112926483154,0.1640295833349228,-0.19643403589725494,-4.156971454620361
-28.98651123046875,-49.29713439941406,82.2244873046875,7.1938886642456055,-4.607523441314697,0.24222972989082336,-0.19452689588069916,-4.570003986358643
-13.557701110839844,-64.88709259033203,78.71097564697266,0.9342712163925171,-4.746338367462158,0.2994493544101715,-0.17164137959480286,-4.629008769989014
2.6550934314727783,-76.93057250976562,69.94798278808594,-6.960320949554443,-4.5352630615234375,0.3433177173137665,-0.1392202377319336,-4.33779239654541
18.355684280395508,-84.12753295898438,55.34300231933594,-17.548728942871094,-3.968593120574951,0.3509470224380493,-0.0915420725941658,-3.7134852409362793
32.95869827270508,-84.10673522949219,35.71723556518555,-26.33087730407715,-3.1147847175598145,0.34141039848327637,-0.049585290253162384,-2.8131887912750244
46.077369689941406,-77.94979095458984,14.20997142791748,-30.223674774169922,-1.9966567754745483,0.3108932673931122,0.0038142530247569084,-1.6692601442337036
55.809226989746094,-67.237548828125,-6.548852920532227,-30.862092971801758,-0.71879643201828,0.25748828053474426,0.05339954048395157,-0.38257843255996704
61.74660110473633,-53.082820892333984,-27.07898712158203,-31.687366485595703,0.6351270079612732,0.17928814888000488,0.09917058050632477,0.9326539039611816
63.13686752319336,-35.14241027832031,-46.78791427612305,-32.38806915283203,1.9491173028945923,0.09155139327049255,0.137313112616539,2.1983985900878906
60.481773376464844,-13.468310356140137,-64.05401611328125,-29.22711944580078,3.1604225635528564,0.0019073206931352615,0.16973425447940826,3.3537473678588867
53.44681930541992,9.131410598754883,-75.96669006347656,-22.98307228088379,4.19678258895874,-0.08964407444000244,0.19452689588069916,4.3149518966674805
43.025054931640625,29.963088989257812,-82.43238830566406,-16.05389404296875,4.984035491943359,-0.17547351121902466,0.19452689588069916,5.011587142944336
29.697324752807617,47.97630310058594,-83.2120132446289,-9.295998573303223,5.461331844329834,-0.2517663240432739,0.19261977076530457,5.4017791748046875
14.550747871398926,64.02387237548828,-79.03321838378906,-0.5761339068412781,5.590639114379883,-0.30517131090164185,0.16782712936401367,5.447460174560547
-1.6411404609680176,77.03457641601562,-69.8336410522461,9.84099006652832,5.36054801940918,-0.3433177173137665,0.1392202377319336,5.1448235511779785
-17.623966217041016,84.12753295898438,-55.66524887084961,18.96570587158203,4.791976451873779,-0.3471323549747467,0.08772782236337662,4.505289554595947
-32.40468215942383,83.43071746826172,-36.67357635498047,24.960613250732422,3.911545753479004,-0.3471323549747467,0.04195678234100342,3.5821523666381836
-45.23066711425781,77.0865707397461,-14.979201316833496,29.320545196533203,2.782008409500122,-0.3128005862236023,-0.007628506049513817,2.4344170093536377
-54.68029022216797,67.133544921875,6.320162773132324,32.699493408203125,1.483230710029602,-0.2613029479980469,-0.05530666932463646,1.136315107345581
-60.50267791748047,53.374027252197266,26.70476722717285,34.0853271484375,0.1083899438381195,-0.18882474303245544,-0.10870621353387833,-0.21888816356658936
-62.08110046386719,34.85120391845703,45.84196853637695,32.40364074707031,-1.2246161699295044,-0.09727335721254349,-0.14875586330890656,-1.5055698156356812
-59.58280563354492,12.553089141845703,63.09767532348633,28.01256561279297,-2.456838607788086,-0.005721962079405785,-0.17545564472675323,-2.668532133102417
-52.662837982177734,-9.682622909545898,75.68602752685547,23.294496536254883,-3.508411169052124,0.0820147916674614,-0.19452689588069916,-3.648770332336426
-42.28288650512695,-29.838287353515625,82.33882904052734,17.984722137451172,-4.307074069976807,0.16975153982639313,-0.2059696614742279,-4.3625359535217285
-28.840167999267578,-47.99710464477539,82.61949157714844,10.385981559753418,-4.795779228210449,0.2498590052127838,-0.20024828612804413,-4.762245178222656
-13.536794662475586,-64.64788818359375,77.85858154296875,-0.20242543518543243,-4.934594631195068,0.3013566732406616,-0.17545564472675323,-4.813636302947998
2.4669370651245117,-77.63778686523438,68.93966674804688,-10.276983261108398,-4.7140116691589355,0.33759576082229614,-0.14875586330890656,-4.52622652053833
18.10481071472168,-84.18994140625,55.60287857055664,-17.673297882080078,-4.153046131134033,0.3433177173137665,-0.09726344794034958,-3.9000160694122314
32.728729248046875,-83.29551696777344,36.89187240600586,-23.201068878173828,-3.2897298336029053,0.33759576082229614,-0.05912092328071594,-2.994009256362915
45.76377487182617,-77.3465805053711,14.667350769042969,-28.900123596191406,-2.1754050254821777,0.30517131090164185,0.0,-1.8519841432571411
55.38064956665039,-67.66395568847656,-7.068603038787842,-33.26005554199219,-0.8975447416305542,0.25748828053474426,0.04767816141247749,-0.5672058463096619
63.06369400024414,-53.55083084106445,-26.995826721191406,-30.114675521850586,0.5989970564842224,0.10299532115459442,0.08963494747877121,0.8146446347236633
65.43655395507812,-35.06960678100586,-45.51972579956055,-26.144023895263672,2.0841293334960938,-0.020980527624487877,0.14303448796272278,2.2288525104522705
62.31106948852539,-12.896296501159668,-62.85859298706055,-23.1699275970459,3.455167055130005,-0.17165885865688324,0.17354850471019745,3.4717564582824707
54.27261734008789,8.600997924804688,-76.03945922851562,-22.640506744384766,4.6284403800964355,-0.2841907739639282,0.21169103682041168,4.554777145385742
42.59647750854492,29.630281448364258,-82.6402816772461,-17.766725540161133,5.495560169219971,-0.40244466066360474,0.19643403589725494,5.2932868003845215
29.498714447021484,48.34031295776367,-82.827392578125,-8.408441543579102,6.018494129180908,-0.47492286562919617,0.2040625363588333,5.742483139038086
14.111717224121094,64.97029876708984,-78.28477478027344,1.6661170721054077,6.163013935089111,-0.5206985473632812,0.1830841451883316,5.818618297576904
-2.5610153675079346,76.9617691040039,-69.8232421875,8.206015586853027,5.896792888641357,-0.5302351713180542,0.15638437867164612,5.502657890319824
-19.64141845703125,83.27471923828125,-56.12262725830078,13.219938278198242,5.235044002532959,-0.4997180104255676,0.09726344794034958,4.807926177978516
-34.7357292175293,83.02510833740234,-36.82950210571289,20.055688858032227,4.236715793609619,-0.4482203722000122,0.04767816141247749,3.806750535964966
-47.46763610839844,77.61698913574219,-14.781696319580078,26.735729217529297,2.9417409896850586,-0.3490396738052368,0.0019071265123784542,2.5619430541992188
-56.927711486816406,67.88236236572266,6.226607799530029,29.94339370727539,1.460411787033081,-0.23460043966770172,-0.05530666932463646,1.1344116926193237
-64.43305206298828,53.332427978515625,26.23699188232422,26.159595489501953,-0.019015779718756676,-0.10680995881557465,-0.11061333864927292,-0.281699538230896
-80.23817443847656,33.79037857055664,45.04155349731445,-2.429105281829834,-0.06465364992618561,-0.017165886238217354,-0.1582915037870407,-0.27408602833747864
-84.67030334472656,14.081924438476562,64.11638641357422,-10.962116241455078,-0.05704733729362488,0.017165886238217354,-0.21550528705120087,-0.29882991313934326
-75.13705444335938,-6.084139823913574,78.27438354492188,-4.640213966369629,-0.05894891545176506,0.10108799487352371,-0.26127633452415466,-0.2531489133834839
-55.819679260253906,-26.39580726623535,85.40535736083984,6.04162073135376,-0.05704733729362488,0.15830761194229126,-0.26890483498573303,-0.2017577886581421
-33.554527282714844,-46.41626739501953,84.42822265625,8.190444946289062,-0.05704733729362488,0.2307858020067215,-0.2917903661727905,-0.1503666490316391
-14.60301399230957,-65.2927017211914,78.2120132446289,-2.4758188724517822,-0.05704733729362488,0.2670249044895172,-0.26318344473838806,-0.08565188944339752
3.7840306758880615,-77.73139190673828,69.0748062133789,-7.863449573516846,-0.05894891545176506,0.30707862973213196,-0.24411219358444214,-0.03235737979412079
25.4219970703125,-82.98351287841797,56.45526885986328,-1.307979702949524,-0.05704733729362488,0.3128005862236023,-0.1830841451883316,0.03806750476360321
