220kV母线电压_A相_1,220kV母线电压_B相_2,220kV母线电压_C相_3,220kV母线电压_3U0_4,220kV云弥线_A相_17,220kV云弥线_B相_18,220kV云弥线_C相_19,220kV云弥线_3I0_20
78.86714935302734,-67.43447875976562,-11.110217094421387,0.6682937145233154,-0.9920161366462708,0.7878364324569702,0.2963743507862091,0.055533651262521744
84.50872039794922,-51.859954833984375,-31.9263858795166,1.1656285524368286,-1.0200920104980469,0.6117318272590637,0.5557019114494324,0.07404486835002899
83.10877227783203,-32.18252182006836,-51.3692626953125,-1.0723782777786255,-0.9920161366462708,0.32440322637557983,0.7409358620643616,0.04627804085612297
78.31343841552734,-10.892864227294922,-66.72325134277344,0.5595017075538635,-0.8797124028205872,0.07414931058883667,0.8983847498893738,0.055533651262521744
67.30191802978516,11.512951850891113,-79.12415313720703,-1.3210457563400269,-0.7486913800239563,-0.21317926049232483,1.0002634525299072,0.037022434175014496
51.54729080200195,31.893150329589844,-84.55535888671875,-2.8752171993255615,-0.5521599054336548,-0.43562719225883484,1.046571969985962,0.037022434175014496
31.79132652282715,51.363887786865234,-83.67768859863281,-1.8805475234985352,-0.2807592749595642,-0.66734379529953,1.046571969985962,0.009255608543753624
4.763997554779053,56.5726203918457,-95.5210189819336,-68.9119644165039,0.3649870753288269,-0.797105073928833,1.0280485153198242,-0.4720360338687897
0.4910260736942291,75.41293334960938,-76.68733978271484,0.901419460773468,0.6457463502883911,-1.0010156631469727,0.8891230821609497,-0.37947994470596313
-28.030275344848633,83.17435455322266,-47.78632354736328,13.878750801086426,-0.3275524973869324,-0.7692990899085999,0.8705996870994568,0.3887355625629425
-25.14680290222168,85.03462219238281,-31.6992244720459,49.39156723022461,-1.7781420946121216,-0.2780598998069763,0.8798613548278809,1.3050408363342285
-28.74069595336914,70.36956024169922,-20.475427627563477,37.17578125,-3.8838367462158203,0.5283138155937195,1.296637773513794,2.110278844833374
-46.845977783203125,55.962867736816406,4.130192279815674,22.317901611328125,-6.588484287261963,1.5478668212890625,1.6671056747436523,3.396808385848999
-38.45674514770508,42.13492202758789,24.894733428955078,49.87336349487305,-9.480304718017578,2.5859572887420654,2.0375735759735107,4.859194278717041
-41.97750473022461,25.175539016723633,41.81819534301758,43.718841552734375,-12.400201797485352,3.6055102348327637,2.6303224563598633,6.108701705932617
-44.14011001586914,3.3588054180145264,59.07207107543945,32.07809829711914,-15.011262893676758,4.532376766204834,3.176762580871582,7.210119247436523
-32.96143341064453,-17.24875831604004,68.41663360595703,32.10918426513672,-17.12631607055664,5.246063709259033,3.732464551925659,8.06163501739502
-30.077959060668945,-35.43798065185547,76.36724853515625,19.427143096923828,-18.623699188232422,5.672422409057617,4.17702579498291,8.626227378845215
-22.1693058013916,-54.08193588256836,78.88667297363281,4.988890171051025,-19.344314575195312,5.969019412994385,4.43635368347168,8.802083969116211
-9.527995109558105,-67.21744537353516,75.16949462890625,-2.4555909633636475,-19.175859451293945,5.894870281219482,4.501185417175293,8.607715606689453
-1.8909727334976196,-77.23185729980469,69.1910400390625,-17.173595428466797,-18.146408081054688,5.6538848876953125,4.297428131103516,8.033867835998535
10.44736385345459,-81.39677429199219,56.1396369934082,-26.00128936767578,-16.34954833984375,5.181182861328125,3.871389865875244,7.08979606628418
19.891780853271484,-79.14379119873047,39.050968170166016,-35.43510818481445,-13.785280227661133,4.41188383102417,3.3249497413635254,5.812521934509277
26.828828811645508,-72.5811996459961,19.990129470825195,-45.11759567260742,-10.612700462341309,3.4108681678771973,2.6303224563598633,4.2760910987854
34.904640197753906,-59.78673553466797,-2.302582025527954,-47.61981201171875,-6.9815473556518555,2.298628568649292,1.8430780172348022,2.5545480251312256
36.628456115722656,-42.73434066772461,-22.08620262145996,-49.578067779541016,-3.200655698776245,1.0288217067718506,1.0187867879867554,0.8422603607177734
37.98661422729492,-23.36695098876953,-41.384525299072266,-47.12247848510742,0.4960080683231354,-0.2873285710811615,0.28711265325546265,-0.795982301235199
38.6970329284668,-2.0876266956329346,-58.266685485839844,-38.34141159057617,3.790250301361084,-1.4366428852081299,-0.4630849361419678,-2.1195342540740967
32.7838249206543,17.92051887512207,-70.17196655273438,-34.720191955566406,6.532332420349121,-2.4283900260925293,-1.06509530544281,-3.220951795578003
26.264671325683594,37.30857849121094,-77.24491882324219,-24.695783615112305,8.60995101928711,-3.2254951000213623,-1.5837504863739014,-4.007678508758545
18.19930648803711,54.46432113647461,-78.576904296875,-11.205575942993164,9.901443481445312,-3.6889281272888184,-1.917171597480774,-4.359391689300537
7.637022495269775,68.0545654296875,-75.6857681274414,-0.6372103095054626,10.294507026672363,-3.920644760131836,-2.093143939971924,-4.331624984741211
-2.068578004837036,77.10784149169922,-67.96231079101562,11.84278678894043,9.74234676361084,-3.8186895847320557,-2.046835422515869,-3.905866861343384
-12.0144681930542,80.3116226196289,-54.70439529418945,23.421363830566406,8.366626739501953,-3.429405689239502,-1.8152929544448853,-3.0821175575256348
-22.075279235839844,78.4616928100586,-38.173301696777344,31.53413963317871,6.242214679718018,-2.734255790710449,-1.4540866613388062,-1.9899557828903198
-29.900354385375977,71.54772186279297,-18.627166748046875,39.83341598510742,3.4252631664276123,-1.8259267807006836,-0.9446932673454285,-0.6293813586235046
-37.21350860595703,58.79459762573242,2.953087329864502,42.568756103515625,0.26204198598861694,-0.7322244644165039,-0.33342114090919495,0.8515160083770752
-41.00590133666992,42.12458801269531,23.242656707763672,42.351173400878906,-3.0134828090667725,0.4541645348072052,0.2500658631324768,2.3786914348602295
-41.152164459228516,24.452104568481445,41.76656723022461,43.7343864440918,-6.298366546630859,1.6312848329544067,0.8613379597663879,3.7762882709503174
-39.57461166381836,3.2451229095458984,57.75041198730469,37.48661422729492,-9.255697250366211,2.6508378982543945,1.5096569061279297,5.016539573669434
-34.96732711791992,-18.06520652770996,70.37847137451172,30.60163688659668,-11.75445556640625,3.5128235816955566,2.065358877182007,6.006889820098877
-27.64372444152832,-36.161415100097656,76.22269439697266,22.038150787353516,-13.579390525817871,4.207973480224609,2.5562288761138916,6.673293590545654
-19.735069274902344,-52.976112365722656,77.73021697998047,9.231778144836426,-14.646275520324707,4.5787200927734375,2.871126651763916,6.94170618057251
-9.851863861083984,-67.08309936523438,75.79935455322266,-1.6940468549728394,-14.78665542602539,4.625063419342041,3.0470988750457764,6.84915018081665
0.5119208097457886,-76.67377471923828,69.0464859008789,-12.231328964233398,-14.056681632995605,4.41188383102417,2.954481840133667,6.395625591278076
9.872758865356445,-79.99124145507812,56.28419494628906,-24.213991165161133,-12.47507095336914,3.976256847381592,2.6581075191497803,5.534853935241699
19.797754287719727,-78.34801483154297,39.3607292175293,-33.69443893432617,-10.13541030883789,3.244032382965088,2.1950225830078125,4.340880393981934
27.84222412109375,-71.55805969238281,19.9178524017334,-41.7295036315918,-7.178078651428223,2.3449718952178955,1.5930120944976807,2.8692386150360107
34.183773040771484,-59.042633056640625,-1.3010104894638062,-45.785892486572266,-3.7808916568756104,1.2512695789337158,0.8705996870994568,1.286529541015625
37.58961486816406,-41.938560485839844,-22.04490089416504,-46.236602783203125,-0.21524877846240997,0.037074655294418335,0.12966378033161163,-0.3517131209373474
39.1776123046875,-22.85021209716797,-41.72526550292969,-44.74459457397461,3.256807565689087,-1.2049262523651123,-0.5742253065109253,-1.8696329593658447
37.923927307128906,-1.8602614402770996,-57.502601623535156,-38.06166076660156,6.40131139755249,-2.2893600463867188,-1.2225441932678223,-3.146906852722168
33.076351165771484,18.395919799804688,-69.61438751220703,-32.38893508911133,9.031089782714844,-3.2347636222839355,-1.7967694997787476,-4.2020463943481445
26.567646026611328,37.42226028442383,-76.64604187011719,-23.001737594604492,10.958970069885254,-3.9669880867004395,-2.2783777713775635,-4.923983573913574
17.97991180419922,54.3919792175293,-77.84379577636719,-10.35078239440918,12.128800392150879,-4.439690113067627,-2.57475209236145,-5.257185459136963
8.12804889678955,68.46795654296875,-75.51023864746094,1.1345452070236206,12.39084243774414,-4.587988376617432,-2.7229392528533936,-5.1646294593811035
-2.0058937072753906,77.08716583251953,-67.64221954345703,12.371204376220703,11.745096206665039,-4.439690113067627,-2.6395840644836426,-4.683337688446045
-11.774178504943848,80.3426284790039,-54.4875602722168,24.307241439819336,10.247714042663574,-4.031868934631348,-2.4080417156219482,-3.8503332138061523
-21.6155948638916,78.61671447753906,-38.03907012939453,32.8707275390625,8.001639366149902,-3.2996442317962646,-2.0283119678497314,-2.7026376724243164
-29.576486587524414,71.24801635742188,-18.35870361328125,40.455081939697266,5.128536224365234,-2.3449718952178955,-1.5003951787948608,-1.2957851886749268
-36.241905212402344,58.5568962097168,2.7362523078918457,43.3924674987793,1.8623698949813843,-1.2141950130462646,-0.8520762324333191,0.23139020800590515
-40.2850341796875,42.041908264160156,23.552419662475586,44.04521942138672,-1.5254586935043335,0.018537327647209167,-0.2037573605775833,1.74931001663208
-41.214847564697266,23.790678024291992,42.36544418334961,43.56342697143555,-4.819700717926025,1.1863889694213867,0.4167764186859131,3.2024405002593994
-39.198509216308594,2.8627357482910156,57.60585403442383,37.23794937133789,-7.795749187469482,2.270822525024414,1.0558335781097412,4.396413803100586
-35.03001022338867,-18.364913940429688,70.50238037109375,30.27526092529297,-10.331941604614258,3.1698830127716064,1.6300588846206665,5.386764049530029
-27.758644104003906,-36.347442626953125,76.58409118652344,22.224651336669922,-12.166234970092773,3.865032911300659,2.1116671562194824,6.043912410736084
-19.693279266357422,-52.748748779296875,77.62696075439453,9.527070999145508,-13.251837730407715,4.235779285430908,2.4636118412017822,6.330836296081543
-10.154837608337402,-67.15544128417969,75.92325592041016,-2.113673210144043,-13.410934448242188,4.282122611999512,2.6117990016937256,6.21976900100708
0.6790786385536194,-76.32239532470703,68.4476089477539,-12.309038162231445,-12.662243843078613,4.10601806640625,2.5284435749053955,5.729221820831299
