17-220kV七果Ⅱ回线Ua_17,18-220kV七果Ⅱ回线Ub_18,19-220kV七果Ⅱ回线Uc_19,20-220kV七果Ⅱ回线3Uo_20,13-220kV七东Ⅱ回线Ia_13,14-220kV七东Ⅱ回线Ib_14,15-220kV七东Ⅱ回线Ic_15,16-220kV七东Ⅱ回线3Io_16
54.29572296142578,29.37066078186035,-84.40509796142578,-1.2399386167526245,0.13651813566684723,0.043111156672239304,-0.17974859476089478,0.0
49.73653793334961,34.615421295166016,-84.97733306884766,-1.017385482788086,0.1221478059887886,0.057481538504362106,-0.17974859476089478,-0.007186242379248142
45.113590240478516,39.63767623901367,-85.23165893554688,-0.8584190607070923,0.10777747631072998,0.0646667331457138,-0.17974859476089478,-0.007186242379248142
40.04429244995117,44.723506927490234,-85.16808319091797,-0.6994525194168091,0.10059230774641037,0.07903711497783661,-0.18693853914737701,-0.007186242379248142
34.84746170043945,49.6504020690918,-84.72300720214844,-0.4133128821849823,0.10059230774641037,0.07903711497783661,-0.18693853914737701,-0.007186242379248142
29.204275131225586,54.25943374633789,-83.67390441894531,-0.31793296337127686,0.07903681695461273,0.09340750426054001,-0.18693853914737701,-0.007186242379248142
23.720502853393555,58.614173889160156,-82.49763488769531,-0.28613966703414917,0.07903681695461273,0.10059269517660141,-0.17974859476089478,-0.007186242379248142
18.204849243164062,62.49211883544922,-80.81271362304688,-0.28613966703414917,0.06466648727655411,0.11496307700872421,-0.17974859476089478,-0.007186242379248142
12.84860610961914,66.02041625976562,-79.00062561035156,-0.28613966703414917,0.050296153873205185,0.12214827537536621,-0.18693853914737701,-0.007186242379248142
7.651775360107422,69.13548278808594,-76.99779510498047,-0.34972625970840454,0.04311098903417587,0.1293334662914276,-0.17974859476089478,0.0
2.5824742317199707,72.02804565429688,-74.80421447753906,-0.31793296337127686,0.03592582419514656,0.136518657207489,-0.17974859476089478,-0.007186242379248142
-2.3274149894714355,74.95240020751953,-72.64242553710938,-0.06358659267425537,0.014370329678058624,0.14370384812355042,-0.17255865037441254,-0.007186242379248142
