1-500kV威甘甲线电压Ua_1,2-500kV威甘甲线电压Ub_2,3-500kV威甘甲线电压Uc_3,4-500kV威甘甲线电压3Uo_4,5-500kV威甘甲线电流Ia_5,6-500kV威甘甲线电流Ib_6,7-500kV威甘甲线电流Ic_7,8-500kV威甘甲线电流3Io_8
-16.035486221313477,-13.412522315979004,80.21095275878906,89.19802856445312,-1.272596836090088,-0.4253533184528351,-0.27358922362327576,-2.0130059719085693
-22.252025604248047,-22.057559967041016,78.17627716064453,58.681243896484375,-1.3157358169555664,-0.4469814598560333,-0.28798866271972656,-2.0707266330718994
-8.19308090209961,-21.072280883789062,83.04043579101562,94.18879699707031,-1.3444950580596924,-0.46140021085739136,-0.29518836736679077,-2.135662317276001
-21.040597915649414,-31.370046615600586,81.48263549804688,51.083831787109375,-1.380444049835205,-0.4686095714569092,-0.3095878064632416,-2.207813024520874
-4.271878719329834,-36.32822799682617,81.19650268554688,71.07868957519531,-1.409203290939331,-0.4902377128601074,-0.3167875111103058,-2.251103401184082
-16.38616180419922,-39.8879508972168,81.99130249023438,45.39372253417969,-1.4307727813720703,-0.5046564936637878,-0.32398721575737,-2.3016090393066406
-5.100750923156738,-45.863197326660156,83.93061065673828,57.88653564453125,-1.4595320224761963,-0.5190752148628235,-0.3383866548538208,-2.3593297004699707
-10.743456840515137,-53.7772216796875,78.84390258789062,25.621387481689453,-1.4739116430282593,-0.5334939956665039,-0.3455863893032074,-2.3881900310516357
-9.914584159851074,-53.491172790527344,88.12713623046875,43.61357879638672,-1.4882912635803223,-0.5407033562660217,-0.3455863893032074,-2.4170501232147217
-7.077291965484619,-59.52998733520508,83.48551940917969,29.912811279296875,-1.4882912635803223,-0.5479127168655396,-0.3527860939502716,-2.4531257152557373
-13.516989707946777,-62.13621139526367,79.44795227050781,6.802700996398926,-1.5026708841323853,-0.5551221370697021,-0.3599857985973358,-2.4675557613372803
-4.431277275085449,-60.96023178100586,86.79187774658203,37.85988998413086,-1.5098607540130615,-0.56233149766922,-0.3743852376937866,-2.4819858074188232
-10.297141075134277,-68.8106918334961,75.50575256347656,-5.8808393478393555,-1.5026708841323853,-0.5767502784729004,-0.3743852376937866,-2.4964160919189453
-2.263458251953125,-66.26802825927734,76.9999771118164,15.163029670715332,-1.4954811334609985,-0.5839596390724182,-0.3743852376937866,-2.4964160919189453
-4.239999294281006,-78.28208923339844,74.61558532714844,-13.51003646850586,-1.4739116430282593,-0.5839596390724182,-0.3743852376937866,-2.489201068878174
-1.1476689577102661,-80.06195068359375,70.06934356689453,-19.359088897705078,-1.45234215259552,-0.5767502784729004,-0.3815849721431732,-2.4675557613372803
-0.2550375461578369,-79.1720199584961,71.88147735595703,-13.065000534057617,-1.437962532043457,-0.5767502784729004,-0.3887846767902374,-2.4459104537963867
-1.4983454942703247,-86.99069213867188,64.98263549804688,-40.72084045410156,-1.4163931608200073,-0.5695408582687378,-0.39598438143730164,-2.4170501232147217
0.9245110750198364,-80.03016662597656,65.39593505859375,-23.682300567626953,-1.3876339197158813,-0.56233149766922,-0.3887846767902374,-2.3954050540924072
-1.65774405002594,-83.49453735351562,62.94795608520508,-38.49565887451172,-1.3444950580596924,-0.56233149766922,-0.40318411588668823,-2.3593297004699707
2.008420705795288,-84.9565658569336,55.50865173339844,-47.52354049682617,-1.3229255676269531,-0.56233149766922,-0.39598438143730164,-2.3160390853881836
0.2231578528881073,-86.00541687011719,53.66472244262695,-55.72492980957031,-1.272596836090088,-0.5479127168655396,-0.39598438143730164,-2.265533685684204
4.335638046264648,-89.62870025634766,45.39883041381836,-69.1078109741211,-1.2366478443145752,-0.5262846350669861,-0.3887846767902374,-2.2005980014801025
4.5906758308410645,-88.64342498779297,38.78611373901367,-78.51715850830078,-1.18631911277771,-0.5190752148628235,-0.3815849721431732,-2.1284472942352295
6.2165398597717285,-89.53335571289062,36.91039276123047,-80.74234008789062,-1.1359903812408447,-0.49744710326194763,-0.3815849721431732,-2.049081325531006
7.938043594360352,-89.08838653564453,30.234094619750977,-88.4033203125,-1.0784718990325928,-0.4758189618587494,-0.3671855330467224,-1.9769306182861328
6.599096298217773,-85.75115203857422,27.341032028198242,-90.1834716796875,-1.028143286705017,-0.46140021085739136,-0.3599857985973358,-1.8975647687911987
9.850825309753418,-85.59223175048828,22.25432777404785,-92.91726684570312,-0.9706247448921204,-0.4469814598560333,-0.3599857985973358,-1.8181989192962646
7.651126384735107,-84.3208999633789,15.641613006591797,-106.14120483398438,-0.9131062626838684,-0.4181439280509949,-0.3527860939502716,-1.7244030237197876
9.914584159851074,-80.82474517822266,13.130053520202637,-100.70540618896484,-0.8627775311470032,-0.3893064260482788,-0.3455863893032074,-1.630607008934021
9.978343963623047,-80.44335174560547,3.910403251647949,-115.8684310913086,-0.7908794283866882,-0.36046892404556274,-0.3311869502067566,-1.5223808288574219
10.392779350280762,-77.04254150390625,-0.8265893459320068,-117.83930969238281,-0.7189812660217285,-0.3316313922405243,-0.3167875111103058,-1.4069396257400513
12.401200294494629,-72.68824005126953,-4.355489730834961,-112.88033294677734,-0.6542729735374451,-0.31000325083732605,-0.29518836736679077,-1.3059285879135132
11.444809913635254,-69.31922149658203,-12.398839950561523,-122.830078125,-0.5895646810531616,-0.28116574883461,-0.28798866271972656,-1.1977025270462036
13.867666244506836,-66.71299743652344,-14.942192077636719,-118.57044219970703,-0.5176665186882019,-0.2523282468318939,-0.27358922362327576,-1.0894763469696045
13.453229904174805,-63.916072845458984,-21.872825622558594,-126.45394134521484,-0.45295822620391846,-0.21628133952617645,-0.26638948917388916,-0.9884653091430664
14.058944702148438,-58.98966979980469,-28.35837173461914,-128.17051696777344,-0.3882499039173126,-0.1874438375234604,-0.25199007987976074,-0.8658090233802795
14.282102584838867,-55.23925018310547,-30.39305305480957,-124.89631652832031,-0.3163517713546753,-0.15860632061958313,-0.23039092123508453,-0.7503678202629089
14.154583930969238,-49.8996696472168,-38.59536361694336,-130.07781982421875,-0.25164344906806946,-0.12976880371570587,-0.21599148213863373,-0.6349266171455383
14.569019317626953,-43.38410568237305,-42.91905975341797,-125.69102478027344,-0.17974531650543213,-0.0937219187617302,-0.1943923383951187,-0.5122703313827515
14.345861434936523,-39.506553649902344,-45.20807647705078,-123.4658432006836,-0.11503700911998749,-0.06488440185785294,-0.1727931946516037,-0.4040442109107971
15.015335083007812,-35.08868408203125,-50.612701416015625,-124.06982421875,-0.057518504559993744,-0.036046892404556274,-0.1583937555551529,-0.28138792514801025
14.728418350219727,-29.36770248413086,-53.15605163574219,-118.98368835449219,0.007189813069999218,-0.00720937829464674,-0.13679461181163788,-0.18037688732147217
15.621048927307129,-25.585498809814453,-55.82657241821289,-115.45518493652344,0.06470831483602524,0.021628133952617645,-0.12239517271518707,-0.06493567675352097
15.780447959899902,-19.959867477416992,-63.23408508300781,-118.31613159179688,0.12222681939601898,0.05767502635717392,-0.10079602897167206,0.036075375974178314
15.748568534851074,-12.967556953430176,-65.23697662353516,-109.51077270507812,0.18693514168262482,0.07930316030979156,-0.08639659732580185,0.1370864361524582
16.16300392150879,-7.08765983581543,-69.94217681884766,-106.74518585205078,0.23007401823997498,0.10814066976308823,-0.07199716567993164,0.23809748888015747
15.174734115600586,-0.5085316300392151,-74.96529388427734,-105.75975036621094,0.2875925302505493,0.12976880371570587,-0.043198298662900925,0.3318934738636017
15.334132194519043,4.513218402862549,-74.45661926269531,-95.74642944335938,0.3379212021827698,0.1513969451189041,-0.028798865154385567,0.4256894290447235
14.824056625366211,8.772171020507812,-79.22541046142578,-97.68551635742188,0.38106009364128113,0.17302507162094116,-0.014399432577192783,0.5122703313827515
14.441500663757324,12.395459175109863,-79.22541046142578,-91.83646392822266,0.4313887655735016,0.20186258852481842,0.0,0.5988512635231018
14.186463356018066,14.7156343460083,-79.16182708740234,-88.08544158935547,0.46733784675598145,0.22349072992801666,0.014399432577192783,0.6782170534133911
13.102553367614746,21.35832977294922,-82.43638610839844,-84.17547607421875,0.4960970878601074,0.2451188564300537,0.043198298662900925,0.7575829029083252
13.006914138793945,26.38007926940918,-81.41905212402344,-73.78069305419922,0.5392359495162964,0.25953760743141174,0.043198298662900925,0.8153035044670105
11.95488452911377,30.925081253051758,-83.8034439086914,-71.84160614013672,0.5751850605010986,0.2883751392364502,0.06479744613170624,0.8802391886711121
10.998494148254395,38.77553939819336,-84.72540283203125,-61.38325119018555,0.5967544913291931,0.295584499835968,0.07919687777757645,0.9379597902297974
10.584057807922363,42.144561767578125,-85.265869140625,-57.12361526489258,0.6255137324333191,0.31721264123916626,0.08639659732580185,0.9884653091430664
9.532028198242188,47.00739288330078,-88.15892791748047,-55.53419876098633,0.6398933529853821,0.3316313922405243,0.10079602897167206,1.0389708280563354
8.894433975219727,51.52061080932617,-86.9190444946289,-46.601680755615234,0.6542729735374451,0.35325953364372253,0.11519546061754227,1.0966914892196655
8.256840705871582,54.03148651123047,-87.42771911621094,-44.24934387207031,0.6614627838134766,0.36767828464508057,0.12959489226341248,1.132766842842102
7.172930717468262,58.195091247558594,-86.44216918945312,-37.09697341918945,0.6758424043655396,0.3820970356464386,0.1511940360069275,1.161627173423767
6.375938415527344,61.2780647277832,-81.83234405517578,-25.08098602294922,0.683032214641571,0.3893064260482788,0.1583937555551529,1.1904873847961426
5.2601494789123535,65.63236236572266,-82.78610229492188,-20.98029327392578,0.6758424043655396,0.39651578664779663,0.1655934751033783,1.204917550086975
