17-110kV II段母线电压Ua_17,18-110kV II段母线电压Ub_18,19-110kV II段母线电压Uc_19,20-110kV II段母线电压3Uo_20,25-110kV草瑞II回线185电流Ia_25,26-110kV草瑞II回线185电流Ib_26,27-110kV草瑞II回线185电流Ic_27,28-110kV草瑞II回线185电流3Io_28
14.46786880493164,-79.05854797363281,64.5666275024414,0.0,-0.6358883380889893,-0.9539321660995483,1.587528109550476,0.0
19.417402267456055,-80.67198944091797,60.99189376831055,-0.3164865970611572,-0.5652340650558472,-0.9539321660995483,1.552249789237976,0.0
24.398664474487305,-81.87416076660156,57.29062271118164,-0.1265946328639984,-0.49457982182502747,-1.0245938301086426,1.552249789237976,0.0
29.538564682006836,-82.88651275634766,53.27300262451172,-0.0316486582159996,-0.4592526853084564,-1.059924602508545,1.481692910194397,0.0
34.424644470214844,-83.61414337158203,49.12884521484375,-0.1265946328639984,-0.31794416904449463,-1.0952554941177368,1.446414589881897,0.0
38.83480453491211,-83.48760223388672,44.63670349121094,0.1582432985305786,-0.24728991091251373,-1.0952554941177368,1.4111361503601074,0.0
43.593971252441406,-83.32942199707031,39.638404846191406,-0.0632973164319992,-0.17663565278053284,-1.1305862665176392,1.3405792713165283,0.0
48.22623062133789,-83.13960266113281,34.79827880859375,-0.1265946328639984,-0.0706542581319809,-1.1305862665176392,1.2700225114822388,0.0
52.44602584838867,-82.69670104980469,30.08469581604004,-0.1265946328639984,-0.03532712906599045,-1.165917158126831,1.1994657516479492,0.0
56.25335693359375,-81.84252166748047,25.339475631713867,-0.44308122992515564,0.03532712906599045,-1.165917158126831,1.1641873121261597,0.0
60.02896499633789,-80.482177734375,20.246273040771484,-0.22154061496257782,0.1413085162639618,-1.165917158126831,1.0583521127700806,0.0
63.61420440673828,-78.9636459350586,15.216339111328125,-0.1265946328639984,0.2119627743959427,-1.165917158126831,0.9877952933311462,-0.03530741110444069
67.04080200195312,-77.16038513183594,10.059866905212402,-0.0949459820985794,0.24728991091251373,-1.165917158126831,0.9172384738922119,-0.03530741110444069
69.89630126953125,-74.94586181640625,5.156472206115723,0.3164865970611572,0.3532713055610657,-1.165917158126831,0.776124894618988,0.0
