龙曲甲线电压_A相_1,龙曲甲线电压_B相_2,龙曲甲线电压_C相_3,龙曲甲线电压_3U0_4,龙曲甲线电流_A相_17,龙曲甲线电流_B相_18,龙曲甲线电流_C相_19,龙曲甲线电流_3I0_20
64.06034851074219,-84.17682647705078,20.383934020996094,0.5281686186790466,-0.28398409485816956,0.36888617277145386,-0.05495789274573326,0.017035314813256264
78.35860443115234,-74.7235336303711,-2.6024248600006104,1.6466432809829712,-0.3373502194881439,0.32726824283599854,0.045482393354177475,0.018928127363324165
86.43659210205078,-61.036502838134766,-23.857290267944336,2.532102584838867,-0.3640333116054535,0.25727447867393494,0.1459226906299591,0.020820939913392067
88.35694122314453,-41.6629638671875,-45.2262077331543,2.45443058013916,-0.37165704369544983,0.17214688658714294,0.2349923700094223,0.017035314813256264
84.27619934082031,-20.34895896911621,-62.65519714355469,2.3767588138580322,-0.3525976836681366,0.07566896080970764,0.31269147992134094,0.020820939913392067
74.79969024658203,3.061164140701294,-77.16034698486328,1.5068340301513672,-0.312573105096817,-0.020808963105082512,0.36575424671173096,0.020820939913392067
61.10676956176758,24.47893714904785,-85.46529388427734,0.6058404445648193,-0.24014762043952942,-0.11917861551046371,0.3960758447647095,0.020820939913392067
41.80934524536133,45.9693489074707,-87.25899505615234,1.1340091228485107,-0.1562865525484085,-0.20619791746139526,0.39797094464302063,0.018928127363324165
20.09061050415039,63.79673767089844,-83.50569915771484,0.6524435877799988,-0.05717800557613373,-0.2818668782711029,0.3733346462249756,0.01324968971312046
-3.172750949859619,78.18939971923828,-74.25724029541016,1.1340091228485107,0.0362127348780632,-0.3291599750518799,0.337327778339386,0.020820939913392067
-24.78711700439453,86.335205078125,-60.95480728149414,0.7301154136657715,0.1334153413772583,-0.36131927371025085,0.2615237832069397,0.018928127363324165
-46.213623046875,88.0473861694336,-41.721744537353516,-0.062137484550476074,0.2172764241695404,-0.36131927371025085,0.17813938856124878,0.017035314813256264
-63.97685623168945,84.13532257080078,-20.373565673828125,-0.5126342177391052,0.2935137450695038,-0.34240204095840454,0.0795941948890686,0.015142502263188362
-78.25423431396484,74.74429321289062,2.7372119426727295,-1.3670246601104736,0.34306803345680237,-0.3045675754547119,-0.015160798095166683,0.017035314813256264
-86.35309600830078,61.18177795410156,23.929868698120117,-2.1592776775360107,0.36975109577178955,-0.23079033195972443,-0.1156010851264,0.011356877163052559
-88.24214172363281,41.932762145996094,45.081050872802734,-2.283552646636963,0.3773748278617859,-0.14566275477409363,-0.2046707719564438,0.011356877163052559
-84.28663635253906,20.57724952697754,62.65519714355469,-2.2214150428771973,0.3545036315917969,-0.045401375740766525,-0.2823698818683624,0.011356877163052559
-74.85187530517578,-2.801743507385254,77.07740020751953,-1.4136277437210083,0.312573105096817,0.05107654631137848,-0.337327778339386,0.007571251131594181
-61.13807678222656,-24.22989273071289,85.43418884277344,-0.21748119592666626,0.2439594864845276,0.14187930524349213,-0.3638591468334198,0.009464063681662083
-41.89283752441406,-45.69955062866211,87.20716094970703,-0.8233216404914856,0.16200435161590576,0.23268204927444458,-0.36954444646835327,0.009464063681662083
-20.268033981323242,-63.609954833984375,83.44348907470703,-0.4815655052661896,0.06480173766613007,0.30267584323883057,-0.35248857736587524,0.015142502263188362
3.0788209438323975,-78.15826416015625,74.19503021240234,-1.0874059200286865,-0.03240086883306503,0.3594275712966919,-0.3107963800430298,0.011356877163052559
24.734933853149414,-86.37671661376953,61.110328674316406,-0.4194280207157135,-0.12388567626476288,0.38780340552330017,-0.2312021702528,0.01324968971312046
46.151004791259766,-88.16152954101562,42.05352783203125,0.3572905361652374,-0.21155862510204315,0.3934786021709442,-0.15160799026489258,0.018928127363324165
63.86205291748047,-84.27021789550781,20.684612274169922,0.5126342177391052,-0.2820781469345093,0.37266963720321655,-0.053062792867422104,0.017035314813256264
78.1811752319336,-74.86881256103516,-2.2913782596588135,1.6466432809829712,-0.3392561674118042,0.3253765404224396,0.04169219732284546,0.017035314813256264
86.37397003173828,-61.24403762817383,-23.587717056274414,2.516568183898926,-0.3659392297267914,0.2553827464580536,0.1459226906299591,0.018928127363324165
88.33606719970703,-41.932762145996094,-44.94626235961914,2.407827615737915,-0.36975109577178955,0.17214688658714294,0.23309727013111115,0.020820939913392067
84.37013244628906,-20.598003387451172,-62.45819854736328,2.3767588138580322,-0.3506917655467987,0.07188551127910614,0.31269147992134094,0.017035314813256264
74.89362335205078,2.832874059677124,-77.01519012451172,1.5068340301513672,-0.30685529112815857,-0.020808963105082512,0.36575424671173096,0.018928127363324165
61.29462814331055,24.271400451660156,-85.40308380126953,0.6213748455047607,-0.2420535534620285,-0.11161171644926071,0.39797094464302063,0.020820939913392067
42.11200714111328,45.678794860839844,-87.26936340332031,1.102940320968628,-0.1562865525484085,-0.20241446793079376,0.4036562442779541,0.017035314813256264
20.414148330688477,63.56844711303711,-83.60938262939453,0.6524435877799988,-0.06289580464363098,-0.27997514605522156,0.38281014561653137,0.017035314813256264
-2.890960693359375,78.03374481201172,-74.38166046142578,1.1184747219085693,0.03430680185556412,-0.3329434096813202,0.337327778339386,0.017035314813256264
-24.505327224731445,86.24181365966797,-61.18290710449219,0.7145810723304749,0.12769754230976105,-0.35753583908081055,0.25962868332862854,0.018928127363324165
-45.93183517456055,88.0370101928711,-42.03279113769531,-0.10874059796333313,0.21346455812454224,-0.36131927371025085,0.17624428868293762,0.011356877163052559
-63.747249603271484,84.15607452392578,-20.684612274169922,-0.5281686186790466,0.2877959609031677,-0.3405103087425232,0.08148929476737976,0.011356877163052559
