220kV I母电压_1,220kV I母电压_2,220kV I母电压_3,220kV I母电压_4,保腾I回电流_17,保腾I回电流_18,保腾I回电流_19,保腾I回电流_20
37.31266403198242,47.1544303894043,-84.98491668701172,-0.8139100074768066,-0.4124920070171356,-0.3952989876270294,0.762470006942749,-0.03045699931681156
32.40692901611328,51.76484680175781,-84.3922348022461,-0.2895680069923401,-0.35604599118232727,-0.41267499327659607,0.7711840271949768,-0.03480900079011917
27.339643478393555,56.12211990356445,-83.44933319091797,0.05477600172162056,-0.3430199921131134,-0.46045899391174316,0.7842550277709961,-0.01740100048482418
22.213123321533203,60.1131477355957,-82.19393157958984,0.25825199484825134,-0.29091599583625793,-0.5082430243492126,0.7711840271949768,-0.0261049997061491
16.989673614501953,63.743309020996094,-80.68529510498047,0.2504259943962097,-0.24749599397182465,-0.5516830086708069,0.7711840271949768,-0.03045699931681156
11.787762641906738,67.09878540039062,-78.92341613769531,0.023471999913454056,-0.186708003282547,-0.5386509895324707,0.7668269872665405,7.000000096013537e-06
6.488923072814941,70.21189880371094,-76.98912811279297,-0.18000400066375732,-0.1519719958305359,-0.5994669795036316,0.762470006942749,-0.0261049997061491
1.1900830268859863,73.05570220947266,-74.62918090820312,-0.5008699893951416,-0.11723600327968597,-0.6168429851531982,0.7537559866905212,-0.013048999942839146
-4.124911785125732,75.79718017578125,-72.06987762451172,-0.5478259921073914,-0.07815799862146378,-0.6646270155906677,0.731971025466919,-0.00434499979019165
-9.299897193908691,78.2370376586914,-69.2896728515625,-0.39913201332092285,-0.030395999550819397,-0.6602830290794373,0.731971025466919,-0.008697000332176685
-14.41564655303955,80.41836547851562,-66.12691497802734,-0.015658000484108925,-0.004344000015407801,-0.6906909942626953,0.6927580237388611,-0.00434499979019165
-19.531396865844727,82.31423950195312,-62.56544876098633,0.37564200162887573,0.05644400045275688,-0.7428190112113953,0.6448310017585754,-0.03045699931681156
-24.56098747253418,83.77384185791016,-58.7076416015625,0.9078099727630615,0.09986399859189987,-0.7297869920730591,0.6274030208587646,-0.013048999942839146
-29.606731414794922,84.83488464355469,-54.612762451171875,1.2599799633026123,0.18236200511455536,-0.7428190112113953,0.5925469994544983,-0.008697000332176685
-34.528621673583984,85.54045104980469,-50.1838264465332,1.3538919687271118,0.22578200697898865,-0.781915009021759,0.5664049983024597,0.02611899934709072
-39.43974304199219,85.76666259765625,-45.52859115600586,1.1582419872283936,0.243149995803833,-0.7732269763946533,0.5315489768981934,-0.013048999942839146
-44.18931198120117,85.50813293457031,-40.76021194458008,0.7512900233268738,0.26920199394226074,-0.79060298204422,0.4661940038204193,0.02176699973642826
-48.874263763427734,85.09341430664062,-35.90562438964844,0.35216400027275085,0.3647260069847107,-0.7949470281600952,0.4705510139465332,-0.008697000332176685
-53.30611801147461,84.35552978515625,-31.002544403076172,-0.10956999659538269,0.38643598556518555,-0.7992910146713257,0.4618369936943054,0.03047100082039833
-57.48487854003906,83.32141876220703,-25.92704963684082,-0.43043598532676697,0.4385400116443634,-0.7992910146713257,0.3485549986362457,-0.008697000332176685
-61.41054153442383,82.01800537109375,-20.819225311279297,-0.5321739912033081,0.46893399953842163,-0.7732269763946533,0.31369900703430176,0.02176699973642826
-64.87847900390625,80.47222900390625,-15.652132987976074,-0.4382619857788086,0.5036699771881104,-0.7341309785842896,0.2744860053062439,0.02176699973642826
-68.13640594482422,78.74331665039062,-10.506592750549316,-0.11739599704742432,0.534063994884491,-0.7384750247001648,0.23527300357818604,0.02611899934709072
-71.07661437988281,76.68586730957031,-5.350276947021484,0.13303600251674652,0.5601159930229187,-0.7297869920730591,0.1699180006980896,0.02611899934709072
-73.833740234375,74.34834289550781,-0.10236500203609467,0.3991200029850006,0.5774840116500854,-0.7037230134010315,0.12634800374507904,0.03482300043106079
-76.38084411621094,71.71997833251953,5.102443218231201,0.37564200162887573,0.6078780293464661,-0.6863470077514648,0.0653500035405159,0.004358999896794558
-78.6640853881836,68.76844787597656,10.188714981079102,0.22694799304008484,0.6599820256233215,-0.6689710021018982,0.04792200028896332,0.02611899934709072
-80.71576690673828,65.4560546875,15.296539306640625,-0.14869999885559082,0.6730080246925354,-0.6472510099411011,-0.021789999678730965,0.02611899934709072
-82.36357879638672,61.72356033325195,20.393587112426758,-0.6417379975318909,0.6990600228309631,-0.5994669795036316,-0.06536000221967697,0.013062999583780766
-83.70982360839844,57.813323974609375,25.40442657470703,-1.1269500255584717,0.6903759837150574,-0.5386509895324707,-0.10892999917268753,0.02176699973642826
-84.61988830566406,53.47759246826172,30.426042556762695,-1.369555950164795,0.7555059790611267,-0.5256189703941345,-0.16121399402618408,0.02611899934709072
-85.17454528808594,49.001827239990234,35.47998809814453,-1.3617299795150757,0.7424799799919128,-0.48652300238609314,-0.20478400588035583,0.06528700143098831
-85.2660903930664,44.26753234863281,40.39384460449219,-1.1112979650497437,0.7555059790611267,-0.464803010225296,-0.2396399974822998,0.03047100082039833
-85.10454559326172,39.44167709350586,45.17838668823242,-0.6886940002441406,0.7468219995498657,-0.4300509989261627,-0.29192399978637695,0.02176699973642826
-84.64143371582031,34.59966278076172,49.882110595703125,-0.18783000111579895,0.7555059790611267,-0.39095500111579895,-0.3398509919643402,0.02176699973642826
-83.84983825683594,29.61761474609375,54.364925384521484,0.2739039957523346,0.7858999967575073,-0.3257949948310852,-0.3572790026664734,0.03482300043106079
-82.77283477783203,24.549388885498047,58.49213409423828,0.508683979511261,0.7858999967575073,-0.26063498854637146,-0.41827699542045593,0.02611899934709072
-81.41043090820312,19.373441696166992,62.26912307739258,0.5243359804153442,0.7555059790611267,-0.24760299921035767,-0.4487760066986084,0.03482300043106079
-79.77877807617188,14.229811668395996,65.73899841308594,0.3599900007247925,0.7511640191078186,-0.1737550050020218,-0.5010600090026855,0.03047100082039833
-77.91556549072266,9.01616382598877,68.87480926513672,0.007819999940693378,0.7424799799919128,-0.12162700295448303,-0.5272020101547241,0.02611899934709072
-75.64848327636719,3.737884044647217,71.7035140991211,-0.18000400066375732,0.6773499846458435,-0.08687499910593033,-0.5577009916305542,0.04352699965238571
-73.0690689086914,-1.5727119445800781,74.3490219116211,-0.3600020110607147,0.6730080246925354,-0.06081100180745125,-0.6143419742584229,0.03047100082039833
-70.2904052734375,-6.824061870574951,76.83827209472656,-0.2660900056362152,0.6730080246925354,-0.02171500027179718,-0.6230559945106506,0.03047100082039833
-67.08633422851562,-11.946147918701172,79.01502990722656,0.007819999940693378,0.6860340237617493,0.01738099940121174,-0.657912015914917,0.02611899934709072
-63.56454086303711,-17.16518211364746,80.9870376586914,0.516510009765625,0.6426140069961548,0.09991700202226639,-0.6840540170669556,0.03047100082039833
-59.76811599731445,-22.25495147705078,82.60882568359375,1.064329981803894,0.6122199892997742,0.13032500445842743,-0.749409019947052,0.03917500004172325
-55.627052307128906,-27.41473960876465,83.8426742553711,1.439978003501892,0.5470899939537048,0.20851700007915497,-0.7276239991188049,0.03917500004172325
-51.238277435302734,-32.4668083190918,84.65087127685547,1.6278020143508911,0.52538001537323,0.23458099365234375,-0.7711939811706543,0.02176699973642826
-46.73641586303711,-37.545806884765625,85.12501525878906,1.5417159795761108,0.5080119967460632,0.29105299711227417,-0.7711939811706543,0.02611899934709072
-42.02992630004883,-42.46860885620117,85.21122741699219,1.2365020513534546,0.46459200978279114,0.31711700558662415,-0.7711939811706543,0.013062999583780766
-37.269588470458984,-47.224449157714844,84.95799255371094,0.766942024230957,0.3951199948787689,0.37358900904655457,-0.7668370008468628,0.03047100082039833
