1-110kV母线Ⅰ段电压Ua_1,2-110kV母线Ⅰ段电压Ub_2,3-110kV母线Ⅰ段电压Uc_3,4-110kV母线Ⅰ段电压3Uo_4,37-110kV普罗线路电流Ia_37,38-110kV普罗线路电流Ib_38,39-110kV普罗线路电流Ic_39,40-110kV普罗线路电流3Io_40
83.13986206054688,-49.29146957397461,-33.604835510253906,0.37967389822006226,0.528537929058075,-0.2468743920326233,-0.2114396095275879,0.0
83.55223083496094,-44.925472259521484,-38.38292694091797,0.2531159222126007,0.528537929058075,-0.21160662174224854,-0.2114396095275879,0.035301573574543
83.61567687988281,-40.59111404418945,-42.84458541870117,0.15819744765758514,0.528537929058075,-0.21160662174224854,-0.24667954444885254,0.035301573574543
83.2667465209961,-36.00365447998047,-47.11638641357422,0.06327898055315018,0.528537929058075,-0.17633885145187378,-0.31715941429138184,0.035301573574543
82.53717041015625,-31.321279525756836,-51.10340118408203,0.03163949027657509,0.528537929058075,-0.14107108116149902,-0.31715941429138184,0.035301573574543
81.49038696289062,-26.607269287109375,-54.77398681640625,0.0,0.528537929058075,-0.10580331087112427,-0.31715941429138184,0.070603147149086
80.22156524658203,-21.86161994934082,-58.50785827636719,-0.37967389822006226,0.5637737512588501,-0.035267770290374756,-0.3523993492126465,0.141206294298172
75.177978515625,-15.280987739562988,-60.53300857543945,-0.09491847455501556,3.66452956199646,-0.8111587166786194,-1.2333977222442627,1.5885708332061768
65.05908203125,-10.661890029907227,-62.17844009399414,-11.738250732421875,6.34245491027832,-0.8111587166786194,-1.303877592086792,4.200887203216553
61.379486083984375,-1.7084335088729858,-61.57722473144531,-2.0882062911987305,7.822360992431641,-0.035267770290374756,-0.38763928413391113,7.378028869628906
52.307376861572266,7.561399936676025,-62.52651596069336,-4.935760498046875,10.0774564743042,-0.35267770290374756,-0.8105185031890869,8.860694885253906
40.91965866088867,13.762380599975586,-63.85551834106445,-14.680723190307617,11.451654434204102,-0.5290165543556213,-1.1629178524017334,9.778535842895508
42.28364562988281,16.546493530273438,-69.51961517333984,-18.319265365600586,13.213447570800781,-0.5290165543556213,-1.092437982559204,11.578916549682617
39.714271545410156,24.012981414794922,-68.66525268554688,-8.47938346862793,14.481938362121582,-0.5995520949363708,-1.1629178524017334,12.67326545715332
