220kVⅠ母电压_A相_1,220kVⅠ母电压_B相_2,220kVⅠ母电压_C相_3,220kVⅠ母电压_3U0_4,保紫线电流_A相_25,保紫线电流_B相_26,保紫线电流_C相_27,保紫线电流_3I0_28
33.67477035522461,-56.12807083129883,-24.181285858154297,-81.14694213867188,-4.289153099060059,-0.09287568926811218,1.3014225959777832,2.952047109603882
35.41963195800781,-36.33100128173828,-44.52097702026367,-79.2004165649414,2.3024024963378906,-0.575829267501831,0.6693030595779419,-2.4971721172332764
33.340423583984375,-14.808832168579102,-61.18519592285156,-74.34187316894531,8.25337028503418,-1.0587828159332275,0.14873401820659637,-7.407967567443848
30.801496505737305,6.328827381134033,-72.8345718383789,-62.0398063659668,13.2666654586792,-1.448860764503479,-0.3811309337615967,-11.529693603515625
23.863845825195312,27.404132843017578,-79.63523864746094,-49.25499725341797,17.110191345214844,-1.7460628747940063,-0.7808535695075989,-14.676687240600586
15.787333488464355,48.240421295166016,-81.49373626708984,-30.11671257019043,19.468297958374023,-1.9503893852233887,-1.0969133377075195,-16.440488815307617
7.59589147567749,64.80552673339844,-78.23357391357422,-9.82608413696289,20.2759952545166,-1.9782521724700928,-1.366493821144104,-16.904647827148438
-1.2328957319259644,76.51749420166016,-69.57440948486328,10.199817657470703,19.384742736816406,-1.9039515256881714,-1.5431153774261475,-15.911348342895508
-10.991578102111816,85.13259887695312,-56.12882614135742,31.53378677368164,16.850242614746094,-1.6253244876861572,-1.6174824237823486,-13.534857749938965
-18.723297119140625,86.30691528320312,-38.031795501708984,51.606407165527344,12.765336036682129,-1.2445342540740967,-1.533819556236267,-9.932989120483398
-26.277395248413086,82.04612731933594,-18.003585815429688,65.77714538574219,7.417820453643799,-0.7337179183959961,-1.2549432516098022,-5.337821006774902
-32.09708023071289,72.05925750732422,3.1563379764556885,75.0426254272461,1.1976206302642822,-0.15788866579532623,-0.8738123774528503,-0.12996433675289154
-35.659942626953125,55.099246978759766,24.80424690246582,77.176025390625,-5.217540740966797,0.44580328464508057,-0.3439474105834961,5.170724391937256
-36.276390075683594,35.16707992553711,44.60403823852539,75.8056640625,-11.512012481689453,1.0216325521469116,0.2509886622428894,10.276466369628906
-34.7718391418457,14.538636207580566,60.884098052978516,70.82254791259766,-17.388708114624023,1.486011028289795,0.901699960231781,14.955182075500488
-30.28952980041504,-7.814906597137451,73.55097961425781,61.743934631347656,-22.327733993530273,1.8575137853622437,1.5152277946472168,18.900527954101562
-24.334016799926758,-29.378644943237305,80.9538345336914,47.542049407958984,-26.096988677978516,2.089702844619751,2.045092821121216,21.89899253845215
-16.654541015625,-48.78081130981445,82.89540100097656,30.47487449645996,-28.343687057495117,2.0989904403686523,2.4262237548828125,23.65351104736328
-7.961580753326416,-64.8782730102539,78.71117401123047,10.464545249938965,-28.928571701049805,2.015402317047119,2.6772122383117676,24.061969757080078
1.0343786478042603,-76.75651550292969,69.07604217529297,-11.149724006652832,-27.77737045288086,1.7925007343292236,2.7608752250671387,23.031538009643555
9.873613357543945,-84.48828125,55.96269989013672,-32.047672271728516,-24.98292350769043,1.4952985048294067,2.6772122383117676,20.6179141998291
18.409849166870117,-86.64985656738281,38.260215759277344,-51.76212692260742,-20.684486389160156,1.1330833435058594,2.4355194568634033,16.904647827148438
25.337051391601562,-82.10848236083984,18.034732818603516,-67.16307067871094,-15.151293754577637,0.7151427865028381,2.0543885231018066,12.198081970214844
30.279083251953125,-72.16317749023438,-2.876005172729492,-77.76776885986328,-8.773266792297363,0.22290164232254028,1.5617071390151978,6.813844680786133
33.73746109008789,-56.980228424072266,-24.01516342163086,-82.23699951171875,-2.033169984817505,-0.27862706780433655,1.013250470161438,1.1511127948760986
35.82711410522461,-36.94413757324219,-44.42753219604492,-79.30941772460938,4.558385372161865,-0.770868182182312,0.37183505296707153,-4.307389736175537
34.60466384887695,-15.224518775939941,-61.548587799072266,-73.5009765625,10.583623886108398,-1.2352466583251953,-0.26028454303741455,-9.199618339538574
30.44625473022461,6.463925361633301,-73.54059600830078,-63.67489242553711,15.70832633972168,-1.6253244876861572,-0.8831082582473755,-13.330628395080566
24.532535552978516,26.91570281982422,-80.4554672241211,-50.360626220703125,19.681827545166016,-1.8668012619018555,-1.412973165512085,-16.468338012695312
16.52916145324707,48.531402587890625,-82.86425018310547,-30.73960304260254,22.08635139465332,-1.9411019086837769,-1.8498793840408325,-18.315689086914062
7.533201694488525,65.09651184082031,-79.38605499267578,-11.476741790771484,22.838346481323242,-1.8946640491485596,-2.128755569458008,-18.807697296142578
-1.2537922859191895,75.9563217163086,-69.34599304199219,9.608072280883789,21.8356876373291,-1.6717623472213745,-2.27748966217041,-17.87009620666504
-10.176613807678223,83.66730499267578,-55.89002227783203,30.75517463684082,19.171213150024414,-1.346697449684143,-2.2681937217712402,-15.558588027954102
-18.61881446838379,85.98475646972656,-38.39519119262695,50.54749298095703,15.012035369873047,-0.9194692969322205,-2.0729804039001465,-11.975285530090332
-25.61915397644043,81.73435974121094,-18.66807746887207,65.29440307617188,9.6181001663208,-0.45509088039398193,-1.7476247549057007,-7.370834827423096
-30.947771072387695,72.02808380126953,2.5541417598724365,75.9146728515625,3.397900342941284,0.0835881158709526,-1.3107185363769531,-2.107279062271118
-66.73309326171875,53.31179428100586,20.83806037902832,13.174115180969238,0.046419404447078705,0.3436400294303894,-1.0318422317504883,0.6405385732650757
-91.20293426513672,35.3541374206543,43.191993713378906,-21.84785270690918,0.027851641178131104,0.7337179183959961,-0.5391607880592346,-0.2227960079908371
-80.5352554321289,15.962362289428711,62.2753791809082,-3.768482208251953,0.037135522812604904,0.8916065692901611,-0.14873401820659637,-0.83548504114151
-65.48974609375,-6.973141193389893,74.28814697265625,3.3947484493255615,0.05570328235626221,1.1330833435058594,0.37183505296707153,-1.5781384706497192
-60.902957916259766,-28.703153610229492,80.85001373291016,-15.011639595031738,0.0649871677160263,1.2352466583251953,0.790149450302124,-2.1165621280670166
-46.118656158447266,-46.60885238647461,84.61892700195312,-13.999444007873535,0.046419404447078705,1.1795212030410767,1.2456474304199219,-2.5435879230499268
-11.890130043029785,-62.186702728271484,82.66698455810547,15.151789665222168,0.05570328235626221,1.0773580074310303,1.5710030794143677,-2.7478175163269043
1.5149989128112793,-77.50475311279297,71.7340087890625,-7.116513729095459,0.05570328235626221,0.8730314373970032,1.7476247549057007,-2.7571005821228027
22.286157608032227,-82.83592987060547,59.21248245239258,-1.9153856039047241,0.05570328235626221,0.6408422589302063,1.812695860862732,-2.5435879230499268
50.32931137084961,-84.17652130126953,40.30560302734375,11.476741790771484,0.037135522812604904,0.36221519112586975,1.7197370529174805,-2.218677043914795
64.80016326904297,-81.24592590332031,19.073001861572266,4.796249866485596,0.046419404447078705,0.06501298397779465,1.533819556236267,-1.7730849981307983
75.55142974853516,-71.91376495361328,-3.0005974769592285,1.245779275894165,0.046419404447078705,-0.19503894448280334,1.2828309535980225,-1.216094970703125
88.70580291748047,-56.034542083740234,-23.93210220336914,15.260795593261719,0.046419404447078705,-0.4643784463405609,0.9574752449989319,-0.6312553882598877
87.04452514648438,-37.952178955078125,-46.63904571533203,4.220077037811279,0.05570328235626221,-0.575829267501831,0.6414154767990112,-0.2135128527879715
79.58446502685547,-15.993538856506348,-64.87104797363281,-2.1801137924194336,0.046419404447078705,-0.594404399394989,0.44620203971862793,0.03713266924023628
73.26325988769531,7.399219989776611,-77.83902740478516,4.98311710357666,0.027851641178131104,-0.5293914079666138,0.26028454303741455,0.12996433675289154
58.102821350097656,27.632761001586914,-83.88175964355469,3.4881818294525146,0.027851641178131104,-0.4736660122871399,0.13943813741207123,0.2042296826839447
35.78532028198242,47.118064880371094,-86.67469787597656,-6.197751522064209,0.027851641178131104,-0.37150275707244873,0.037183504551649094,0.2042296826839447
16.779918670654297,66.28121185302734,-81.87789916992188,2.4136972427368164,0.046419404447078705,-0.3064897656440735,-0.07436700910329819,0.26921185851097107
-5.56892728805542,79.3753433227539,-71.65094757080078,4.002065658569336,0.037135522812604904,-0.24147678911685944,-0.15802989900112152,0.27849501371383667
-27.6461181640625,83.70886993408203,-59.03597640991211,-4.920827865600586,0.05570328235626221,-0.12073839455842972,-0.12084639072418213,0.13924750685691833
-46.41120910644531,85.78730773925781,-38.96623611450195,0.9499066472053528,0.037135522812604904,-0.07430054992437363,-0.13943813741207123,0.07426533848047256
-65.07181549072266,82.6072998046875,-15.2002592086792,4.220077037811279,0.037135522812604904,-0.06501298397779465,-0.14873401820659637,0.09283167123794556
-80.5248031616211,71.34220123291016,7.714339256286621,-2.429269552230835,0.046419404447078705,-0.03715027496218681,-0.18591752648353577,0.12068117409944534
-84.81904602050781,57.624542236328125,26.423946380615234,-1.1367735862731934,0.0649871677160263,-0.0835881158709526,-0.14873401820659637,0.12068117409944534
-84.5264892578125,38.85629653930664,47.563106536865234,3.534898519515991,0.037135522812604904,-0.15788866579532623,-0.12084639072418213,0.16709701716899872
