220kV玉元Ⅱ回电压_Ua_37,220kV玉元Ⅱ回电压_Ub_38,220kV玉元Ⅱ回电压_Uc_39,220kV玉元Ⅱ回电压_3U0_40,220kV玉元Ⅱ回电流_Ia_29,220kV玉元Ⅱ回电流_Ib_30,220kV玉元Ⅱ回电流_Ic_31,220kV玉元Ⅱ回电流_3I0_32
-84.08831024169922,29.8176212310791,53.53102111816406,-1.5717920064926147,-0.0626169964671135,-0.07940500229597092,0.07051599770784378,0.017743000760674477
-82.94160461425781,24.448184967041016,57.85982131958008,-1.2888679504394531,0.044711001217365265,-0.11470100283622742,0.10577599704265594,-0.017733000218868256
-81.42708587646484,19.100313186645508,61.73409652709961,-1.1316879987716675,0.044711001217365265,-0.07940500229597092,0.07051599770784378,0.017743000760674477
-79.69620513916016,13.946516990661621,65.37029266357422,-0.8802000284194946,-0.026840999722480774,-0.07940500229597092,0.07051599770784378,0.017743000760674477
-77.85714721679688,8.792720794677734,68.85497283935547,-0.5029680132865906,-0.026840999722480774,-0.07940500229597092,0.07051599770784378,0.017743000760674477
-75.78009033203125,3.4448490142822266,72.18814849853516,-0.31435200572013855,0.044711001217365265,-0.07940500229597092,0.10577599704265594,0.017743000760674477
-73.11885833740234,-1.9030230045318604,75.08844757080078,-0.06286399811506271,0.044711001217365265,-0.07940500229597092,0.07051599770784378,0.017743000760674477
-69.93836975097656,-7.337151050567627,77.59915161132812,0.34580400586128235,0.044711001217365265,-0.07940500229597092,0.07051599770784378,-0.017733000218868256
-66.6064224243164,-12.771279335021973,79.80683898925781,0.723035991191864,-0.026840999722480774,-0.11470100283622742,0.07051599770784378,0.017743000760674477
-63.23120880126953,-17.860382080078125,81.75479888916016,1.0059599876403809,0.044711001217365265,-0.07940500229597092,0.10577599704265594,0.017743000760674477
-59.79108428955078,-22.712282180786133,83.2698745727539,1.1945760250091553,0.044711001217365265,-0.07940500229597092,0.035255998373031616,0.017743000760674477
-56.1562385559082,-27.434799194335938,84.43865203857422,1.2574479579925537,0.1162630021572113,-0.11470100283622742,0.07051599770784378,-0.05320899933576584
-52.434844970703125,-32.09262466430664,85.3909912109375,1.4460639953613281,0.044711001217365265,-0.07940500229597092,0.035255998373031616,0.017743000760674477
-48.432186126708984,-36.75044631958008,85.99702453613281,1.351755976676941,0.08048699796199799,-0.07940500229597092,0.035255998373031616,0.017743000760674477
-43.9318962097168,-41.40827178955078,86.0835952758789,1.1945760250091553,0.08048699796199799,-0.11470100283622742,0.07051599770784378,0.017743000760674477
-38.890708923339844,-46.06609344482422,85.58578491210938,0.9430879950523376,0.08048699796199799,-0.11470100283622742,0.035255998373031616,0.017743000760674477
-33.50334548950195,-50.76704788208008,84.8282470703125,0.8173440098762512,0.08048699796199799,-0.11470100283622742,0.035255998373031616,-0.017733000218868256
-28.15925407409668,-55.29548645019531,83.91919708251953,0.6601639986038208,0.08048699796199799,-0.07940500229597092,0.035255998373031616,-0.017733000218868256
-22.8367977142334,-59.522029876708984,82.59891510009766,0.37724000215530396,0.1162630021572113,-0.07940500229597092,-0.03526400029659271,-0.017733000218868256
-17.557613372802734,-63.31729507446289,80.97561645507812,7.999999979801942e-06,0.08048699796199799,-0.11470100283622742,0.035255998373031616,-0.017733000218868256
-12.300065994262695,-66.96160888671875,79.24409484863281,-0.12573599815368652,0.1162630021572113,-0.07940500229597092,-0.03526400029659271,0.017743000760674477
-7.17233419418335,-70.43341827392578,77.55586242675781,-0.25148001313209534,0.08048699796199799,-0.07940500229597092,0.035255998373031616,0.05321900174021721
-1.8282419443130493,-73.66801452636719,75.30488586425781,-0.37722399830818176,0.08048699796199799,-0.07940500229597092,0.035255998373031616,-0.017733000218868256
3.71057391166687,-76.40664672851562,72.40458679199219,-0.440095990896225,0.044711001217365265,-0.07940500229597092,-0.03526400029659271,0.017743000760674477
9.271025657653809,-78.75711822509766,69.17963409423828,-0.5029680132865906,0.08048699796199799,-0.07940500229597092,-0.07052399963140488,0.017743000760674477
14.550209999084473,-80.78413391113281,65.91139221191406,-0.5029680132865906,0.08048699796199799,-0.008813000284135342,-0.03526400029659271,0.017743000760674477
19.63467025756836,-82.5092544555664,62.513282775878906,-0.597275972366333,0.08048699796199799,-0.07940500229597092,-0.03526400029659271,0.017743000760674477
24.502769470214844,-83.78153228759766,58.855445861816406,-0.7544559836387634,0.08048699796199799,-0.044109001755714417,-0.07052399963140488,0.017743000760674477
29.154510498046875,-84.75190734863281,55.13267517089844,-0.8173279762268066,0.1162630021572113,-0.008813000284135342,-0.07052399963140488,-0.017733000218868256
33.71970748901367,-85.59291076660156,51.36661911010742,-0.8173279762268066,0.1162630021572113,-0.07940500229597092,-0.03526400029659271,0.017743000760674477
38.34981155395508,-86.13200378417969,47.297550201416016,-0.8173279762268066,0.044711001217365265,-0.008813000284135342,-0.07052399963140488,-0.017733000218868256
43.19627380371094,-86.19670104980469,42.579158782958984,-0.6915839910507202,0.1162630021572113,-0.07940500229597092,-0.07052399963140488,0.017743000760674477
47.826377868652344,-85.57134246826172,37.29801940917969,-0.660148024559021,0.08048699796199799,-0.008813000284135342,-0.07052399963140488,-0.017733000218868256
52.15357971191406,-84.4931411743164,31.930309295654297,-0.5344039797782898,0.08048699796199799,-0.008813000284135342,-0.07052399963140488,0.05321900174021721
56.3509635925293,-83.242431640625,26.605884552001953,-0.440095990896225,0.08048699796199799,-0.008813000284135342,-0.03526400029659271,-0.017733000218868256
60.37525939941406,-81.9917221069336,21.324748992919922,-0.40865999460220337,0.08048699796199799,-0.008813000284135342,-0.03526400029659271,0.017743000760674477
64.1182861328125,-80.54692840576172,16.065256118774414,-0.440095990896225,0.044711001217365265,-0.008813000284135342,-0.07052399963140488,0.017743000760674477
67.58004760742188,-78.7139892578125,10.849053382873535,-0.37722399830818176,0.08048699796199799,-0.044109001755714417,-0.10578399896621704,0.05321900174021721
70.97689819335938,-76.85948944091797,5.5679168701171875,-0.25148001313209534,0.08048699796199799,0.026482999324798584,-0.07052399963140488,0.05321900174021721
74.13575744628906,-74.53057861328125,0.33006900548934937,0.12575200200080872,0.08048699796199799,0.026482999324798584,-0.10578399896621704,0.05321900174021721
76.94843292236328,-71.72725677490234,-5.254083156585693,0.15718799829483032,0.044711001217365265,-0.008813000284135342,-0.07052399963140488,0.017743000760674477
79.3283920288086,-68.44952392578125,-10.621794700622559,0.754472017288208,0.08048699796199799,0.026482999324798584,-0.07052399963140488,-0.017733000218868256
81.31890869140625,-64.89146423339844,-15.902931213378906,1.0688320398330688,0.08048699796199799,-0.008813000284135342,-0.10578399896621704,0.017743000760674477
82.89833068847656,-61.290279388427734,-20.924339294433594,1.3203200101852417,0.08048699796199799,0.026482999324798584,-0.10578399896621704,-0.017733000218868256
84.1532211303711,-57.66752624511719,-25.772594451904297,1.3831919431686401,0.044711001217365265,0.026482999324798584,-0.07052399963140488,0.05321900174021721
85.1917495727539,-54.00164794921875,-30.361122131347656,1.5718079805374146,0.044711001217365265,0.061778999865055084,-0.07052399963140488,0.017743000760674477
85.99227905273438,-50.184818267822266,-34.863075256347656,1.697551965713501,0.044711001217365265,0.026482999324798584,-0.10578399896621704,-0.017733000218868256
86.27355194091797,-45.82889175415039,-39.49489212036133,1.697551965713501,0.044711001217365265,0.061778999865055084,-0.10578399896621704,-0.017733000218868256
85.9057388305664,-40.73978805541992,-44.234928131103516,1.760424017906189,0.044711001217365265,0.061778999865055084,-0.07052399963140488,0.017743000760674477
85.08357238769531,-35.3703498840332,-48.84510040283203,1.5718079805374146,0.044711001217365265,0.061778999865055084,-0.10578399896621704,0.017743000760674477
84.13158416748047,-30.00091552734375,-53.39033889770508,1.3831919431686401,0.008934999816119671,0.09707500040531158,-0.07052399963140488,-0.017733000218868256
83.00651550292969,-24.674606323242188,-57.74078369140625,1.0059599876403809,-0.026840999722480774,0.026482999324798584,-0.10578399896621704,-0.017733000218868256
81.44872283935547,-19.41299057006836,-61.61505889892578,0.6287279725074768,-0.026840999722480774,0.061778999865055084,-0.07052399963140488,0.017743000760674477
79.63129425048828,-14.237630844116211,-65.27289581298828,0.25149598717689514,0.044711001217365265,0.061778999865055084,-0.07052399963140488,0.017743000760674477
77.66242218017578,-9.213218688964844,-68.88744354248047,-0.6915839910507202,-0.026840999722480774,0.061778999865055084,-0.03526400029659271,0.017743000760674477
75.56372833251953,-3.865346908569336,-72.3504867553711,-1.2259960174560547,-0.026840999722480774,0.061778999865055084,-0.07052399963140488,0.017743000760674477
72.8592300415039,14.313104629516602,-64.12576293945312,43.50743103027344,0.7244549989700317,-0.008813000284135342,-0.1410440057516098,0.4789310097694397
53.90609359741211,8.426133155822754,-78.04285430908203,-30.14711570739746,1.4041990041732788,0.23825900256633759,-0.07052399963140488,1.5786869525909424
52.84592819213867,12.587985038757324,-81.8521957397461,-29.675575256347656,1.5830789804458618,0.2735550105571747,0.17629599571228027,2.1108269691467285
42.35247039794922,19.48846435546875,-79.44971466064453,-29.98993682861328,2.0481669902801514,-0.044109001755714417,-0.1410440057516098,1.8979710340499878
36.61893081665039,31.65056037902832,-77.02558898925781,-16.189531326293945,2.3343749046325684,-0.008813000284135342,-0.03526400029659271,2.2882070541381836
35.47222137451172,25.56951332092285,-88.6051254272461,-48.60004806518555,2.6205830574035645,0.1323709934949875,0.035255998373031616,2.7848711013793945
34.30387878417969,32.728759765625,-84.08152770996094,-28.323827743530273,3.1929988861083984,-0.008813000284135342,-0.2468239963054657,2.855823040008545
34.93132019042969,42.389434814453125,-81.87384033203125,-6.318627834320068,3.4076550006866455,-0.11470100283622742,-0.1410440057516098,3.1396310329437256
24.41622543334961,43.381378173828125,-82.30672454833984,-25.808948516845703,3.5865349769592285,-0.008813000284135342,-0.21156400442123413,3.3170111179351807
