大宝II回线路电压_A相_1,大宝II回线路电压_B相_2,大宝II回线路电压_C相_3,大宝II回线路电压_3U0_4,大宝II回线路电流_A相_33,大宝II回线路电流_B相_34,大宝II回线路电流_C相_35,大宝II回线路电流_3I0_36
65.02678680419922,19.405534744262695,-85.14971160888672,-0.9657738208770752,-0.1739756017923355,-0.08934847265481949,0.2413228303194046,0.0
45.47378921508789,40.6641731262207,-86.89552307128906,-1.0748127698898315,-0.1204446479678154,-0.136874258518219,0.24892355501651764,0.0
24.99019432067871,60.37161636352539,-85.93948364257812,-0.7009648680686951,-0.05353095382452011,-0.1824990212917328,0.2318219393491745,0.0
2.8022477626800537,74.65509033203125,-77.78199005126953,-0.2492319494485855,0.015294558368623257,-0.22432170808315277,0.20141905546188354,-0.0038058022037148476
-19.60527801513672,85.10742950439453,-65.29114532470703,0.6542338728904724,0.0707373321056366,-0.24333201348781586,0.17101618647575378,-0.0019029011018574238
-40.77898025512695,86.9292984008789,-45.87942123413086,0.7632728219032288,0.11853282898664474,-0.24903512001037598,0.11971132457256317,0.0
-60.67702865600586,85.75289154052734,-25.314218521118164,-0.2336549460887909,0.17588742077350616,-0.231925830245018,0.047504495829343796,0.0
-74.69872283935547,77.62213897705078,-2.878504991531372,0.2492319494485855,0.21794745326042175,-0.2053113877773285,-0.022802157327532768,0.0038058022037148476
-85.19670104980469,64.88985443115234,19.359764099121094,-1.5109686851501465,0.24280111491680145,-0.16729076206684113,-0.08170773088932037,0.0019029011018574238
-86.62918853759766,45.66130447387695,40.67317199707031,-0.3271169364452362,0.24662475287914276,-0.11786394566297531,-0.12921223044395447,0.0
-85.82406616210938,25.0377197265625,60.147247314453125,-0.9501968026161194,0.23515383899211884,-0.0456247553229332,-0.17861689627170563,-0.0019029011018574238
-77.4696044921875,2.8941731452941895,74.26958465576172,-0.3271169364452362,0.20456472039222717,0.02091134525835514,-0.2223210334777832,0.0038058022037148476
-65.12089538574219,-19.488819122314453,84.94187927246094,0.7788498401641846,0.1701519638299942,0.07604125887155533,-0.24512319266796112,0.0
-45.49470138549805,-40.716224670410156,86.57337951660156,0.7632728219032288,0.12235646694898605,0.12736910581588745,-0.24892355501651764,-0.0019029011018574238
-25.00065040588379,-60.47572326660156,85.73165130615234,0.6853878498077393,0.05161913484334946,0.17679591476917267,-0.2318219393491745,0.005708703305572271
-2.760423183441162,-74.81124877929688,77.54297637939453,0.2336549460887909,-0.021030018106102943,0.21671758592128754,-0.20141905546188354,0.0038058022037148476
19.60527801513672,-85.31564331054688,65.10409545898438,-0.7321188449859619,-0.07264915108680725,0.24143098294734955,-0.17291636765003204,0.0019029011018574238
40.74761199951172,-87.22079467773438,45.806678771972656,-0.9190428256988525,-0.1204446479678154,0.23952995240688324,-0.11781115084886551,0.0
60.645660400390625,-86.00274658203125,25.283042907714844,0.0778849869966507,-0.17779923975467682,0.22051964700222015,-0.051304854452610016,0.0
74.62553405761719,-77.81993865966797,2.909680128097534,-0.3271169364452362,-0.2198592722415924,0.19200417399406433,0.020901978015899658,0.0019029011018574238
85.15487670898438,-65.0460205078125,-19.453290939331055,1.2461597919464111,-0.2447129338979721,0.15778560936450958,0.08170773088932037,-0.0019029011018574238
86.66056060791016,-45.775821685791016,-40.66278076171875,0.498463898897171,-0.24662475287914276,0.10835879296064377,0.13111241161823273,0.0
85.89726257324219,-25.141826629638672,-60.251163482666016,0.9034658074378967,-0.23324202001094818,0.04182269051671028,0.17861689627170563,0.0019029011018574238
77.41732025146484,-2.9462265968322754,-74.43585205078125,0.21807795763015747,-0.20265290141105652,-0.030416501685976982,0.21852067112922668,-0.0019029011018574238
65.09998321533203,19.3638916015625,-85.16010284423828,-0.9501968026161194,-0.1739756017923355,-0.08744744211435318,0.24512319266796112,-0.0038058022037148476
45.53652572631836,40.601707458496094,-86.90591430664062,-1.0280817747116089,-0.12426828593015671,-0.136874258518219,0.24892355501651764,0.0
25.06338882446289,60.30915451049805,-85.93948364257812,-0.6853878498077393,-0.055442772805690765,-0.1824990212917328,0.2318219393491745,-0.0019029011018574238
2.8649847507476807,74.58221435546875,-77.82355499267578,-0.3115399479866028,0.015294558368623257,-0.22622273862361908,0.19951887428760529,-0.0038058022037148476
-19.552997589111328,85.11783599853516,-65.36388397216797,0.6698108911514282,0.07264915108680725,-0.24143098294734955,0.16721582412719727,0.0
-40.72669982910156,86.93971252441406,-45.93138122558594,0.7632728219032288,0.12235646694898605,-0.2528371810913086,0.12161150574684143,0.0
-60.63520431518555,85.73207092285156,-25.355785369873047,-0.2492319494485855,0.17588742077350616,-0.2300247997045517,0.051304854452610016,0.0019029011018574238
-74.64644622802734,77.66378021240234,-2.9720304012298584,0.21807795763015747,0.21794745326042175,-0.20341035723686218,-0.02470233663916588,-0.005708703305572271
-85.19670104980469,64.96273040771484,19.297414779663086,-1.4953917264938354,0.24280111491680145,-0.16729076206684113,-0.08170773088932037,0.0038058022037148476
-86.62918853759766,45.755001068115234,40.579647064208984,-0.34269392490386963,0.24662475287914276,-0.12166600674390793,-0.12921223044395447,0.0
-85.84497833251953,25.04813003540039,60.10567855834961,-0.9657738208770752,0.22750656306743622,-0.049426816403865814,-0.17861689627170563,0.0038058022037148476
-77.50096893310547,2.9358158111572266,74.2488021850586,-0.3271169364452362,0.20456472039222717,0.0228123776614666,-0.22042085230350494,0.0
-65.18363189697266,-19.395124435424805,84.91070556640625,0.7944268584251404,0.1739756017923355,0.07984331995248795,-0.24702337384223938,0.0
-45.58880615234375,-40.622528076171875,86.53181457519531,0.8255808353424072,0.12235646694898605,0.12927013635635376,-0.24892355501651764,-0.0019029011018574238
