5-500kV大宝Ⅱ回线路电压Ua_5,6-500kV大宝Ⅱ回线路电压Ub_6,7-500kV大宝Ⅱ回线路电压Uc_7,8-500kV大宝Ⅱ回线路电压3Uo_8,13-500kV大宝Ⅱ回线路电流Ia_13,14-500kV大宝Ⅱ回线路电流Ib_14,15-500kV大宝Ⅱ回线路电流Ic_15,16-500kV大宝Ⅱ回线路电流3Io_16
-69.04395294189453,-3.324906349182129,72.99219512939453,0.807831883430481,-0.3798582851886749,-0.10362817347049713,0.4969373643398285,0.0
-66.40275573730469,-8.265655517578125,75.2896957397461,0.7456910014152527,-0.35913875699043274,-0.13817089796066284,0.5038392543792725,0.006915209349244833
-63.54405212402344,-13.113182067871094,77.27671813964844,0.7767614722251892,-0.3315126895904541,-0.17271362245082855,0.5107411742210388,0.006915209349244833
-60.18817901611328,-17.86748695373535,78.7669906616211,0.9631841778755188,-0.30388665199279785,-0.20034779608249664,0.5176430940628052,0.006915209349244833
-56.30406951904297,-22.46642303466797,79.69841003417969,1.2738888263702393,-0.2762605845928192,-0.22798196971416473,0.5176430940628052,0.006915209349244833
-52.14030075073242,-27.065359115600586,80.25726318359375,1.522452473640442,-0.24863451719284058,-0.26252469420433044,0.5176430940628052,0.006915209349244833
-48.03868103027344,-31.757516860961914,80.90925598144531,1.584593415260315,-0.22100846469402313,-0.29015886783599854,0.5176430940628052,0.006915209349244833
-43.99920654296875,-36.51182174682617,81.56124877929688,1.522452473640442,-0.18647588789463043,-0.3108845055103302,0.5176430940628052,0.013830418698489666
-39.74222183227539,-40.9864616394043,81.71648406982422,1.522452473640442,-0.158849835395813,-0.3385186791419983,0.5107411742210388,0.006915209349244833
-34.55304718017578,-45.554325103759766,81.18868255615234,1.6467342376708984,-0.13122378289699554,-0.36615288257598877,0.5107411742210388,0.006915209349244833
-29.022075653076172,-50.02896499633789,80.1951675415039,1.739945650100708,-0.09669120609760284,-0.38687849044799805,0.4969373643398285,0.006915209349244833
-23.7086124420166,-54.472530364990234,79.26374816894531,1.6467342376708984,-0.0690651461482048,-0.4076041281223297,0.49003544449806213,0.006915209349244833
-18.64373207092285,-58.69858169555664,78.33232879638672,1.522452473640442,-0.04143908619880676,-0.4283297657966614,0.4762316346168518,0.006915209349244833
-14.013871192932129,-62.14778137207031,76.9972915649414,1.2738888263702393,-0.006906514521688223,-0.4421468675136566,0.4624278247356415,0.006915209349244833
-9.446157455444336,-64.91336059570312,75.1655044555664,1.2738888263702393,0.02071954309940338,-0.45596393942832947,0.44862401485443115,0.006915209349244833
-4.723078727722168,-67.64786529541016,73.14743041992188,1.2738888263702393,0.05525211617350578,-0.4697810411453247,0.42791828513145447,0.0
0.09321865439414978,-70.53773498535156,71.0672607421875,1.025325059890747,0.08287817239761353,-0.48359814286231995,0.4072125554084778,0.006915209349244833
4.971661567687988,-73.3654556274414,68.80081176757812,0.5903387069702148,0.11741074919700623,-0.49050667881965637,0.3865068256855011,0.0
9.694740295410156,-75.82029724121094,66.22388458251953,0.15535229444503784,0.14503680169582367,-0.4974152147769928,0.35889920592308044,0.006915209349244833
14.293527603149414,-77.71580505371094,63.30543899536133,-0.15535229444503784,0.18647588789463043,-0.5043237805366516,0.33819347620010376,0.013830418698489666
2.1129562854766846,-77.03217315673828,58.8035774230957,-27.55949592590332,0.5663341879844666,-0.6286775469779968,0.30368393659591675,0.235117107629776
-9.694740295410156,-78.4926528930664,51.41432189941406,-61.42629623413086,0.7459035515785217,-0.5250493884086609,0.33819347620010376,0.5532167553901672
1.6468629837036133,-80.13956451416016,46.47780227661133,-54.43544387817383,0.7113710045814514,-0.4352383017539978,0.2967820465564728,0.573962390422821
23.335737228393555,-79.54916381835938,46.1983757019043,-17.244104385375977,0.8702208399772644,-0.45596393942832947,0.30368393659591675,0.7122665643692017
38.15750503540039,-79.70452880859375,47.25398635864258,10.284321784973145,1.1464813947677612,-0.4974152147769928,0.24846868216991425,0.8989772200584412
33.77622604370117,-80.91641235351562,44.21134948730469,-5.2509074211120605,1.2431726455688477,-0.4628725051879883,0.24156677722930908,1.016535758972168
16.996868133544922,-81.4135971069336,35.98381805419922,-48.407772064208984,1.3882094621658325,-0.3730614185333252,0.2553705871105194,1.2723984718322754
3.26265287399292,-82.31473541259766,24.651554107666016,-93.4599380493164,1.6506569385528564,-0.4145126938819885,0.1656457930803299,1.4037874937057495
9.570448875427246,-83.24695587158203,15.740979194641113,-99.1769027709961,2.051234722137451,-0.5941348671913147,0.08972480148077011,1.555922031402588
37.194244384765625,-80.7921142578125,13.909188270568848,-51.048763275146484,2.0857672691345215,-0.29015886783599854,0.2760763168334961,2.0745627880096436
58.19951629638672,-76.8768081665039,16.6413516998291,-3.3866798877716064,2.6175689697265625,-0.24179907143115997,0.24846868216991425,2.627779483795166
50.307003021240234,-72.930419921875,15.9583101272583,-11.49606990814209,2.776418924331665,-0.1865307092666626,0.21395914256572723,2.8214054107666016
21.191707611083984,-71.4699478149414,7.296114444732666,-73.51270294189453,3.0457727909088135,-0.2141648828983307,0.17254769802093506,3.0288615226745605
2.206174850463867,-70.00947570800781,-4.253479480743408,-123.31864929199219,3.3427529335021973,-0.13126234710216522,0.19325341284275055,3.4230284690856934
