49-220kVⅡ段母线电压Ua_49,50-220kVⅡ段母线电压Ub_50,51-220kVⅡ段母线电压Uc_51,52-220kVⅡ段母线电压3Uo_52,13-220kV甘盐线路电流Ia_13,14-220kV甘盐线路电流Ib_14,15-220kV甘盐线路电流Ic_15,16-220kV甘盐线路电流3Io_16
41.78154373168945,-85.46422576904297,43.029052734375,-1.122154712677002,0.03454254940152168,-0.34561678767204285,0.34586232900619507,-0.03457234799861908
46.645660400390625,-85.3083267211914,37.759552001953125,-1.5273772478103638,0.06908509880304337,-0.34561678767204285,0.34586232900619507,-0.06914469599723816
51.16679763793945,-85.05888366699219,32.708316802978516,-1.9949417114257812,0.06908509880304337,-0.34561678767204285,0.3112761080265045,-0.06914469599723816
55.68793487548828,-84.49765014648438,27.781801223754883,-1.683232069015503,0.10362765192985535,-0.34561678767204285,0.3112761080265045,-0.06914469599723816
59.92845153808594,-83.4063491821289,22.792926788330078,-1.122154712677002,0.13817019760608673,-0.34561678767204285,0.2766898572444916,-0.10371704399585724
63.73244094848633,-82.09679412841797,17.80405044555664,-0.935128927230835,0.2072553038597107,-0.34561678767204285,0.2766898572444916,-0.10371704399585724
67.19345092773438,-80.5066146850586,12.628091812133789,-1.122154712677002,0.24179784953594208,-0.34561678767204285,0.2766898572444916,-0.13828939199447632
70.21793365478516,-78.3863754272461,7.5144944190979,-1.122154712677002,0.27634039521217346,-0.3801784813404083,0.24210363626480103,-0.13828939199447632
72.77471923828125,-75.954345703125,2.1514527797698975,-1.7767449617385864,0.31088295578956604,-0.3801784813404083,0.24210363626480103,-0.1728617399930954
74.6455307006836,-73.14814758300781,-3.2739498615264893,-3.02358341217041,0.3799680471420288,-0.3801784813404083,0.20751740038394928,-0.20743408799171448
76.6098861694336,-69.93661499023438,-8.543449401855469,-3.2417802810668945,0.4145106077194214,-0.3801784813404083,0.20751740038394928,-0.24200645089149475
78.01300048828125,-66.6627197265625,-13.937671661376953,-4.550960540771484,0.5181382298469543,-0.3801784813404083,0.17293116450309753,-0.3111511468887329
78.5742416381836,-63.23292541503906,-18.895366668701172,-6.234192848205566,0.5872233510017395,-0.34561678767204285,0.1383449286222458,-0.38029584288597107
76.32926177978516,-60.05257034301758,-24.570213317871094,-14.588010787963867,0.8290212154388428,-0.31105512380599976,0.1383449286222458,-0.6223022937774658
76.20454406738281,-55.96799850463867,-29.278465270996094,-15.710165977478027,0.9671913981437683,-0.31105512380599976,0.10375870019197464,-0.7605916857719421
79.2290267944336,-50.854488372802734,-33.26956558227539,-8.3538179397583,1.0362764596939087,-0.31105512380599976,0.10375870019197464,-0.7951640486717224
77.9194564819336,-45.772159576416016,-38.13372039794922,-10.722811698913574,1.174446702003479,-0.31105512380599976,0.10375870019197464,-0.968025803565979
72.33819580078125,-42.68534469604492,-43.90210723876953,-24.90559959411621,1.5198721885681152,-0.24193175137043,0.10375870019197464,-1.3137493133544922
71.83930969238281,-37.60301208496094,-48.92216491699219,-25.404335021972656,1.6580424308776855,-0.2073700726032257,0.0691724643111229,-1.5211833715438843
72.74353790283203,-31.367023468017578,-52.25847244262695,-18.951946258544922,1.9343827962875366,-0.17280839383602142,0.0691724643111229,-1.8323345184326172
71.34042358398438,-26.128793716430664,-56.592559814453125,-20.074100494384766,2.1416380405426025,-0.13824671506881714,0.0691724643111229,-2.039768695831299
70.7168197631836,-21.950679779052734,-61.48789596557617,-22.069042205810547,2.176180601119995,-0.10368503630161285,0.0691724643111229,-2.1434855461120605
72.49409484863281,-15.745871543884277,-63.95115280151367,-12.499556541442871,2.348893404006958,-0.06912335753440857,0.03458623215556145,-2.350919723510742
71.1533432006836,-9.44752311706543,-65.94670104980469,-7.48103141784668,2.4870636463165283,-0.034561678767204285,0.03458623215556145,-2.4892091751098633
70.15557098388672,-5.518849849700928,-70.74849700927734,-10.598127365112305,2.521606206893921,0.0,0.03458623215556145,-2.558353900909424
70.52973937988281,-1.184837818145752,-74.73959350585938,-9.288947105407715,2.6252338886260986,0.034561678767204285,0.0,-2.6620709896087646
68.90836334228516,5.207050800323486,-76.04917907714844,-3.2417802810668945,2.694319009780884,0.06912335753440857,0.0,-2.731215476989746
66.91282653808594,10.632360458374023,-78.41889190673828,-1.496206283569336,2.659776449203491,0.06912335753440857,-0.03458623215556145,-2.696643352508545
66.25804138183594,15.496432304382324,-81.16277313232422,1.0598127841949463,2.659776449203491,0.10368503630161285,-0.0691724643111229,-2.696643352508545
64.10660552978516,21.0776424407959,-81.91110229492188,5.797799110412598,2.590691328048706,0.13824671506881714,-0.0691724643111229,-2.6620709896087646
61.42510223388672,27.282451629638672,-82.72179412841797,10.411102294921875,2.4870636463165283,0.13824671506881714,-0.0691724643111229,-2.558353900909424
59.05540466308594,31.211124420166016,-84.46790313720703,10.09939193725586,2.348893404006958,0.2073700726032257,-0.10375870019197464,-2.454636812210083
55.37613296508789,35.70103454589844,-85.27859497070312,10.224076271057129,2.2107231616973877,0.2073700726032257,-0.1383449286222458,-2.2472026348114014
51.91512680053711,41.40696716308594,-84.74852752685547,15.024404525756836,2.0034680366516113,0.2073700726032257,-0.17293116450309753,-2.039768695831299
48.76591873168945,45.92805862426758,-85.15387725830078,16.7076358795166,1.8307552337646484,0.2073700726032257,-0.20751740038394928,-1.8323345184326172
44.993106842041016,50.63623046875,-84.93560791015625,18.733749389648438,1.5889573097229004,0.2073700726032257,-0.20751740038394928,-1.5557557344436646
41.407379150390625,55.53147888183594,-84.15609741210938,22.349580764770508,1.3126169443130493,0.2073700726032257,-0.24210363626480103,-1.279176950454712
37.38512420654297,59.55369186401367,-83.47013092041016,23.47173500061035,1.0708190202713013,0.2073700726032257,-0.2766898572444916,-1.0025981664657593
32.27156448364258,62.23516845703125,-82.90888214111328,20.29229736328125,0.8290212154388428,0.2073700726032257,-0.2766898572444916,-0.7260193228721619
26.84619903564453,65.57141876220703,-81.349853515625,19.38833999633789,0.5526807904243469,0.2073700726032257,-0.34586232900619507,-0.44944053888320923
21.639097213745117,69.15711212158203,-79.35430908203125,20.01175880432129,0.4145106077194214,0.2073700726032257,-0.34586232900619507,-0.24200645089149475
14.529998779296875,71.52679443359375,-77.73291778564453,14.52566909790039,0.27634039521217346,0.2073700726032257,-0.380448579788208,-0.10371704399585724
6.111330032348633,73.8341064453125,-74.86431884765625,8.883724212646484,0.2072553038597107,0.2073700726032257,-0.41503480076789856,-0.03457234799861908
-1.6213732957839966,76.7026596069336,-71.496826171875,6.296534538269043,0.1727127581834793,0.2073700726032257,-0.41503480076789856,0.03457234799861908
-8.668110847473145,79.32177734375,-68.16051483154297,4.332764148712158,0.10362765192985535,0.24193175137043,-0.41503480076789856,0.06914469599723816
-15.839570045471191,81.2237548828125,-65.01129150390625,0.6545902490615845,0.03454254940152168,0.24193175137043,-0.380448579788208,0.13828939199447632
-22.543325424194336,83.1880874633789,-61.051368713378906,-0.7169321775436401,-0.06908509880304337,0.2764934301376343,-0.380448579788208,0.13828939199447632
-27.812788009643555,85.05888366699219,-56.4366569519043,1.4026933908462524,-0.10362765192985535,0.31105512380599976,-0.34586232900619507,0.20743408799171448
-32.80162811279297,85.62012481689453,-52.10257339477539,1.309180498123169,-0.1727127581834793,0.34561678767204285,-0.380448579788208,0.20743408799171448
-37.7592887878418,85.74484252929688,-47.79966735839844,0.3117096424102783,-0.2072553038597107,0.34561678767204285,-0.34586232900619507,0.24200645089149475
-41.750362396240234,85.49540710449219,-43.15377426147461,0.9974708557128906,-0.27634039521217346,0.34561678767204285,-0.34586232900619507,0.27657878398895264
-45.429630279541016,85.0277099609375,-38.00899887084961,2.7742156982421875,-0.31088295578956604,0.34561678767204285,-0.34586232900619507,0.3111511468887329
-49.077720642089844,84.5288314819336,-32.77067947387695,4.582131862640381,-0.3799680471420288,0.34561678767204285,-0.34586232900619507,0.38029584288597107
-52.19574737548828,84.0923080444336,-27.781801223754883,7.2004923820495605,-0.44905316829681396,0.34561678767204285,-0.34586232900619507,0.44944053888320923
-54.8460693359375,83.1880874633789,-22.574663162231445,9.974708557128906,-0.5526807904243469,0.34561678767204285,-0.34586232900619507,0.5185852646827698
-57.9017333984375,81.87853240966797,-17.648147583007812,10.90983772277832,-0.6217659115791321,0.34561678767204285,-0.3112761080265045,0.5877299308776855
-61.73690414428711,80.31953430175781,-12.752813339233398,10.068221092224121,-0.725393533706665,0.34561678767204285,-0.3112761080265045,0.6568746566772461
-65.13555145263672,78.41755676269531,-7.919840335845947,9.288947105407715,-0.7944786548614502,0.34561678767204285,-0.2766898572444916,0.7605916857719421
-64.97965240478516,77.10800170898438,-1.8084675073623657,17.705106735229492,-1.0362764596939087,0.34561678767204285,-0.2766898572444916,1.0025981664657593
-66.32040405273438,75.11248779296875,3.9599201679229736,22.00670051574707,-1.2780743837356567,0.34561678767204285,-0.2766898572444916,1.2446045875549316
-69.31370544433594,71.83859252929688,8.668171882629395,19.450681686401367,-1.4853296279907227,0.34561678767204285,-0.2766898572444916,1.4174662828445435
-70.65445709228516,68.2840805053711,13.781769752502441,19.76239013671875,-1.6925849914550781,0.34561678767204285,-0.2766898572444916,1.6594727039337158
-71.46514129638672,64.57366180419922,18.770645141601562,20.697519302368164,-1.9343827962875366,0.2764934301376343,-0.2766898572444916,1.936051607131958
-72.86825561523438,60.42673110961914,23.759521484375,19.637706756591797,-2.10709547996521,0.24193175137043,-0.2766898572444916,2.1434855461120605
