漫昆II回电压_A相_17,漫昆II回电压_B相_18,漫昆II回电压_C相_19,漫昆II回电压_3U0_20,漫昆II回电流_A相_49,漫昆II回电流_B相_50,漫昆II回电流_C相_51,漫昆II回电流_3I0_52
84.71649932861328,-27.91484260559082,-56.684173583984375,0.776602029800415,-0.5091932415962219,0.14381228387355804,0.37303420901298523,-0.0018936502747237682
77.98302459716797,-6.545620918273926,-71.57102966308594,0.310640811920166,-0.4481663405895233,0.0,0.45635148882865906,-0.0037873005494475365
65.76881408691406,16.120277404785156,-82.5364761352539,-0.4814932346343994,-0.3776039779186249,-0.1267818808555603,0.5169458389282227,-0.007574601098895073
48.92991256713867,37.16792297363281,-86.46826171875,-0.0776602029800415,-0.28034234046936035,-0.24788695573806763,0.5453494787216187,-0.007574601098895073
27.622901916503906,56.867027282714844,-84.88101959228516,-0.27957671880722046,-0.1487530767917633,-0.3652074933052063,0.5226265788078308,-0.005680950824171305
6.441168308258057,71.72174835205078,-78.3038330078125,-0.0776602029800415,-0.005721272435039282,-0.44468268752098083,0.467712938785553,-0.005680950824171305
-16.306489944458008,82.80055236816406,-66.07274627685547,0.7144738435745239,0.12396090477705002,-0.4995584487915039,0.3900763690471649,-0.005680950824171305
-37.300315856933594,86.76319122314453,-49.142189025878906,0.43489712476730347,0.24410761892795563,-0.527942419052124,0.28403618931770325,0.0018936502747237682
-56.92656326293945,85.19680786132812,-27.95824432373047,0.27957671880722046,0.36234724521636963,-0.5071275234222412,0.14959239959716797,0.0018936502747237682
-71.67756652832031,78.37110137939453,-6.5668158531188965,-0.0776602029800415,0.4443521499633789,-0.4484672248363495,0.007574298419058323,0.0018936502747237682
-82.55552673339844,66.0889892578125,16.22511863708496,-0.6989418268203735,0.4977506995201111,-0.3727765679359436,-0.12308234721422195,0.007574601098895073
-86.35549926757812,49.25294494628906,37.128963470458984,-0.3261728286743164,0.533985435962677,-0.2743786871433258,-0.25373899936676025,0.01136190164834261
-84.70606231689453,27.997831344604492,56.54930877685547,-0.621281623840332,0.513007402420044,-0.14381228387355804,-0.3597791790962219,0.009468251839280128
-78.03522491455078,6.701221942901611,71.4776611328125,-0.13978835940361023,0.45770180225372314,0.007569067180156708,-0.4506707489490509,0.007574601098895073
-65.83145141601562,-16.037290573120117,82.29786682128906,0.43489712476730347,0.3833252489566803,0.1324586719274521,-0.5112651586532593,0.01136190164834261
-49.034305572509766,-37.074562072753906,86.26078033447266,0.12425632029771805,0.28415653109550476,0.2516714930534363,-0.5302008986473083,0.009468251839280128
-27.73773765563965,-56.96038818359375,84.72541046142578,0.18638448417186737,0.1506601721048355,0.3652074933052063,-0.5131587386131287,0.009468251839280128
-6.514244556427002,-71.79436492919922,78.1689682006836,0.10872428119182587,0.007628363091498613,0.4503594934940338,-0.46013861894607544,0.007574601098895073
16.264732360839844,-82.9457778930664,66.0416259765625,-0.4970252811908722,-0.12205380946397781,0.5014507174491882,-0.3806084990501404,0.009468251839280128
37.26899719238281,-86.99140930175781,49.142189025878906,-0.35723692178726196,-0.24410761892795563,0.527942419052124,-0.2764618992805481,0.005680950824171305
56.82217025756836,-85.4042739868164,28.06198501586914,-0.2485126405954361,-0.3585330843925476,0.5109120607376099,-0.1458052396774292,0.0
71.5836181640625,-78.60969543457031,6.649808883666992,-0.062128160148859024,-0.4386308789253235,0.45225176215171814,0.0,-0.0018936502747237682
82.4615707397461,-66.28607940673828,-16.142126083374023,0.5902175307273865,-0.4977506995201111,0.37466883659362793,0.13444378972053528,0.0
86.35549926757812,-49.408546447753906,-36.973350524902344,0.512557327747345,-0.5282641649246216,0.2800554931163788,0.2613132894039154,-0.005680950824171305
84.77913665771484,-28.122310638427734,-56.497440338134766,0.7921340465545654,-0.5111003518104553,0.1475968062877655,0.37114062905311584,-0.0037873005494475365
78.1082992553711,-6.773836135864258,-71.41542053222656,0.3417048752307892,-0.45388761162757874,0.0,0.46013861894607544,-0.007574601098895073
65.92540740966797,15.871315956115723,-82.401611328125,-0.4814932346343994,-0.3795110583305359,-0.1267818808555603,0.5169458389282227,-0.005680950824171305
49.15958023071289,36.9397087097168,-86.4786376953125,-0.10872428119182587,-0.28034234046936035,-0.24977922439575195,0.5415623188018799,-0.005680950824171305
27.852571487426758,56.71142578125,-84.93289184570312,-0.27957671880722046,-0.1487530767917633,-0.36142295598983765,0.5245201587677002,-0.0018936502747237682
6.660397529602051,71.6076431274414,-78.4179458618164,-0.04659612104296684,-0.0038141815457493067,-0.44657495617866516,0.467712938785553,0.0
-16.10814094543457,82.73831176757812,-66.21798706054688,0.7144738435745239,0.12396090477705002,-0.4976661801338196,0.3919699490070343,-0.0018936502747237682
-37.112403869628906,86.77356719970703,-49.349674224853516,0.45042917132377625,0.24601471424102783,-0.522265613079071,0.28403618931770325,0.0037873005494475365
-56.728214263916016,85.2383041381836,-28.196849822998047,0.29510876536369324,0.3604401648044586,-0.5090197920799255,0.14959239959716797,0.0018936502747237682
-71.52098083496094,78.4955825805664,-6.815794467926025,-0.031064080074429512,0.4405379891395569,-0.4484672248363495,0.007574298419058323,0.005680950824171305
-82.4824447631836,66.27571105957031,15.996888160705566,-0.6834097504615784,0.4996577799320221,-0.3727765679359436,-0.11929520219564438,0.007574601098895073
-86.36593627929688,49.470787048339844,36.92148208618164,-0.29510876536369324,0.5320783257484436,-0.27816322445869446,-0.25373899936676025,0.01136190164834261
-84.74781799316406,28.184551239013672,56.393699645996094,-0.6057495474815369,0.513007402420044,-0.14192001521587372,-0.3597791790962219,0.009468251839280128
-78.11873626708984,6.919063568115234,71.32205200195312,-0.13978835940361023,0.45770180225372314,0.007569067180156708,-0.4487771689891815,0.01136190164834261
-65.98804473876953,-15.840195655822754,82.22525024414062,0.4193650782108307,0.3833252489566803,0.1324586719274521,-0.5055844187736511,0.01136190164834261
-49.2744140625,-36.867095947265625,86.24002838134766,0.13978835940361023,0.28606361150741577,0.24977922439575195,-0.5302008986473083,0.007574601098895073
-27.967405319213867,-56.7529182434082,84.75653076171875,0.1708524376153946,0.1506601721048355,0.3670997619628906,-0.5131587386131287,0.009468251839280128
-6.743913650512695,-71.65950775146484,78.25196075439453,0.12425632029771805,0.005721272435039282,0.45414403080940247,-0.4620321989059448,0.007574601098895073
16.003746032714844,-82.842041015625,66.1868667602539,-0.46596118807792664,-0.11442545056343079,0.4995584487915039,-0.38250207901000977,0.007574601098895073
37.06020736694336,-87.02252960205078,49.391170501708984,-0.35723692178726196,-0.24982888996601105,0.527942419052124,-0.2764618992805481,0.0037873005494475365
56.63425827026367,-85.43539428710938,28.30059051513672,-0.23298059403896332,-0.3547188937664032,0.5128043293952942,-0.14769881963729858,0.0
71.4478988647461,-78.72380065917969,6.898787498474121,-0.09319224208593369,-0.4424450695514679,0.45225176215171814,-0.0037871492095291615,0.0037873005494475365
82.3780517578125,-66.42093658447266,-15.913894653320312,0.6368136405944824,-0.4958436191082001,0.37656110525131226,0.1325502246618271,-0.0018936502747237682
86.35549926757812,-49.61601638793945,-36.7762451171875,0.45042917132377625,-0.5282641649246216,0.2819477617740631,0.2632068693637848,-0.0037873005494475365
69.87153625488281,-29.42936134338379,-57.83570098876953,-31.28152847290039,0.9840588569641113,-0.009461333975195885,0.31433337926864624,-1.2744266986846924
61.72873306274414,-10.746851921081543,-74.93224334716797,-45.120574951171875,2.39530611038208,0.052983470261096954,0.46013861894607544,-2.9010722637176514
57.33370590209961,17.04351043701172,-80.8869857788086,-13.85457992553711,4.062103271484375,-0.4919893741607666,0.259419709444046,-3.823279857635498
40.160736083984375,36.95008087158203,-86.66536712646484,-18.91802406311035,4.935551166534424,-0.2516714930534363,0.5264137387275696,-5.201857566833496
18.738893508911133,58.40229034423828,-82.44310760498047,-10.111357688903809,5.587776184082031,-0.7247381806373596,0.21018677949905396,-5.059833526611328
5.908753871917725,73.45410919189453,-76.84107971191406,5.187701225280762,5.480978965759277,-0.5109120607376099,0.3351626992225647,-5.298433303833008
-10.919711112976074,84.26319885253906,-65.67853546142578,15.190335273742676,5.166308879852295,-0.6320171356201172,0.20071890950202942,-4.7246575355529785
-28.437183380126953,86.48310852050781,-49.152565002441406,18.716108322143555,4.3081183433532715,-0.590387225151062,0.1893574595451355,-3.8990259170532227
-44.21125793457031,83.7445297241211,-29.752965927124023,21.29442596435547,3.1219077110290527,-0.5601109862327576,0.007574298419058323,-2.5602152347564697
-54.69251251220703,78.13251495361328,-7.458990097045898,32.78813552856445,1.657261848449707,-0.4276522994041443,0.03219076991081238,-1.2403409481048584
-66.67705535888672,62.76949691772461,12.542306900024414,20.48676109313965,-0.05339854210615158,-0.30654722452163696,-0.13823094964027405,0.5188601613044739
-68.72319030761719,50.86082458496094,36.34053039550781,37.92924118041992,-1.8517851829528809,-0.19868801534175873,-0.08142370730638504,2.1549739837646484
-67.76275634765625,28.267539978027344,55.05543899536133,32.61728286743164,-3.5452818870544434,0.028384001925587654,-0.25563257932662964,3.7873005867004395
-65.30947875976562,7.02279806137085,70.55436706542969,26.49765968322754,-5.145330905914307,0.16462720930576324,-0.19314460456371307,5.192389011383057
-55.48591232299805,-14.574639320373535,81.45756530761719,24.121257781982422,-6.463130950927734,0.3935914933681488,-0.3162269592285156,6.39864444732666
-41.570068359375,-37.44800567626953,85.45159912109375,14.211816787719727,-7.428118705749512,0.47306668758392334,-0.22533537447452545,7.199658393859863
