多乐二线电压A相_5,多乐二线电压B相_6,多乐二线电压C相_7,多乐二线电压3U0_8,多乐二线电流A相_21,多乐二线电流B相_22,多乐二线电流C相_23,多乐二线电流3I0_24
80.94041442871094,-12.82645320892334,-67.8858413696289,0.5437250137329102,-0.034182000905275345,0.02652999944984913,0.039942000061273575,0.013264999724924564
71.5149917602539,8.844757080078125,-80.49454498291016,0.062139999121427536,-0.03038400039076805,0.011370000429451466,0.04945199936628342,0.017054999247193336
55.90964889526367,30.090837478637695,-86.44635009765625,-0.4194450080394745,-0.028485000133514404,0.0,0.060864001512527466,0.017054999247193336
35.11980438232422,50.52813720703125,-85.75163269042969,0.12427999824285507,-0.017091000452637672,-0.005685000214725733,0.05896199867129326,0.017054999247193336
12.41169261932373,68.80868530273438,-81.35517120361328,-0.09320999681949615,-0.005696999840438366,-0.02274000085890293,0.06466799974441528,0.015159999951720238
-9.56021785736084,81.55218505859375,-71.24539947509766,1.3360099792480469,0.011393999680876732,-0.032214999198913574,0.05705999955534935,0.015159999951720238
-30.526336669921875,86.8714828491211,-55.97186279296875,0.6369349956512451,0.022787999361753464,-0.03600500151515007,0.05705999955534935,0.011370000429451466
-50.745887756347656,86.19749450683594,-34.94353103637695,0.9942399859428406,0.026585999876260757,-0.03790000081062317,0.04945199936628342,0.015159999951720238
-68.80868530273438,81.56255340576172,-12.836821556091309,0.12427999824285507,0.041777998208999634,-0.032214999198913574,0.03423599898815155,0.017054999247193336
-81.52108001708984,71.89864349365234,9.24914836883545,-0.2640950083732605,0.05507100000977516,-0.02652999944984913,0.0228240005671978,0.015159999951720238
-86.92332458496094,56.096290588378906,30.111576080322266,-1.0097750425338745,0.06646499782800674,-0.02652999944984913,0.0114120002835989,0.011370000429451466
-86.01085662841797,35.34791946411133,50.2378044128418,-0.5747950077056885,0.06266699731349945,-0.02274000085890293,0.0019020000472664833,0.009475000202655792
-80.94041442871094,12.847190856933594,68.01026916503906,-0.12427999824285507,0.05507100000977516,-0.0037899999879300594,-0.0114120002835989,0.013264999724924564
-71.38019561767578,-8.969184875488281,80.60860443115234,0.2640950083732605,0.04937399923801422,0.007579999975860119,-0.028529999777674675,0.009475000202655792
-55.785221099853516,-30.121944427490234,86.40487670898438,0.5903300046920776,0.047474998980760574,0.018950000405311584,-0.03613800182938576,0.013264999724924564
