220KV I母线_A_1,220KV I母线_B_2,220KV I母线_C_3,220KV I母线_N_4,220KV 朝黄II回电流_A_21,220KV 朝黄II回电流_B_22,220KV 朝黄II回电流_C_23,220KV 朝黄II回电流_N_24
10.799931526184082,-8.237207412719727,-77.66490936279297,-130.3721160888672,1.4548380374908447,0.20871399343013763,0.1735360026359558,1.8282719850540161
9.601107597351074,20.345163345336914,-87.07852172851562,-98.77678680419922,1.9680780172348022,0.293381005525589,0.23861199617385864,2.4836161136627197
7.39274787902832,44.62435531616211,-88.56156158447266,-62.812068939208984,2.2819440364837646,0.3445749878883362,0.27608001232147217,2.894927978515625
4.448267936706543,66.36172485351562,-78.46427917480469,-12.650748252868652,2.366826057434082,0.3583579957485199,0.2898840010166168,3.011039972305298
0.8097320199012756,79.85133361816406,-63.90736770629883,29.639345169067383,2.2069320678710938,0.3445749878883362,0.27608001232147217,2.8280160427093506
-2.8288040161132812,88.6369857788086,-39.82114791870117,80.17924499511719,1.8062100410461426,0.2992880046367645,0.24452799558639526,2.345855951309204
-5.920507907867432,86.67524719238281,-15.419387817382812,113.50970458984375,1.2061140537261963,0.22249700129032135,0.18931199610233307,1.613759994506836
-8.28660774230957,76.33918762207031,11.895857810974121,138.62191772460938,0.49744799733161926,0.12207800149917603,0.10451599955558777,0.7183200120925903
-10.190004348754883,56.426448822021484,37.89635467529297,145.97259521484375,-0.2506980001926422,0.005907000042498112,0.009859999641776085,-0.23812800645828247
-11.073348045349121,32.10506820678711,59.405662536621094,139.66299438476562,-0.9554160237312317,-0.11026400327682495,-0.08282399922609329,-1.1532479524612427
-10.610644340515137,6.402029037475586,75.31939697265625,123.62083435058594,-1.5653820037841797,-0.21068300306797028,-0.1715639978647232,-1.9542239904403687
-9.527496337890625,-21.283845901489258,85.16424560546875,94.70709228515625,-2.035193920135498,-0.293381005525589,-0.24255600571632385,-2.572175979614258
-7.424295902252197,-45.48921203613281,86.19500732421875,58.31647872924805,-2.329319953918457,-0.3504819869995117,-0.280023992061615,-2.957904100418091
-4.7322001457214355,-64.60037231445312,78.67463684082031,16.610021591186523,-2.4102540016174316,-0.3682030141353607,-0.29777199029922485,-3.075984001159668
-1.2724360227584839,-79.14469146728516,63.92840576171875,-28.314329147338867,-2.2701001167297363,-0.3426060080528259,-0.2819960117340088,-2.9087040424346924
2.303004026412964,-87.45572662353516,41.041236877441406,-76.219970703125,-1.8970140218734741,-0.2894429862499237,-0.24058400094509125,-2.4403200149536133
5.615543842315674,-86.67524719238281,15.156437873840332,-114.25108337402344,-1.3146840333938599,-0.21068300306797028,-0.18142400681972504,-1.720031976699829
8.128868103027344,-76.51848602294922,-12.432275772094727,-140.32550048828125,-0.5902259945869446,-0.11026400327682495,-0.09662800282239914,-0.8186879754066467
13.092419624328613,-53.30453872680664,-34.83561706542969,-130.34056091308594,0.21319200098514557,-0.023628000169992447,-0.03155200183391571,0.13579200208187103
13.744412422180176,-28.213224411010742,-56.00835037231445,-122.54820251464844,1.3521900177001953,-0.003938000183552504,-0.06310400366783142,1.2634559869766235
12.24062442779541,-5.452798843383789,-74.45692443847656,-117.48474884033203,2.291814088821411,-0.005907000042498112,-0.08873999863862991,2.174639940261841
11.735856056213379,23.962783813476562,-82.67147827148438,-81.18878173828125,3.0379860401153564,0.005907000042498112,-0.09465599805116653,2.924448013305664
7.497908115386963,46.95524215698242,-85.5954818725586,-53.426536560058594,3.468317985534668,0.02165899984538555,-0.09268400073051453,3.3613440990448
4.311560153961182,67.20548248291016,-76.24497985839844,-7.524198055267334,3.559122085571289,0.03544199839234352,-0.08085200190544128,3.473520040512085
-0.7466359734535217,79.74586486816406,-63.5813102722168,27.304794311523438,3.324215888977051,0.04528699815273285,-0.0571880005300045,3.2668800354003906
-4.30104398727417,86.03187561035156,-42.62945556640625,68.28564453125,2.7438600063323975,0.051194000989198685,-0.023663999512791634,2.7178080081939697
-8.581055641174316,83.16309356689453,-18.03837013244629,98.28779602050781,1.8831959962844849,0.05906999856233597,0.01971999928355217,1.9050240516662598
-11.357279777526855,73.05906677246094,8.772011756896973,122.15385437011719,0.803417980670929,0.06694599986076355,0.061131998896598816,0.8855999708175659
-43.956878662109375,47.74626922607422,29.28211212158203,57.6381950378418,-0.03355799987912178,0.06103900074958801,0.0847959965467453,0.06494399905204773
-110.89122009277344,20.830324172973633,51.14903259277344,-66.75556945800781,-0.03355799987912178,0.03937999904155731,0.06507600098848343,0.029519999399781227
-57.37529754638672,14.892363548278809,85.22735595703125,74.7056655883789,-0.03355799987912178,0.051194000989198685,0.09465599805116653,0.06887999922037125
-62.53865051269531,-36.94614028930664,69.3031005859375,-52.05419921875,-0.03355799987912178,0.027566000819206238,0.06902000308036804,0.021648000925779343
-43.88326644897461,-33.04375076293945,100.47845458984375,41.454071044921875,-0.0315839983522892,0.025597000494599342,0.08282399922609329,0.03936000168323517
-9.085824012756348,-70.92857360839844,72.5216064453125,-12.855810165405273,-0.0315839983522892,0.025597000494599342,0.0847959965467453,0.03739200159907341
17.41449546813965,-81.06423950195312,62.95022964477539,-0.6782820224761963,-0.0315839983522892,0.019689999520778656,0.08085200190544128,0.03542400151491165
41.780067443847656,-80.90603637695312,47.01546096801758,14.259696006774902,-0.0315839983522892,0.01772099919617176,0.07493600249290466,0.02755199931561947
62.73845672607422,-85.78929901123047,12.28502368927002,-17.966585159301758,-0.029610000550746918,0.01772099919617176,0.06704799830913544,0.019680000841617584
82.15099334716797,-65.29647827148438,-3.7549259662628174,23.077362060546875,-0.029610000550746918,0.011814000084996223,0.04732799902558327,-0.003936000168323517
81.50951385498047,-54.97096252441406,-37.17061233520508,-18.061229705810547,-0.0315839983522892,0.019689999520778656,0.03746800124645233,-0.009840000420808792
83.66529846191406,-21.937759399414062,-51.83270263671875,17.240982055664062,-0.0315839983522892,0.025597000494599342,0.029580000787973404,-0.007872000336647034
70.61493682861328,-2.4152629375457764,-74.60417175292969,-10.978704452514648,-0.029610000550746918,0.03544199839234352,0.02563600055873394,-0.003936000168323517
57.53303527832031,27.074148178100586,-80.56787872314453,7.587294101715088,-0.03355799987912178,0.051194000989198685,0.01971999928355217,0.003936000168323517
34.21906280517578,47.69353485107422,-84.680419921875,-4.148561954498291,-0.029610000550746918,0.051194000989198685,0.015776000916957855,0.003936000168323517
13.018808364868164,68.1968994140625,-79.58970642089844,3.407183885574341,-0.029610000550746918,0.05710100010037422,0.007888000458478928,-0.0019680000841617584
-14.333308219909668,78.20600128173828,-64.91709899902344,-1.2619199752807617,-0.025661999359726906,0.05316299945116043,0.0,-0.005903999786823988
-38.42546463012695,84.28107452392578,-44.301815032958984,3.0917038917541504,-0.029610000550746918,0.05316299945116043,0.001972000114619732,-0.005903999786823988
-64.86268615722656,81.83417510986328,-18.74307632446289,-2.713128089904785,-0.027636000886559486,0.051194000989198685,0.007888000458478928,-0.0019680000841617584
-76.2935791015625,69.61019897460938,8.509061813354492,3.3598620891571045,-0.027636000886559486,0.055132001638412476,0.017748000100255013,0.013775999657809734
-87.09351348876953,50.06660842895508,33.68915557861328,-5.236968040466309,-0.029610000550746918,0.051194000989198685,0.027607999742031097,0.021648000925779343
-81.91963958740234,27.211259841918945,57.30206298828125,5.047679901123047,-0.027636000886559486,0.04528699815273285,0.041411999613046646,0.02755199931561947
-73.54890441894531,-1.29728102684021,71.6170654296875,-5.0319061279296875,-0.027636000886559486,0.033472999930381775,0.05324399843811989,0.02558399923145771
-52.77980422973633,-25.96671485900879,82.27179718017578,6.6093058586120605,-0.027636000886559486,0.01772099919617176,0.05916000157594681,0.021648000925779343
-32.76785659790039,-51.152950286865234,81.26206970214844,-4.164336204528809,-0.027636000886559486,0.007876000367105007,0.05916000157594681,0.005903999786823988
-7.108816146850586,-68.18635559082031,78.03304290771484,5.0319061279296875,-0.023687999695539474,0.0,0.061131998896598816,0.0019680000841617584
16.741472244262695,-81.55995178222656,62.42433166503906,-3.7384378910064697,-0.025661999359726906,-0.007876000367105007,0.0571880005300045,-0.0019680000841617584
41.55923080444336,-83.70098876953125,43.271053314208984,2.602710008621216,-0.027636000886559486,-0.003938000183552504,0.0571880005300045,-0.005903999786823988
