1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,5-220kV徐镇线路电流Ia_5,6-220kV徐镇线路电流Ib_6,7-220kV徐镇线路电流Ic_7,8-220kV徐镇线路电流3Io_8
9.815661430358887,-80.5692138671875,70.68087005615234,-0.5297224521636963,0.0690382793545723,-0.2765367925167084,0.20747554302215576,0.0
15.11300277709961,-82.59435272216797,67.31511688232422,-0.7478435039520264,0.0690382793545723,-0.2765367925167084,0.20747554302215576,0.0
20.005252838134766,-84.08983612060547,63.85586929321289,-0.6855232119560242,0.10355741530656815,-0.2765367925167084,0.17289628088474274,0.0
25.146791458129883,-85.30491638183594,59.897987365722656,-0.7478435039520264,0.10355741530656815,-0.2765367925167084,0.17289628088474274,0.0
30.132524490356445,-85.80341339111328,55.347984313964844,-0.7478435039520264,0.1380765587091446,-0.2765367925167084,0.1383170336484909,0.0
35.61682891845703,-86.23959350585938,50.4863395690918,-0.3427616059780121,0.1380765587091446,-0.3111039102077484,0.1383170336484909,0.0
40.758365631103516,-86.61346435546875,45.655853271484375,-0.3739217519760132,0.2071148306131363,-0.3111039102077484,0.1383170336484909,0.0
45.837581634521484,-86.9250259399414,40.79420852661133,-0.4985623359680176,0.17259569466114044,-0.3111039102077484,0.1383170336484909,0.0
50.5117073059082,-86.67577362060547,35.901397705078125,-0.311601459980011,0.2071148306131363,-0.3111039102077484,0.10373777151107788,0.0
55.341636657714844,-86.23959350585938,30.790433883666992,-0.0311601459980011,0.2071148306131363,-0.2765367925167084,0.06915851682424545,0.0
59.330223083496094,-85.67878723144531,25.959949493408203,-0.3739217519760132,0.2071148306131363,-0.2765367925167084,0.06915851682424545,-0.03454866260290146
63.16300582885742,-84.68179321289062,20.880151748657227,-0.6855232119560242,0.24163396656513214,-0.2765367925167084,0.06915851682424545,-0.03454866260290146
66.5906982421875,-82.68782043457031,15.67569637298584,-0.2804413139820099,0.24163396656513214,-0.24196970462799072,0.0,0.0
69.98722839355469,-80.44458770751953,10.003774642944336,-0.2804413139820099,0.24163396656513214,-0.24196970462799072,0.0,0.0
73.07215118408203,-78.10789489746094,4.4253458976745605,-0.5297224521636963,0.24163396656513214,-0.24196970462799072,0.0,0.0
75.78314208984375,-75.49079895019531,-0.9660965800285339,-0.7478435039520264,0.2761531174182892,-0.24196970462799072,-0.034579258412122726,0.0
78.36949157714844,-72.46867370605469,-6.139388084411621,-0.0623202919960022,0.24163396656513214,-0.20740260183811188,-0.034579258412122726,0.0
80.61306762695312,-69.10383605957031,-11.375008583068848,0.4985623359680176,0.2761531174182892,-0.20740260183811188,-0.06915851682424545,0.0
82.60736083984375,-65.98824310302734,-16.423641204833984,0.5920427441596985,0.24163396656513214,-0.17283549904823303,-0.06915851682424545,0.0
84.00959777832031,-62.561092376708984,-21.098302841186523,0.7790036201477051,0.24163396656513214,-0.17283549904823303,-0.06915851682424545,-0.03454866260290146
85.16255187988281,-58.666603088378906,-26.115772247314453,0.7166833281517029,0.2761531174182892,-0.17283549904823303,-0.10373777151107788,0.0
85.91040802001953,-54.2113037109375,-31.289064407348633,0.7790036201477051,0.2761531174182892,-0.1382683962583542,-0.1383170336484909,0.0
86.5024642944336,-49.44445037841797,-36.711669921875,0.5920427441596985,0.2761531174182892,-0.10370130091905594,-0.17289628088474274,0.0
86.62711334228516,-44.45949935913086,-41.94729232788086,0.1869608759880066,0.2761531174182892,-0.10370130091905594,-0.17289628088474274,0.0
86.56478881835938,-39.34992980957031,-47.2452392578125,-0.2804413139820099,0.2761531174182892,-0.10370130091905594,-0.17289628088474274,0.0
86.19085693359375,-34.08457946777344,-52.075721740722656,-0.2492811679840088,0.2761531174182892,-0.10370130091905594,-0.20747554302215576,0.0
85.59880065917969,-28.694604873657227,-56.56339645385742,0.2181210219860077,0.2761531174182892,-0.0691341981291771,-0.20747554302215576,0.0
84.53933715820312,-23.740812301635742,-60.30312728881836,0.4362420439720154,0.2761531174182892,-0.03456709906458855,-0.20747554302215576,-0.03454866260290146
83.13710021972656,-18.53777313232422,-63.88703155517578,0.623202919960022,0.2761531174182892,-0.03456709906458855,-0.2420547902584076,0.0
81.23628997802734,-13.490514755249023,-67.15929412841797,0.4362420439720154,0.24163396656513214,-0.03456709906458855,-0.2420547902584076,0.0
79.17967224121094,-8.131695747375488,-70.5873794555664,0.2492811679840088,0.24163396656513214,0.03456709906458855,-0.2420547902584076,0.0
76.87377166748047,-2.7417211532592773,-73.57916259765625,0.4362420439720154,0.2071148306131363,0.03456709906458855,-0.2766340672969818,0.0
74.3185806274414,2.55478572845459,-76.53977966308594,0.0311601459980011,0.2071148306131363,0.03456709906458855,-0.2766340672969818,0.0
71.48294830322266,7.788980484008789,-79.1575927734375,-0.2181210219860077,0.2071148306131363,0.0691341981291771,-0.2766340672969818,0.0
68.02409362792969,13.023175239562988,-81.21443939208984,-0.5920427441596985,0.17259569466114044,0.0691341981291771,-0.2420547902584076,-0.03454866260290146
64.47175598144531,18.0704345703125,-82.83499145507812,-0.7166833281517029,0.17259569466114044,0.0691341981291771,-0.2420547902584076,0.0
60.545494079589844,23.24231719970703,-84.11273193359375,-0.6855232119560242,0.1380765587091446,0.10370130091905594,-0.2766340672969818,0.0
56.27646255493164,28.258420944213867,-84.95417022705078,-0.8413239121437073,0.1380765587091446,0.10370130091905594,-0.2766340672969818,0.0
51.72697830200195,33.49261474609375,-85.67095184326172,-0.8101637959480286,0.1380765587091446,0.1382683962583542,-0.2766340672969818,0.0
47.02169418334961,38.97605895996094,-86.38773345947266,-0.7166833281517029,0.10355741530656815,0.17283549904823303,-0.2766340672969818,0.0
42.19176483154297,44.3037223815918,-86.73054504394531,-0.311601459980011,0.10355741530656815,0.17283549904823303,-0.2766340672969818,0.0
37.39299774169922,49.25751495361328,-86.8552017211914,-0.1246405839920044,0.0690382793545723,0.17283549904823303,-0.2766340672969818,0.0
32.18914031982422,53.93090057373047,-86.38773345947266,-0.1869608759880066,0.0690382793545723,0.20740260183811188,-0.2766340672969818,0.0
26.954118728637695,58.1369514465332,-85.51512908935547,-0.3739217519760132,0.03451913967728615,0.20740260183811188,-0.2766340672969818,0.0
21.687938690185547,62.06259536743164,-84.3932113647461,-0.6855232119560242,0.03451913967728615,0.20740260183811188,-0.2766340672969818,0.0
16.608722686767578,65.52090454101562,-82.74150085449219,-0.4985623359680176,0.03451913967728615,0.24196970462799072,-0.2420547902584076,0.0
11.186738014221191,68.66765594482422,-80.52882385253906,-0.4985623359680176,0.0,0.24196970462799072,-0.2420547902584076,0.0
5.671271324157715,72.0324935913086,-78.4096450805664,-0.623202919960022,0.0,0.24196970462799072,-0.20747554302215576,0.0
0.31160831451416016,75.14808654785156,-76.04115295410156,-0.4985623359680176,-0.03451913967728615,0.24196970462799072,-0.2420547902584076,0.0
-4.829928874969482,78.13905334472656,-73.64149475097656,-0.1246405839920044,-0.03451913967728615,0.24196970462799072,-0.20747554302215576,0.0
-9.877983093261719,80.53805541992188,-70.64971160888672,0.4050818979740143,-0.0690382793545723,0.24196970462799072,-0.20747554302215576,0.0
-15.144164085388184,82.62550354003906,-67.25279235839844,0.6855232119560242,-0.0690382793545723,0.24196970462799072,-0.17289628088474274,0.0
-20.067575454711914,84.15214538574219,-63.793540954589844,0.6855232119560242,-0.10355741530656815,0.24196970462799072,-0.1383170336484909,0.0
-25.2091121673584,85.33607482910156,-59.80449676513672,0.7790036201477051,-0.1380765587091446,0.24196970462799072,-0.1383170336484909,0.0
-30.22600555419922,85.86572265625,-55.22332763671875,0.7790036201477051,-0.1380765587091446,0.24196970462799072,-0.1383170336484909,0.0
-35.67915344238281,86.36421966552734,-50.33051681518555,0.6855232119560242,-0.1380765587091446,0.24196970462799072,-0.10373777151107788,0.0
-40.9141731262207,86.67577362060547,-45.437705993652344,0.4362420439720154,-0.17259569466114044,0.2765367925167084,-0.10373777151107788,0.0
-46.08686828613281,86.86270904541016,-40.60721969604492,0.0934804379940033,-0.2071148306131363,0.2765367925167084,-0.10373777151107788,0.0
-50.76099395751953,86.67577362060547,-35.71440887451172,0.1246405839920044,-0.2071148306131363,0.2765367925167084,-0.06915851682424545,0.0
-55.497440338134766,86.39537048339844,-30.478788375854492,0.4362420439720154,-0.2071148306131363,0.24196970462799072,-0.06915851682424545,0.0
-59.54834747314453,85.67878723144531,-25.772964477539062,0.2492811679840088,-0.24163396656513214,0.24196970462799072,-0.034579258412122726,0.0
-63.38113021850586,84.6194839477539,-20.755495071411133,0.3739217519760132,-0.24163396656513214,0.24196970462799072,-0.034579258412122726,0.0
-66.71533966064453,82.75012969970703,-15.457545280456543,0.4362420439720154,-0.24163396656513214,0.24196970462799072,0.0,0.0
-70.04954528808594,80.5692138671875,-9.785623550415039,0.6855232119560242,-0.2761531174182892,0.24196970462799072,0.0,0.0
-73.19679260253906,78.07674407958984,-4.238359451293945,0.4985623359680176,-0.2761531174182892,0.20740260183811188,0.034579258412122726,0.0
-75.9389419555664,75.272705078125,1.1219186782836914,0.2492811679840088,-0.2761531174182892,0.20740260183811188,0.06915851682424545,0.0
-78.43180847167969,72.34405517578125,6.35753870010376,0.0,-0.2761531174182892,0.20740260183811188,0.06915851682424545,0.0
-80.5819091796875,69.0415267944336,11.655488014221191,-0.1869608759880066,-0.2761531174182892,0.17283549904823303,0.06915851682424545,0.0
-82.5450439453125,65.86361694335938,16.672956466674805,-0.3427616059780121,-0.2761531174182892,0.17283549904823303,0.06915851682424545,0.0
-84.04076385498047,62.3741569519043,21.378782272338867,-0.7478435039520264,-0.2761531174182892,0.1382683962583542,0.10373777151107788,0.0
-85.16255187988281,58.417354583740234,26.302759170532227,-0.9971246719360352,-0.2761531174182892,0.1382683962583542,0.1383170336484909,0.0
-85.97273254394531,54.0866813659668,31.569543838500977,-0.623202919960022,-0.2761531174182892,0.10370130091905594,0.1383170336484909,0.0
-86.5024642944336,49.413291931152344,36.96098709106445,-0.3427616059780121,-0.2761531174182892,0.10370130091905594,0.20747554302215576,0.0
-86.65827178955078,44.39719009399414,42.165443420410156,-0.1558007299900055,-0.31067225337028503,0.10370130091905594,0.20747554302215576,0.0
