1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV云普临时线路电流Ia_21,22-220kV云普临时线路电流Ib_22,23-220kV云普临时线路电流Ic_23,24-220kV云普临时线路电流3Io_24
-11.567465782165527,-67.29415130615234,79.09204864501953,0.4754202663898468,-0.02879231795668602,0.2590005695819855,-0.2444787472486496,-0.007208549417555332
-6.2921929359436035,-70.68580627441406,77.12663269042969,0.4120309054851532,-0.04318847879767418,0.2733894884586334,-0.23009765148162842,0.0
-1.2393712997436523,-73.5702896118164,74.9076156616211,0.22186279296875,-0.0719807967543602,0.28777840733528137,-0.21571654081344604,0.0
4.1630167961120605,-76.35968780517578,72.21309661865234,-0.0316946841776371,-0.08637695759534836,0.28777840733528137,-0.20852598547935486,0.0
9.3429536819458,-78.83210754394531,69.29667663574219,-0.3486415147781372,-0.10797119140625,0.29497286677360535,-0.19414488971233368,0.0
14.077987670898438,-80.19510650634766,65.7779541015625,-0.5388096570968628,-0.11516927182674408,0.29497286677360535,-0.1725732386112213,0.0
19.194366455078125,-81.9384765625,62.195831298828125,-0.8557564616203308,-0.12956543266773224,0.28777840733528137,-0.15819212794303894,0.007208549417555332
24.59675407409668,-83.61845397949219,58.42350387573242,-0.9508405327796936,-0.15115967392921448,0.29497286677360535,-0.13662047684192657,0.0
29.55423927307129,-84.47428894042969,54.39757537841797,-0.7923671007156372,-0.17275391519069672,0.29497286677360535,-0.1294299215078354,0.0
34.57528305053711,-84.85466003417969,49.95954513549805,-0.380336195230484,-0.18715006113052368,0.3021673262119293,-0.10785827040672302,0.0
39.34209442138672,-85.13993835449219,45.521514892578125,-0.3486415147781372,-0.20154622197151184,0.29497286677360535,-0.10066772252321243,-0.007208549417555332
43.759342193603516,-84.63278198242188,40.82988357543945,0.0316946841776371,-0.2159423828125,0.29497286677360535,-0.07909606397151947,-0.014417098835110664
48.526153564453125,-84.72787475585938,36.07484817504883,0.0,-0.23033854365348816,0.2805839478969574,-0.057524412870407104,-0.007208549417555332
52.879844665527344,-84.22071075439453,31.193016052246094,-0.1267787367105484,-0.23033854365348816,0.2733894884586334,-0.04314330965280533,-0.007208549417555332
56.597957611083984,-82.9844970703125,26.120981216430664,-0.3169468343257904,-0.24473470449447632,0.26619502902030945,-0.021571654826402664,-0.007208549417555332
60.792755126953125,-81.81168365478516,20.731943130493164,-0.2535574734210968,-0.2591308653354645,0.26619502902030945,-0.014381103217601776,-0.007208549417555332
64.86043548583984,-80.3218994140625,15.34290599822998,-0.0633893683552742,-0.2591308653354645,0.2590005695819855,0.014381103217601776,-0.007208549417555332
68.57854461669922,-78.26155090332031,9.763667106628418,0.2852521538734436,-0.26632893085479736,0.23741719126701355,0.021571654826402664,-0.007208549417555332
71.75642395019531,-76.26459503173828,4.469730854034424,0.0,-0.2807250916957855,0.23022273182868958,0.050333861261606216,-0.007208549417555332
74.61650848388672,-73.88726806640625,-0.7608052492141724,0.0633893683552742,-0.2879231870174408,0.20863935351371765,0.0647149607539177,-0.007208549417555332
77.19058990478516,-70.93938446044922,-6.054741859436035,0.4754202663898468,-0.2879231870174408,0.20144489407539368,0.08628661930561066,-0.007208549417555332
79.16087341308594,-67.73792266845703,-11.031676292419434,0.7923671007156372,-0.30231934785842896,0.18705597519874573,0.10785827040672302,-0.007208549417555332
80.62269592285156,-64.37796783447266,-15.881810188293457,0.760672390460968,-0.2951212525367737,0.1654725819826126,0.1222393736243248,-0.007208549417555332
82.40230560302734,-60.92292022705078,-21.080646514892578,0.7289777398109436,-0.2879231870174408,0.15108366310596466,0.13662047684192657,0.0
83.70523071289062,-56.99241256713867,-26.18438148498535,0.9191458225250244,-0.2879231870174408,0.1366947442293167,0.15100157260894775,-0.007208549417555332
84.49970245361328,-52.74492263793945,-31.16131591796875,1.0459245443344116,-0.2951212525367737,0.12230582535266876,0.1725732386112213,0.0
84.8492660522461,-48.33894729614258,-35.9797477722168,0.982535183429718,-0.2951212525367737,0.10791690647602081,0.1869543343782425,0.0
84.81748962402344,-43.8378791809082,-40.60797882080078,0.760672390460968,-0.2879231870174408,0.08633352816104889,0.20133544504642487,-0.007208549417555332
84.46792602539062,-39.019832611083984,-45.14111328125,0.5705043077468872,-0.2807250916957855,0.06475014239549637,0.21571654081344604,-0.007208549417555332
84.49970245361328,-34.26518249511719,-49.95954513549805,0.5388096570968628,-0.2807250916957855,0.043166764080524445,0.22290709614753723,-0.007208549417555332
83.57811737060547,-29.383739471435547,-53.9854736328125,0.4437255859375,-0.26632893085479736,0.03597230091691017,0.23009765148162842,-0.007208549417555332
82.30696868896484,-24.21702003479004,-57.88460159301758,0.3169468343257904,-0.26632893085479736,0.014388920739293098,0.2444787472486496,0.0
81.29004669189453,-18.92350959777832,-62.03732681274414,0.4754202663898468,-0.2519327700138092,0.0,0.2588598430156708,0.0
79.7646713256836,-13.47150993347168,-65.93645477294922,0.6972830295562744,-0.24473470449447632,-0.014388920739293098,0.2588598430156708,0.0
77.63549041748047,-8.05120849609375,-69.26497650146484,0.6021990180015564,-0.23753662407398224,-0.043166764080524445,0.26605039834976196,-0.007208549417555332
75.56986999511719,-2.947883367538452,-72.4666976928711,0.2535574734210968,-0.22314046323299408,-0.06475014239549637,0.28043150901794434,0.0
72.93223571777344,2.313930034637451,-75.1295166015625,0.190168097615242,-0.20874430239200592,-0.07913906127214432,0.2948126196861267,-0.007208549417555332
