220kV玉元Ⅰ回电压_A相_13,220kV玉元Ⅰ回电压_B相_14,220kV玉元Ⅰ回电压_C相_15,220kV玉元Ⅰ回电压_3U0_16,220kV玉元Ⅰ回线_A相_41,220kV玉元Ⅰ回线_B相_42,220kV玉元Ⅰ回线_C相_43,220kV玉元Ⅰ回线_3I0_44
73.486083984375,2.816269636154175,-75.3742904663086,-0.5930970311164856,-0.005707188043743372,0.10282353311777115,-0.07208797335624695,0.009490570053458214
59.35932922363281,23.122509002685547,-83.12255859375,-1.8729380369186401,-0.026633543893694878,0.0990152508020401,-0.04552924633026123,0.0018981141038239002
40.55477523803711,43.70933532714844,-85.68800354003906,-2.7001523971557617,-0.053267087787389755,0.10282353311777115,-0.036043986678123474,0.0018981141038239002
19.229808807373047,62.415184020996094,-81.2010726928711,-1.7012521028518677,-0.06277906894683838,0.0913986936211586,-0.007588208187371492,0.0018981141038239002
-2.3440866470336914,76.53810119628906,-73.08927154541016,0.3589797914028168,-0.07990062981843948,0.0761655792593956,0.03224988281726837,-0.0037962282076478004
-23.21268081665039,83.63593292236328,-59.3272590637207,1.950977087020874,-0.0932174026966095,0.06283660233020782,0.037941038608551025,0.009490570053458214
-43.42783737182617,85.85984802246094,-40.621307373046875,2.153878688812256,-0.09131500869989395,0.0456993468105793,0.06829386949539185,0.009490570053458214
-61.817508697509766,82.11868286132812,-18.99677085876465,1.1393706798553467,-0.08560781925916672,0.017137255519628525,0.0815732330083847,0.013286798261106014
-76.3384017944336,73.42046356201172,2.0357394218444824,-0.8428221344947815,-0.06848625838756561,-0.00952069740742445,0.09105849266052246,0.0
-83.5781021118164,59.27676010131836,22.943613052368164,-2.247525691986084,-0.041852712631225586,-0.039986930787563324,0.10054375231266022,0.009490570053458214
-85.25837707519531,40.560516357421875,43.84109878540039,-2.481642961502075,-0.03234073147177696,-0.059028323739767075,0.10054375231266022,0.0018981141038239002
-81.56591796875,19.007221221923828,61.54995346069336,-0.9832924604415894,-0.013316771946847439,-0.07426144182682037,0.09674964845180511,0.007592456415295601
-73.51719665527344,-2.5045053958892822,75.3327407836914,0.5774892568588257,0.019023960456252098,-0.09330283850431442,0.08347028493881226,0.0
-59.151885986328125,-23.205646514892578,83.11217498779297,1.810506820678711,0.03614552319049835,-0.08568627387285233,0.06449976563453674,0.013286798261106014
-40.32658767700195,-44.052276611328125,85.0648193359375,2.778191328048706,0.06658385694026947,-0.08568627387285233,0.04363219439983368,0.009490570053458214
-18.960134506225586,-62.53989028930664,80.93102264404297,1.7324676513671875,0.07419344037771225,-0.0761655792593956,0.02845578081905842,0.0037962282076478004
2.5619001388549805,-76.56927490234375,73.21391296386719,-0.2653328776359558,0.08370542526245117,-0.047603487968444824,-0.01707346737384796,0.009490570053458214
23.254169464111328,-83.9684829711914,58.97412109375,-1.685644268989563,0.09131500869989395,-0.03427451103925705,-0.037941038608551025,0.007592456415295601
43.42783737182617,-86.03651428222656,39.91503143310547,-2.20070219039917,0.09702219814062119,-0.024753812700510025,-0.053117457777261734,0.007592456415295601
61.838253021240234,-81.83808898925781,19.11102294921875,-1.2174097299575806,0.0894126147031784,0.0019041395280510187,-0.0663968175649643,0.0018981141038239002
76.34877014160156,-73.33732604980469,-2.025352954864502,1.0301159620285034,0.08180303126573563,0.0190413948148489,-0.07208797335624695,0.005694342311471701
83.40177154541016,-59.35989761352539,-23.41100311279297,2.3255648612976074,0.0551694855093956,0.059028323739767075,-0.09485259652137756,0.0037962282076478004
85.16502380371094,-40.17600631713867,-43.903419494628906,2.3567802906036377,0.03995031490921974,0.08187799900770187,-0.08916144073009491,0.0037962282076478004
81.37921905517578,-18.446046829223633,-61.2695198059082,1.0613315105438232,0.009511980228126049,0.08568627387285233,-0.08536733686923981,0.011388684622943401
73.17491912841797,2.8474459648132324,-75.76897430419922,-0.7023517489433289,-0.007609583903104067,0.10091939568519592,-0.06829386949539185,0.009490570053458214
58.84072494506836,23.45505714416504,-83.51724243164062,-1.9665849208831787,-0.03234073147177696,0.10472767055034637,-0.055014509707689285,0.009490570053458214
40.202125549316406,44.31208038330078,-85.00250244140625,-2.590897560119629,-0.049462296068668365,0.0990152508020401,-0.036043986678123474,0.0
18.75269317626953,62.435970306396484,-80.92063903808594,-1.513958215713501,-0.060876671224832535,0.09711111336946487,-0.013279364444315434,0.0
-2.9664106369018555,76.56927490234375,-73.13082122802734,0.3433719873428345,-0.07990062981843948,0.07806971669197083,0.024661675095558167,0.009490570053458214
-23.57570457458496,83.87495422363281,-58.53789138793945,1.7636833190917969,-0.08751021325588226,0.0609324648976326,0.04552924633026123,0.0037962282076478004
-43.73899841308594,85.7247543334961,-39.59305191040039,2.3099570274353027,-0.0894126147031784,0.03427451103925705,0.0663968175649643,0.005694342311471701
-62.232391357421875,81.54711151123047,-18.72672462463379,1.2174097299575806,-0.08180303126573563,0.017137255519628525,0.08536733686923981,0.007592456415295601
-76.67030334472656,73.30614471435547,2.8251075744628906,-1.0145081281661987,-0.07038865238428116,-0.00952069740742445,0.08916144073009491,0.0018981141038239002
-83.27731323242188,59.339111328125,24.64698600769043,-2.3099570274353027,-0.05136469379067421,-0.036178652197122574,0.10433786362409592,0.011388684622943401
-85.1339111328125,39.90581130981445,44.46428680419922,-2.294349193572998,-0.030438335612416267,-0.055220045149326324,0.10244081169366837,0.0018981141038239002
-60.935882568359375,14.226838111877441,59.701171875,21.975807189941406,-1.282214879989624,0.0019041395280510187,0.1555582582950592,1.1806269884109497
-55.666873931884766,-6.55743932723999,73.17236328125,16.778404235839844,-2.7166213989257812,0.2970457673072815,0.4439101815223694,2.0233895778656006
-45.906761169433594,-25.05544662475586,82.07353210449219,17.948989868164062,-3.694453001022339,0.4189106822013855,0.5596303343772888,2.748469114303589
-36.105159759521484,-46.328155517578125,83.486083984375,2.434819459915161,-4.339365482330322,0.43033552169799805,0.5975713729858398,3.325495958328247
-17.342092514038086,-63.5687141418457,80.6713638305664,-1.4047034978866577,-4.634236812591553,0.5350632071495056,0.6658652424812317,3.4583637714385986
2.80045747756958,-77.22398376464844,72.74652099609375,-3.8707387447357178,-4.4915571212768555,0.5636252760887146,0.629821240901947,3.312209129333496
20.78561782836914,-83.62554168701172,58.309391021728516,-7.413712978363037,-3.9798123836517334,0.5350632071495056,0.5748067498207092,2.8775410652160645
33.75069808959961,-84.02043914794922,41.3899040222168,-15.966796875,-3.0971007347106934,0.4646100401878357,0.44960132241249084,2.1866273880004883
46.207550048828125,-79.09456634521484,22.060766220092773,-20.55549430847168,-1.9480534791946411,0.3370327055454254,0.29024896025657654,1.3134949207305908
59.732723236083984,-70.51065826416016,-0.24927420914173126,-19.01032066345215,-0.5954499244689941,0.19231809675693512,0.12330838292837143,0.2657359838485718
66.98279571533203,-55.30696105957031,-21.458354949951172,-15.358092308044434,0.8389566540718079,0.0057124183513224125,-0.0815732330083847,-0.8029022812843323
68.05111694335938,-36.20621109008789,-40.90174102783203,-16.419424057006836,2.309508800506592,-0.17327669262886047,-0.28266075253486633,-1.86204993724823
63.99563980102539,-15.40114974975586,-58.849483489990234,-17.964597702026367,3.6640145778656006,-0.3408409655094147,-0.46098363399505615,-2.8281900882720947
58.923702239990234,5.206461429595947,-74.43950653076172,-16.40381622314453,4.835890769958496,-0.4722265899181366,-0.6108507513999939,-3.6956281661987305
49.32954025268555,25.938777923583984,-81.74116516113281,-11.112765312194824,5.737626552581787,-0.6055163741111755,-0.7474384903907776,-4.335292816162109
34.38339614868164,45.735801696777344,-83.85999298095703,-6.60210657119751,6.302638053894043,-0.7045316100120544,-0.8233205676078796,-4.699730396270752
15.983351707458496,62.872440338134766,-80.87908935546875,-2.0134084224700928,6.477658271789551,-0.744518518447876,-0.8688498139381409,-4.798432350158691
-1.3483684062957764,76.36143493652344,-72.98541259765625,4.385796546936035,6.262687683105469,-0.7578475475311279,-0.8365999460220337,-4.572556972503662
-17.113906860351562,82.84613037109375,-58.80793762207031,11.59660816192627,5.667237758636475,-0.7216688990592957,-0.7683060765266418,-4.077148914337158
-33.72995376586914,83.80220794677734,-41.7534294128418,16.715972900390625,4.702723026275635,-0.6474074125289917,-0.6487917900085449,-3.3103110790252686
-49.15321731567383,79.79084014892578,-20.990964889526367,18.448440551757812,3.4832870960235596,-0.5407755970954895,-0.4932335317134857,-2.3612539768218994
-60.27206802368164,70.47948455810547,0.33236560225486755,18.791810989379883,2.0241494178771973,-0.3808279037475586,-0.30921947956085205,-1.2812269926071167
-66.16340637207031,54.11186599731445,19.640729904174805,18.63573455810547,0.4965253472328186,-0.19612637162208557,-0.09485259652137756,-0.14425666630268097
-67.5947494506836,36.164642333984375,40.610923767089844,17.761695861816406,-1.0330010652542114,0.007616558112204075,0.10433786362409592,0.9775287508964539
-65.48921966552734,15.380365371704102,59.420738220214844,16.6379337310791,-2.4407739639282227,0.18089325726032257,0.3073224127292633,2.008204698562622
-59.23486328125,-6.235283374786377,73.0269546508789,15.436131477355957,-3.650697946548462,0.33132028579711914,0.47236594557762146,2.8775410652160645
-47.752986907958984,-26.30250358581543,80.53633880615234,12.657939910888672,-4.599993705749512,0.47032245993614197,0.6013655066490173,3.5380847454071045
-32.92093276977539,-45.77737045288086,83.95347595214844,8.225319862365723,-5.203052997589111,0.5636252760887146,0.6962180733680725,3.959465980529785
-16.180421829223633,-63.360870361328125,80.94141387939453,1.560781717300415,-5.414218902587891,0.6188453435897827,0.7284679412841797,4.063862323760986
