220kVⅡ电压_A相_5,220kVⅡ电压_B相_6,220kVⅡ电压_C相_7,220kVⅡ电压_3U0_8,那蔓线276_A相_17,那蔓线276_B相_18,那蔓线276_C相_19,那蔓线276_3I0_20
-56.5743522644043,82.98146057128906,-26.279584884643555,-0.1401994824409485,1.5501729249954224,-1.9766573905944824,0.5318789482116699,0.07525767385959625
-71.18956756591797,76.3980941772461,-4.570815086364746,0.2959766983985901,1.852645754814148,-1.7611923217773438,-0.00933120958507061,0.08466488122940063
-82.24944305419922,64.17481994628906,17.960493087768555,-0.4517538845539093,2.1078572273254395,-1.3771024942398071,-0.550541341304779,0.09407208859920502
-85.91879272460938,46.78852081298828,38.773841857910156,-0.7633082866668701,2.098404884338379,-0.9555405378341675,-1.0171018838882446,0.08466488122940063
-82.2079849243164,26.499326705932617,56.41156768798828,-0.2959766983985901,2.0227866172790527,-0.3559856712818146,-1.4743311405181885,0.05644325539469719
-76.11312866210938,4.68610954284668,71.45673370361328,0.03115544095635414,1.7581230401992798,0.16862480342388153,-1.735605001449585,0.06585046648979187
-63.83013153076172,-17.842464447021484,81.82696533203125,0.2336658090353012,1.3989365100860596,0.6744992136955261,-1.9222291707992554,0.07525767385959625
-46.001644134521484,-38.743343353271484,85.70018768310547,0.7321528792381287,0.9168705940246582,1.1522694826126099,-1.9502228498458862,0.08466488122940063
-25.789113998413086,-56.378456115722656,82.75362396240234,0.3894430100917816,0.4253523349761963,1.5644633769989014,-1.8289170265197754,0.04703604429960251
-4.426025390625,-71.45280456542969,76.19413757324219,-0.280398964881897,-0.16068865358829498,1.8829768896102905,-1.5956368446350098,0.05644325539469719
18.201641082763672,-82.32830810546875,64.2933578491211,-0.04673316329717636,-0.6616591811180115,2.014129638671875,-1.194394826889038,0.04703604429960251
39.00499725341797,-85.93619537353516,47.030460357666016,-0.34270983934402466,-1.1342729330062866,2.0797059535980225,-0.7744904160499573,0.018814418464899063
56.29448318481445,-82.5771255493164,26.144229888916016,-0.04673316329717636,-1.569077491760254,1.9391851425170898,-0.20528660714626312,0.037628836929798126
71.42797088623047,-76.04560089111328,4.445872783660889,-0.3115544021129608,-1.8431934118270874,1.7049840688705444,0.31726112961769104,0.018814418464899063
82.09396362304688,-64.0711441040039,-17.90843391418457,0.3738653063774109,-2.060595750808716,1.339630365371704,0.8957961201667786,0.009407209232449532
