220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,220kV龙清线252_A相_25,220kV龙清线252_B相_26,220kV龙清线252_C相_27,220kV龙清线252_3I0_28
-52.542789459228516,-31.06500816345215,84.01243591308594,0.8233172297477722,-0.06497453153133392,0.07432205975055695,0.11153057962656021,0.037124816328287125
-32.965572357177734,-50.9806022644043,84.1988754272461,0.5281657576560974,-0.05569245293736458,0.018580514937639236,0.11153057962656021,0.027843613177537918
-11.971379280090332,-66.86540985107422,78.61599731445312,-0.233014315366745,-0.05569245293736458,-0.018580514937639236,0.13941322267055511,0.027843613177537918
10.189738273620605,-78.69871520996094,68.30995178222656,-0.15534287691116333,-0.02784622646868229,-0.018580514937639236,0.13941322267055511,0.027843613177537918
30.923458099365234,-84.62572479248047,53.156429290771484,-0.7922486662864685,-0.037128303200006485,0.009290257468819618,0.13011901080608368,0.018562408164143562
50.521514892578125,-84.30450439453125,33.48689270019531,-0.3728228807449341,0.0,0.009290257468819618,0.12082479149103165,0.027843613177537918
66.43125915527344,-78.75051879882812,12.253323554992676,0.04660286009311676,0.018564151600003242,-0.027870772406458855,0.13011901080608368,0.018562408164143562
78.03797149658203,-68.4197006225586,-9.560285568237305,0.18641144037246704,0.04641037806868553,-0.018580514937639236,0.07435371726751328,0.009281204082071781
83.89342498779297,-52.85610580444336,-30.721351623535156,0.6058372259140015,0.037128303200006485,0.0,0.055765289813280106,0.018562408164143562
83.86216735839844,-33.05449676513672,-50.56697082519531,0.4970971941947937,0.07425660640001297,0.009290257468819618,0.00929421465843916,0.018562408164143562
78.30886840820312,-11.843664169311523,-66.53875732421875,0.031068574637174606,0.09282075613737106,0.009290257468819618,0.0,0.027843613177537918
67.76488494873047,10.123586654663086,-78.22240447998047,-0.34175431728363037,0.10210283100605011,0.03716102987527847,-0.055765289813280106,0.027843613177537918
52.261478424072266,31.282608032226562,-84.13672637939453,-0.6835086345672607,0.1206669881939888,0.03716102987527847,-0.04647107422351837,0.027843613177537918
32.66342544555664,51.21892547607422,-84.31281280517578,-0.3262200355529785,0.10210283100605011,0.07432205975055695,-0.055765289813280106,0.027843613177537918
11.65881061553955,66.9068603515625,-78.82315826416016,0.06213714927434921,0.08353868126869202,0.09290257841348648,-0.06505950540304184,0.027843613177537918
-10.377279281616211,78.4914779663086,-68.13386535644531,0.3883571922779083,0.07425660640001297,0.10219283401966095,-0.07435371726751328,0.04640601947903633
-31.34021759033203,84.49102020263672,-52.94927215576172,0.6990429162979126,0.08353868126869202,0.11148308962583542,-0.07435371726751328,0.04640601947903633
-50.85491943359375,83.99365234375,-33.27973556518555,0.04660286009311676,0.037128303200006485,0.12077334523200989,-0.04647107422351837,0.055687226355075836
-66.6187973022461,78.46038818359375,-11.952946662902832,0.06213714927434921,0.009282075800001621,0.1486441195011139,-0.03717685863375664,0.037124816328287125
-78.17342376708984,68.12956237792969,9.839946746826172,-0.09320572018623352,-0.02784622646868229,0.1486441195011139,0.0,0.04640601947903633
-84.0184555053711,52.55561065673828,30.907791137695312,-0.7767143845558167,-0.04641037806868553,0.13006360828876495,-0.01858842931687832,0.04640601947903633
-83.81007385253906,32.826534271240234,50.763771057128906,-0.21748001873493195,-0.037128303200006485,0.07432205975055695,0.027882644906640053,0.04640601947903633
-78.30886840820312,11.708959579467773,66.60090637207031,0.06213714927434921,-0.037128303200006485,0.09290257841348648,0.06505950540304184,0.055687226355075836
-67.73362731933594,-10.382634162902832,78.10846710205078,0.07767143845558167,-0.07425660640001297,0.09290257841348648,0.10223636031150818,0.04640601947903633
-52.126033782958984,-31.541656494140625,84.06422424316406,0.8233172297477722,-0.06497453153133392,0.08361231535673141,0.10223636031150818,0.037124816328287125
-32.47588348388672,-51.42616271972656,84.1263656616211,0.4970971941947937,-0.04641037806868553,0.04645128920674324,0.13941322267055511,0.018562408164143562
-11.460850715637207,-67.23844146728516,78.45027160644531,-0.27961716055870056,-0.04641037806868553,0.009290257468819618,0.13941322267055511,0.027843613177537918
10.658591270446777,-78.7919692993164,67.91635131835938,-0.13980858027935028,-0.037128303200006485,-0.009290257468819618,0.13941322267055511,0.027843613177537918
31.5173397064209,-84.57391357421875,52.669612884521484,-0.5126314759254456,-0.037128303200006485,0.009290257468819618,0.13011901080608368,0.009281204082071781
50.959110260009766,-84.21125030517578,33.00007629394531,-0.27961716055870056,0.0,-0.018580514937639236,0.11153057962656021,0.018562408164143562
66.82717895507812,-78.64690399169922,11.807936668395996,0.06213714927434921,0.018564151600003242,-0.018580514937639236,0.08364792913198471,0.009281204082071781
78.28803253173828,-68.12956237792969,-10.08853530883789,0.17087715864181519,0.06497453153133392,-0.03716102987527847,0.08364792913198471,0.027843613177537918
83.98719787597656,-52.47271728515625,-31.239242553710938,0.5592343211174011,0.04641037806868553,-0.009290257468819618,0.06505950540304184,0.037124816328287125
83.70588684082031,-32.59857177734375,-50.867347717285156,0.45049431920051575,0.07425660640001297,0.009290257468819618,0.01858842931687832,0.027843613177537918
78.15258026123047,-11.335930824279785,-66.89092254638672,0.031068574637174606,0.08353868126869202,0.0,-0.00929421465843916,0.027843613177537918
67.49398803710938,10.589873313903809,-78.46063232421875,-0.3572885990142822,0.10210283100605011,0.03716102987527847,-0.027882644906640053,0.027843613177537918
51.823883056640625,31.779979705810547,-84.27137756347656,-0.8233172297477722,0.1206669881939888,0.018580514937639236,-0.055765289813280106,0.018562408164143562
32.21540832519531,51.571231842041016,-84.1988754272461,-0.2640828788280487,0.08353868126869202,0.09290257841348648,-0.06505950540304184,0.027843613177537918
11.189957618713379,67.19699096679688,-78.60564422607422,0.07767143845558167,0.07425660640001297,0.10219283401966095,-0.07435371726751328,0.027843613177537918
-10.908645629882812,78.74015808105469,-67.87491607666016,0.31068575382232666,0.08353868126869202,0.12077334523200989,-0.09294214844703674,0.027843613177537918
-31.882003784179688,84.62572479248047,-52.53496170043945,0.7145771980285645,0.08353868126869202,0.10219283401966095,-0.06505950540304184,0.037124816328287125
-51.30293655395508,84.02473449707031,-32.82399368286133,0.09320572018623352,0.037128303200006485,0.09290257841348648,-0.03717685863375664,0.027843613177537918
-67.04597473144531,78.36713409423828,-11.455770492553711,0.031068574637174606,0.009282075800001621,0.13006360828876495,-0.027882644906640053,0.04640601947903633
-78.31928253173828,67.76689910888672,10.368196487426758,-0.10874000936746597,0.0,0.13006360828876495,-0.01858842931687832,0.055687226355075836
-84.0184555053711,52.0582389831543,31.4360408782959,-0.7456457614898682,-0.018564151600003242,0.13006360828876495,-0.01858842931687832,0.04640601947903633
-83.64337158203125,32.24626541137695,51.12629318237305,-0.21748001873493195,-0.037128303200006485,0.08361231535673141,0.03717685863375664,0.04640601947903633
-78.06922912597656,11.076882362365723,66.97378540039062,0.12427429854869843,-0.05569245293736458,0.09290257841348648,0.06505950540304184,0.037124816328287125
-67.38980102539062,-11.004349708557129,78.37776947021484,0.10874000936746597,-0.05569245293736458,0.07432205975055695,0.09294214844703674,0.037124816328287125
-51.688438415527344,-32.09083938598633,84.21958923339844,0.8233172297477722,-0.06497453153133392,0.05574154481291771,0.11153057962656021,0.027843613177537918
-31.996610641479492,-51.840641021728516,84.0020751953125,0.48156291246414185,-0.04641037806868553,0.03716102987527847,0.11153057962656021,0.04640601947903633
-10.898226737976074,-67.58038330078125,78.23275756835938,-0.233014315366745,-0.04641037806868553,0.018580514937639236,0.13011901080608368,0.027843613177537918
11.200376510620117,-78.97848510742188,67.58489990234375,-0.18641144037246704,-0.009282075800001621,-0.018580514937639236,0.13011901080608368,0.018562408164143562
32.027870178222656,-84.67753601074219,52.25529861450195,-0.5592343211174011,-0.037128303200006485,0.0,0.13011901080608368,0.037124816328287125
51.43838119506836,-84.1905288696289,32.52361297607422,-0.21748001873493195,0.018564151600003242,0.009290257468819618,0.11153057962656021,0.018562408164143562
67.24393463134766,-78.43966674804688,11.227897644042969,0.10874000936746597,0.02784622646868229,-0.009290257468819618,0.09294214844703674,0.018562408164143562
78.41305541992188,-67.74617004394531,-10.637500762939453,0.12427429854869843,0.05569245293736458,-0.027870772406458855,0.07435371726751328,0.009281204082071781
84.02887725830078,-51.99606704711914,-31.736419677734375,0.5437000393867493,0.06497453153133392,-0.018580514937639236,0.06505950540304184,0.027843613177537918
83.64337158203125,-32.1840934753418,-51.250587463378906,0.45049431920051575,0.08353868126869202,0.027870772406458855,0.00929421465843916,0.009281204082071781
78.06922912597656,-10.776387214660645,-67.31559753417969,0.09320572018623352,0.10210283100605011,0.0,-0.00929421465843916,0.018562408164143562
67.21267700195312,11.1079683303833,-78.66778564453125,-0.2951514720916748,0.10210283100605011,0.009290257468819618,-0.03717685863375664,0.027843613177537918
