1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,25-220kV保紫242线路电流Ia_21,26-220kV保紫242线路电流Ib_22,27-220kV保紫242线路电流Ic_23,28-220kV保紫242线路电流3Io_24
-6.3140549659729,82.72933959960938,-37.188926696777344,68.41899108886719,0.11571933329105377,0.14504802227020264,0.18131856620311737,0.4666714370250702
-16.119503021240234,84.93058013916016,-36.19369888305664,56.824005126953125,0.05526893585920334,0.1295071691274643,0.16750381886959076,0.3767939805984497
-12.6281099319458,83.6316146850586,-31.94064712524414,68.02238464355469,-0.005181462503969669,0.1122395396232605,0.15368907153606415,0.28518810868263245
-10.901853561401367,79.9447250366211,-23.605600357055664,79.15855407714844,-0.07254047691822052,0.086338110268116,0.13469378650188446,0.17456968128681183
-18.739990234375,79.423583984375,-23.146862030029297,65.41720581054688,-0.13299086689949036,0.06389020383358002,0.11397167295217514,0.0639512687921524
-18.833301544189453,76.94232940673828,-18.015209197998047,69.84989929199219,-0.1951684206724167,0.03971553221344948,0.09324955195188522,-0.039753492921590805
-21.819259643554688,72.6020736694336,-13.754383087158203,64.49956512451172,-0.25043734908103943,0.01899438351392746,0.07770796120166779,-0.13135936856269836
-20.987234115600586,71.70757293701172,-9.229198455810547,72.22955322265625,-0.30916059017181396,-0.0017267621587961912,0.05698583647608757,-0.22987888753414154
-19.766414642333984,68.47960662841797,-2.752431631088257,80.0761947631836,-0.3678838312625885,-0.02762819454073906,0.03453686833381653,-0.3456825315952301
-23.421100616455078,63.98378372192383,0.22548168897628784,71.03972625732422,-0.4266071021556854,-0.05352962762117386,0.008634217083454132,-0.45284411311149597
-21.920347213745117,63.64931869506836,6.235734939575195,83.52125549316406,-0.48533034324645996,-0.08115782588720322,-0.01899527758359909,-0.5669193863868713
-23.607723236083984,57.730079650878906,13.287869453430176,82.62693786621094,-0.5440535545349121,-0.1122395396232605,-0.04835161939263344,-0.6896366477012634
-25.287324905395508,52.090858459472656,14.461929321289062,71.871826171875,-0.606231153011322,-0.1381409764289856,-0.07425426691770554,-0.8019834756851196
-21.523773193359375,49.889617919921875,18.854934692382812,82.23810577392578,-0.6597729325294495,-0.1674959361553192,-0.10533745586872101,-0.9143303036689758
-23.545515060424805,44.27372741699219,23.32569122314453,76.73223876953125,-0.7167689800262451,-0.20030441880226135,-0.13642063736915588,-1.035319209098816
-26.39150619506836,37.81779098510742,26.31138038635254,65.76715850830078,-0.7703107595443726,-0.22275231778621674,-0.1640501320362091,-1.139024019241333
-21.99032974243164,35.670997619628906,33.96220779418945,83.00799560546875,-0.8238525390625,-0.24865375459194183,-0.19340647757053375,-1.2479139566421509
-25.302875518798828,30.646257400512695,36.769065856933594,73.36494445800781,-0.8773943185806274,-0.27455517649650574,-0.22448965907096863,-1.3654460906982422
-21.81148338317871,23.358047485351562,37.29778289794922,67.64132690429688,-0.915391743183136,-0.3021833896636963,-0.2607533633708954,-1.467422366142273
-16.8193359375,20.2311954498291,43.85230255126953,82.3547592163086,-0.9533891081809998,-0.3349918723106384,-0.300470769405365,-1.5763124227523804
-28.179969787597656,13.674141883850098,47.15677261352539,56.93287658691406,-1.000022292137146,-0.35571300983428955,-0.33155396580696106,-1.6765602827072144
-22.161399841308594,10.975093841552734,53.408058166503906,73.59046936035156,-1.039746880531311,-0.3764341473579407,-0.35745659470558167,-1.7664377689361572
-20.194089889526367,7.926024436950684,58.21315383911133,80.09952545166016,-1.0932886600494385,-0.4040623605251312,-0.38163241744041443,-1.8787846565246582
-28.55321502685547,-2.1234588623046875,58.446407318115234,48.40188980102539,-1.13992178440094,-0.4230567514896393,-0.4040813744068146,-1.9686620235443115
-16.951526641845703,-6.1214728355407715,61.712005615234375,67.33026123046875,-1.1710104942321777,-0.4437778890132904,-0.433437705039978,-2.051625967025757
-17.993501663208008,-10.757302284240723,64.39446258544922,62.11212921142578,-1.205553650856018,-0.4696793258190155,-0.46279406547546387,-2.14150333404541
-27.347946166992188,-17.74216079711914,66.11278533935547,36.69802474975586,-1.2418239116668701,-0.48176664113998413,-0.48178935050964355,-2.2071831226348877
-15.163063049316406,-19.79561424255371,71.1278076171875,63.0297737121582,-1.269458293914795,-0.49385398626327515,-0.5042383074760437,-2.272862672805786
-18.30453872680664,-25.582624435424805,71.53211975097656,48.20747375488281,-1.305728554725647,-0.5128483772277832,-0.5249603986740112,-2.352369785308838
-24.15203857421875,-31.214067459106445,71.7342758178711,28.579200744628906,-1.338544487953186,-0.5197554230690002,-0.5405020117759705,-2.4059505462646484
-11.873845100402832,-32.691932678222656,74.5411376953125,52.2202262878418,-1.3575432300567627,-0.5283892154693604,-0.5577704310417175,-2.461259603500366
-15.435220718383789,-40.24460220336914,73.08716583251953,30.33672332763672,-1.378269076347351,-0.5439301133155823,-0.5802193880081177,-2.5182971954345703
-18.809974670410156,-46.6927604675293,73.66253662109375,14.23127555847168,-1.3938134908676147,-0.5473836064338684,-0.5923073291778564,-2.552865505218506
-10.621920585632324,-47.24501419067383,76.83483123779297,33.05855178833008,-1.4093577861785889,-0.5473836064338684,-0.6061220765113831,-2.583976984024048
-13.429031372070312,-51.468597412109375,75.61412048339844,18.656190872192383,-1.4179935455322266,-0.5542906522750854,-0.6199368238449097,-2.6185452938079834
-13.475686073303223,-57.09226608276367,74.44005584716797,6.719028472900391,-1.4231750965118408,-0.5542906522750854,-0.6285710334777832,-2.634100914001465
-7.41046142578125,-59.12238311767578,74.4089584350586,13.749122619628906,-1.4266294240951538,-0.5508371591567993,-0.6406589150428772,-2.6444714069366455
-8.9423189163208,-62.054779052734375,73.31265258789062,3.966093063354492,-1.4179935455322266,-0.5525639057159424,-0.6544736623764038,-2.653113603591919
-8.460211753845215,-65.43053436279297,72.06083679199219,-3.1806511878967285,-1.4093577861785889,-0.5508371591567993,-0.6631079316139221,-2.6496567726135254
-5.412047386169434,-68.1995849609375,70.87123107910156,-4.782641887664795,-1.3972676992416382,-0.5404765605926514,-0.670015275478363,-2.6392862796783447
-5.310960292816162,-71.23310089111328,69.37060546875,-12.528188705444336,-1.381723403930664,-0.5335695147514343,-0.6786494851112366,-2.622002124786377
-4.074587345123291,-73.52767944335938,66.84365844726562,-18.733957290649414,-1.3627246618270874,-0.5197554230690002,-0.6838300228118896,-2.5960757732391357
-2.4105381965637207,-75.11444091796875,64.79877471923828,-22.163461685180664,-1.338544487953186,-0.5042145848274231,-0.6855568885803223,-2.5615077018737793
-1.337459921836853,-76.73231506347656,63.2826042175293,-25.74072265625,-1.312637209892273,-0.4921272397041321,-0.6872836947441101,-2.521754026412964
0.37324464321136475,-79.1513442993164,59.77597427368164,-33.05855178833008,-1.2780940532684326,-0.47658637166023254,-0.6872836947441101,-2.4750869274139404
1.0730782747268677,-81.20480346679688,56.59590530395508,-40.97518539428711,-1.2400966882705688,-0.45931875705718994,-0.6838300228118896,-2.4145925045013428
2.970405340194702,-81.26702880859375,54.84647750854492,-40.85075759887695,-1.202099323272705,-0.4403243660926819,-0.6769226789474487,-2.3489129543304443
