220kVII母电压_A相_5,220kVII母电压_B相_6,220kVII母电压_C相_7,220kVII母电压_3U0_8,东果I回246_A相_21,东果I回246_B相_22,东果I回246_C相_23,东果I回246_3I0_24
-71.15272521972656,-7.569169521331787,79.3060073852539,1.0095188617706299,0.13934962451457977,-0.11145485937595367,0.009304674342274666,0.009296546690165997
-55.316062927246094,-29.77750015258789,85.85542297363281,1.238955020904541,0.1207696795463562,-0.08359114080667496,-0.009304674342274666,0.009296546690165997
-35.26513671875,-49.775184631347656,85.68226623535156,0.6883083581924438,0.11147970706224442,-0.0464395247399807,0.009304674342274666,0.018593093380331993
-14.622379302978516,-66.5333023071289,81.50611877441406,0.4588722288608551,0.09289975464344025,-0.00928790494799614,-0.027914023026823997,0.037186186760663986
8.295878410339355,-79.70549011230469,71.59541320800781,0.4129849970340729,0.04644987732172012,0.01857580989599228,-0.027914023026823997,0.009296546690165997
29.7957763671875,-86.18462371826172,55.86866760253906,-0.8412657380104065,0.00928997527807951,0.02786371484398842,-0.027914023026823997,0.027889641001820564
49.96915054321289,-85.75675201416016,35.92502975463867,0.19884464144706726,-0.03715990111231804,0.06501533091068268,-0.009304674342274666,0.018593093380331993
66.33641815185547,-81.56977081298828,15.07486343383789,-0.36709779500961304,-0.03715990111231804,0.08359114080667496,-0.009304674342274666,0.018593093380331993
79.40778350830078,-71.33152770996094,-7.832817554473877,0.19884464144706726,-0.04644987732172012,0.10216695070266724,0.01860934868454933,0.009296546690165997
85.73428344726562,-55.714385986328125,-29.65062713623047,0.9024487137794495,-0.08360977470874786,0.1393185704946518,0.009304674342274666,0.018593093380331993
85.27510070800781,-35.533329010009766,-49.675750732421875,-0.07647870481014252,-0.09289975464344025,0.12074276059865952,0.01860934868454933,0.027889641001820564
81.2751235961914,-14.57803726196289,-66.32939910888672,0.3212105631828308,-0.11147970706224442,0.13003066182136536,0.03721869736909866,0.018593093380331993
70.98945617675781,8.037785530090332,-79.41804504394531,-0.795378565788269,-0.1207696795463562,0.10216695070266724,0.055828046053647995,0.0
55.36708450317383,29.95068359375,-85.89616394042969,-1.1318848133087158,-0.10218972712755203,0.0928790494799614,0.06513272225856781,-0.027889641001820564
35.44881057739258,50.07061767578125,-85.8452377319336,-0.6730126142501831,-0.09289975464344025,0.05572742968797684,0.10235141962766647,0.018593093380331993
14.622379302978516,66.6759262084961,-81.48574829101562,-0.26002758741378784,-0.04644987732172012,0.02786371484398842,0.13957011699676514,0.0
-8.234654426574707,79.78699493408203,-71.52411651611328,0.0,-0.04644987732172012,0.0,0.13026544451713562,-0.009296546690165997
-29.836591720581055,85.94012451171875,-55.56309509277344,0.9483359456062317,-0.01857995055615902,-0.01857580989599228,0.08374206721782684,0.0
