巡检司红河线_5,巡检司红河线_6,巡检司红河线_7,巡检司红河线_8,巡检司红河线_29,巡检司红河线_30,巡检司红河线_31,巡检司红河线_32
24.30069923400879,27.575084686279297,-82.43839263916016,-52.66180419921875,14.252644538879395,-0.031084999442100525,-0.15216900408267975,14.13676929473877
24.070323944091797,33.63222122192383,-82.56562042236328,-43.04448699951172,14.539825439453125,-0.041464999318122864,-0.09680899977684021,14.458548545837402
22.67218017578125,38.73548126220703,-83.20973205566406,-37.67559814453125,14.76126480102539,-0.020704999566078186,-0.07604900002479553,14.721508979797363
20.8768367767334,44.06925964355469,-83.71070861816406,-32.51679229736328,14.975785255432129,-0.041464999318122864,-0.12102899700403214,14.887589454650879
18.04877281188965,48.91019821166992,-84.38662719726562,-30.14358901977539,15.131484985351562,-0.041464999318122864,-0.09680899977684021,15.060588836669922
13.981444358825684,53.274200439453125,-85.68280792236328,-31.91765785217285,15.238744735717773,-0.013784999959170818,-0.09334900230169296,15.202448844909668
10.303372383117676,57.59050750732422,-86.7086181640625,-32.649070739746094,15.332164764404297,-0.05530500039458275,-0.12448900192975998,15.216288566589355
8.325316429138184,61.13576126098633,-86.39053344726562,-29.225431442260742,15.366765022277832,-0.07260499894618988,-0.08296900242567062,15.278569221496582
6.966891765594482,64.33126068115234,-85.49990844726562,-24.650203704833984,15.36330509185791,-0.02762500010430813,-0.08296900242567062,15.320089340209961
7.141660213470459,67.79702758789062,-83.58348083496094,-15.281879425048828,15.377144813537598,-0.04492500051856041,-0.08988899737596512,15.309708595275879
6.649131774902344,71.85896301269531,-80.78437805175781,-4.279544830322266,15.335624694824219,-0.0518449991941452,-0.0656690001487732,15.29240894317627
6.164547920227051,75.69038391113281,-78.3669662475586,5.812411785125732,15.266425132751465,-0.031084999442100525,-0.09680899977684021,15.219749450683594
4.496307849884033,79.07665252685547,-75.6950912475586,13.243267059326172,15.131484985351562,-0.06222499907016754,-0.08642899990081787,15.064048767089844
1.4378679990768433,82.2403564453125,-73.30949401855469,17.592845916748047,14.937725067138672,-0.06914500147104263,-0.08296900242567062,14.873748779296875
-1.9701080322265625,84.83173370361328,-70.6058120727539,20.64299774169922,14.667844772338867,-0.05530500039458275,-0.07604900002479553,14.624629020690918
-6.760340213775635,87.59798431396484,-66.32763671875,24.37009620666504,14.339144706726074,-0.05530500039458275,-0.044909000396728516,14.327069282531738
-11.010379791259766,90.55500793457031,-61.826805114746094,29.98019790649414,13.955084800720215,-0.048385001718997955,-0.0587490014731884,13.953389167785645
-14.998268127441406,93.51998901367188,-56.25245666503906,37.62892150878906,13.508745193481445,-0.06914500147104263,-0.0587490014731884,13.496668815612793
-16.706228256225586,94.83157348632812,-51.012088775634766,45.915687561035156,13.04510498046875,-0.1037449985742569,-0.055289000272750854,13.005349159240723
-17.421188354492188,94.59310150146484,-46.17727279663086,52.443946838378906,12.550325393676758,-0.08990500122308731,-0.08988899737596512,12.50364875793457
-17.858108520507812,93.18612670898438,-42.423927307128906,55.79755783081055,12.003644943237305,-0.08990500122308731,-0.0656690001487732,12.001949310302734
-19.597843170166016,91.42939758300781,-38.83757400512695,56.046546936035156,11.418905258178711,-0.10028500109910965,-0.04836900159716606,11.427589416503906
-21.345523834228516,89.87139892578125,-34.98085403442383,56.92580032348633,10.785724639892578,-0.08298499882221222,-0.07258900254964828,10.797868728637695
-23.99881935119629,88.64724731445312,-30.424358367919922,58.06960678100586,10.097185134887695,-0.08644499629735947,-0.04144899919629097,10.164689064025879
-27.065204620361328,88.44852447509766,-25.67701530456543,60.645118713378906,9.391345024108887,-0.0968250036239624,-0.04144899919629097,9.472688674926758
-29.57550811767578,88.50416564941406,-19.212039947509766,67.4534912109375,8.664745330810547,-0.08990500122308731,-0.04144899919629097,8.756468772888184
-31.482067108154297,88.87776947021484,-11.880294799804688,77.23421478271484,7.910464763641357,-0.09336499869823456,-0.024149000644683838,8.04024887084961
-33.150306701660156,89.24342346191406,-3.7931110858917236,88.84346008300781,7.156185150146484,-0.0968250036239624,-0.03798900172114372,7.289429187774658
-33.936763763427734,88.58365631103516,4.174792766571045,99.93138885498047,6.391524791717529,-0.10028500109910965,-0.0587490014731884,6.5143890380859375
-33.94470977783203,86.7315444946289,10.329641342163086,107.25331115722656,5.606104850769043,-0.11758500337600708,-0.0587490014731884,5.732429027557373
-34.61994934082031,83.40090942382812,15.641576766967773,109.82881927490234,4.810305118560791,-0.12450499832630157,-0.0587490014731884,4.943549156188965
-35.65266799926758,78.86203002929688,20.1662654876709,107.75128936767578,3.966064929962158,-0.12104500085115433,-0.04836900159716606,4.130448818206787
-37.718109130859375,73.631591796875,24.14226531982422,102.25012969970703,3.0941450595855713,-0.12796500325202942,-0.055289000272750854,3.2585289478302
-40.141029357910156,68.15473175048828,28.52381706237793,96.24319458007812,2.201464891433716,-0.12796500325202942,-0.055289000272750854,2.3693089485168457
-43.35040283203125,63.091217041015625,33.66876220703125,90.85095977783203,1.2603449821472168,-0.11066500097513199,-0.03798900172114372,1.4800889492034912
-44.77238082885742,58.735164642333984,38.55128860473633,89.30254364013672,0.36766499280929565,-0.13142499327659607,-0.08296900242567062,0.5216689705848694
-45.25696563720703,54.64937973022461,44.666378021240234,92.04923248291016,-0.5388550162315369,-0.13834500312805176,-0.04836900159716606,-0.35371100902557373
-45.28079605102539,50.45230484008789,50.59061813354492,94.9593276977539,-1.4176950454711914,-0.11758500337600708,-0.04144899919629097,-1.2117910385131836
-44.61349868774414,47.02628707885742,56.83293533325195,100.72505187988281,-2.2446351051330566,-0.12450499832630157,-0.07604900002479553,-2.097551107406616
-42.54011535644531,43.21871566772461,62.48680877685547,107.4011459350586,-3.057734966278076,-0.1418049931526184,-0.04836900159716606,-2.9210309982299805
-40.87187576293945,39.02959442138672,67.05921173095703,111.02709197998047,-3.832775115966797,-0.12450499832630157,-0.055289000272750854,-3.699531078338623
-39.489620208740234,33.96607971191406,71.14653778076172,111.78185272216797,-4.552454948425293,-0.13142499327659607,-0.08642899990081787,-4.488410949707031
-38.417179107666016,28.28254508972168,74.58180236816406,109.58760833740234,-5.275595188140869,-0.15218499302864075,-0.0656690001487732,-5.211551189422607
-38.44895553588867,22.034631729125977,77.22982025146484,103.5417709350586,-5.9814348220825195,-0.12450499832630157,-0.08296900242567062,-5.9312310218811035
-38.83026885986328,16.009288787841797,79.83807373046875,96.80342864990234,-6.673435211181641,-0.13834500312805176,-0.09334900230169296,-6.6543707847595215
-39.9980354309082,10.230365753173828,82.76441192626953,90.30628967285156,-7.389655113220215,-0.1418049931526184,-0.0587490014731884,-7.353291034698486
-39.60083770751953,4.522984027862549,85.52375030517578,85.80109405517578,-8.053975105285645,-0.13142499327659607,-0.10026899725198746,-8.06605052947998
-38.44895553588867,-0.6359170079231262,88.26719665527344,83.49791717529297,-8.707915306091309,-0.13834500312805176,-0.09680899977684021,-8.7130708694458
-36.582115173339844,-6.009440898895264,90.223388671875,80.91462707519531,-9.313414573669434,-0.15910500288009644,-0.07604900002479553,-9.328950881958008
-33.062923431396484,-11.732721328735352,91.50365447998047,79.27283477783203,-9.839335441589355,-0.1418049931526184,-0.12102899700403214,-9.886011123657227
