500kV鲁仁甲线_Ua_5,500kV鲁仁甲线_Ub_6,500kV鲁仁甲线_Uc_7,500kV鲁仁甲线_3U0_8,500kV鲁仁甲线_Ia_45,500kV鲁仁甲线_Ib_46,500kV鲁仁甲线_Ic_47,500kV鲁仁甲线_3I0_48
-16.798498153686523,-65.21770477294922,82.42857360839844,0.6613582372665405,0.1721857488155365,0.40379762649536133,-0.5036117434501648,0.022467119619250298
-11.601001739501953,-68.64898681640625,80.68570709228516,0.7236037254333496,0.14783625304698944,0.41769173741340637,-0.49670109152793884,0.019010640680789948
-6.185644626617432,-71.97911834716797,78.65494537353516,0.7391650676727295,0.10609424859285355,0.4420064389705658,-0.4863351583480835,0.015554159879684448
-0.7236037254333496,-74.77238464355469,75.93170166015625,0.6068934202194214,0.06783074885606766,0.4663211405277252,-0.47251391410827637,0.022467119619250298
4.341622352600098,-77.0521240234375,73.02951049804688,0.5757706761360168,0.02956724911928177,0.4871622920036316,-0.45523735880851746,0.022467119619250298
9.663610458374023,-79.48748016357422,69.98725891113281,0.22563986480236053,0.0017392500303685665,0.501056432723999,-0.4414161145687103,0.025923600420355797
14.931134223937988,-81.16810607910156,66.16694641113281,-0.12449096143245697,-0.02608874998986721,0.521897554397583,-0.4241395592689514,0.022467119619250298
20.486543655395508,-83.04325103759766,62.29216384887695,-0.389034241437912,-0.05739524960517883,0.5288446545600891,-0.39995235204696655,0.022467119619250298
25.754066467285156,-84.41265106201172,58.26955032348633,-0.5757706761360168,-0.09913724660873413,0.5427387356758118,-0.3723098635673523,0.022467119619250298
30.936002731323242,-85.40857696533203,54.10688400268555,-0.6691389083862305,-0.12348674982786179,0.5496857762336731,-0.34466737508773804,0.022467119619250298
36.08681869506836,-86.02325439453125,49.63298797607422,-0.47462180256843567,-0.16175025701522827,0.5531593561172485,-0.32393550872802734,0.019010640680789948
41.128700256347656,-86.38116455078125,44.94123840332031,-0.389034241437912,-0.19305674731731415,0.5635799169540405,-0.2962929904460907,0.025923600420355797
45.84379577636719,-86.33448028564453,40.31951141357422,-0.33456945419311523,-0.22784174978733063,0.5670534372329712,-0.26519519090652466,0.022467119619250298
50.34103012084961,-86.0621566772461,35.635536193847656,-0.12449096143245697,-0.2556697428226471,0.5705269575119019,-0.23064208030700684,0.022467119619250298
54.737117767333984,-85.5953140258789,30.889320373535156,0.015561367385089397,-0.28349775075912476,0.5705269575119019,-0.20645488798618317,0.025923600420355797
58.83753967285156,-84.5215835571289,25.754066467285156,0.18673643469810486,-0.3113257586956024,0.5601063966751099,-0.17535708844661713,0.025923600420355797
62.72010040283203,-83.43228149414062,20.782209396362305,0.11671027541160583,-0.3391537368297577,0.5566328763961792,-0.1408039629459381,0.022467119619250298
66.0657958984375,-81.8528060913086,15.787010192871094,-0.023342058062553406,-0.36350324749946594,0.5531593561172485,-0.11661677807569504,0.025923600420355797
69.39592742919922,-79.86095428466797,10.44946002960205,-0.07002616673707962,-0.3774172365665436,0.5392652153968811,-0.08206366002559662,0.022467119619250298
72.57823181152344,-77.59677124023438,4.979638576507568,-3.000000026176508e-09,-0.40176674723625183,0.5288446545600891,-0.04059991613030434,0.025923600420355797
75.40261840820312,-74.95912170410156,-0.4590604305267334,-0.031122742220759392,-0.4295947551727295,0.511476993560791,-0.0025914839934557676,0.025923600420355797
77.7679443359375,-71.94799041748047,-5.703242301940918,0.10114890336990356,-0.44698724150657654,0.4941093623638153,0.025051012635231018,0.022467119619250298
79.76758575439453,-68.48558807373047,-10.994108200073242,0.389034241437912,-0.46437975764274597,0.47326818108558655,0.05269350856542587,0.022467119619250298
81.47933197021484,-64.60302734375,-16.417245864868164,0.6691389083862305,-0.4782937467098236,0.4663211405277252,0.08379131555557251,0.025923600420355797
83.33892059326172,-60.806053161621094,-21.92597007751465,0.8869980573654175,-0.49568626284599304,0.43853291869163513,0.11834443360567093,0.025923600420355797
84.39708709716797,-56.705631256103516,-27.139028549194336,0.8403139710426331,-0.49916476011276245,0.41769173741340637,0.1598081737756729,0.029380079358816147
85.36967468261719,-52.41069412231445,-32.34430694580078,0.9259015321731567,-0.5026432275772095,0.38295647501945496,0.18745067715644836,0.025923600420355797
85.93766784667969,-47.81230926513672,-37.57292938232422,0.8714367151260376,-0.5061217546463013,0.35864177346229553,0.2185484766960144,0.022467119619250298
86.1321792602539,-43.22170639038086,-42.459197998046875,0.6146740913391113,-0.5165572762489319,0.33085355162620544,0.24964629113674164,0.025923600420355797
85.96100616455078,-38.66222381591797,-47.003116607666016,0.4357183575630188,-0.5235142707824707,0.306538850069046,0.28419941663742065,0.025923600420355797
85.58753204345703,-33.667022705078125,-51.62484359741211,0.2412012368440628,-0.5200357437133789,0.2718035578727722,0.3152972161769867,0.025923600420355797
84.8794937133789,-28.93636703491211,-55.92756271362305,0.046684108674526215,-0.5165572762489319,0.24401533603668213,0.34293970465660095,0.029380079358816147
84.008056640625,-23.886703491210938,-60.12913513183594,-0.07780685275793076,-0.5130787491798401,0.21622711420059204,0.38094815611839294,0.029380079358816147
82.61531066894531,-18.79813575744629,-63.840518951416016,-0.18673644959926605,0.14087924361228943,0.18843889236450195,0.34293970465660095,0.5893298387527466
68.31441497802734,-17.561006546020508,-70.49300384521484,-36.72483444213867,0.5374282598495483,0.17801831662654877,0.34639501571655273,1.0075639486312866
56.93905258178711,-15.569150924682617,-76.81092071533203,-61.78641891479492,1.1183377504348755,0.08423305302858353,0.4846075177192688,1.647012710571289
48.66818618774414,-10.815152168273926,-81.68163299560547,-76.39854431152344,1.4453167915344238,0.077285997569561,0.38094815611839294,1.8544014692306519
39.25355529785156,-7.142668724060059,-84.46711730957031,-91.78096008300781,1.7305537462234497,0.07033894211053848,0.4465990662574768,2.1896800994873047
32.48435974121094,-1.2137868404388428,-88.12403869628906,-99.10258483886719,2.057532787322998,-0.013025729916989803,0.47424158453941345,2.4592854976654053
19.654010772705078,6.4813103675842285,-86.80132293701172,-104.88363647460938,2.186237335205078,-0.0824962928891182,0.39822471141815186,2.4592854976654053
17.296463012695312,10.784029006958008,-91.89766693115234,-112.26750183105469,2.349726676940918,-0.05470806732773781,0.47424158453941345,2.7185215950012207
15.608054161071777,20.074167251586914,-87.77391052246094,-91.39970397949219,2.561915159225464,-0.12417862564325333,0.5018840432167053,2.8775196075439453
15.716983795166016,25.450620651245117,-87.83615112304688,-81.30037689208984,2.704533815383911,-0.13807274401187897,0.4638756215572357,2.984670400619507
14.900012016296387,29.535480499267578,-89.30670166015625,-78.70941162109375,2.868023157119751,-0.12417862564325333,0.45696499943733215,3.140212059020996
15.919281959533691,38.71669006347656,-85.7742691040039,-54.46479415893555,2.965421199798584,-0.1623874306678772,0.5848115682601929,3.3303184509277344
21.163463592529297,44.70781707763672,-85.71202850341797,-34.49177551269531,3.1393463611602783,-0.1971227079629898,0.4638756215572357,3.351057291030884
21.83260154724121,53.025367736816406,-82.91876220703125,-13.748470306396484,3.302835702896118,-0.19364918768405914,0.5191606283187866,3.565359115600586
24.267955780029297,58.751953125,-80.77129364013672,4.123763084411621,3.5254597663879395,-0.28048738837242126,0.5398924946784973,3.727813720703125
20.657718658447266,64.56412506103516,-77.32444763183594,13.872961044311523,3.678513765335083,-0.3464844226837158,0.47424158453941345,3.762378454208374
20.61881446838379,67.89425659179688,-77.7446060180664,18.79813575744629,3.8176536560058594,-0.3291167914867401,0.45696499943733215,3.897181272506714
15.421318054199219,70.59415435791016,-77.49562072753906,15.164554595947266,3.8628742694854736,-0.2943814992904663,0.5640797019004822,4.080374717712402
6.457968711853027,73.4107666015625,-75.55045318603516,7.166010856628418,3.8802666664123535,-0.3673255741596222,0.5468031167984009,4.004332065582275
1.330497145652771,75.83055877685547,-75.7449722290039,2.4120123386383057,3.807218313217163,-0.3325903117656708,0.5018840432167053,3.9179201126098633
-6.870344638824463,75.7449722290039,-73.6130599975586,-8.216403007507324,3.7341697216033936,-0.38816675543785095,0.5191606283187866,3.8176822662353516
-10.58951187133789,78.1803207397461,-71.16992950439453,-6.473529815673828,3.6332931518554688,-0.4367961585521698,0.45696499943733215,3.610293388366699
-14.837766647338867,79.54194641113281,-67.90203857421875,-5.228620529174805,3.448932647705078,-0.4472167193889618,0.41895657777786255,3.371796131134033
