220kV母线电压_A相_1,220kV母线电压_B相_2,220kV母线电压_C相_3,220kV母线电压_3U0_4,220kV云弥线_A相_17,220kV云弥线_B相_18,220kV云弥线_C相_19,220kV云弥线_3I0_20
66.77954864501953,-78.38935089111328,11.440631866455078,-0.15541714429855347,-0.8609951138496399,0.9361350536346436,0.009261698462069035,0.06478925794363022
78.66864776611328,-67.77552795410156,-10.552640914916992,0.6372103095054626,-0.9732988476753235,0.8063737750053406,0.2963743507862091,0.055533651262521744
84.38335418701172,-52.25267791748047,-31.42043685913086,1.2122536897659302,-1.0481679439544678,0.6024631261825562,0.5371785163879395,0.06478925794363022
83.17146301269531,-32.7406005859375,-50.93559265136719,-1.1500868797302246,-1.0200920104980469,0.32440322637557983,0.7409358620643616,0.04627804085612297
78.47014617919922,-11.4096040725708,-66.45478820800781,0.5439600348472595,-0.8984296917915344,0.07414931058883667,0.8891230821609497,0.08330047875642776
67.59444427490234,11.006546974182129,-78.91764831542969,-1.398754358291626,-0.7580500245094299,-0.20391060411930084,1.0187867879867554,0.055533651262521744
52.00697326660156,31.603775024414062,-84.493408203125,-2.502216100692749,-0.5615185499191284,-0.43562719225883484,1.0558335781097412,0.037022434175014496
32.60622024536133,51.25020217895508,-83.3989028930664,-0.062166858464479446,-0.2994765639305115,-0.66734379529953,1.046571969985962,0.027766825631260872
11.450310707092285,66.78338623046875,-78.60787963867188,-1.3832125663757324,-0.037434570491313934,-0.8156424164772034,0.9354315400123596,0.055533651262521744
-10.65631103515625,78.84408569335938,-67.87970733642578,0.031083429232239723,0.24332471191883087,-0.9175977110862732,0.7872443795204163,0.037022434175014496
-31.530141830444336,84.32151794433594,-52.43278884887695,0.3730011582374573,0.4772907793521881,-0.9732096791267395,0.5927487015724182,0.037022434175014496
-51.27566146850586,83.4843978881836,-32.4220085144043,-0.7770857214927673,0.7299741506576538,-0.9732096791267395,0.35194453597068787,0.04627804085612297
-66.58104705810547,78.38935089111328,-11.347702980041504,0.3419177234172821,0.8609951138496399,-0.8434484004974365,0.08335528522729874,0.04627804085612297
-78.53282928466797,67.87887573242188,10.80045223236084,-0.12433371692895889,0.9639402031898499,-0.704418420791626,-0.1852339655160904,0.027766825631260872
-84.60274505615234,52.22167205810547,31.83345603942871,-1.2277954816818237,1.0107333660125732,-0.49123919010162354,-0.4352998435497284,0.027766825631260872
-83.10877227783203,32.66825866699219,51.25568389892578,1.2744206190109253,1.0107333660125732,-0.231716588139534,-0.6575806140899658,0.055533651262521744
-78.42835998535156,11.388934135437012,66.70260620117188,-0.450709730386734,0.8890710473060608,0.018537327647209167,-0.7779826521873474,0.04627804085612297
-67.63623046875,-11.058220863342285,79.29969024658203,1.507546305656433,0.7299741506576538,0.2780598998069763,-0.9169081449508667,0.027766825631260872
-51.7562370300293,-31.448753356933594,84.56568145751953,2.8752171993255615,0.5428012609481812,0.5468511581420898,-0.9446932673454285,0.04627804085612297
-32.35548400878906,-51.53957748413086,83.42987823486328,-0.29529258608818054,0.2994765639305115,0.7692990899085999,-0.9354315400123596,0.055533651262521744
-11.324941635131836,-66.65937042236328,78.75244140625,1.6785051822662354,0.037434570491313934,0.8990603685379028,-0.842814564704895,0.04627804085612297
10.907047271728516,-78.72006225585938,68.0139389038086,0.43516799807548523,-0.24332471191883087,1.0195530652999878,-0.6761040091514587,0.04627804085612297
31.59282684326172,-84.28018188476562,52.525718688964844,-0.40408459305763245,-0.48664942383766174,1.075165033340454,-0.47234663367271423,0.055533651262521744
51.22342300415039,-83.10201263427734,32.46331024169922,0.9791280031204224,-0.7299741506576538,1.0473589897155762,-0.24080416560173035,0.04627804085612297
66.9780502319336,-78.35834503173828,11.1824951171875,-0.21758399903774261,-0.8609951138496399,0.9454036951065063,0.02778509631752968,0.055533651262521744
78.72088623046875,-67.53782653808594,-10.79012680053711,0.6527520418167114,-0.9732988476753235,0.7785677313804626,0.314897745847702,0.055533651262521744
84.47737884521484,-52.035648345947266,-31.688899993896484,1.1811703443527222,-1.0388092994689941,0.5931944847106934,0.5464401841163635,0.06478925794363022
83.1610107421875,-32.48223114013672,-51.14210510253906,-1.103461742401123,-1.0200920104980469,0.333671897649765,0.7594592571258545,0.06478925794363022
78.36566925048828,-11.192573547363281,-66.58901977539062,0.4817931652069092,-0.9077883362770081,0.06488064676523209,0.8891230821609497,0.06478925794363022
67.44818115234375,11.295921325683594,-79.0518798828125,-1.3365874290466309,-0.7486913800239563,-0.20391060411930084,1.0187867879867554,0.055533651262521744
51.808475494384766,31.831140518188477,-84.54503631591797,-2.4866743087768555,-0.5615185499191284,-0.4541645348072052,1.06509530544281,0.055533651262521744
32.397274017333984,51.41556167602539,-83.33695220947266,0.015541714616119862,-0.2994765639305115,-0.66734379529953,1.0280485153198242,0.037022434175014496
11.147336959838867,66.93840789794922,-78.53560638427734,-1.41429603099823,-0.04679321125149727,-0.8063737750053406,0.9261698722839355,0.055533651262521744
-10.896599769592285,78.9267578125,-67.76612854003906,-0.015541714616119862,0.23396606743335724,-0.926866352558136,0.7872443795204163,0.037022434175014496
-31.749536514282227,84.35252380371094,-52.1953010559082,0.38854286074638367,0.4679321348667145,-0.9639410376548767,0.5834870338439941,0.04627804085612297
-51.54729080200195,83.43272399902344,-32.16387176513672,-0.8237108588218689,0.673822283744812,-0.9546723961830139,0.3241594433784485,0.037022434175014496
-66.69596862792969,78.27567291259766,-11.130867958068848,0.3419177234172821,0.8516364693641663,-0.8434484004974365,0.06483189016580582,0.027766825631260872
-78.61640930175781,67.70318603515625,11.058588981628418,-0.21758399903774261,0.9639402031898499,-0.6951497793197632,-0.21301905810832977,0.018511217087507248
-84.63409423828125,52.076988220214844,32.06061553955078,-1.103461742401123,1.0388092994689941,-0.49123919010162354,-0.4352998435497284,0.04627804085612297
-83.09832763671875,32.31687545776367,51.46219253540039,1.103461742401123,1.0200920104980469,-0.24098525941371918,-0.648318886756897,0.04627804085612297
-78.28209686279297,11.151233673095703,66.86781311035156,-0.3730011582374573,0.8890710473060608,0.009268663823604584,-0.7779826521873474,0.037022434175014496
-67.47952270507812,-11.2855863571167,79.36164093017578,1.4764628410339355,0.7299741506576538,0.30586591362953186,-0.8891230821609497,0.055533651262521744
-51.536842346191406,-31.727792739868164,84.60698699951172,2.8752171993255615,0.5334426164627075,0.537582516670227,-0.9446932673454285,0.037022434175014496
-32.115196228027344,-51.72560501098633,83.38858032226562,-0.3419177234172821,0.2714006304740906,0.7692990899085999,-0.9261698722839355,0.037022434175014496
-11.042862892150879,-66.81439208984375,78.66983795166016,1.6163383722305298,0.02807592786848545,0.88979172706604,-0.8520762324333191,0.04627804085612297
11.251810073852539,-78.82341003417969,67.81775665283203,0.4817931652069092,-0.23396606743335724,1.0380903482437134,-0.6668422818183899,0.06478925794363022
31.71819496154785,-84.30084991455078,52.33985900878906,-0.5439600348472595,-0.4960080683231354,1.0658963918685913,-0.4816083312034607,0.06478925794363022
51.50550079345703,-83.1226806640625,32.236148834228516,1.0568366050720215,-0.7018982172012329,1.0473589897155762,-0.22228077054023743,0.04627804085612297
67.1034164428711,-78.25499725341797,10.87273120880127,-0.3730011582374573,-0.8609951138496399,0.9454036951065063,0.02778509631752968,0.04627804085612297
78.86714935302734,-67.43447875976562,-11.110217094421387,0.6682937145233154,-0.9920161366462708,0.7878364324569702,0.2963743507862091,0.055533651262521744
84.50872039794922,-51.859954833984375,-31.9263858795166,1.1656285524368286,-1.0200920104980469,0.6117318272590637,0.5557019114494324,0.07404486835002899
83.10877227783203,-32.18252182006836,-51.3692626953125,-1.0723782777786255,-0.9920161366462708,0.32440322637557983,0.7409358620643616,0.04627804085612297
78.31343841552734,-10.892864227294922,-66.72325134277344,0.5595017075538635,-0.8797124028205872,0.07414931058883667,0.8983847498893738,0.055533651262521744
67.30191802978516,11.512951850891113,-79.12415313720703,-1.3210457563400269,-0.7486913800239563,-0.21317926049232483,1.0002634525299072,0.037022434175014496
51.54729080200195,31.893150329589844,-84.55535888671875,-2.8752171993255615,-0.5521599054336548,-0.43562719225883484,1.046571969985962,0.037022434175014496
31.79132652282715,51.363887786865234,-83.67768859863281,-1.8805475234985352,-0.2807592749595642,-0.66734379529953,1.046571969985962,0.009255608543753624
4.763997554779053,56.5726203918457,-95.5210189819336,-68.9119644165039,0.3649870753288269,-0.797105073928833,1.0280485153198242,-0.4720360338687897
0.4910260736942291,75.41293334960938,-76.68733978271484,0.901419460773468,0.6457463502883911,-1.0010156631469727,0.8891230821609497,-0.37947994470596313
-28.030275344848633,83.17435455322266,-47.78632354736328,13.878750801086426,-0.3275524973869324,-0.7692990899085999,0.8705996870994568,0.3887355625629425
-25.14680290222168,85.03462219238281,-31.6992244720459,49.39156723022461,-1.7781420946121216,-0.2780598998069763,0.8798613548278809,1.3050408363342285
-28.74069595336914,70.36956024169922,-20.475427627563477,37.17578125,-3.8838367462158203,0.5283138155937195,1.296637773513794,2.110278844833374
-46.845977783203125,55.962867736816406,4.130192279815674,22.317901611328125,-6.588484287261963,1.5478668212890625,1.6671056747436523,3.396808385848999
-38.45674514770508,42.13492202758789,24.894733428955078,49.87336349487305,-9.480304718017578,2.5859572887420654,2.0375735759735107,4.859194278717041
