1-220kVⅠ母Ua_1,2-220kVⅠ母Ub_2,3-220kVⅠ母Uc_3,4-220kVⅠ母3Uo_4,37-220kV抚常Ⅱ回线252  Ia_37,38-220kV抚常Ⅱ回线252  Ib_38,39-220kV抚常Ⅱ回线252  Ic_39,40-220kV抚常Ⅱ回线252  3Io_40
82.51914978027344,-23.70508575439453,-58.79756546020508,-0.007803151849657297,-0.0017288029193878174,0.015568407252430916,-0.006918277125805616,0.003462146269157529
80.93434143066406,-18.147621154785156,-62.70855712890625,0.09363782405853271,0.0,0.012108760885894299,-0.006918277125805616,0.003462146269157529
79.49005889892578,-12.730653762817383,-66.61954498291016,0.2106851041316986,-0.0017288029193878174,0.012108760885894299,-0.006918277125805616,0.005193219520151615
77.75692749023438,-7.7898173332214355,-69.76551055908203,0.29651975631713867,0.0,0.01383858360350132,-0.003459138562902808,0.003462146269157529
75.492919921875,-2.6382346153259277,-72.69290161132812,0.26530715823173523,0.0017288029193878174,0.01383858360350132,-0.006918277125805616,0.003462146269157529
73.32259368896484,2.607012987136841,-75.85447692871094,0.10144097357988358,0.0,0.012108760885894299,-0.0051887077279388905,0.003462146269157529
70.76192474365234,7.352713584899902,-78.1417465209961,-0.02340945601463318,-0.0034576058387756348,0.010378938168287277,-0.003459138562902808,0.003462146269157529
67.48301696777344,12.69162654876709,-80.24166107177734,-0.10924412310123444,-0.0069152116775512695,0.01383858360350132,-0.001729569281451404,0.0017310731345787644
63.78253936767578,18.327144622802734,-82.29473114013672,-0.29651975631713867,-0.0069152116775512695,0.012108760885894299,-0.001729569281451404,0.005193219520151615
59.69171142578125,23.416284561157227,-83.37200927734375,-0.41356703639030457,-0.005186408758163452,0.012108760885894299,-0.001729569281451404,0.0017310731345787644
55.218345642089844,28.60689353942871,-84.06678009033203,-0.3667481243610382,-0.005186408758163452,0.010378938168287277,0.0,0.005193219520151615
50.78401565551758,33.57895278930664,-84.67567443847656,-0.49159857630729675,-0.005186408758163452,0.008649115450680256,0.0,0.003462146269157529
46.451175689697266,38.238792419433594,-85.15186309814453,-0.7491025924682617,-0.005186408758163452,0.010378938168287277,-0.003459138562902808,0.0017310731345787644
41.86851119995117,42.945465087890625,-85.21431732177734,-0.6164489984512329,-0.0069152116775512695,0.010378938168287277,0.001729569281451404,0.003462146269157529
37.285850524902344,47.332115173339844,-84.89425659179688,-0.4057638943195343,-0.0069152116775512695,0.008649115450680256,0.001729569281451404,0.0017310731345787644
32.34407043457031,51.81243133544922,-84.36341857910156,-0.3043229281902313,-0.008644014596939087,0.008649115450680256,0.001729569281451404,0.0
27.097820281982422,56.526912689208984,-83.69988250732422,-0.0780315175652504,-0.010372817516326904,0.010378938168287277,0.003459138562902808,0.0017310731345787644
21.734466552734375,60.71062088012695,-82.40402221679688,0.14825987815856934,-0.012101620435714722,0.00691929180175066,0.003459138562902808,0.0
16.285236358642578,64.5586929321289,-80.76468658447266,0.17947249114513397,-0.010372817516326904,0.005189469084143639,0.006918277125805616,0.0017310731345787644
11.179510116577148,68.29749298095703,-79.4141845703125,0.14045673608779907,-0.012101620435714722,0.00691929180175066,0.003459138562902808,0.0
6.261149883270264,71.49771881103516,-77.68116760253906,0.18727564811706543,-0.010372817516326904,0.00345964590087533,0.0051887077279388905,-0.0017310731345787644
1.0773550271987915,74.2374267578125,-75.15971374511719,0.3043229281902313,-0.010372817516326904,0.00691929180175066,0.010377415455877781,0.0
-4.083019256591797,77.02396392822266,-72.77877044677734,0.31992921233177185,-0.012101620435714722,0.00691929180175066,0.008647846058011055,0.0017310731345787644
