多乐二线电压A相_5,多乐二线电压B相_6,多乐二线电压C相_7,多乐二线电压3U0_8,多乐二线电流A相_21,多乐二线电流B相_22,多乐二线电流C相_23,多乐二线电流3I0_24
-82.06026458740234,69.1197509765625,12.41169261932373,-0.48158499598503113,0.026585999876260757,-0.030319999903440475,0.04374599829316139,0.015159999951720238
-86.45671844482422,52.30123519897461,33.53334426879883,-0.7767500281333923,0.03798000141978264,-0.030319999903440475,0.039942000061273575,0.015159999951720238
-85.61683654785156,31.73950958251953,53.462562561035156,-0.5903300046920776,0.04367699846625328,-0.02652999944984913,0.028529999777674675,0.020844999700784683
-79.96572875976562,9.881656646728516,69.90779876708984,-0.3417699933052063,0.05127299949526787,-0.018950000405311584,0.015216000378131866,0.011370000429451466
-68.86052703857422,-11.965826034545898,81.17890167236328,0.3417699933052063,0.05127299949526787,-0.013264999724924564,-0.0019020000472664833,0.009475000202655792
-52.17680740356445,-33.63703536987305,86.23897552490234,0.46604999899864197,0.05127299949526787,-0.005685000214725733,-0.015216000378131866,0.009475000202655792
-31.272903442382812,-53.877323150634766,85.4198226928711,0.3417699933052063,0.04557599872350693,0.0018949999939650297,-0.019020000472664833,0.009475000202655792
-9.135088920593262,-70.758056640625,80.09015655517578,0.35730499029159546,0.03798000141978264,0.02274000085890293,-0.019020000472664833,0.009475000202655792
12.670918464660645,-81.98768615722656,68.60130310058594,-1.0408450365066528,0.03608100116252899,0.032214999198913574,-0.028529999777674675,0.011370000429451466
33.9273681640625,-86.74705505371094,52.32197570800781,-0.7767500281333923,0.028485000133514404,0.03790000081062317,-0.03613800182938576,0.009475000202655792
53.981014251708984,-86.11454772949219,31.843198776245117,-0.5747950077056885,0.02468699961900711,0.041689999401569366,-0.028529999777674675,0.007579999975860119
70.77879333496094,-80.57749938964844,9.881656646728516,0.062139999121427536,0.00949500035494566,0.04927000030875206,-0.026628000661730766,0.015159999951720238
82.0084228515625,-69.13011932373047,-12.276896476745605,0.8078200221061707,-0.005696999840438366,0.05685000121593475,-0.015216000378131866,0.011370000429451466
86.35303497314453,-52.09385681152344,-33.62666702270508,0.9631699919700623,-0.015192000195384026,0.05874500051140785,-0.0114120002835989,0.015159999951720238
85.46129608154297,-31.46991539001465,-53.514408111572266,0.8854950070381165,-0.013292999938130379,0.05874500051140785,-0.0019020000472664833,0.013264999724924564
79.91387939453125,-9.663908004760742,-70.0011215209961,0.6369349956512451,-0.022787999361753464,0.04548000171780586,0.009510000236332417,0.013264999724924564
68.7568359375,12.287264823913574,-81.21000671386719,0.077674999833107,-0.028485000133514404,0.030319999903440475,0.020921999588608742,0.011370000429451466
52.010902404785156,33.85478591918945,-86.33229064941406,-0.310699999332428,-0.0322830006480217,0.02274000085890293,0.03423599898815155,0.011370000429451466
31.262535095214844,54.04322814941406,-85.51314544677734,-0.09320999681949615,-0.03038400039076805,0.015159999951720238,0.041843999177217484,0.013264999724924564
9.114351272583008,70.84101104736328,-80.02793884277344,-0.015534999780356884,-0.017091000452637672,0.0037899999879300594,0.04945199936628342,0.017054999247193336
-12.639810562133789,81.94620513916016,-68.59093475341797,1.3049399852752686,-0.00949500035494566,-0.005685000214725733,0.05325600132346153,0.017054999247193336
-33.958473205566406,86.55004119873047,-52.08348846435547,0.9631699919700623,-0.0037980000488460064,-0.017054999247193336,0.05896199867129326,0.015159999951720238
-54.032859802246094,85.96937561035156,-31.656557083129883,0.6990749835968018,0.0,-0.018950000405311584,0.05515800043940544,0.015159999951720238
-70.92395782470703,80.5878677368164,-9.705384254455566,0.21749000251293182,0.013292999938130379,-0.02463500015437603,0.04945199936628342,0.017054999247193336
-82.14321899414062,68.95384979248047,12.650179862976074,-0.5592600107192993,0.028485000133514404,-0.032214999198913574,0.04374599829316139,0.015159999951720238
-86.44635009765625,52.03164291381836,33.802940368652344,-0.8233550190925598,0.039879001677036285,-0.030319999903440475,0.03613800182938576,0.017054999247193336
-85.5960922241211,31.521760940551758,53.659576416015625,-0.6680049896240234,0.039879001677036285,-0.02463500015437603,0.028529999777674675,0.015159999951720238
-79.94499206542969,9.72612190246582,70.07369995117188,-0.32623499631881714,0.04937399923801422,-0.018950000405311584,0.0114120002835989,0.013264999724924564
-68.73609924316406,-12.214681625366211,81.2514877319336,0.27963000535964966,0.04557599872350693,-0.013264999724924564,-0.0038040000945329666,0.009475000202655792
-51.886474609375,-33.87552261352539,86.18712615966797,0.4505150020122528,0.05127299949526787,-0.009475000202655792,-0.013314000330865383,0.007579999975860119
-31.01367950439453,-54.10544204711914,85.36797332763672,0.2951650023460388,0.04557599872350693,0.0,-0.017117999494075775,0.015159999951720238
-8.938077926635742,-70.88248443603516,80.0383071899414,0.310699999332428,0.04367699846625328,0.018950000405311584,-0.020921999588608742,0.011370000429451466
12.899036407470703,-82.10174560546875,68.51834869384766,-0.9787049889564514,0.03608100116252899,0.03410999849438667,-0.028529999777674675,0.009475000202655792
34.114009857177734,-86.77816009521484,52.114593505859375,-0.7612149715423584,0.03038400039076805,0.041689999401569366,-0.03613800182938576,0.007579999975860119
54.188392639160156,-86.09380340576172,31.594343185424805,-0.5126550197601318,0.01899000070989132,0.03979500010609627,-0.028529999777674675,0.009475000202655792
70.99654388427734,-80.48417663574219,9.632801055908203,0.062139999121427536,0.011393999680876732,0.05305999889969826,-0.026628000661730766,0.011370000429451466
82.02915954589844,-68.89163970947266,-12.536121368408203,0.8233550190925598,-0.005696999840438366,0.054954998195171356,-0.020921999588608742,0.011370000429451466
86.43598175048828,-51.96942901611328,-33.792572021484375,0.9320999979972839,-0.011393999680876732,0.05874500051140785,-0.009510000236332417,0.015159999951720238
85.4820327758789,-31.314380645751953,-53.659576416015625,0.9010300040245056,-0.015192000195384026,0.054954998195171356,-0.0019020000472664833,0.009475000202655792
79.85166931152344,-9.41505241394043,-70.15665435791016,0.6835399866104126,-0.026585999876260757,0.043584998697042465,0.0114120002835989,0.015159999951720238
68.5494613647461,12.577596664428711,-81.33443450927734,0.031069999560713768,-0.03038400039076805,0.03410999849438667,0.028529999777674675,0.009475000202655792
51.762046813964844,34.103641510009766,-86.27008056640625,-0.35730499029159546,-0.0322830006480217,0.02274000085890293,0.03233399987220764,0.009475000202655792
31.00330924987793,54.20913314819336,-85.46129608154297,-0.12427999824285507,-0.028485000133514404,0.017054999247193336,0.04374599829316139,0.011370000429451466
8.906970977783203,71.01728057861328,-80.0072021484375,0.015534999780356884,-0.017091000452637672,0.005685000214725733,0.04945199936628342,0.015159999951720238
-12.847190856933594,82.04989624023438,-68.46650695800781,1.2272650003433228,-0.007596000097692013,-0.005685000214725733,0.05325600132346153,0.018950000405311584
-34.21770095825195,86.62262725830078,-51.886474609375,0.9787049889564514,-0.005696999840438366,-0.015159999951720238,0.05705999955534935,0.018950000405311584
-54.26097869873047,85.90716552734375,-31.324748992919922,0.6990749835968018,0.0018990000244230032,-0.015159999951720238,0.05515800043940544,0.013264999724924564
-71.13134002685547,80.50491333007812,-9.425420761108398,0.155349999666214,0.015192000195384026,-0.028425000607967377,0.04755000025033951,0.020844999700784683
-82.20542907714844,68.83979034423828,12.836821556091309,-0.5437250137329102,0.028485000133514404,-0.030319999903440475,0.04755000025033951,0.013264999724924564
-86.45671844482422,51.87610626220703,33.9273681640625,-0.8078200221061707,0.03798000141978264,-0.032214999198913574,0.041843999177217484,0.020844999700784683
-85.58572387695312,31.283273696899414,53.8669548034668,-0.6524699926376343,0.03798000141978264,-0.02463500015437603,0.03233399987220764,0.013264999724924564
-79.74797821044922,9.342469215393066,70.22924041748047,-0.3728399872779846,0.04937399923801422,-0.017054999247193336,0.009510000236332417,0.013264999724924564
-68.6116714477539,-12.41169261932373,81.36553955078125,0.310699999332428,0.047474998980760574,-0.011370000429451466,0.0,0.009475000202655792
-51.710201263427734,-34.062164306640625,86.22860717773438,0.46604999899864197,0.05507100000977516,-0.0037899999879300594,-0.017117999494075775,0.009475000202655792
-30.806299209594727,-54.31282043457031,85.40945434570312,0.32623499631881714,0.04557599872350693,0.0,-0.015216000378131866,0.017054999247193336
-8.699590682983398,-71.03801727294922,79.89314270019531,0.23302499949932098,0.04367699846625328,0.02274000085890293,-0.0228240005671978,0.009475000202655792
13.178998947143555,-82.1535873413086,68.3628158569336,-0.9631699919700623,0.03608100116252899,0.03410999849438667,-0.030432000756263733,0.011370000429451466
34.383602142333984,-86.83000946044922,51.9072151184082,-0.7922850251197815,0.03038400039076805,0.041689999401569366,-0.03613800182938576,0.007579999975860119
54.37503433227539,-86.01085662841797,31.324748992919922,-0.5437250137329102,0.01899000070989132,0.043584998697042465,-0.030432000756263733,0.007579999975860119
71.13134002685547,-80.42196655273438,9.466897010803223,0.13981500267982483,0.007596000097692013,0.05305999889969826,-0.02472599968314171,0.009475000202655792
82.13285064697266,-68.82942199707031,-12.722763061523438,0.7301449775695801,-0.0018990000244230032,0.05685000121593475,-0.019020000472664833,0.011370000429451466
86.45671844482422,-51.67909622192383,-34.072532653808594,0.9631699919700623,-0.015192000195384026,0.054954998195171356,-0.0114120002835989,0.015159999951720238
85.4198226928711,-31.0240478515625,-53.90843200683594,0.8544250130653381,-0.015192000195384026,0.05116499960422516,-0.0019020000472664833,0.009475000202655792
79.70650482177734,-9.207672119140625,-70.29145050048828,0.621399998664856,-0.022787999361753464,0.043584998697042465,0.009510000236332417,0.013264999724924564
68.47687530517578,12.77460765838623,-81.44849395751953,0.0,-0.028485000133514404,0.03600500151515007,0.020921999588608742,0.011370000429451466
51.59614562988281,34.33176040649414,-86.31155395507812,-0.32623499631881714,-0.03038400039076805,0.020844999700784683,0.03423599898815155,0.018950000405311584
30.806299209594727,54.4268798828125,-85.450927734375,-0.12427999824285507,-0.02468699961900711,0.020844999700784683,0.039942000061273575,0.011370000429451466
8.65811538696289,71.19355773925781,-79.84130096435547,0.062139999121427536,-0.01899000070989132,0.005685000214725733,0.04755000025033951,0.015159999951720238
-13.127154350280762,82.14321899414062,-68.27986145019531,1.1961950063705444,-0.007596000097692013,-0.007579999975860119,0.04755000025033951,0.015159999951720238
-34.425079345703125,86.62262725830078,-51.6894645690918,0.9631699919700623,-0.007596000097692013,-0.018950000405311584,0.05705999955534935,0.015159999951720238
-54.4476203918457,85.91753387451172,-31.179582595825195,0.6835399866104126,0.0,-0.018950000405311584,0.05325600132346153,0.015159999951720238
-71.28687286376953,80.35974884033203,-9.1661958694458,0.1864199936389923,0.015192000195384026,-0.028425000607967377,0.04755000025033951,0.017054999247193336
-82.30912017822266,68.65315246582031,13.106415748596191,-0.5903300046920776,0.028485000133514404,-0.028425000607967377,0.039942000061273575,0.015159999951720238
-86.44635009765625,51.60651397705078,34.18659210205078,-0.7767500281333923,0.041777998208999634,-0.03410999849438667,0.038040000945329666,0.018950000405311584
-85.57535552978516,31.086261749267578,54.07433319091797,-0.6369349956512451,0.041777998208999634,-0.020844999700784683,0.02472599968314171,0.017054999247193336
-79.70650482177734,9.19730281829834,70.33292388916016,-0.3728399872779846,0.047474998980760574,-0.020844999700784683,0.009510000236332417,0.009475000202655792
-68.46650695800781,-12.691656112670898,81.46923065185547,0.3728399872779846,0.047474998980760574,-0.009475000202655792,-0.0038040000945329666,0.009475000202655792
