1-110kVⅠ段母线Ua_1,2-110kVⅠ段母线Ub_2,3-110kVⅠ段母线Uc_3,4-110kVⅠ段母线3Uo_4,37-110kV杨锡线线路电流Ia_37,38-110kV杨锡线线路电流Ib_38,39-110kV杨锡线线路电流Ic_39,40-110kV杨锡线线路电流3Io_40
-54.62276077270508,-28.981868743896484,83.74766540527344,0.4118475019931793,0.03533928096294403,-0.07061268389225006,0.0,0.0
-50.36478805541992,-33.669647216796875,84.0327377319336,0.1267223060131073,0.03533928096294403,-0.03530634194612503,0.0,0.0
-45.85261154174805,-38.48412322998047,84.41282653808594,0.285125195980072,0.07067856192588806,-0.07061268389225006,0.03529159724712372,0.03533986955881119
-41.276885986328125,-43.42529296875,84.66622924804688,0.19008345901966095,0.03533928096294403,-0.10591902583837509,0.0,0.03533986955881119
-36.510501861572266,-47.63795852661133,84.12776184082031,0.15840287506580353,0.07067856192588806,-0.07061268389225006,-0.03529159724712372,0.0
-31.5534610748291,-52.230712890625,83.74766540527344,0.1267223060131073,0.03533928096294403,-0.07061268389225006,0.07058319449424744,0.03533986955881119
-26.59642219543457,-56.44337844848633,83.0824966430664,0.2534446120262146,0.07067856192588806,-0.03530634194612503,0.0,0.0
-21.544055938720703,-60.24428176879883,81.81551361083984,0.31680575013160706,0.03533928096294403,-0.03530634194612503,0.03529159724712372,0.03533986955881119
-16.428136825561523,-63.98183059692383,80.42182922363281,0.22176402807235718,0.07067856192588806,0.0,0.0,0.03533986955881119
-11.343993186950684,-67.5610122680664,78.74307250976562,-0.06336115300655365,0.03533928096294403,0.0,0.0,0.0
-6.100971221923828,-70.53838348388672,76.4625015258789,-0.031680576503276825,0.07067856192588806,-0.03530634194612503,0.0,0.03533986955881119
-0.5719660520553589,-73.42073822021484,73.83351135253906,-0.06336115300655365,0.03533928096294403,-0.03530634194612503,-0.03529159724712372,0.03533986955881119
4.639280319213867,-76.1763916015625,71.29954528808594,-0.285125195980072,0.03533928096294403,0.0,0.0,0.0
9.72342300415039,-78.17185974121094,68.06873321533203,-0.4752086400985718,0.07067856192588806,-0.03530634194612503,-0.03529159724712372,0.03533986955881119
15.061773300170898,-80.54742431640625,64.99629211425781,-0.6652920842170715,0.03533928096294403,-0.03530634194612503,-0.03529159724712372,0.0
20.08236312866211,-82.06778717041016,61.7021369934082,-0.3484863340854645,0.07067856192588806,0.03530634194612503,-0.03529159724712372,0.07067973911762238
24.78519630432129,-83.20805358886719,57.932857513427734,-0.6019309759140015,0.07067856192588806,0.0,0.0,0.0
30.123546600341797,-84.44335174560547,53.846832275390625,-0.6336115002632141,0.03533928096294403,-0.03530634194612503,-0.03529159724712372,0.03533986955881119
34.858154296875,-84.5700454711914,49.380714416503906,-0.44352805614471436,0.03533928096294403,0.03530634194612503,-0.07058319449424744,0.03533986955881119
39.56098556518555,-84.76009368896484,44.8195686340332,-0.570250391960144,0.07067856192588806,0.0,0.0,0.03533986955881119
44.61335372924805,-84.95013427734375,39.97335433959961,-0.5068892240524292,0.03533928096294403,0.03530634194612503,-0.03529159724712372,0.07067973911762238
48.807769775390625,-84.03158569335938,34.810394287109375,-0.44352805614471436,0.03533928096294403,0.0,-0.03529159724712372,0.03533986955881119
53.161067962646484,-83.71484375,29.96417999267578,-0.8870561122894287,0.03533928096294403,-0.03530634194612503,-0.03529159724712372,0.07067973911762238
57.546142578125,-82.79629516601562,24.959590911865234,-0.285125195980072,0.07067856192588806,0.0,-0.03529159724712372,0.07067973911762238
61.073265075683594,-81.37095642089844,19.828304290771484,-0.6019309759140015,0.07067856192588806,0.03530634194612503,0.0,0.07067973911762238
64.6639404296875,-80.19901275634766,14.728693008422852,-1.1088201999664307,0.07067856192588806,0.03530634194612503,-0.03529159724712372,0.14135947823524475
36.732933044433594,-87.16732788085938,3.547556161880493,-79.04303741455078,4.523427963256836,-0.5649014711380005,-0.6352487206459045,3.2866079807281494
51.222740173339844,-85.1718521118164,-2.597317934036255,-65.51543426513672,4.841481685638428,0.49428877234458923,0.49408236145973206,5.83107852935791
59.13493728637695,-68.54291534423828,5.41635799407959,-6.684601783752441,7.845320224761963,-0.14122536778450012,-0.24704118072986603,7.421372413635254
45.4713020324707,-65.50218963623047,2.7240161895751953,-29.5579776763916,9.859659194946289,0.17653170228004456,0.14116638898849487,10.177882194519043
61.42280197143555,-63.41169738769531,-10.38927173614502,-23.03177833557129,13.004855155944824,-0.24714438617229462,-0.3529159724712372,12.3689546585083
50.17413330078125,-67.84608459472656,-21.285337448120117,-68.8418960571289,15.513944625854492,0.10591902583837509,0.07058319449424744,15.690901756286621
60.723731994628906,-58.40717697143555,-15.932328224182129,-23.697071075439453,17.740318298339844,-0.07061268389225006,-0.07058319449424744,17.66993522644043
58.30876159667969,-51.913970947265625,-18.624670028686523,-20.97254180908203,20.496782302856445,0.14122536778450012,-0.07058319449424744,20.56780433654785
62.85271453857422,-48.93659973144531,-31.072790145874023,-30.349992752075195,23.076549530029297,-0.17653170228004456,-0.2117495834827423,22.723535537719727
61.359249114990234,-45.32574462890625,-32.08637619018555,-28.164031982421875,25.40894317626953,0.17653170228004456,0.10587479174137115,25.69208526611328
63.996646881103516,-40.28955078125,-37.05929183959961,-23.063459396362305,27.882692337036133,-0.10591902583837509,-0.2117495834827423,27.52975845336914
62.53495788574219,-37.438873291015625,-43.172489166259766,-31.3004093170166,30.179746627807617,0.14122536778450012,0.14116638898849487,30.427627563476562
61.359249114990234,-28.285037994384766,-45.10464096069336,-20.719097137451172,32.51213836669922,0.07061268389225006,-0.14116638898849487,32.51268005371094
