220kV II段电压_25,220kV II段电压_26,220kV II段电压_27,220kV II段电压_28,220kV木东线_5,220kV木东线_6,220kV木东线_7,220kV木东线_8
4.661581039428711,-77.462646484375,72.86649322509766,0.007849999703466892,0.26522698998451233,-0.4342019855976105,0.13913500308990479,-0.013163999654352665
9.73527717590332,-79.6668472290039,70.10692596435547,0.227510005235672,0.30435898900032043,-0.42985999584198,0.11739499866962433,-0.004387999884784222
15.0016450881958,-81.33604431152344,66.5986328125,0.3530299961566925,0.30870699882507324,-0.4255180060863495,0.06521899998188019,0.0
20.03252410888672,-82.83404541015625,62.96199417114258,0.227510005235672,0.3260990083217621,-0.44288599491119385,0.04347899928689003,0.004387999884784222
25.149036407470703,-84.03244018554688,58.87612533569336,-0.02353000082075596,0.3608829975128174,-0.40814998745918274,0.013043000362813473,-0.008775999769568443
30.286956787109375,-84.76004028320312,54.2768440246582,-0.33733001351356506,0.35218700766563416,-0.3864400088787079,-0.008697000332176685,-0.017551999539136887
35.21079635620117,-85.31644439697266,49.69895553588867,-0.6511300206184387,0.3739269971847534,-0.36038801074028015,-0.03043700009584427,-0.008775999769568443
40.22026824951172,-85.7230453491211,44.9713249206543,-0.7766500115394592,0.4130589962005615,-0.32565200328826904,-0.06522099673748016,-0.008775999769568443
45.03706741333008,-85.48764038085938,39.922813415527344,-0.713890016078949,0.4043630063533783,-0.3386780023574829,-0.0782649964094162,-0.004387999884784222
49.6826057434082,-85.05964660644531,34.852909088134766,-0.713890016078949,0.43045100569725037,-0.31696799397468567,-0.09565699845552444,-0.008775999769568443
54.0926513671875,-84.2678451538086,29.718828201293945,-0.713890016078949,0.41740700602531433,-0.29091599583625793,-0.12609300017356873,0.017551999539136887
58.37425231933594,-83.21924591064453,24.456396102905273,-0.4942300021648407,0.42610299587249756,-0.29091599583625793,-0.13913699984550476,0.013163999654352665
62.35614013671875,-81.89244079589844,19.23674774169922,-0.4000900089740753,0.4391469955444336,-0.28223198652267456,-0.16087700426578522,0.004387999884784222
66.03831481933594,-80.48004150390625,14.188236236572266,-0.21180999279022217,0.42175498604774475,-0.25183799862861633,-0.20000900328159332,0.004387999884784222
69.6348648071289,-78.81084442138672,9.054156303405762,0.07061000168323517,0.4391469955444336,-0.24315400421619415,-0.20435699820518494,0.004387999884784222
72.73902130126953,-76.54244232177734,3.9200758934020996,0.29027000069618225,0.4000149965286255,-0.1910499930381775,-0.24348899722099304,0.004387999884784222
75.71472930908203,-74.31684112548828,-1.2140040397644043,0.38440999388694763,0.4087109863758087,-0.15631400048732758,-0.2652289867401123,-0.004387999884784222
78.26228332519531,-71.72744750976562,-6.21973180770874,0.5413100123405457,0.43045100569725037,-0.12157800048589706,-0.28262099623680115,0.013163999654352665
80.33885955810547,-68.5816421508789,-11.311027526855469,0.635450005531311,0.42175498604774475,-0.08684200048446655,-0.3391450047492981,0.004387999884784222
82.05149841308594,-65.02924346923828,-16.55206871032715,0.8237299919128418,0.42175498604774475,-0.08250000327825546,-0.3391450047492981,0.004387999884784222
83.42161560058594,-61.41264343261719,-21.579187393188477,0.7295899987220764,0.4434950053691864,-0.04776399955153465,-0.3478409945964813,-0.004387999884784222
84.57764434814453,-57.28244400024414,-26.820228576660156,0.7295899987220764,0.4043630063533783,-0.039080001413822174,-0.39566901326179504,-0.008775999769568443
85.19847869873047,-52.91684341430664,-31.97570037841797,0.4471699893474579,0.3739269971847534,-0.043421998620033264,-0.4087130129337311,0.0
85.54100799560547,-48.46564483642578,-36.85307693481445,0.16474999487400055,0.3652310073375702,0.01736599951982498,-0.4087130129337311,0.004387999884784222
85.7764892578125,-43.75764465332031,-41.77323532104492,0.227510005235672,0.3652310073375702,0.03473399952054024,-0.4087130129337311,0.0
85.4767837524414,-38.75004577636719,-46.43669128417969,0.227510005235672,0.31740298867225647,0.07381200045347214,-0.4434970021247864,0.004387999884784222
84.92017364501953,-33.7424430847168,-50.886226654052734,0.1019899994134903,0.3217509984970093,0.10420600324869156,-0.4087130129337311,-0.004387999884784222
84.1280746459961,-28.413843154907227,-55.31437301635742,0.29027000069618225,0.2913149893283844,0.11288999766111374,-0.4434970021247864,-0.008775999769568443
82.99345397949219,-22.956844329833984,-59.61416244506836,0.38440999388694763,0.2913149893283844,0.11288999766111374,-0.43914899230003357,-0.02632799930870533
81.68756866455078,-17.64964485168457,-63.55029296875,0.478549987077713,0.26522698998451233,0.18236200511455536,-0.43045300245285034,0.0
80.1247787475586,-12.299644470214844,-67.25110626220703,0.6040700078010559,0.26957499980926514,0.18670399487018585,-0.4434970021247864,0.004387999884784222
78.34791564941406,-6.992444038391113,-70.82357025146484,0.5726900100708008,0.2217469960451126,0.22144000232219696,-0.43480101227760315,0.0
75.9502182006836,-1.6852439641952515,-73.79705810546875,0.38440999388694763,0.217399001121521,0.23880800604820251,-0.43480101227760315,0.013163999654352665
73.70237731933594,3.2795560359954834,-76.64219665527344,0.29027000069618225,0.16522300243377686,0.26486000418663025,-0.4434970021247864,0.0
70.91934204101562,8.372756004333496,-79.10227966308594,-0.02353000082075596,0.12174300104379654,0.2865700125694275,-0.43480101227760315,-0.008775999769568443
12.175788879394531,3.878756046295166,-90.31168365478516,-129.8112030029297,1.1391750574111938,0.2822279930114746,-0.46958500146865845,0.947808027267456
26.133804321289062,15.220755577087402,-84.25775146484375,-74.70793151855469,1.6218030452728271,0.46893399953842163,-0.382625013589859,1.6981559991836548
29.216556549072266,16.354955673217773,-89.90523529052734,-77.0300521850586,1.5261470079421997,0.3907780051231384,-0.43480101227760315,1.4524279832839966
0.594061017036438,29.55875587463379,-81.6479263305664,-89.29962921142578,1.582671046257019,0.5384060144424438,-0.3087089955806732,1.8341840505599976
-1.8036350011825562,34.245357513427734,-83.5304183959961,-89.14273071289062,1.2826590538024902,0.8162940144538879,-0.06522099673748016,2.031644105911255
14.059693336486816,50.83035659790039,-74.58856201171875,-17.5335693359375,1.9044229984283447,0.820635974407196,0.03478299826383591,2.8302600383758545
21.895021438598633,58.748355865478516,-67.48641967773438,23.040769577026367,2.0913870334625244,0.8901079893112183,-0.03043700009584427,2.9926159381866455
20.76039695739746,61.915557861328125,-69.92510986328125,22.31903076171875,1.7739830017089844,0.6035360097885132,-0.20435699820518494,2.2247159481048584
8.750509262084961,55.92355728149414,-79.85099792480469,-26.38273048400879,2.421834945678711,0.7251120209693909,-0.12609300017356873,3.0277199745178223
16.67146873474121,52.71355438232422,-81.49817657470703,-20.797090530395508,2.495750904083252,0.7728739976882935,-0.10000500082969666,3.185688018798828
10.291885375976562,59.732757568359375,-82.61056518554688,-22.052289962768555,2.2566111087799072,0.7251120209693909,-0.043480999767780304,2.9487359523773193
0.5726529955863953,62.70735549926758,-85.1134262084961,-38.27574920654297,2.178347110748291,0.8640559911727905,0.013043000362813473,3.084764003753662
16.20049285888672,74.4559555053711,-76.47106170654297,24.986330032348633,2.1479110717773438,0.820635974407196,0.07826299965381622,3.0891520977020264
18.89790153503418,77.58035278320312,-75.48703002929688,36.87934875488281,2.378355026245117,0.820635974407196,0.13043899834156036,3.383147954940796
6.695341110229492,76.72435760498047,-76.64219665527344,12.026390075683594,2.1174750328063965,0.9465540051460266,0.22609500586986542,3.3304920196533203
-8.11899471282959,77.216552734375,-78.56747436523438,-17.15700912475586,2.0479071140289307,0.8162940144538879,0.2217469960451126,3.141808032989502
-10.94485092163086,71.7381591796875,-78.99531555175781,-31.842849731445312,2.2566111087799072,0.9508960247039795,0.28261899948120117,3.5323400497436523
-3.9658429622650146,74.88395690917969,-74.26768493652344,-5.640550136566162,2.0913870334625244,0.7728739976882935,0.1434829980134964,3.0277199745178223
-13.685074806213379,78.09395599365234,-66.75909423828125,-3.7891299724578857,1.8348549604415894,0.7772160172462463,0.2217469960451126,2.8697519302368164
-16.939090728759766,78.17955780029297,-58.03115463256836,5.75039005279541,1.730502963066101,0.8119519948959351,0.2217469960451126,2.7951560020446777
-8.033363342285156,86.05475616455078,-49.04651641845703,50.435508728027344,1.6609350442886353,0.6773499846458435,0.2608790099620819,2.602083921432495
-5.5714430809021,89.0079574584961,-43.441810607910156,69.64006805419922,1.5522350072860718,0.6816920042037964,0.16957099735736847,2.4133999347686768
-10.709362983703613,92.0467529296875,-36.2113151550293,78.6775131225586,1.1826549768447876,0.5774840116500854,0.16087499260902405,1.943884015083313
-16.703603744506836,88.23755645751953,-35.46259689331055,62.6109504699707,1.047866940498352,0.5297219753265381,0.20870299637317657,1.8297959566116333
-22.46235466003418,79.89155578613281,-37.7943229675293,33.929630279541016,0.8913390040397644,0.6035360097885132,0.21305100619792938,1.7332600355148315
-23.875282287597656,81.13275909423828,-35.03475570678711,38.354209899902344,0.4434950053691864,0.4732759892940521,0.22609500586986542,1.1277159452438354
-27.471826553344727,81.08995819091797,-32.55328369140625,36.44002914428711,0.147830992937088,0.49932798743247986,0.21305100619792938,0.8600479960441589
-25.866226196289062,84.04315948486328,-26.028724670410156,55.95838928222656,-0.013044999912381172,0.38643598556518555,0.19565899670124054,0.5353360176086426
