220kVⅡ段母线电压_17,220kVⅡ段母线电压_18,220kVⅡ段母线电压_19,220kVⅡ段母线电压_20,和谢Ⅰ回224断路器_13,和谢Ⅰ回224断路器_14,和谢Ⅰ回224断路器_15,和谢Ⅰ回224断路器_16
1.0703999996185303,-87.70326232910156,50.486854553222656,62.94557571411133,-33.16238784790039,-2.1730849742889404,-4.412879943847656,38.96686935424805
2.0515999794006348,-88.9969482421875,45.872825622558594,71.61080932617188,-32.0051383972168,-2.136867046356201,-4.267600059509277,37.58815383911133
2.3861000537872314,-88.72929382324219,40.92444610595703,79.29507446289062,-30.847890853881836,-2.010103940963745,-4.122320175170898,36.209434509277344
3.1888999938964844,-87.34638214111328,36.08751678466797,83.87293243408203,-29.618314743041992,-1.8833409547805786,-3.9588799476623535,34.72187423706055
4.370800018310547,-86.29804992675781,30.804784774780273,89.20287322998047,-28.35257339477539,-1.8109049797058105,-3.7954399585723877,33.161746978759766
5.820300102233887,-85.82964324951172,25.43289566040039,95.2848892211914,-26.978342056274414,-1.7022509574890137,-3.595679998397827,31.456493377685547
6.823800086975098,-85.22740936279297,20.79657554626465,100.54942321777344,-25.531782150268555,-1.5935970544815063,-3.359600067138672,29.71495819091797
8.184100151062012,-84.62517547607422,15.380105018615723,106.63143920898438,-23.904401779174805,-1.4849430322647095,-3.177999973297119,27.810152053833008
8.986900329589844,-83.1976547241211,10.58775520324707,111.07850646972656,-22.367431640625,-1.4125070571899414,-2.923759937286377,25.90534782409668
9.4552001953125,-82.19392395019531,5.461054801940918,117.4548110961914,-20.649642944335938,-1.3038530349731445,-2.7239999771118164,23.90983772277832
10.191100120544434,-80.61027526855469,0.20061500370502472,122.62125396728516,-18.98609733581543,-1.1589809656143188,-2.524240016937256,21.91432762145996
10.704000473022461,-78.4020767211914,-4.970664978027344,126.87212371826172,-17.250225067138672,-1.0684360265731812,-2.2699999809265137,19.809972763061523
11.2391996383667,-75.68087005615234,-10.119654655456543,130.30551147460938,-15.478190422058105,-0.9778910279273987,-2.052079916000366,17.669334411621094
11.52910041809082,-72.17898559570312,-15.290934562683105,132.65985107421875,-13.63382625579834,-0.8511279821395874,-1.7978399991989136,15.528696060180664
11.90820026397705,-67.87411499023438,-20.48450469970703,133.6735076904297,-11.825626373291016,-0.7605829834938049,-1.5799200534820557,13.333635330200195
12.48799991607666,-63.30159378051758,-26.257614135742188,134.85067749023438,-9.999343872070312,-0.615710973739624,-1.3438400030136108,11.174856185913086
12.956299781799316,-58.595237731933594,-31.54034423828125,134.9487762451172,-8.191143989562988,-0.5070570111274719,-1.0714399814605713,8.997936248779297
13.55840015411377,-54.37959289550781,-36.82307434082031,135.83164978027344,-6.346779823303223,-0.39840298891067505,-0.8716800212860107,6.784733772277832
14.539600372314453,-50.07472610473633,-42.30641555786133,136.1913299560547,-4.592825889587402,-0.27164000272750854,-0.6355999708175659,4.680377960205078
15.030200004577637,-45.36837387084961,-47.3216667175293,135.92974853515625,-2.784626007080078,-0.18109500408172607,-0.39952000975608826,2.5578811168670654
15.63230037689209,-40.72893142700195,-51.75737380981445,134.523681640625,-1.0487539768218994,-0.0724409967660904,-0.19976000487804413,0.5260890126228333
16.234399795532227,-36.1787109375,-55.76957321166992,132.529052734375,0.5786259770393372,0.03621299937367439,-0.018160000443458557,-1.4875619411468506
16.76959991455078,-31.62849235534668,-59.670326232910156,130.53440856933594,2.278333902359009,0.14486700296401978,0.23608000576496124,-3.4467899799346924
16.858800888061523,-26.743696212768555,-63.37046432495117,128.31088256835938,3.887631893157959,0.21730299293994904,0.4176799952983856,-5.351594924926758
16.76959991455078,-21.34588623046875,-66.4910659790039,124.48509216308594,5.424602031707764,0.3259570002555847,0.6174399852752686,-7.183835983276367
16.412799835205078,-15.747331619262695,-69.43334197998047,120.49581909179688,6.943490028381348,0.39839300513267517,0.7990400195121765,-9.016077041625977
16.212099075317383,-10.17108154296875,-72.39791870117188,116.27764129638672,8.40813159942627,0.4527199864387512,0.9987999796867371,-10.666908264160156
15.587699890136719,-4.594831943511963,-74.78294372558594,111.73248291015625,9.800445556640625,0.5432649850845337,1.1985599994659424,-12.31773853302002
15.186300277709961,0.8252829909324646,-77.07881164550781,107.05652618408203,11.102350234985352,0.6157010197639465,1.3438400030136108,-13.859724044799805
14.584199905395508,6.089262962341309,-78.951171875,102.05358123779297,12.331926345825195,0.6519190073013306,1.5072799921035767,-15.311003684997559
13.9375,11.107888221740723,-80.6897964477539,97.50841522216797,13.489173889160156,0.6700279712677002,1.6888799667358398,-16.689720153808594
13.35770034790039,16.0819034576416,-82.20551300048828,92.53816986083984,14.519847869873047,0.7243549823760986,1.8523199558258057,-17.923307418823242
12.911700248718262,21.278968811035156,-83.60978698730469,86.58695220947266,15.478194236755371,0.7605730295181274,1.9794399738311768,-19.048049926757812
12.153499603271484,26.63216781616211,-84.41222381591797,79.88365936279297,16.382293701171875,0.7967910170555115,2.1247200965881348,-20.063945770263672
11.48449993133545,32.052284240722656,-84.96947479248047,72.59178161621094,17.141738891601562,0.8148999810218811,2.197360038757324,-20.970996856689453
10.704000473022461,37.49470138549805,-84.88031768798828,64.35163116455078,17.79269027709961,0.8692269921302795,2.342639923095703,-21.75105857849121
9.990400314331055,42.78098678588867,-84.32306671142578,55.26131057739258,18.33514976501465,0.8692269921302795,2.4152801036834717,-22.40413475036621
9.142999649047852,47.95574951171875,-83.63207244873047,46.49797821044922,18.787200927734375,0.8692269921302795,2.487920045852661,-22.9483642578125
8.295599937438965,52.55057907104492,-83.03024291992188,38.78101348876953,19.13075828552246,0.8692269921302795,2.5605599880218506,-23.36560821533203
7.3144001960754395,56.90005111694336,-82.16093444824219,31.391040802001953,19.3839054107666,0.8692269921302795,2.5968799591064453,-23.637723922729492
6.288599967956543,60.82573318481445,-80.511474609375,23.379785537719727,19.49239730834961,0.8692269921302795,2.6150400638580322,-23.72842788696289
5.262800216674805,64.21609497070312,-78.2378921508789,15.335831642150879,19.510480880737305,0.8148999810218811,2.651360034942627,-23.78285026550293
4.5046000480651855,67.20496368408203,-76.27637481689453,8.043954849243164,19.42007064819336,0.7967910170555115,2.6695199012756348,-23.69214630126953
3.5457000732421875,69.99308776855469,-74.18111419677734,0.9809709787368774,19.23925018310547,0.7605730295181274,2.6695199012756348,-23.492595672607422
2.6760001182556152,72.73660278320312,-71.64005279541016,-6.6378960609436035,18.986101150512695,0.6700279712677002,2.63319993019104,-23.11163330078125
1.8286000490188599,75.32398223876953,-68.96525573730469,-14.452957153320312,18.624462127685547,0.6519190073013306,2.5968799591064453,-22.69439125061035
0.8920000195503235,77.93367004394531,-66.2681655883789,-22.039125442504883,18.154329299926758,0.5794829726219177,2.5605599880218506,-22.09573745727539
-0.08919999748468399,80.65487670898438,-63.236724853515625,-30.34467124938965,17.575706481933594,0.5070469975471497,2.469759941101074,-21.370098114013672
-1.0257999897003174,82.84076690673828,-59.335975646972656,-39.36959457397461,16.90667152404785,0.39839300513267517,2.4152801036834717,-20.499330520629883
-1.9846999645233154,84.71438598632812,-55.16774368286133,-48.10022735595703,16.129146575927734,0.3259570002555847,2.2881600856781006,-19.519716262817383
-2.8989999294281006,85.78502655029297,-51.31157684326172,-55.29400634765625,15.29737377166748,0.25352099537849426,2.1610400676727295,-18.503820419311523
-3.924799919128418,86.45417785644531,-47.03189468383789,-62.095401763916016,14.320945739746094,0.181085005402565,2.0339200496673584,-17.397218704223633
-4.839099884033203,86.38726043701172,-42.23954391479492,-68.60250091552734,13.308354377746582,0.09053999930620193,1.9068000316619873,-16.109207153320312
-5.775700092315674,85.69580841064453,-37.44719314575195,-74.29212951660156,12.259597778320312,-0.03622300177812576,1.7252000570297241,-14.730491638183594
