曲营II回TV_A相_1,曲营II回TV_B相_2,曲营II回TV_C相_3,曲营II回TV_3U0_4,曲营II回线_A相_17,曲营II回线_B相_18,曲营II回线_C相_19,曲营II回线_3I0_20
-62.17918395996094,-18.159196853637695,80.56729125976562,0.7316082119941711,-0.06620754301548004,-0.022772379219532013,0.06063379347324371,-0.04522399604320526
-44.074527740478516,-40.00633239746094,82.63765716552734,-2.21039080619812,-0.030266303569078445,-0.03415856882929802,0.06063379347324371,-0.024496329948306084
-21.99542808532715,-58.47718811035156,79.39166259765625,-1.4787825345993042,0.0018916439730674028,-0.04744245857000351,0.05115976184606552,-0.009421665221452713
-1.6629924774169922,-71.32783508300781,73.20137786865234,0.7316082119941711,0.03404959291219711,-0.05503325164318085,0.045475345104932785,0.011305999010801315
18.40796661376953,-80.98918914794922,61.27858352661133,-1.8679358959197998,0.06431589275598526,-0.058828648179769516,0.032211702316999435,0.01507466472685337
39.46207809448242,-84.08497619628906,42.58289337158203,-3.253321647644043,0.094582200050354,-0.05693094804883003,0.015158448368310928,0.026380663737654686
58.079227447509766,-80.1581039428711,22.30582046508789,0.5292484760284424,0.11539028584957123,-0.05693094804883003,-0.001894806046038866,0.03768666088581085
71.65510559082031,-73.29126739501953,2.27843976020813,1.1674598455429077,0.13809001445770264,-0.045544758439064026,-0.020842865109443665,0.05087699368596077
80.4930191040039,-62.03007507324219,-19.12224769592285,-1.0896292924880981,0.14754822850227356,-0.028465474024415016,-0.03979092463850975,0.05652999132871628
83.5261459350586,-43.7566032409668,-39.45133972167969,0.8717033863067627,0.16268138587474823,-0.015181586146354675,-0.05494937300682068,0.06783599406480789
79.82363891601562,-21.379650115966797,-57.03382110595703,2.9108667373657227,0.15889810025691986,0.0018976982682943344,-0.062528595328331,0.0734889879822731
73.25534057617188,-2.0153801441192627,-71.32868957519531,0.38915330171585083,0.15133151412010193,0.018976982682943344,-0.0701078251004219,0.06783599406480789
61.928165435791016,18.304637908935547,-80.8377914428711,-0.3113226294517517,0.1191735714673996,0.04174936190247536,-0.07579223811626434,0.05087699368596077
43.98039627075195,39.98555374145508,-82.81452178955078,2.7085070610046387,0.07944905012845993,0.05503325164318085,-0.07389743626117706,0.026380663737654686
21.901296615600586,58.35252380371094,-79.66216278076172,1.6500099897384644,0.039724525064229965,0.06262404471635818,-0.06821301579475403,0.0037686661817133427
1.432892918586731,71.31744384765625,-73.44066619873047,-0.5292484760284424,0.005674932152032852,0.07401023060083389,-0.05684417858719826,-0.0037686661817133427
-18.627607345581055,80.80219268798828,-61.341007232666016,2.1325600147247314,-0.020808083936572075,0.07970333099365234,-0.047370150685310364,-0.018843330442905426
-39.671260833740234,83.75254821777344,-42.54127883911133,3.440115213394165,-0.04539945721626282,0.07401023060083389,-0.032211702316999435,-0.026380663737654686
-58.277950286865234,79.72178649902344,-22.149763107299805,-0.38915330171585083,-0.0718824714422226,0.06831713765859604,-0.013263641856610775,-0.04145532846450806
-71.8119888305664,73.03155517578125,-2.1431899070739746,-0.8872694969177246,-0.094582200050354,0.0607263445854187,0.005684418138116598,-0.054645661264657974
-80.55577087402344,61.687252044677734,19.29911231994629,1.4320842027664185,-0.10971534997224808,0.045544758439064026,0.022737672552466393,-0.06406732648611069
-83.56798553466797,43.341060638427734,39.48255157470703,-0.8250049948692322,-0.1191735714673996,0.032260872423648834,0.03789611905813217,-0.0772576555609703
-79.82363891601562,20.932941436767578,57.01301193237305,-2.9264328479766846,-0.11160699278116226,0.009488491341471672,0.045475345104932785,-0.0716046541929245
-73.2867202758789,1.8699402809143066,71.20384216308594,-0.09339679032564163,-0.094582200050354,-0.007590793073177338,0.05684417858719826,-0.06406732648611069
-61.90724563598633,-18.595516204833984,80.76496887207031,0.7316082119941711,-0.06809918582439423,-0.024670077487826347,0.058738984167575836,-0.05087699368596077
-43.677085876464844,-40.38032150268555,82.53361511230469,-2.3816182613372803,-0.03215794637799263,-0.03415856882929802,0.062528595328331,-0.02826499566435814
-21.692115783691406,-58.736900329589844,79.370849609375,-1.4476503133773804,0.005674932152032852,-0.049340154975652695,0.05494937300682068,-0.011305999010801315
-1.3073840141296387,-71.50444030761719,73.01410675048828,0.7783066034317017,0.03404959291219711,-0.05503325164318085,0.045475345104932785,0.005652999505400658
18.77403450012207,-81.09307861328125,60.966468811035156,-1.9146342277526855,0.06431589275598526,-0.058828648179769516,0.030316896736621857,0.016958998516201973
39.83860397338867,-84.12653350830078,42.229164123535156,-3.206623077392578,0.08890727162361145,-0.0607263445854187,0.015158448368310928,0.026380663737654686
58.340702056884766,-79.99188995361328,21.952091217041016,0.560380756855011,0.11539028584957123,-0.058828648179769516,-0.001894806046038866,0.03768666088581085
71.88520050048828,-73.1666030883789,1.914305567741394,1.0740630626678467,0.13998165726661682,-0.04364706203341484,-0.022737672552466393,0.04899265989661217
80.53485107421875,-61.77035903930664,-19.527996063232422,-1.198592185974121,0.1532231569290161,-0.03036317229270935,-0.03789611905813217,0.06029865890741348
83.69349670410156,-43.40338897705078,-39.836280822753906,1.0429308414459229,0.15700645744800568,-0.018976982682943344,-0.05494937300682068,0.06783599406480789
79.7399673461914,-20.91216468811035,-57.33552932739258,3.066528081893921,0.15700645744800568,0.003795396536588669,-0.062528595328331,0.06406732648611069
73.00432586669922,-1.734889030456543,-71.44313049316406,0.2646242380142212,0.141873300075531,0.02087468095123768,-0.07579223811626434,0.06406732648611069
61.60393524169922,18.678625106811523,-80.9210205078125,-0.46698397397994995,0.11160699278116226,0.03985166549682617,-0.07579223811626434,0.04899265989661217
43.54111862182617,40.38032150268555,-82.84573364257812,2.5217134952545166,0.07377411425113678,0.053135551512241364,-0.07768704742193222,0.024496329948306084
21.46201515197754,58.664180755615234,-79.53731536865234,1.6655761003494263,0.03404959291219711,0.06831713765859604,-0.06631820648908615,0.0037686661817133427
1.119120717048645,71.46288299560547,-73.27420806884766,-0.560380756855011,0.005674932152032852,0.07590793073177338,-0.06063379347324371,-0.009421665221452713
-19.02505111694336,80.87491607666016,-61.04969787597656,2.1169939041137695,-0.02269972860813141,0.07590793073177338,-0.045475345104932785,-0.016958998516201973
-40.0268669128418,83.76293182373047,-42.19795227050781,3.408982992172241,-0.04539945721626282,0.07590793073177338,-0.032211702316999435,-0.026380663737654686
-58.539424896240234,79.64906311035156,-21.785629272460938,-0.38915330171585083,-0.06999082863330841,0.07021483778953552,-0.015158448368310928,-0.039570994675159454
-72.01071166992188,72.83417510986328,-1.831074833869934,-0.9495340585708618,-0.09269055724143982,0.06262404471635818,0.005684418138116598,-0.05276132747530937
-80.6185302734375,61.43792724609375,19.71526527404785,1.6188777685165405,-0.10971534997224808,0.04744245857000351,0.022737672552466393,-0.06595166027545929
-83.51569366455078,42.967071533203125,39.85708999633789,-0.7471743226051331,-0.12484850734472275,0.03036317229270935,0.03979092463850975,-0.07914198935031891
-79.7399673461914,20.590120315551758,57.25230026245117,-2.9108667373657227,-0.11539028584957123,0.013283887878060341,0.04926495626568794,-0.0753733217716217
-73.16120910644531,1.4751750230789185,71.4015121459961,-0.23349198698997498,-0.10404042154550552,-0.003795396536588669,0.05494937300682068,-0.06783599406480789
-61.677146911621094,-18.959115982055664,80.79618072509766,0.49811622500419617,-0.06809918582439423,-0.022772379219532013,0.058738984167575836,-0.04899265989661217
-43.24826431274414,-40.68158721923828,82.50240325927734,-2.225956916809082,-0.03215794637799263,-0.0360562689602375,0.058738984167575836,-0.03014932945370674
-21.315587997436523,-59.017391204833984,79.29802703857422,-1.416517972946167,0.0037832879461348057,-0.045544758439064026,0.05494937300682068,-0.005652999505400658
-1.0563663244247437,-71.7537612915039,72.96208953857422,0.6693436503410339,0.03783287853002548,-0.05693094804883003,0.047370150685310364,0.009421665221452713
19.192398071289062,-81.19696044921875,60.664756774902344,-1.9613326787948608,0.06431589275598526,-0.0607263445854187,0.034106507897377014,0.018843330442905426
40.183753967285156,-83.98109436035156,41.82341384887695,-3.1599247455596924,0.08512397855520248,-0.058828648179769516,0.015158448368310928,0.03580232709646225
58.581260681152344,-79.86722564697266,21.556745529174805,0.5915130376815796,0.11728192865848541,-0.05123785510659218,-0.005684418138116598,0.03768666088581085
72.0420913696289,-73.07311248779297,1.5917866230010986,1.0584969520568848,0.13809001445770264,-0.045544758439064026,-0.018948059529066086,0.054645661264657974
80.5139389038086,-61.4898681640625,-19.954553604125977,-1.509914755821228,0.1532231569290161,-0.028465474024415016,-0.03979092463850975,0.06595166027545929
83.56798553466797,-42.946292877197266,-40.106781005859375,1.120761513710022,0.16835631430149078,-0.013283887878060341,-0.05115976184606552,0.07914198935031891
79.64583587646484,-20.538177490234375,-57.564414978027344,3.0976603031158447,0.16457302868366241,0.003795396536588669,-0.06631820648908615,0.07914198935031891
73.0566177368164,-1.4440094232559204,-71.66161346435547,0.40471944212913513,0.14754822850227356,0.022772379219532013,-0.0701078251004219,0.0697203278541565
61.40521240234375,19.094167709350586,-81.0666732788086,-0.24905811250209808,0.1191735714673996,0.03985166549682617,-0.07768704742193222,0.05087699368596077
43.04954147338867,40.754310607910156,-82.76250457763672,2.4905810356140137,0.07755740731954575,0.05503325164318085,-0.0795818492770195,0.02826499566435814
21.148242950439453,58.88233947753906,-79.47489166259766,1.6500099897384644,0.03783287853002548,0.06262404471635818,-0.0701078251004219,0.005652999505400658
0.7844303846359253,71.62909698486328,-73.05572509765625,-0.45141783356666565,0.0037832879461348057,0.07401023060083389,-0.06063379347324371,-0.005652999505400658
-19.34928321838379,81.03074645996094,-60.77920150756836,2.241523027420044,-0.020808083936572075,0.07970333099365234,-0.045475345104932785,-0.02072766423225403
-40.41385269165039,83.81488037109375,-41.84422302246094,3.440115213394165,-0.047291100025177,0.07780563086271286,-0.030316896736621857,-0.033917997032403946
-58.696311950683594,79.47245788574219,-21.42149543762207,-0.3424549102783203,-0.07566575706005096,0.06831713765859604,-0.013263641856610775,-0.047108326107263565
-71.95841217041016,72.6575698852539,-1.4253252744674683,-0.46698397397994995,-0.11160699278116226,0.06641943752765656,0.007579224184155464,-0.0716046541929245
-80.70220184326172,61.167823791503906,20.048189163208008,1.5721793174743652,-0.12106521427631378,0.045544758439064026,0.022737672552466393,-0.08479499071836472
-83.68303680419922,42.613861083984375,40.221221923828125,-0.9651001691818237,-0.13809001445770264,0.032260872423648834,0.03789611905813217,-0.09044799208641052
-70.02348327636719,20.694005966186523,57.980567932128906,14.865655899047852,-0.4634527862071991,0.007590793073177338,0.047370150685310364,-0.4296279549598694
-65.68297576904297,0.9765243530273438,71.38070678710938,10.569403648376465,-0.7831405997276306,-0.011386189609766006,0.05494937300682068,-0.7424272298812866
-60.568485260009766,-19.613595962524414,80.20315551757812,-1.10519540309906,-0.786923885345459,-0.03036317229270935,0.06063379347324371,-0.7612705826759338
-48.67652130126953,-41.52306365966797,82.48159790039062,-14.00951862335205,-0.5485767722129822,-0.04364706203341484,0.05115976184606552,-0.5521095991134644
-26.25227165222168,-58.98622512817383,79.78700256347656,-9.370811462402344,-0.20808084309101105,-0.053135551512241364,0.04926495626568794,-0.2204669713973999
-1.1923341751098633,-71.52521514892578,72.76441955566406,0.7004759311676025,0.0359412357211113,-0.05503325164318085,0.045475345104932785,0.009421665221452713
18.387048721313477,-80.64636993408203,61.028892517089844,-1.5721793174743652,0.08134069293737411,-0.0607263445854187,0.034106507897377014,0.047108326107263565
38.01872634887695,-84.0538101196289,41.62574005126953,-6.958061218261719,0.15889810025691986,-0.058828648179769516,0.015158448368310928,0.11305998265743256
54.52314376831055,-80.21004486083984,21.13018798828125,-7.207118988037109,0.38400372862815857,-0.05123785510659218,-0.003789612092077732,0.3127993047237396
