大宝II回线路电压_A相_1,大宝II回线路电压_B相_2,大宝II回线路电压_C相_3,大宝II回线路电压_3U0_4,大宝II回线路电流_A相_33,大宝II回线路电流_B相_34,大宝II回线路电流_C相_35,大宝II回线路电流_3I0_36
-85.16532897949219,65.01478576660156,19.203889846801758,-1.4798146486282349,0.2408892959356308,-0.16919179260730743,-0.07790736854076385,-0.0019029011018574238
-86.61873626708984,45.79664611816406,40.5484733581543,-0.35827091336250305,0.2447129338979721,-0.115962915122509,-0.12541186809539795,0.0019029011018574238
-85.85543823242188,25.183469772338867,60.0537223815918,-0.8878887891769409,0.23133020102977753,-0.049426816403865814,-0.18241725862026215,0.0019029011018574238
-77.54280090332031,3.0295121669769287,74.20723724365234,-0.35827091336250305,0.20647653937339783,0.0228123776614666,-0.22422121465206146,0.0
-65.23590850830078,-19.35348129272461,84.92109680175781,0.7632728219032288,0.1701519638299942,0.07604125887155533,-0.24702337384223938,0.0
-45.63063049316406,-40.57047653198242,86.54220581054688,0.8255808353424072,0.12235646694898605,0.12736910581588745,-0.2508237361907959,0.0
-25.12612533569336,-60.39243698120117,85.79399871826172,0.6853878498077393,0.05735459551215172,0.17869694530963898,-0.2318219393491745,0.0
-2.9068093299865723,-74.73837280273438,77.58454132080078,0.2492319494485855,-0.022941837087273598,0.21481655538082123,-0.20141905546188354,0.0038058022037148476
19.47980499267578,-85.28440856933594,65.2184066772461,-0.7321188449859619,-0.0745609700679779,0.23382686078548431,-0.17101618647575378,0.0019029011018574238
40.61167907714844,-87.23120880126953,45.920989990234375,-0.9034658074378967,-0.12618011236190796,0.23762892186641693,-0.12161150574684143,0.0019029011018574238
60.530643463134766,-86.03398132324219,25.418134689331055,0.0778849869966507,-0.1739756017923355,0.22051964700222015,-0.051304854452610016,0.0
74.57324981689453,-77.91363525390625,3.055164098739624,-0.3271169364452362,-0.2198592722415924,0.19200417399406433,0.022802157327532768,0.0
85.15487670898438,-65.16053771972656,-19.31819725036621,1.2461597919464111,-0.2447129338979721,0.1596866399049759,0.07980754971504211,0.0
86.68147277832031,-45.900753021240234,-40.527687072753906,0.45173290371894836,-0.24853657186031342,0.10835879296064377,0.12921223044395447,0.0
85.90771484375,-25.256343841552734,-60.17842102050781,0.9346197843551636,-0.23324202001094818,0.04372372105717659,0.17861689627170563,0.0
77.50096893310547,-3.102386951446533,-74.37350463867188,0.21807795763015747,-0.20647653937339783,-0.03231753408908844,0.2223210334777832,-0.0019029011018574238
65.20454406738281,19.238964080810547,-85.11853790283203,-0.9190428256988525,-0.17206378281116486,-0.08554641157388687,0.24512319266796112,0.0
45.6619987487793,40.47677993774414,-86.90591430664062,-1.04365873336792,-0.1280919313430786,-0.136874258518219,0.24702337384223938,-0.0019029011018574238
25.167949676513672,60.215457916259766,-85.98104858398438,-0.6853878498077393,-0.055442772805690765,-0.1844000518321991,0.2318219393491745,-0.0019029011018574238
2.9904584884643555,74.5197525024414,-77.8755111694336,-0.3115399479866028,0.015294558368623257,-0.22432170808315277,0.20141905546188354,-0.0038058022037148476
-19.406612396240234,85.06578063964844,-65.46780395507812,0.6386568546295166,0.0707373321056366,-0.24523304402828217,0.16911600530147552,-0.0019029011018574238
-40.60122299194336,86.95011901855469,-46.03529739379883,0.7321188449859619,0.1204446479678154,-0.24903512001037598,0.12161150574684143,-0.0038058022037148476
-60.55155563354492,85.7945327758789,-25.522052764892578,-0.28038594126701355,0.1739756017923355,-0.231925830245018,0.051304854452610016,-0.0019029011018574238
-74.57324981689453,77.7054214477539,-3.0759475231170654,0.2336549460887909,0.2198592722415924,-0.20150932669639587,-0.02470233663916588,-0.005708703305572271
-85.17578887939453,65.0460205078125,19.18310546875,-1.4798146486282349,0.2447129338979721,-0.16538973152637482,-0.08170773088932037,-0.0019029011018574238
-86.65010070800781,45.87992858886719,40.46533966064453,-0.35827091336250305,0.24662475287914276,-0.11786394566297531,-0.12921223044395447,-0.0038058022037148476
-85.88680267333984,25.225112915039062,60.022544860839844,-0.8723118305206299,0.23515383899211884,-0.049426816403865814,-0.17861689627170563,0.0019029011018574238
-77.56371307373047,3.0919761657714844,74.15528106689453,-0.3271169364452362,0.20074108242988586,0.024713408201932907,-0.22042085230350494,0.0
-65.2777328491211,-19.28060531616211,84.90031433105469,0.7788498401641846,0.16824014484882355,0.07604125887155533,-0.24512319266796112,0.0019029011018574238
-45.71428298950195,-40.49760055541992,86.55259704589844,0.8100038170814514,0.12235646694898605,0.12736910581588745,-0.24892355501651764,0.0
-25.199317932128906,-60.32997512817383,85.76282501220703,0.7009648680686951,0.05161913484334946,0.17679591476917267,-0.23562230169773102,-0.0019029011018574238
-2.96954607963562,-74.70714569091797,77.59493255615234,0.17134696245193481,-0.017206378281116486,0.21481655538082123,-0.20521941781044006,0.0038058022037148476
19.343873977661133,-85.23235321044922,65.24958038330078,-0.7944268584251404,-0.0707373321056366,0.23762892186641693,-0.16721582412719727,0.0019029011018574238
36.09462356567383,-87.65805053710938,45.2247428894043,-10.82601261138916,0.11088554561138153,0.18059797585010529,-0.15391457080841064,-0.13891178369522095
52.542144775390625,-87.10627746582031,27.28864288330078,-12.165634155273438,0.43780672550201416,0.12356703728437424,-0.13491275906562805,-0.42624983191490173
64.4307861328125,-77.46598052978516,4.239819526672363,-15.249879837036133,0.6270769238471985,0.09885363280773163,-0.12161150574684143,-0.5994138717651367
71.73963165283203,-65.118896484375,-19.328590393066406,-21.761064529418945,1.0725308656692505,-0.05132784694433212,-0.10450989007949829,-0.9095867276191711
76.46581268310547,-44.98461151123047,-38.3662109375,-11.885248184204102,1.3554801940917969,-0.09505157172679901,-0.13491275906562805,-1.1131970882415771
71.16454315185547,-24.06952476501465,-58.78593063354492,-20.032018661499023,1.7913751602172852,-0.2775505781173706,-0.1425134837627411,-1.3529627323150635
67.14938354492188,-2.665137767791748,-71.34951782226562,-11.807363510131836,2.041823625564575,-0.30986812710762024,-0.20521941781044006,-1.4918744564056396
57.62383270263672,20.686050415039062,-83.38311767578125,-8.505040168762207,2.380215644836426,-0.4429403245449066,-0.19001798331737518,-1.6916791200637817
39.932029724121094,40.49760055541992,-87.15531158447266,-11.355630874633789,2.5675740242004395,-0.5018723011016846,-0.26222482323646545,-1.7392516136169434
24.979738235473633,59.30972671508789,-84.2144546508789,0.43615591526031494,2.678459644317627,-0.5703094005584717,-0.24512319266796112,-1.786824107170105
5.709056854248047,75.71697998046875,-78.39509582519531,5.6077189445495605,2.655517816543579,-0.572210431098938,-0.3135296702384949,-1.6802616119384766
-14.460853576660156,84.07676696777344,-65.81072998046875,6.869455814361572,2.5197784900665283,-0.5855176448822021,-0.2546240985393524,-1.5813108682632446
-31.546199798583984,86.62738800048828,-46.388614654541016,15.296610832214355,2.276977300643921,-0.5341898202896118,-0.27172571420669556,-1.3719916343688965
-48.76747512817383,86.7835464477539,-26.904150009155273,19.424514770507812,1.9385852813720703,-0.49807024002075195,-0.24512319266796112,-1.0960710048675537
