1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV云普临时线路电流Ia_21,22-220kV云普临时线路电流Ib_22,23-220kV云普临时线路电流Ic_23,24-220kV云普临时线路电流3Io_24
-0.15889376401901245,79.21247863769531,-68.72607421875,17.939191818237305,0.6622233390808105,-0.3885008692741394,0.08628661930561066,0.36042746901512146
-4.893928050994873,80.86075592041016,-65.270751953125,18.446306228637695,0.6046386957168579,-0.37411195039749146,0.07909606397151947,0.30996760725975037
-9.533625602722168,82.63582611083984,-61.87882614135742,19.42884063720703,0.561450183391571,-0.3597230315208435,0.07909606397151947,0.266716331243515
-14.20510196685791,84.34750366210938,-58.0431022644043,21.045270919799805,0.5038655400276184,-0.34533411264419556,0.07190551608800888,0.2018393725156784
-18.87657928466797,85.20333862304688,-54.04887390136719,21.330522537231445,0.4390828609466553,-0.34533411264419556,0.0647149607539177,0.15858808159828186
-23.54805564880371,85.55200958251953,-49.64254379272461,21.42560577392578,0.38149821758270264,-0.3309451639652252,0.057524412870407104,0.09371113777160645
-27.933523178100586,85.77389526367188,-45.172813415527344,21.86933135986328,0.3167155086994171,-0.32375070452690125,0.0647149607539177,0.043251294642686844
-32.09653854370117,85.17163848876953,-40.32267761230469,22.122888565063477,0.2519327700138092,-0.3021673262119293,0.057524412870407104,-0.007208549417555332
-36.70446014404297,85.23503112792969,-35.631046295166016,22.344751358032227,0.19434814155101776,-0.2805839478969574,0.04314330965280533,-0.06487694382667542
-41.15348434448242,84.91806030273438,-30.717512130737305,22.566614151000977,0.11516927182674408,-0.26619502902030945,0.03595275804400444,-0.11533679068088531
-45.38005828857422,83.80863952636719,-25.740577697753906,21.901025772094727,0.06478271633386612,-0.24461165070533752,0.03595275804400444,-0.16579663753509521
-50.655330657958984,82.4139404296875,-20.827043533325195,18.826642990112305,0.007198079489171505,-0.23022273182868958,0.021571654826402664,-0.20904792845249176
-54.30988693237305,81.11433410644531,-15.659908294677734,19.23867416381836,-0.05038655549287796,-0.20144489407539368,0.021571654826402664,-0.2522992193698883
-57.93266677856445,79.24417877197266,-9.827068328857422,19.87256622314453,-0.10797119140625,-0.18705597519874573,0.021571654826402664,-0.29555052518844604
-61.23765563964844,77.15213012695312,-4.628232002258301,19.555620193481445,-0.17275391519069672,-0.15827812254428864,-0.007190551608800888,-0.34601035714149475
-64.09774780273438,74.7748031616211,0.34870240092277527,19.14358901977539,-0.22314046323299408,-0.1366947442293167,-0.014381103217601776,-0.38205310702323914
-66.48114776611328,71.6684341430664,5.674339294433594,18.826642990112305,-0.2879231870174408,-0.12230582535266876,-0.014381103217601776,-0.4253044128417969
-68.7056655883789,68.62545776367188,11.031676292419434,19.01681137084961,-0.3311116695404053,-0.08633352816104889,-0.028762206435203552,-0.46134716272354126
-70.67594909667969,64.8851318359375,15.78670883178711,17.36868667602539,-0.3958943784236908,-0.06475014239549637,-0.028762206435203552,-0.5045984387397766
