110kV II母电压_5,110kV II母电压_6,110kV II母电压_7,110kV II母电压_8,110kV 禄腰德线_13,110kV 禄腰德线_14,110kV 禄腰德线_15,110kV 禄腰德线_16
84.1427001953125,-58.757240295410156,-25.140960693359375,0.39876899123191833,0.012900000438094139,0.020687999203801155,-0.003464000066742301,0.006020000204443932
85.03360748291016,-54.51483917236328,-30.03655242919922,0.7740809917449951,0.02322000078856945,0.024135999381542206,-0.01298999972641468,0.006020000204443932
85.6752700805664,-50.09213638305664,-35.001094818115234,0.8913660049438477,0.01375999953597784,0.022412000223994255,-0.01298999972641468,0.00171999994199723
85.9298095703125,-45.41489028930664,-39.912601470947266,0.9382799863815308,0.010320000350475311,0.024135999381542206,-0.011257999576628208,0.00687999976798892
85.84496307373047,-40.689918518066406,-44.728633880615234,0.633338987827301,0.010320000350475311,0.023274000734090805,-0.0043299999088048935,0.007739999797195196
85.55860137939453,-35.874794006347656,-49.39615249633789,0.3831309974193573,0.005160000175237656,0.026722000911831856,-0.0043299999088048935,0.000859999970998615
84.8161849975586,-30.842248916625977,-53.909854888916016,0.11728499829769135,0.005160000175237656,0.020687999203801155,-0.003464000066742301,0.006020000204443932
83.87224578857422,-25.788488388061523,-58.131839752197266,-0.054733000695705414,0.0,0.024997999891638756,-0.003464000066742301,0.007739999797195196
82.71089172363281,-20.602155685424805,-62.162879943847656,-0.10946600139141083,0.000859999970998615,0.026722000911831856,-0.003464000066742301,0.00860000029206276
81.04044342041016,-15.410517692565918,-65.63169860839844,-0.015637999400496483,0.00171999994199723,0.029308000579476357,0.0017320000333711505,0.00171999994199723
79.01470184326172,-10.26130485534668,-68.6390609741211,0.10946600139141083,-0.00343999988399446,0.024997999891638756,0.002597999991849065,0.00171999994199723
76.68138122558594,-4.9636077880859375,-71.48200988769531,0.4378640055656433,0.0,0.027583999559283257,0.002597999991849065,0.00343999988399446
73.89199829101562,-0.06893900036811829,-74.595458984375,-1.3761440515518188,0.00171999994199723,0.030169999226927757,0.0,0.00687999976798892
32.58163070678711,7.04768705368042,-73.66194915771484,-57.64948654174805,0.8668799996376038,0.04913400113582611,0.0,0.8866599798202515
38.764930725097656,19.949886322021484,-71.69947052001953,-24.926971435546875,1.1231600046157837,-0.08792400360107422,-0.08140400052070618,0.9184799790382385
47.00048828125,22.7021427154541,-76.80191802978516,-10.73548698425293,1.5402599573135376,0.011206000111997128,-0.003464000066742301,1.5299400091171265
25.931669235229492,13.740073204040527,-86.81587219238281,-80.37149810791016,1.756119966506958,0.07844199985265732,0.03463999927043915,1.8412599563598633
30.354372024536133,35.259647369384766,-75.53426361083984,-18.374649047851562,1.9814399480819702,-0.0060339998453855515,-0.025113999843597412,1.921239972114563
42.76869583129883,37.937660217285156,-80.38742065429688,-0.602063000202179,2.3366200923919678,-0.05689200013875961,-0.10045599937438965,2.156019926071167
32.284664154052734,31.44679069519043,-91.3879165649414,-47.33622741699219,2.628159999847412,0.04309999942779541,0.02597999945282936,2.6711599826812744
31.57406234741211,40.20204162597656,-92.06683349609375,-35.130767822265625,2.774359941482544,0.028446000069379807,0.03983600065112114,2.8199400901794434
30.338462829589844,60.51253128051758,-75.30619049072266,27.147567749023438,3.010859966278076,0.057753998786211014,0.043299999088048935,3.0959999561309814
20.681699752807617,49.848201751708984,-87.73876953125,-29.837303161621094,3.047840118408203,0.06551200151443481,0.057156000286340714,3.1579198837280273
27.124845504760742,59.22390365600586,-83.4266128540039,5.207454204559326,3.1364200115203857,-0.031031999737024307,-0.028578000143170357,3.052999973297119
23.046838760375977,62.527671813964844,-79.60243225097656,10.758943557739258,3.2800400257110596,-0.059477999806404114,-0.055424001067876816,3.1338400840759277
17.229446411132812,57.3731575012207,-85.38909912109375,-18.538848876953125,3.2619800567626953,0.023274000734090805,0.0320420004427433,3.2998199462890625
