1-220kV I段母线电压Ua_1,2-220kV I段母线电压Ub_2,3-220kV I段母线电压Uc_3,4-220kV I段母线电压3Uo_4,49-朝潞II回线路电流Ia_49,50-朝潞II回线路电流Ib_50,51-朝潞II回线路电流Ic_51,52-朝潞II回线路电流3Io_52
-64.4881820678711,-13.188782691955566,77.54109954833984,0.0,0.8135786652565002,-0.035278160125017166,-0.7413403391838074,0.0
-62.870426177978516,-15.845516204833984,78.55305480957031,-0.031628455966711044,0.7782056927680969,-0.035278160125017166,-0.7766422629356384,0.0
-61.09406661987305,-18.407365798950195,79.43851470947266,0.0,0.7782056927680969,-0.035278160125017166,-0.8119441866874695,-0.035298775881528854
-59.2225456237793,-21.000843048095703,80.16585540771484,0.0,0.7782056927680969,0.035278160125017166,-0.8119441866874695,-0.035298775881528854
-57.44618606567383,-23.59432029724121,80.98806762695312,0.0,0.7428327202796936,0.035278160125017166,-0.8472461104393005,-0.035298775881528854
-55.57466506958008,-26.092914581298828,81.65216827392578,0.0,0.7428327202796936,0.07055632025003433,-0.8472461104393005,-0.07059755176305771
-53.449378967285156,-28.591508865356445,82.0000228881836,0.06325691193342209,0.7428327202796936,0.1058344841003418,-0.8119441866874695,-0.035298775881528854
-51.355812072753906,-31.153358459472656,82.44275665283203,0.0,0.7074597477912903,0.1058344841003418,-0.8825480341911316,-0.035298775881528854
-49.19880294799805,-33.58869934082031,82.72737121582031,0.031628455966711044,0.7074597477912903,0.17639079689979553,-0.8825480341911316,-0.035298775881528854
-46.851470947265625,-36.0872917175293,82.88548278808594,0.031628455966711044,0.6720867156982422,0.17639079689979553,-0.8825480341911316,-0.07059755176305771
-44.56758117675781,-38.58588790893555,83.10684967041016,0.0,0.6720867156982422,0.24694712460041046,-0.8825480341911316,-0.035298775881528854
-42.22024917602539,-40.92634201049805,83.17009735107422,0.0,0.6367137432098389,0.24694712460041046,-0.8825480341911316,-0.035298775881528854
-39.746036529541016,-43.26679611206055,83.07522583007812,0.031628455966711044,0.6367137432098389,0.28222528100013733,-0.9531518220901489,-0.035298775881528854
-37.430423736572266,-45.480743408203125,82.98035430908203,0.031628455966711044,0.6013407707214355,0.28222528100013733,-0.9531518220901489,-0.035298775881528854
-35.11481475830078,-47.59980392456055,82.79061889648438,0.031628455966711044,0.5659677982330322,0.3175034523010254,-0.9531518220901489,-0.07059755176305771
-32.67232131958008,-49.750492095947266,82.53762817382812,0.031628455966711044,0.5659677982330322,0.35278159379959106,-0.9178499579429626,-0.07059755176305771
-30.29326820373535,-51.806297302246094,82.15814208984375,0.031628455966711044,0.5305947661399841,0.3880597651004791,-0.9531518220901489,-0.035298775881528854
-27.914215087890625,-53.735591888427734,81.74703979492188,0.031628455966711044,0.5305947661399841,0.3880597651004791,-0.9531518220901489,-0.035298775881528854
-25.598604202270508,-55.63325881958008,81.33592987060547,0.031628455966711044,0.4598488211631775,0.3880597651004791,-0.9531518220901489,-0.07059755176305771
-23.187829971313477,-57.404415130615234,80.70346069335938,0.06325691193342209,0.4598488211631775,0.45861607789993286,-0.9531518220901489,-0.035298775881528854
-20.808778762817383,-59.175567626953125,80.07098388671875,0.031628455966711044,0.4598488211631775,0.45861607789993286,-0.9178499579429626,-0.035298775881528854
-18.52488899230957,-60.88346862792969,79.56501007080078,0.06325691193342209,0.38910284638404846,0.45861607789993286,-0.9178499579429626,-0.035298775881528854
-16.17755699157715,-62.433231353759766,78.71116638183594,0.031628455966711044,0.38910284638404846,0.4938942492008209,-0.9178499579429626,-0.035298775881528854
-13.703341484069824,-63.95136260986328,77.79408264160156,0.06325691193342209,0.35372987389564514,0.529172420501709,-0.9531518220901489,-0.07059755176305771
-11.324289321899414,-65.53275299072266,76.97187042236328,0.031628455966711044,0.31835687160491943,0.529172420501709,-0.9178499579429626,-0.035298775881528854
-8.881795883178711,-66.98763275146484,76.02316284179688,0.06325691193342209,0.2476108968257904,0.5644505620002747,-0.9178499579429626,-0.035298775881528854
-6.3124189376831055,-68.4425048828125,74.94795989990234,0.06325691193342209,0.2829838991165161,0.5997287034988403,-0.9178499579429626,-0.07059755176305771
-3.8382046222686768,-69.89738464355469,73.87275695800781,0.031628455966711044,0.2476108968257904,0.5997287034988403,-0.8825480341911316,-0.07059755176305771
-1.2053865194320679,-71.28900909423828,72.67105865478516,0.031628455966711044,0.2122379094362259,0.5997287034988403,-0.8825480341911316,-0.035298775881528854
1.490872859954834,-72.74388122558594,71.43773651123047,0.031628455966711044,0.2122379094362259,0.6350069046020508,-0.9178499579429626,-0.035298775881528854
4.123691082000732,-74.1038818359375,70.10955047607422,0.031628455966711044,0.2122379094362259,0.6702850461006165,-0.8825480341911316,-0.035298775881528854
6.756508827209473,-75.43224334716797,68.81298065185547,0.0,0.14149194955825806,0.6702850461006165,-0.8825480341911316,-0.07059755176305771
9.452768325805664,-76.7289810180664,67.42153930664062,0.031628455966711044,0.14149194955825806,0.7055631875991821,-0.8825480341911316,-0.07059755176305771
12.212469100952148,-77.96247100830078,65.84036254882812,0.031628455966711044,0.07074597477912903,0.7055631875991821,-0.8825480341911316,-0.07059755176305771
14.972169876098633,-79.06944274902344,64.22755432128906,0.031628455966711044,0.035372987389564514,0.7055631875991821,-0.8472461104393005,-0.07059755176305771
17.60498809814453,-79.98664855957031,62.55150604248047,0.0,0.035372987389564514,0.7055631875991821,-0.8472461104393005,-0.07059755176305771
20.206085205078125,-80.8405990600586,60.748958587646484,0.031628455966711044,0.0,0.7761195302009583,-0.8472461104393005,-0.07059755176305771
22.80718231201172,-81.53640747070312,58.85154342651367,0.0,-0.035372987389564514,0.8113976716995239,-0.8119441866874695,-0.07059755176305771
25.281396865844727,-82.13733673095703,56.985748291015625,0.031628455966711044,-0.07074597477912903,0.8113976716995239,-0.7766422629356384,-0.035298775881528854
27.78733253479004,-82.58012390136719,54.898590087890625,0.0,-0.10611895471811295,0.7408413887023926,-0.7766422629356384,-0.035298775881528854
30.29326820373535,-82.86477661132812,52.6849365234375,0.0,-0.14149194955825806,0.8113976716995239,-0.7413403391838074,-0.035298775881528854
32.67232131958008,-83.08616638183594,50.471282958984375,0.031628455966711044,-0.14149194955825806,0.8466758728027344,-0.7413403391838074,-0.07059755176305771
35.11481475830078,-83.1177978515625,48.13113784790039,0.0,-0.17686493694782257,0.8819540143013,-0.7413403391838074,-0.07059755176305771
37.52558517456055,-83.0545425415039,45.63287353515625,0.0,-0.17686493694782257,0.8113976716995239,-0.6707364916801453,-0.035298775881528854
39.809478759765625,-82.89640045166016,43.134605407714844,0.031628455966711044,-0.2476108968257904,0.8466758728027344,-0.6707364916801453,-0.07059755176305771
42.09336853027344,-82.7382583618164,40.667964935302734,0.0,-0.2476108968257904,0.8113976716995239,-0.6707364916801453,-0.07059755176305771
44.31381607055664,-82.54849243164062,38.29619216918945,0.0,-0.2829838991165161,0.8466758728027344,-0.6707364916801453,-0.035298775881528854
46.50254440307617,-82.32710266113281,35.829551696777344,0.0,-0.2829838991165161,0.8466758728027344,-0.6001326441764832,-0.035298775881528854
48.65955352783203,-82.07408142089844,33.4261589050293,0.0,-0.2829838991165161,0.9172321557998657,-0.6001326441764832,-0.035298775881528854
50.78483963012695,-81.88431549072266,31.14925765991211,0.0,-0.35372987389564514,0.8819540143013,-0.6001326441764832,-0.07059755176305771
52.846683502197266,-81.59966278076172,28.77748680114746,0.0,-0.35372987389564514,0.8819540143013,-0.529528796672821,-0.035298775881528854
54.876808166503906,-81.22013092041016,26.37409210205078,0.0,-0.38910284638404846,0.8819540143013,-0.5648307204246521,-0.07059755176305771
56.748329162597656,-80.8405990600586,24.097192764282227,0.0,-0.4244758188724518,0.8819540143013,-0.49422687292099,-0.07059755176305771
58.55641174316406,-80.36618041992188,21.82029151916504,-0.031628455966711044,-0.4598488211631775,0.8819540143013,-0.49422687292099,-0.035298775881528854
60.3644905090332,-79.89176177978516,19.575016021728516,0.0,-0.4952217936515808,0.8819540143013,-0.4589249789714813,-0.035298775881528854
62.01396560668945,-79.25920867919922,17.298114776611328,0.0,-0.4952217936515808,0.8819540143013,-0.4589249789714813,-0.035298775881528854
63.50484085083008,-78.50013732910156,14.957968711853027,0.0,-0.5305947661399841,0.8819540143013,-0.3883211314678192,-0.035298775881528854
65.12259674072266,-77.77269744873047,12.617820739746094,0.0,-0.5659677982330322,0.8819540143013,-0.3883211314678192,-0.035298775881528854
66.64518737792969,-76.91875457763672,10.246049880981445,0.0,-0.5305947661399841,0.8466758728027344,-0.35301920771598816,-0.035298775881528854
68.07261657714844,-75.8434066772461,7.7794084548950195,0.0,-0.5659677982330322,0.8466758728027344,-0.3177172839641571,-0.07059755176305771
69.43660736083984,-74.67317962646484,5.249519348144531,0.0,-0.6013407707214355,0.8113976716995239,-0.28241536021232605,-0.07059755176305771
70.80059814453125,-73.40806579589844,2.5615124702453613,0.0,-0.6367137432098389,0.8113976716995239,-0.247113436460495,-0.035298775881528854
