1-220kV母线电压Ua_1,2-220kV母线电压Ub_2,3-220kV母线电压Uc_3,4-220kV母线电压3Uo_4,5-220kV腾冲变线路电流Ia_5,6-220kV腾冲变线路电流Ib_6,7-220kV腾冲变线路电流Ic_7,8-220kV腾冲变线路电流3Io_8
59.026756286621094,-82.80909729003906,23.675172805786133,-0.15846014022827148,0.14825399219989777,-0.23275473713874817,0.07768799364566803,-0.007030300796031952
62.90465545654297,-81.44637298583984,18.414024353027344,-0.15846014022827148,0.15531370043754578,-0.22570155560970306,0.07062545418739319,-0.007030300796031952
66.6554183959961,-79.73505401611328,13.057792663574219,-0.0633840560913086,0.169433131814003,-0.22570155560970306,0.05650036036968231,0.0
69.67509460449219,-77.61174011230469,7.891724586486816,-0.19015216827392578,0.176492840051651,-0.21864838898181915,0.042375270277261734,0.0
72.69477081298828,-75.48843383789062,2.7573494911193848,-0.1267681121826172,0.176492840051651,-0.21864838898181915,0.035312727093696594,0.0
75.491943359375,-73.01651763916016,-2.5038001537323,-0.0316920280456543,0.19061227142810822,-0.20454204082489014,0.007062545046210289,-0.007030300796031952
77.52625274658203,-70.1009292602539,-7.448012828826904,-0.0633840560913086,0.20473170280456543,-0.20454204082489014,0.0,0.0
79.68770599365234,-67.12195587158203,-12.423919677734375,0.19015216827392578,0.21179141104221344,-0.19043569266796112,-0.014125090092420578,-0.007030300796031952
81.27701568603516,-63.6676139831543,-17.368131637573242,0.31692028045654297,0.21179141104221344,-0.1833825260400772,-0.021187635138630867,0.0
82.86631774902344,-60.1498908996582,-22.407426834106445,0.34861230850219727,0.21885113418102264,-0.1763293445110321,-0.042375270277261734,-0.007030300796031952
84.10597229003906,-56.31525802612305,-27.54180145263672,0.28522825241088867,0.21885113418102264,-0.15516982972621918,-0.06356290727853775,-0.007030300796031952
84.70990753173828,-51.941871643066406,-32.73956298828125,0.0,0.21885113418102264,-0.15516982972621918,-0.07062545418739319,0.0
85.18669891357422,-47.44172286987305,-37.68377685546875,-0.0633840560913086,0.22591084241867065,-0.13401030004024506,-0.0918130874633789,0.0
85.21849060058594,-42.62466049194336,-42.62799072265625,-0.15846014022827148,0.21885113418102264,-0.12695713341236115,-0.10593818128108978,-0.007030300796031952
84.93241119384766,-37.522377014160156,-47.38203811645508,-0.15846014022827148,0.22591084241867065,-0.11285077780485153,-0.11300072073936462,-0.007030300796031952
84.4874038696289,-32.451786041259766,-51.88254165649414,0.09507608413696289,0.23297056555747986,-0.09874442964792252,-0.1271258145570755,0.0
83.81990051269531,-27.381193161010742,-56.22457504272461,0.22184419631958008,0.23297056555747986,-0.0846380889415741,-0.14831344783306122,0.0
82.67559814453125,-22.34229278564453,-59.99612045288086,0.31692028045654297,0.22591084241867065,-0.07053174078464508,-0.15537598729133606,0.0
80.95915222167969,-16.954790115356445,-63.8310546875,0.1267681121826172,0.21885113418102264,-0.056425388902425766,-0.1624385416507721,-0.007030300796031952
78.79769897460938,-11.535595893859863,-67.2856674194336,-0.09507608413696289,0.22591084241867065,-0.04937221482396126,-0.16950108110904694,0.007030300796031952
76.82695770263672,-6.433312892913818,-70.45503234863281,-0.22184419631958008,0.21885113418102264,-0.03526587039232254,-0.1836261749267578,0.0
74.44300842285156,-1.10919189453125,-73.40254211425781,-0.31692028045654297,0.21179141104221344,-0.021159522235393524,-0.19068871438503265,0.0
71.7729721069336,4.056473255157471,-75.90634155273438,-0.28522825241088867,0.19767199456691742,0.0,-0.19068871438503265,0.0
68.94401550292969,9.12706470489502,-78.1249008178711,-0.28522825241088867,0.19767199456691742,0.007053173612803221,-0.20481380820274353,0.0
65.70183563232422,14.16596508026123,-79.99482727050781,-0.34861230850219727,0.19061227142810822,0.028212694451212883,-0.21187636256217957,0.0
62.26893615722656,19.141483306884766,-81.57951354980469,-0.38030433654785156,0.176492840051651,0.03526587039232254,-0.21187636256217957,0.007030300796031952
58.6135368347168,24.307147979736328,-83.0691146850586,-0.44368839263916016,0.176492840051651,0.056425388902425766,-0.2189389020204544,0.0
