1-500kV罗平Ⅰ线电压Ua_1,2-500kV罗平Ⅰ线电压Ub_2,3-500kV罗平Ⅰ线电压Uc_3,4-500kV罗平Ⅰ线电压3Uo_4,9-500kV罗平Ⅰ线电流Ia_9,10-500kV罗平Ⅰ线电流Ib_10,11-500kV罗平Ⅰ线电流Ic_11,12-500kV罗平Ⅰ线电流3Io_12
-60.073429107666016,-25.204113006591797,85.74371337890625,0.9323346614837646,-0.14502982795238495,-0.16574838757514954,0.3073251247406006,0.0
-55.877925872802734,-30.3630313873291,86.64496612548828,0.9634124636650085,-0.12776437401771545,-0.17956075072288513,0.3038720488548279,0.0034530912525951862
-51.40271759033203,-35.397640228271484,87.26652526855469,0.9944903254508972,-0.10359273850917816,-0.19682620465755463,0.3038720488548279,0.0034530912525951862
-46.74104309082031,-40.37009048461914,87.54622650146484,0.9634124636650085,-0.08287419378757477,-0.21409165859222412,0.2969658374786377,0.0034530912525951862
-41.83074951171875,-45.218231201171875,87.45298767089844,0.9944903254508972,-0.06906182318925858,-0.22790402173995972,0.2969658374786377,0.0
-36.82722091674805,-49.91098403930664,87.0800552368164,0.9634124636650085,-0.04834327846765518,-0.2417163848876953,0.2900596559047699,0.0034530912525951862
-31.66830062866211,-54.417266845703125,86.36526489257812,0.9012568593025208,-0.02762473002076149,-0.2555287480354309,0.2831534743309021,0.0034530912525951862
-26.447227478027344,-58.737083435058594,85.40185546875,0.8701789975166321,-0.010359274223446846,-0.2624349296092987,0.2762472927570343,0.0034530912525951862
-21.132919311523438,-62.87043380737305,84.15874481201172,0.7769455313682556,0.013812365010380745,-0.2762472927570343,0.2693411111831665,0.0034530912525951862
-15.7875337600708,-66.66192626953125,82.57377624511719,0.7147899270057678,0.03107782080769539,-0.2831534743309021,0.258981853723526,0.0069061825051903725
-10.442148208618164,-70.20480346679688,80.67802429199219,0.5594007968902588,0.05179636925458908,-0.293512761592865,0.2486225664615631,0.0069061825051903725
-5.096762657165527,-73.46797180175781,78.44042205810547,0.40401169657707214,0.06560873240232468,-0.2969658374786377,0.2382632941007614,0.0034530912525951862
0.2486225813627243,-76.4514389038086,75.89204406738281,0.21754474937915802,0.07942110300064087,-0.3038720488548279,0.22445093095302582,0.0034530912525951862
5.625085830688477,-79.06198120117188,73.09503936767578,0.062155645340681076,0.10013964772224426,-0.3073251247406006,0.21063856780529022,0.0034530912525951862
10.877237319946289,-81.33065795898438,69.9561767578125,-0.12431129068136215,0.11740510165691376,-0.3107782304286957,0.20027929544448853,0.0069061825051903725
16.191545486450195,-83.25748443603516,66.4754638671875,-0.2797003984451294,0.13121746480464935,-0.3107782304286957,0.17610765993595123,0.0034530912525951862
21.381542205810547,-84.8113784790039,62.71504592895508,-0.40401169657707214,0.14848291873931885,-0.3107782304286957,0.16229529678821564,0.0069061825051903725
26.478303909301758,-85.93017578125,58.6749267578125,-0.4972451627254486,0.16229529678821564,-0.3107782304286957,0.14157673716545105,0.0034530912525951862
31.5750675201416,-86.73820495605469,54.35511016845703,-0.5283229947090149,0.17956075072288513,-0.3073251247406006,0.12431128323078156,0.0069061825051903725
36.57859802246094,-87.17329406738281,49.755592346191406,-0.5594007968902588,0.19337311387062073,-0.3073251247406006,0.11049892008304596,0.0034530912525951862
41.45781326293945,-87.26652526855469,45.00068664550781,-0.5594007968902588,0.21063856780529022,-0.3038720488548279,0.08978037536144257,0.0
46.24380111694336,-87.11113739013672,40.090389251708984,-0.5283229947090149,0.22445093095302582,-0.2969658374786377,0.06906182318925858,0.0034530912525951862
50.84331512451172,-86.6138916015625,34.993629455566406,-0.4972451627254486,0.2382632941007614,-0.293512761592865,0.04834327846765518,0.0034530912525951862
55.287445068359375,-85.8680191040039,29.83470916748047,-0.4661673307418823,0.2520756721496582,-0.2831534743309021,0.02762473002076149,0.0034530912525951862
59.5761833190918,-84.84245300292969,24.55147933959961,-0.4661673307418823,0.258981853723526,-0.2762472927570343,0.0069061825051903725,0.0034530912525951862
63.58522415161133,-83.47502899169922,19.20609474182129,-0.43508949875831604,0.2727942168712616,-0.2658880352973938,-0.010359274223446846,0.0
67.40779876708984,-81.79682922363281,13.798553466796875,-0.40401169657707214,0.2797003984451294,-0.258981853723526,-0.02762473002076149,0.0
70.91959381103516,-79.80784606933594,8.359933853149414,-0.37293386459350586,0.2866065800189972,-0.2451694756746292,-0.04834327846765518,0.0069061825051903725
74.0584487915039,-77.47701263427734,2.952393054962158,-0.3418560326099396,0.293512761592865,-0.23481020331382751,-0.06560873240232468,0.0
76.94868469238281,-74.8043212890625,-2.517303705215454,-0.2486225813627243,0.2969658374786377,-0.22099784016609192,-0.08287419378757477,0.0
79.4349136352539,-71.7897720336914,-7.8937668800354,-0.18646693229675293,0.3004189431667328,-0.20373238623142242,-0.10359273850917816,0.0
81.57928466796875,-68.49552154541016,-13.239151954650879,-0.031077822670340538,0.3004189431667328,-0.18646693229675293,-0.11740510165691376,0.0
83.35071563720703,-64.85941314697266,-18.522382736206055,0.12431129068136215,0.3004189431667328,-0.17265456914901733,-0.13812364637851715,-0.0034530912525951862
84.7802963256836,-61.00576400756836,-23.68130111694336,0.2797003984451294,0.3038720488548279,-0.15193602442741394,-0.15193602442741394,-0.0034530912525951862
85.80587005615234,-56.84133529663086,-28.809141159057617,0.3107782304286957,0.3004189431667328,-0.13467055559158325,-0.16574838757514954,-0.0034530912525951862
86.48957824707031,-52.428287506103516,-33.84375,0.40401169657707214,0.2969658374786377,-0.11395201086997986,-0.17956075072288513,0.0
