1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV耿沾Ⅱ回264线路电流Ia_21,22-220kV耿沾Ⅱ回264线路电流Ib_22,23-220kV耿沾Ⅱ回264线路电流Ic_23,24-220kV耿沾Ⅱ回264线路电流3Io_24
72.51947021484375,-75.83589935302734,3.4977993965148926,0.3123038411140442,0.1314251869916916,-0.13857780396938324,0.0,-0.006923489738255739
74.95552825927734,-73.14978790283203,-1.7176692485809326,0.2186126857995987,0.14525941014289856,-0.13857780396938324,-0.006920795887708664,0.0
77.01680755615234,-69.99516296386719,-6.9643683433532715,0.0936911553144455,0.14525941014289856,-0.13164891302585602,-0.020762387663125992,0.0
78.95315551757812,-66.77806854248047,-12.179837226867676,0.0,0.15217652916908264,-0.1247200295329094,-0.027683183550834656,0.0
80.79581451416016,-63.529747009277344,-17.114233016967773,0.2498430758714676,0.15909364819526672,-0.11779113858938217,-0.041524775326251984,0.0
82.13876342773438,-59.594276428222656,-22.20477867126465,0.5621469020843506,0.15909364819526672,-0.11086224764585495,-0.04844557121396065,0.0
83.29432678222656,-55.84620666503906,-26.889331817626953,0.8744507431983948,0.15909364819526672,-0.11086224764585495,-0.05536636710166931,0.0
84.07511901855469,-51.62963104248047,-31.761266708374023,1.2179850339889526,0.15909364819526672,-0.0970044657588005,-0.062287162989377975,0.0
84.79344177246094,-47.007015228271484,-36.94550704956055,1.3741369247436523,0.15909364819526672,-0.08314668387174606,-0.06920795887708664,0.0
85.16822052001953,-42.41563034057617,-41.942359924316406,1.4365977048873901,0.15909364819526672,-0.07621779292821884,-0.08304955065250397,0.0
85.16822052001953,-37.6680793762207,-46.68937301635742,1.2804458141326904,0.15909364819526672,-0.06928890198469162,-0.08997035026550293,0.0
84.41866302490234,-32.42078399658203,-51.37392807006836,1.0618330240249634,0.15909364819526672,-0.0623600147664547,-0.10381194204092026,0.0
83.45048522949219,-27.36089324951172,-55.6837158203125,0.6246076822280884,0.15909364819526672,-0.04850223287940025,-0.11073273420333862,0.0
82.35738372802734,-22.707042694091797,-59.556278228759766,0.0624607689678669,0.15909364819526672,-0.04157334193587303,-0.11765353381633759,0.0
81.04566192626953,-17.74085235595703,-63.4288444519043,-0.3123038411140442,0.15217652916908264,-0.027715561911463737,-0.12457432597875595,-0.006923489738255739
79.32793426513672,-12.556026458740234,-66.83295440673828,-0.1561519205570221,0.14525941014289856,-0.013857780955731869,-0.12457432597875595,0.0
77.23542785644531,-7.215030193328857,-69.95598602294922,0.0624607689678669,0.14525941014289856,-0.013857780955731869,-0.13841591775417328,0.0
74.61198425292969,-1.9365016222000122,-72.54810333251953,0.1561519205570221,0.14525941014289856,0.0,-0.13841591775417328,-0.006923489738255739
71.83238220214844,3.373260736465454,-74.98406982421875,0.3123038411140442,0.1314251869916916,0.013857780955731869,-0.14533671736717224,0.0
69.02154541015625,8.526853561401367,-77.17019653320312,0.5933772921562195,0.1314251869916916,0.020786670967936516,-0.1522575169801712,-0.006923489738255739
65.8047103881836,13.836616516113281,-79.26263427734375,0.6246076822280884,0.1245080754160881,0.03464445099234581,-0.15917830169200897,-0.006923489738255739
62.05693054199219,18.896507263183594,-80.69922637939453,0.4372253715991974,0.11759095638990402,0.04157334193587303,-0.15917830169200897,0.0
58.184226989746094,24.143802642822266,-82.29197692871094,0.1249215379357338,0.11067384481430054,0.055431123822927475,-0.16609910130500793,0.0
54.18659973144531,28.985055923461914,-83.2288818359375,-0.0624607689678669,0.10375672578811646,0.0623600147664547,-0.15917830169200897,0.0
49.90789031982422,33.88877868652344,-83.94718170166016,-0.2498430758714676,0.08992249518632889,0.06928890198469162,-0.15917830169200897,0.0
45.254398345947266,38.94866943359375,-84.44686889648438,-0.4059950113296509,0.0830053836107254,0.08314668387174606,-0.16609910130500793,0.0
40.538448333740234,43.727455139160156,-84.60301971435547,-0.5309165120124817,0.07608826458454132,0.09007557481527328,-0.16609910130500793,0.0
35.635108947753906,48.3188362121582,-84.22825622558594,-0.4996861517429352,0.06917115300893784,0.0970044657588005,-0.15917830169200897,0.0
30.513145446777344,52.910221099853516,-83.75980377197266,-0.4996861517429352,0.05533692240715027,0.11086224764585495,-0.15917830169200897,0.0
25.42241668701172,57.28296661376953,-83.01026916503906,-0.4684557616710663,0.048419807106256485,0.11779113858938217,-0.15917830169200897,0.0
20.581539154052734,61.312137603759766,-82.01090240478516,-0.187382310628891,0.03458557650446892,0.1247200295329094,-0.15917830169200897,0.0
15.646965980529785,64.84156799316406,-80.51184844970703,0.03123038448393345,0.02075134590268135,0.1247200295329094,-0.1522575169801712,0.0
10.462542533874512,68.08989715576172,-78.45064544677734,0.187382310628891,0.02075134590268135,0.13164891302585602,-0.14533671736717224,0.0
5.028266429901123,71.18205261230469,-76.10836791992188,0.1561519205570221,0.006917115300893784,0.13857780396938324,-0.14533671736717224,0.0
-0.3123146891593933,74.02433776855469,-73.57870483398438,0.2498430758714676,0.0,0.13857780396938324,-0.13841591775417328,0.0
-5.527970314025879,76.21070861816406,-70.48690032958984,0.3435342311859131,-0.013834230601787567,0.15243558585643768,-0.13841591775417328,0.0
-10.837320327758789,78.33460998535156,-67.33263397216797,0.3123038411140442,-0.027668461203575134,0.15243558585643768,-0.12457432597875595,0.0
-16.021743774414062,80.3023452758789,-64.24082946777344,0.0,-0.03458557650446892,0.1593644767999649,-0.12457432597875595,0.0
-21.11247444152832,81.83280944824219,-60.74303436279297,-0.1561519205570221,-0.048419807106256485,0.1593644767999649,-0.11073273420333862,0.0
-26.01581382751465,83.01969909667969,-57.12031173706055,-0.187382310628891,-0.05533692240715027,0.16629336774349213,-0.11073273420333862,0.0
-31.16900634765625,83.95671081542969,-52.779293060302734,-0.03123038448393345,-0.06225403770804405,0.16629336774349213,-0.0968911424279213,0.0
-35.97865295410156,84.42522430419922,-48.563194274902344,-0.187382310628891,-0.06917115300893784,0.16629336774349213,-0.08997035026550293,0.0
-40.788299560546875,84.64385986328125,-43.941104888916016,-0.1561519205570221,-0.07608826458454132,0.16629336774349213,-0.08304955065250397,0.0
-45.34809494018555,84.45645904541016,-39.100399017333984,-0.03123038448393345,-0.08992249518632889,0.16629336774349213,-0.06920795887708664,0.0
-50.28266525268555,84.26905059814453,-33.88492965698242,0.187382310628891,-0.09683961421251297,0.16629336774349213,-0.062287162989377975,0.0
-54.59260940551758,83.70684051513672,-29.169147491455078,-0.1249215379357338,-0.11067384481430054,0.16629336774349213,-0.04844557121396065,0.0
-58.68393325805664,82.83229064941406,-24.234752655029297,-0.187382310628891,-0.11759095638990402,0.16629336774349213,-0.041524775326251984,0.0
