1-220kV_Ⅰ母电压Ua_1,2-220kV_Ⅰ母电压Ub_2,3-220kV_Ⅰ母电压Uc_3,4-220kV_Ⅰ母电压3Uo_4,13-220kV_思唐线电流Ia_13,14-220kV_思唐线电流Ib_14,15-220kV_思唐线电流Ic_15,16-220kV_思唐线电流3Io_16
-80.71589660644531,12.546984672546387,67.90845489501953,-0.3167852461338043,-0.041437096893787384,0.0069061825051903725,0.034530915319919586,-0.0069061825051903725
-78.6185531616211,7.224021911621094,71.01393127441406,-0.4751778841018677,-0.041437096893787384,0.0,0.034530915319919586,0.0
-75.91743469238281,1.742636799812317,73.9926528930664,-0.506856381893158,-0.034530915319919586,-0.0069061825051903725,0.034530915319919586,0.0
-73.15275573730469,-3.707063674926758,76.59111022949219,-0.38014230132102966,-0.02762473002076149,-0.0069061825051903725,0.041437096893787384,0.0
-69.84785461425781,-9.283501625061035,78.8726806640625,-0.28510671854019165,-0.034530915319919586,-0.0069061825051903725,0.041437096893787384,0.0
-66.25695037841797,-14.63814926147461,80.86905670166016,0.0,-0.02762473002076149,-0.0069061825051903725,0.041437096893787384,0.0
-62.570709228515625,-19.929428100585938,82.70698547363281,0.5702134370803833,-0.02762473002076149,-0.013812365010380745,0.041437096893787384,0.0
-58.439579010009766,-25.062286376953125,84.10128021240234,1.045391321182251,-0.02762473002076149,-0.013812365010380745,0.041437096893787384,0.0
-54.34022903442383,-30.06840705871582,85.05194091796875,1.1721054315567017,-0.020718548446893692,-0.013812365010380745,0.041437096893787384,0.0
-49.85954284667969,-35.1062126159668,85.59064483642578,1.045391321182251,-0.02762473002076149,-0.02762473002076149,0.041437096893787384,0.0
-45.34708023071289,-40.0489616394043,85.81246185302734,0.6652490496635437,-0.020718548446893692,-0.020718548446893692,0.041437096893787384,0.0
-40.58039474487305,-44.9283447265625,85.71739959716797,0.253428190946579,-0.013812365010380745,-0.020718548446893692,0.041437096893787384,0.0
-35.654815673828125,-49.680992126464844,85.27375793457031,-0.03167852386832237,-0.013812365010380745,-0.02762473002076149,0.041437096893787384,0.0
-30.72924041748047,-54.08510971069336,84.70336151123047,-0.15839262306690216,-0.020718548446893692,-0.034530915319919586,0.041437096893787384,0.0
-25.67655372619629,-58.26743698120117,83.94284057617188,-0.06335704773664474,-0.0069061825051903725,-0.034530915319919586,0.041437096893787384,0.0
-20.7509765625,-62.1329231262207,83.02387237548828,0.15839262306690216,-0.0069061825051903725,-0.034530915319919586,0.041437096893787384,-0.0069061825051903725
-15.761844635009766,-65.80830383300781,81.78802490234375,0.38014230132102966,-0.0069061825051903725,-0.034530915319919586,0.034530915319919586,0.0
-10.645600318908691,-69.10346984863281,80.04515075683594,0.538534939289093,-0.0069061825051903725,-0.034530915319919586,0.034530915319919586,0.0
-5.465800762176514,-72.17684936523438,77.9537124633789,0.538534939289093,0.0069061825051903725,-0.034530915319919586,0.02762473002076149,0.0
-0.1588895618915558,-75.18685913085938,75.45032501220703,0.3167852461338043,0.0,-0.034530915319919586,0.034530915319919586,0.0
5.33868932723999,-77.75328826904297,72.43991088867188,-0.06335704773664474,0.0069061825051903725,-0.034530915319919586,0.02762473002076149,0.0
10.550267219543457,-79.90782165527344,68.98587036132812,-0.6018919944763184,0.013812365010380745,-0.041437096893787384,0.020718548446893692,0.0069061825051903725
16.49273681640625,-82.0623550415039,65.08818054199219,-0.9820342659950256,0.0069061825051903725,-0.041437096893787384,0.02762473002076149,0.0
21.57720184326172,-83.51982879638672,61.3172492980957,-1.2354625463485718,0.013812365010380745,-0.041437096893787384,0.02762473002076149,0.0
26.757001876831055,-84.69214630126953,57.19774627685547,-1.3304980993270874,0.020718548446893692,-0.034530915319919586,0.02762473002076149,0.0
32.0956916809082,-85.57930755615234,52.82473373413086,-1.013712763786316,0.013812365010380745,-0.041437096893787384,0.020718548446893692,0.0
36.83060073852539,-85.70604705810547,48.38833999633789,-0.696927547454834,0.020718548446893692,-0.04834327846765518,0.020718548446893692,0.0
41.94684600830078,-86.05457305908203,43.92026138305664,-0.38014230132102966,0.020718548446893692,-0.041437096893787384,0.013812365010380745,0.0
46.17330551147461,-85.48426055908203,39.262054443359375,-0.09503557533025742,0.02762473002076149,-0.041437096893787384,0.013812365010380745,0.0
50.781105041503906,-85.16741180419922,34.31864547729492,0.0,0.02762473002076149,-0.041437096893787384,0.0069061825051903725,0.0
55.007564544677734,-84.4703598022461,29.280176162719727,-0.1267140954732895,0.034530915319919586,-0.034530915319919586,0.0069061825051903725,-0.0069061825051903725
58.948028564453125,-83.51982879638672,24.400146484375,-0.28510671854019165,0.02762473002076149,-0.034530915319919586,0.0,0.0
63.1427116394043,-82.75940704345703,19.329986572265625,-0.506856381893158,0.034530915319919586,-0.034530915319919586,0.0069061825051903725,0.0
66.60650634765625,-81.01676940917969,14.133071899414062,-0.4751778841018677,0.034530915319919586,-0.041437096893787384,-0.0069061825051903725,0.0
69.81607055664062,-78.95729064941406,8.9361572265625,-0.348463773727417,0.034530915319919586,-0.034530915319919586,-0.0069061825051903725,0.0
72.86675262451172,-76.6126480102539,3.67586612701416,-0.1267140954732895,0.034530915319919586,-0.034530915319919586,-0.0069061825051903725,-0.0069061825051903725
75.69498443603516,-74.01454162597656,-1.616113543510437,0.1267140954732895,0.041437096893787384,-0.02762473002076149,-0.0069061825051903725,0.0
78.2054443359375,-70.87779235839844,-7.09822416305542,0.4751778841018677,0.041437096893787384,-0.02762473002076149,-0.013812365010380745,0.0
80.36634063720703,-67.58262634277344,-12.548646926879883,0.6018919944763184,0.041437096893787384,-0.034530915319919586,-0.013812365010380745,0.0
82.4319076538086,-63.970611572265625,-17.96738052368164,0.7919631600379944,0.041437096893787384,-0.02762473002076149,-0.013812365010380745,0.0
84.05257415771484,-60.20018005371094,-23.35442543029785,0.9503557682037354,0.041437096893787384,-0.02762473002076149,-0.020718548446893692,-0.0069061825051903725
84.81524658203125,-55.73269271850586,-28.58302879333496,1.045391321182251,0.041437096893787384,-0.020718548446893692,-0.020718548446893692,0.0
85.48258209228516,-51.29689025878906,-33.6531867980957,0.9503557682037354,0.034530915319919586,-0.02762473002076149,-0.02762473002076149,0.0
85.99102783203125,-46.76603698730469,-38.6916618347168,0.88699871301651,0.04834327846765518,-0.020718548446893692,-0.02762473002076149,-0.0069061825051903725
85.99102783203125,-41.9183349609375,-43.540000915527344,0.9186772108078003,0.041437096893787384,-0.013812365010380745,-0.020718548446893692,-0.0069061825051903725
85.4508056640625,-36.817161560058594,-48.22990036010742,0.728606104850769,0.041437096893787384,-0.013812365010380745,-0.034530915319919586,0.0
85.06947326660156,-31.969465255737305,-52.69797897338867,0.506856381893158,0.041437096893787384,-0.0069061825051903725,-0.041437096893787384,0.0
84.52924346923828,-27.280187606811523,-57.00761413574219,0.28510671854019165,0.041437096893787384,0.0,-0.034530915319919586,-0.0069061825051903725
83.5123519897461,-22.4324893951416,-60.90530014038086,0.2217496782541275,0.034530915319919586,-0.0069061825051903725,-0.034530915319919586,-0.0069061825051903725
82.01879119873047,-17.236263275146484,-64.67623138427734,0.19007115066051483,0.034530915319919586,0.0,-0.041437096893787384,0.0
80.39811706542969,-12.293510437011719,-68.00352478027344,0.2217496782541275,0.034530915319919586,0.0069061825051903725,-0.04834327846765518,0.0
78.2054443359375,-7.033915996551514,-71.10899353027344,0.348463773727417,0.041437096893787384,0.0069061825051903725,-0.041437096893787384,0.0
75.85387420654297,-1.6475838422775269,-74.0560302734375,0.443499356508255,0.034530915319919586,0.0069061825051903725,-0.04834327846765518,0.0
73.12097930908203,3.802116632461548,-76.65448760986328,0.41182082891464233,0.034530915319919586,0.0069061825051903725,-0.041437096893787384,0.0
69.81607055664062,9.315185546875,-78.8726806640625,0.41182082891464233,0.034530915319919586,0.0,-0.041437096893787384,-0.0069061825051903725
66.35227966308594,14.669833183288574,-80.96411895751953,0.09503557533025742,0.034530915319919586,0.013812365010380745,-0.04834327846765518,-0.0069061825051903725
62.60248565673828,19.929428100585938,-82.833740234375,-0.41182082891464233,0.02762473002076149,0.013812365010380745,-0.04834327846765518,-0.0069061825051903725
58.47135925292969,25.189023971557617,-84.16465759277344,-0.8236416578292847,0.02762473002076149,0.020718548446893692,-0.04834327846765518,0.0
54.37200927734375,30.22682762145996,-85.1786880493164,-1.013712763786316,0.020718548446893692,0.020718548446893692,-0.04834327846765518,0.0
49.82776641845703,35.3913688659668,-85.71739959716797,-0.9503557682037354,0.020718548446893692,0.02762473002076149,-0.04834327846765518,0.0
45.219970703125,40.365806579589844,-85.93921661376953,-0.6335704922676086,0.020718548446893692,0.02762473002076149,-0.04834327846765518,0.0
40.48506164550781,45.24518966674805,-85.90752410888672,-0.253428190946579,0.020718548446893692,0.02762473002076149,-0.041437096893787384,-0.0069061825051903725
35.49592971801758,49.966148376464844,-85.4638900756836,0.06335704773664474,0.013812365010380745,0.02762473002076149,-0.04834327846765518,-0.0069061825051903725
30.570350646972656,54.4653205871582,-84.86180877685547,0.19007115066051483,0.013812365010380745,0.034530915319919586,-0.04834327846765518,-0.0069061825051903725
25.644775390625,58.520912170410156,-84.16465759277344,0.09503557533025742,0.0069061825051903725,0.034530915319919586,-0.04834327846765518,-0.0069061825051903725
20.78275489807129,62.354713439941406,-83.15062713623047,-0.09503557533025742,0.0069061825051903725,0.034530915319919586,-0.041437096893787384,0.0
15.761844635009766,65.90335845947266,-81.81970977783203,-0.2217496782541275,0.0,0.034530915319919586,-0.041437096893787384,0.0
10.709156036376953,69.1351547241211,-80.10852813720703,-0.4751778841018677,0.0,0.041437096893787384,-0.041437096893787384,0.0
5.4975786209106445,72.1451644897461,-77.89033508300781,-0.5702134370803833,-0.0069061825051903725,0.041437096893787384,-0.034530915319919586,0.0
-0.1588895618915558,75.18685913085938,-75.32357025146484,-0.41182082891464233,0.0,0.04834327846765518,-0.034530915319919586,-0.0069061825051903725
-5.402245044708252,77.75328826904297,-72.2814712524414,0.09503557533025742,-0.0069061825051903725,0.04834327846765518,-0.034530915319919586,0.0
-10.836268424987793,80.0979232788086,-68.95417785644531,0.6018919944763184,-0.0069061825051903725,0.041437096893787384,-0.041437096893787384,-0.0069061825051903725
-16.365625381469727,82.09403991699219,-65.21493530273438,0.9503557682037354,-0.0069061825051903725,0.041437096893787384,-0.034530915319919586,0.0
-21.926759719848633,83.96340942382812,-61.25387191772461,1.2988195419311523,-0.013812365010380745,0.041437096893787384,-0.034530915319919586,0.0
-26.725223541259766,84.69214630126953,-57.039302825927734,1.425533652305603,-0.020718548446893692,0.041437096893787384,-0.034530915319919586,0.0
-32.254581451416016,85.67436218261719,-52.82473373413086,1.045391321182251,-0.020718548446893692,0.041437096893787384,-0.02762473002076149,0.0
