1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV耿沾Ⅱ回264线路电流Ia_21,22-220kV耿沾Ⅱ回264线路电流Ib_22,23-220kV耿沾Ⅱ回264线路电流Ic_23,24-220kV耿沾Ⅱ回264线路电流3Io_24
-26.01581382751465,83.01969909667969,-57.12031173706055,-0.187382310628891,-0.05533692240715027,0.16629336774349213,-0.11073273420333862,0.0
-31.16900634765625,83.95671081542969,-52.779293060302734,-0.03123038448393345,-0.06225403770804405,0.16629336774349213,-0.0968911424279213,0.0
-35.97865295410156,84.42522430419922,-48.563194274902344,-0.187382310628891,-0.06917115300893784,0.16629336774349213,-0.08997035026550293,0.0
-40.788299560546875,84.64385986328125,-43.941104888916016,-0.1561519205570221,-0.07608826458454132,0.16629336774349213,-0.08304955065250397,0.0
-45.34809494018555,84.45645904541016,-39.100399017333984,-0.03123038448393345,-0.08992249518632889,0.16629336774349213,-0.06920795887708664,0.0
-50.28266525268555,84.26905059814453,-33.88492965698242,0.187382310628891,-0.09683961421251297,0.16629336774349213,-0.062287162989377975,0.0
-54.59260940551758,83.70684051513672,-29.169147491455078,-0.1249215379357338,-0.11067384481430054,0.16629336774349213,-0.04844557121396065,0.0
-58.68393325805664,82.83229064941406,-24.234752655029297,-0.187382310628891,-0.11759095638990402,0.16629336774349213,-0.041524775326251984,0.0
-62.83771896362305,81.86404418945312,-19.112974166870117,-0.187382310628891,-0.1245080754160881,0.1593644767999649,-0.03460397943854332,0.0
-66.55426025390625,80.48975372314453,-14.084888458251953,-0.2498430758714676,-0.1245080754160881,0.15243558585643768,-0.027683183550834656,0.006923489738255739
-69.55248260498047,78.24091339111328,-8.900650024414062,-0.4059950113296509,-0.1314251869916916,0.15243558585643768,-0.013841591775417328,0.006923489738255739
-72.30084991455078,75.61726379394531,-3.529029607772827,-0.374764621257782,-0.13834230601787567,0.14550669491291046,0.0,0.0
-74.76814270019531,72.9623794555664,1.6552085876464844,-0.2810734510421753,-0.14525941014289856,0.13857780396938324,0.006920795887708664,0.0
-76.9855728149414,69.93269348144531,7.026828765869141,-0.1249215379357338,-0.14525941014289856,0.13857780396938324,0.013841591775417328,0.006923489738255739
-78.98439025878906,66.77806854248047,12.148606300354004,-0.1249215379357338,-0.15217652916908264,0.13164891302585602,0.027683183550834656,0.006923489738255739
-80.76457977294922,63.404808044433594,17.176692962646484,-0.3123038411140442,-0.15909364819526672,0.1247200295329094,0.041524775326251984,0.006923489738255739
-82.294921875,59.71921157836914,22.23600959777832,-0.5621469020843506,-0.15909364819526672,0.11086224764585495,0.04844557121396065,0.0
-83.26309967041016,55.78374099731445,26.920562744140625,-0.9681419134140015,-0.15909364819526672,0.11086224764585495,0.05536636710166931,0.006923489738255739
-84.13758087158203,51.660865783691406,31.823728561401367,-1.1242938041687012,-0.15909364819526672,0.10393335670232773,0.06920795887708664,0.006923489738255739
-84.85590362548828,47.13195037841797,36.97673416137695,-1.3116761445999146,-0.15909364819526672,0.09007557481527328,0.06920795887708664,0.0
-85.29314422607422,42.571800231933594,41.942359924316406,-1.3116761445999146,-0.15909364819526672,0.08314668387174606,0.08304955065250397,0.0
-85.04328918457031,37.76177978515625,46.564453125,-1.2492153644561768,-0.15909364819526672,0.07621779292821884,0.0968911424279213,0.0
-84.3874282836914,32.483253479003906,51.311466217041016,-0.9681419134140015,-0.15909364819526672,0.0623600147664547,0.10381194204092026,0.0
-83.41925811767578,27.485828399658203,55.621253967285156,-0.5621469020843506,-0.15909364819526672,0.055431123822927475,0.11073273420333862,0.0
-82.41984558105469,22.800745010375977,59.525047302246094,-0.1561519205570221,-0.15909364819526672,0.04157334193587303,0.11765353381633759,0.0
-81.04566192626953,17.74085235595703,63.36638259887695,0.1561519205570221,-0.15217652916908264,0.03464445099234581,0.12457432597875595,0.0
-79.39039611816406,12.587260246276855,66.83295440673828,0.0936911553144455,-0.14525941014289856,0.020786670967936516,0.12457432597875595,0.0
-77.29788970947266,7.183796405792236,69.98721313476562,-0.1561519205570221,-0.14525941014289856,0.013857780955731869,0.13149511814117432,0.0
-74.61198425292969,1.874033808708191,72.57933807373047,-0.2498430758714676,-0.13834230601787567,0.0,0.13841591775417328,0.0
-71.86360931396484,-3.373260736465454,74.95284271240234,-0.4372253715991974,-0.13834230601787567,-0.006928890477865934,0.14533671736717224,0.006923489738255739
-68.99031829833984,-8.58932113647461,77.20143127441406,-0.6246076822280884,-0.1314251869916916,-0.013857780955731869,0.1522575169801712,0.0
-65.67977905273438,-13.774147987365723,79.10647583007812,-0.6246076822280884,-0.1245080754160881,-0.03464445099234581,0.1522575169801712,0.0
-61.994468688964844,-18.92774200439453,80.73046112060547,-0.3123038411140442,-0.11759095638990402,-0.04157334193587303,0.15917830169200897,0.0
-58.277923583984375,-23.987632751464844,82.32320404052734,0.1249215379357338,-0.11067384481430054,-0.055431123822927475,0.16609910130500793,0.0
-54.43645095825195,-28.828886032104492,83.32257843017578,0.0936911553144455,-0.10375672578811646,-0.0623600147664547,0.16609910130500793,0.0
-50.12651062011719,-33.76384353637695,83.9784164428711,0.1249215379357338,-0.08992249518632889,-0.06928890198469162,0.16609910130500793,0.0
-45.41055679321289,-38.886199951171875,84.47809600830078,0.3435342311859131,-0.08992249518632889,-0.07621779292821884,0.16609910130500793,0.0
-40.72583770751953,-43.60251998901367,84.60301971435547,0.4684557616710663,-0.07608826458454132,-0.08314668387174606,0.16609910130500793,0.0
-35.91619110107422,-48.225135803222656,84.38440704345703,0.3435342311859131,-0.06917115300893784,-0.0970044657588005,0.16609910130500793,0.0
-30.82546043395996,-52.910221099853516,83.91595458984375,0.2810734510421753,-0.05533692240715027,-0.10393335670232773,0.16609910130500793,0.0
-25.609806060791016,-57.28296661376953,83.13519287109375,0.374764621257782,-0.0415026918053627,-0.11086224764585495,0.15917830169200897,0.0
-20.706464767456055,-61.280906677246094,82.16705322265625,0.2498430758714676,-0.03458557650446892,-0.1247200295329094,0.15917830169200897,0.0
-15.771892547607422,-64.96650695800781,80.73046112060547,-0.03123038448393345,-0.027668461203575134,-0.1247200295329094,0.1522575169801712,0.0
-10.493773460388184,-68.21482849121094,78.63802337646484,-0.187382310628891,-0.013834230601787567,-0.13164891302585602,0.1522575169801712,0.0
-5.090729713439941,-71.15081787109375,76.17082977294922,-0.0936911553144455,-0.006917115300893784,-0.13857780396938324,0.14533671736717224,0.0
0.1249258816242218,-73.96186828613281,73.73485565185547,-0.187382310628891,0.006917115300893784,-0.13857780396938324,0.13841591775417328,0.0
5.4342756271362305,-76.30441284179688,70.70551300048828,-0.3123038411140442,0.013834230601787567,-0.14550669491291046,0.13841591775417328,0.0
10.774857521057129,-78.42831420898438,67.45755767822266,-0.3123038411140442,0.027668461203575134,-0.15243558585643768,0.12457432597875595,0.0
15.959280967712402,-80.42728424072266,64.45944213867188,0.03123038448393345,0.03458557650446892,-0.1593644767999649,0.12457432597875595,0.0
20.956315994262695,-81.89527893066406,60.961647033691406,0.03123038448393345,0.048419807106256485,-0.1593644767999649,0.11073273420333862,0.0
25.953351974487305,-83.26956939697266,57.30769348144531,0.0624607689678669,0.05533692240715027,-0.1593644767999649,0.11073273420333862,0.0
30.981618881225586,-84.0504150390625,53.060367584228516,0.03123038448393345,0.06225403770804405,-0.16629336774349213,0.0968911424279213,0.0
35.760032653808594,-84.4876937866211,48.8754997253418,0.2498430758714676,0.07608826458454132,-0.16629336774349213,0.08997035026550293,-0.006923489738255739
40.60091018676758,-84.67509460449219,44.12848663330078,0.1249215379357338,0.0830053836107254,-0.16629336774349213,0.08304955065250397,0.0
45.316864013671875,-84.58139038085938,39.25654983520508,-0.03123038448393345,0.08992249518632889,-0.16629336774349213,0.0761287584900856,0.0
50.2202033996582,-84.36275482177734,34.07231140136719,-0.1249215379357338,0.10375672578811646,-0.16629336774349213,0.062287162989377975,0.0
54.49891662597656,-83.83177947998047,29.418991088867188,0.1249215379357338,0.10375672578811646,-0.1593644767999649,0.05536636710166931,-0.006923489738255739
58.62146759033203,-83.05093383789062,24.515825271606445,0.187382310628891,0.11759095638990402,-0.15243558585643768,0.041524775326251984,0.0
62.80648422241211,-82.05144500732422,19.3940486907959,0.2810734510421753,0.1245080754160881,-0.15243558585643768,0.03460397943854332,0.0
66.4917984008789,-80.70838928222656,14.365961074829102,0.3123038411140442,0.1245080754160881,-0.15243558585643768,0.027683183550834656,0.0
69.55248260498047,-78.49078369140625,9.150492668151855,0.3123038411140442,0.1314251869916916,-0.14550669491291046,0.013841591775417328,0.0
72.42578125,-75.9608383178711,3.7476420402526855,0.3123038411140442,0.13834230601787567,-0.14550669491291046,0.0,0.0
74.73690795898438,-73.24348449707031,-1.342905044555664,0.2186126857995987,0.14525941014289856,-0.13857780396938324,-0.006920795887708664,0.0
76.86064910888672,-70.15132904052734,-6.652064800262451,0.0936911553144455,0.14525941014289856,-0.13164891302585602,-0.020762387663125992,0.0
78.85945892333984,-66.93424224853516,-11.898763656616211,0.03123038448393345,0.15217652916908264,-0.1247200295329094,-0.027683183550834656,0.0
80.79581451416016,-63.71714782714844,-16.895620346069336,0.2498430758714676,0.15217652916908264,-0.1247200295329094,-0.041524775326251984,0.0
82.07630157470703,-59.87538146972656,-21.830015182495117,0.5621469020843506,0.15909364819526672,-0.11086224764585495,-0.04844557121396065,0.0
83.23186492919922,-56.158546447753906,-26.545799255371094,0.9056811332702637,0.15909364819526672,-0.11086224764585495,-0.05536636710166931,-0.006923489738255739
84.1063461303711,-51.94197082519531,-31.480194091796875,1.1555242538452148,0.15909364819526672,-0.0970044657588005,-0.062287162989377975,-0.006923489738255739
84.85590362548828,-47.3505859375,-36.69566345214844,1.3741369247436523,0.15909364819526672,-0.09007557481527328,-0.06920795887708664,0.0
85.10575866699219,-42.60303497314453,-41.66128921508789,1.4365977048873901,0.15909364819526672,-0.08314668387174606,-0.08304955065250397,0.0
85.1369857788086,-37.91794967651367,-46.501991271972656,1.2179850339889526,0.15909364819526672,-0.06928890198469162,-0.0968911424279213,0.0
84.44989776611328,-32.70188903808594,-51.186546325683594,0.9993723034858704,0.15909364819526672,-0.0623600147664547,-0.10381194204092026,-0.006923489738255739
83.45048522949219,-27.673233032226562,-55.37141418457031,0.6246076822280884,0.15909364819526672,-0.04850223287940025,-0.11073273420333862,0.0
82.41984558105469,-22.988147735595703,-59.30643844604492,0.0624607689678669,0.15909364819526672,-0.04157334193587303,-0.11765353381633759,0.0
81.20182037353516,-18.021957397460938,-63.30392074584961,-0.2498430758714676,0.15217652916908264,-0.027715561911463737,-0.12457432597875595,0.0
79.51531982421875,-12.930832862854004,-66.64556884765625,-0.1249215379357338,0.14525941014289856,-0.020786670967936516,-0.12457432597875595,0.0
77.3603515625,-7.496135234832764,-69.76860046386719,0.1249215379357338,0.14525941014289856,-0.013857780955731869,-0.13841591775417328,0.0
74.76814270019531,-2.186372756958008,-72.48564147949219,0.1561519205570221,0.13834230601787567,0.0,-0.13841591775417328,0.0
