220kV I母电压_1,220kV I母电压_2,220kV I母电压_3,220kV I母电压_4,保腾I回电流_17,保腾I回电流_18,保腾I回电流_19,保腾I回电流_20
84.9537582397461,-35.057472229003906,-49.70968246459961,0.2739039957523346,-0.7294579744338989,0.3692449927330017,0.33984100818634033,-0.05221699923276901
84.16754913330078,-30.021564483642578,-54.19788360595703,-0.1408739984035492,-0.7381420135498047,0.33014899492263794,0.3877680003643036,-0.03916100040078163
82.99361419677734,-24.91563606262207,-58.34125518798828,-0.4773919880390167,-0.7815619707107544,0.3127729892730713,0.4531230032444,-0.03480900079011917
81.61505889892578,-19.772005081176758,-62.123634338378906,-0.4930439889431,-0.7468259930610657,0.22154900431632996,0.4792650043964386,-0.0261049997061491
79.95109558105469,-14.628376007080078,-65.50190734863281,-0.3600020110607147,-0.7511680126190186,0.1824530065059662,0.4836220145225525,-0.03916100040078163
77.996337890625,-9.420113563537598,-68.56768035888672,-0.15652599930763245,-0.712090015411377,0.14335699379444122,0.5315489768981934,-0.04786499962210655
75.71309661865234,-4.152606010437012,-71.43409729003906,0.1252100020647049,-0.712090015411377,0.09991700202226639,0.5664049983024597,-0.04786499962210655
73.1659927368164,1.1418319940567017,-74.11193084716797,0.328685998916626,-0.7164319753646851,0.04344499856233597,0.5969039797782898,-0.03916100040078163
70.41963958740234,6.382410049438477,-76.5958023071289,0.26607799530029297,-0.6730120182037354,0.013036999851465225,0.6274030208587646,-0.03916100040078163
67.26403045654297,11.579899787902832,-78.7887191772461,-0.03130999952554703,-0.6469600200653076,-0.05212299898266792,0.6666160225868225,-0.04786499962210655
63.84994125366211,16.777389526367188,-80.86309814453125,-0.4382619857788086,-0.6382759809494019,-0.11728300154209137,0.6971150040626526,-0.03045699931681156
60.048133850097656,21.953336715698242,-82.49027252197266,-1.025212049484253,-0.5948560237884521,-0.13031500577926636,0.740684986114502,-0.0261049997061491
55.94476318359375,27.059263229370117,-83.78878021240234,-1.3539040088653564,-0.5688040256500244,-0.18244299292564392,0.7711840271949768,7.000000096013537e-06
51.63676452636719,32.15980529785156,-84.71551513671875,-1.635640025138855,-0.5340679883956909,-0.256291002035141,0.7711840271949768,-0.03480900079011917
47.11336135864258,37.20648956298828,-85.22199249267578,-1.619987964630127,-0.4993320107460022,-0.28669899702072144,0.762470006942749,-0.0261049997061491
42.390716552734375,42.17237854003906,-85.3189697265625,-1.2521660327911377,-0.4342019855976105,-0.3475149869918823,0.7711840271949768,-0.013048999942839146
37.60345458984375,46.92283248901367,-85.04957580566406,-0.8686919808387756,-0.43854400515556335,-0.3735789954662323,0.762470006942749,-0.0261049997061491
32.63309860229492,51.59249496459961,-84.44072723388672,-0.375654011964798,-0.36473000049591064,-0.4300509989261627,0.7842550277709961,-0.03045699931681156
27.581968307495117,55.91745376586914,-83.53015899658203,0.01564599946141243,-0.3386780023574829,-0.45177099108695984,0.7711840271949768,-0.02175300009548664
22.39621353149414,59.93540954589844,-82.28553009033203,0.23477399349212646,-0.2996000051498413,-0.49521100521087646,0.8016830086708069,-0.02175300009548664
17.215843200683594,63.63020324707031,-80.77149963378906,0.2504259943962097,-0.2561799883842468,-0.521274983882904,0.7711840271949768,-0.03045699931681156
12.030088424682617,66.98029327392578,-79.0150146484375,0.08607999980449677,-0.1823659986257553,-0.5647150278091431,0.762470006942749,-0.01740100048482418
6.725862979888916,70.0934066772461,-77.05377960205078,-0.25043800473213196,-0.1519719958305359,-0.573403000831604,0.762470006942749,-0.03045699931681156
1.4701030254364014,72.90489959716797,-74.76387786865234,-0.5243480205535889,-0.13460400700569153,-0.6342189908027649,0.7493990063667297,-0.008697000332176685
-3.8448920249938965,75.65714263916016,-72.1991958618164,-0.5634779930114746,-0.07815799862146378,-0.6733149886131287,0.7145429849624634,-0.013048999942839146
-9.01449203491211,78.13470458984375,-69.45130920410156,-0.3913060128688812,-0.026054000481963158,-0.6733149886131287,0.740684986114502,-0.00434499979019165
-14.157167434692383,80.38066101074219,-66.33165740966797,-0.0234839990735054,-0.02171199955046177,-0.6863470077514648,0.7014719843864441,0.02611899934709072
-19.25676155090332,82.28192138671875,-62.81868362426758,0.37564200162887573,0.086837999522686,-0.7341309785842896,0.6840440034866333,-0.013048999942839146
-24.27558135986328,83.7522964477539,-59.00398254394531,0.9234619736671448,0.12157399952411652,-0.7297869920730591,0.6491879820823669,-0.00434499979019165
-29.315942764282227,84.92644500732422,-54.90909957885742,1.2756320238113403,0.17367799580097198,-0.7384750247001648,0.5969039797782898,7.000000096013537e-06
-34.26475524902344,85.56199645996094,-50.48016357421875,1.377369999885559,0.23012399673461914,-0.7471629977226257,0.5881900191307068,-0.013048999942839146
-39.17587661743164,85.79898071289062,-45.82493209838867,1.267806053161621,0.26486000418663025,-0.7471629977226257,0.5359060168266296,0.03047100082039833
-43.96314239501953,85.58892822265625,-41.03499984741211,0.8373759984970093,0.2952539920806885,-0.7949470281600952,0.487978994846344,0.03482300043106079
-48.66424560546875,85.18497467041016,-36.18041229248047,0.391294002532959,0.3256480097770691,-0.79060298204422,0.4574800133705139,0.03047100082039833
-53.07994842529297,84.40400695800781,-31.245004653930664,-0.07826600223779678,0.37775200605392456,-0.8123229742050171,0.42262399196624756,0.013062999583780766
-57.2856330871582,83.34835052490234,-26.164121627807617,-0.3913060128688812,0.42551401257514954,-0.7949470281600952,0.3659830093383789,0.03047100082039833
-61.20591354370117,82.09880065917969,-21.072460174560547,-0.5634779930114746,0.477618008852005,-0.7775710225105286,0.3529120087623596,0.02176699973642826
-64.76539611816406,80.55840301513672,-15.953861236572266,-0.4382619857788086,0.52538001537323,-0.7515069842338562,0.2744860053062439,0.02176699973642826
-67.96947479248047,78.83488464355469,-10.792157173156738,-0.13304799795150757,0.5470899939537048,-0.7341309785842896,0.24834400415420532,0.03482300043106079
