第一组母线_1,第一组母线_2,第一组母线_3,第一组母线_4,220KV朝黄I回线_9,220KV朝黄I回线_10,220KV朝黄I回线_11,220KV朝黄I回线_12
-79.61510467529297,61.74724197387695,18.393217086791992,-0.9597769975662231,0.11051400005817413,-0.3927519917488098,0.2663170099258423,-0.004381000064313412
-81.01858520507812,57.78660583496094,23.62525749206543,-1.1485849618911743,0.11051400005817413,-0.4148170053958893,0.2663170099258423,-0.004381000064313412
-82.13057708740234,53.568016052246094,28.824867248535156,-1.3688609600067139,0.13703399896621704,-0.40157800912857056,0.2219270020723343,-0.004381000064313412
-82.83231353759766,49.247318267822266,33.75422668457031,-1.6678069829940796,0.18123400211334229,-0.40157800912857056,0.20417100191116333,-0.01312899962067604
-83.19397735595703,44.81914138793945,38.54305648803711,-1.5812699794769287,0.18565399944782257,-0.38392600417137146,0.2130489945411682,-7.000000096013537e-06
-83.12920379638672,40.1921272277832,43.2400016784668,-1.4868659973144531,0.18565399944782257,-0.40599098801612854,0.18197600543498993,-0.017503000795841217
-82.98345947265625,35.40389633178711,48.01261901855469,-1.2272549867630005,0.21659399569034576,-0.40157800912857056,0.15978099405765533,-0.030625000596046448
-82.36268615722656,30.443693161010742,52.42850112915039,-1.085649013519287,0.22985400259494781,-0.3971650004386902,0.07543999701738358,-0.004381000064313412
-81.30467987060547,25.478116989135742,56.53630447387695,-0.7631019949913025,0.24753400683403015,-0.3971650004386902,0.07543999701738358,-0.017503000795841217
-79.97677612304688,20.5824031829834,60.40628433227539,-0.46415600180625916,0.2563740015029907,-0.3927519917488098,0.057684000581502914,-0.008755000308156013
-78.48692321777344,15.627574920654297,64.02222442626953,-0.3225499987602234,0.2563740015029907,-0.36627399921417236,0.044367000460624695,-0.017503000795841217
-76.6731948852539,10.613633155822754,67.08686065673828,-0.3382839858531952,0.3270939886569977,-0.33538299798965454,0.004416000097990036,-0.02625099942088127
-74.62735748291016,5.621187210083008,70.092041015625,-0.3618850111961365,0.3226740062236786,-0.3221440017223358,-0.04885200038552284,-0.021877000108361244
-72.40877532958984,0.5750010013580322,72.90264129638672,-0.43268799781799316,0.2652139961719513,-0.31773099303245544,-0.04885200038552284,-0.008755000308156013
-69.82313537597656,-4.55179500579834,75.47001647949219,-0.38548600673675537,0.33151400089263916,-0.3089050054550171,-0.05329100042581558,-0.017503000795841217
-66.75167083740234,-9.705460548400879,77.57796478271484,-0.3304170072078705,0.33593401312828064,-0.3044919967651367,-0.09768100082874298,-0.0393729992210865
-63.145809173583984,-14.955859184265137,79.35621643066406,-0.13374200463294983,0.3536140024662018,-0.2736009955406189,-0.12875400483608246,-0.017503000795841217
-59.46437454223633,-20.152517318725586,81.05338287353516,0.1652040034532547,0.36245399713516235,-0.23388400673866272,-0.13763199746608734,-0.02625099942088127
-55.39967727661133,-25.327678680419922,82.45867919921875,0.4877510070800781,0.36687400937080383,-0.22947099804878235,-0.19089999794960022,-0.021877000108361244
-51.11366653442383,-30.46522331237793,83.34510040283203,0.6844260096549988,0.3757140040397644,-0.22947099804878235,-0.20865599811077118,-0.05249499902129173
-46.61173629760742,-35.28032684326172,84.15585327148438,1.4160569906234741,0.384553998708725,-0.17651499807834625,-0.21753400564193726,-0.06561700254678726
-41.84530258178711,-39.9180908203125,84.51258087158203,2.297161102294922,0.3801339864730835,-0.17210200428962708,-0.20865599811077118,-0.030625000596046448
-37.47291946411133,-44.996517181396484,84.18828582763672,0.7473620176315308,0.3536140024662018,-0.17651499807834625,-0.2441679984331131,-0.017503000795841217
-32.55534362792969,-49.65577697753906,83.68021392822266,0.1573369950056076,0.384553998708725,-0.13679799437522888,-0.27080199122428894,-0.048121001571416855
-27.51361083984375,-54.035587310791016,82.76136016845703,-0.2517470121383667,0.3226740062236786,-0.1323850005865097,-0.2796800136566162,-0.06561700254678726
-22.67160415649414,-57.99622344970703,81.74522399902344,-0.5978950262069702,0.3270939886569977,-0.06618999689817429,-0.2796800136566162,-0.06561700254678726
-17.673057556152344,-61.63979721069336,80.40478515625,-0.5270919799804688,0.3182539939880371,-0.057363998144865036,-0.31519201397895813,-0.061243001371622086
-12.663713455200195,-65.07378387451172,78.9616470336914,-0.17307700216770172,0.3182539939880371,-0.017647000029683113,-0.3462649881839752,-0.021877000108361244
-7.773125171661377,-68.30892944335938,77.06990051269531,-0.6293630003929138,0.30941399931907654,-0.026473000645637512,-0.3551430106163025,-0.030625000596046448
-2.7421889305114746,-71.13565826416016,74.94573211669922,-0.38548600673675537,0.27405399084091187,-0.017647000029683113,-0.3418259918689728,-0.017503000795841217
2.1969809532165527,-73.81190490722656,72.69725036621094,-0.3225499987602234,0.2696340084075928,0.008830999955534935,-0.3773379921913147,-0.017503000795841217
